# artifact_type: raw_data
# circuit_file: 02_complementary_push_pull.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\by_device\bjt\02_complementary_push_pull.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:24:10.334747

Time (s),V(out),V(in),I(VIN),V(vdd),V(vss),I(VDD),I(VSS)
0.002272800000000005,2.23120798246923,2.9692689195112094,-7.154577028781195e-05,12.0,-12.0,-0.02224052963553902,-4.4338150928524556e-09
0.002282800000000005,2.1989157106452133,2.936516478554143,-7.022796431213618e-05,12.0,-12.0,-0.021918922818315423,-6.338751745715854e-09
0.002292800000000005,2.155200390475473,2.8921749486229866,-6.893036069036129e-05,12.0,-12.0,-0.021483065289345404,-8.26960899757978e-09
0.002302800000000005,2.100252193936724,2.836419325478669,-6.684706689741304e-05,12.0,-12.0,-0.020935664761751127,-1.0125575045094592e-08
0.002312800000000005,2.0342899166811845,2.7694696510934116,-6.480469180197845e-05,12.0,-12.0,-0.02027808249083307,-1.1998949389635527e-08
0.002322800000000005,1.957597559343455,2.6915901452456237,-6.200206275017162e-05,12.0,-12.0,-0.01951395976405479,-1.3781345842289738e-08
0.002332800000000005,1.8704870756523777,2.603088162765116,-5.92698099375899e-05,12.0,-12.0,-0.018645585388284758,-1.5572879874525825e-08
0.002342800000000005,1.7733347854275854,2.504312980544033,-5.581101163468216e-05,12.0,-12.0,-0.01767751959961572,-1.7257505646739446e-08
0.002352800000000005,1.6665448436429988,2.3956544191005174,-5.245982785227754e-05,12.0,-12.0,-0.016612969679641765,-1.894336776331329e-08
0.002362800000000005,1.5505859435438285,2.277541304135205,-4.8423071375577886e-05,12.0,-12.0,-0.015457415871665603,-2.0506689679677947e-08
0.002372800000000005,1.4259566813183575,2.1504397741521246,-4.453795699732588e-05,12.0,-12.0,-0.014215006806693964,-2.206365934398491e-08
0.0023828000000000052,1.2932240664501495,2.01485144082294,-4.001462988584281e-05,12.0,-12.0,-0.012892202565780053,-2.3482840560973273e-08
0.0023928000000000053,1.1529941840719589,1.8713114093548953,-3.56931564074181e-05,12.0,-12.0,-0.011494223809634718,-2.4888549887691624e-08
0.0024028000000000053,1.0059582221509937,1.7203861666749842,-3.0787162255851985e-05,12.0,-12.0,-0.010028768931192644,-2.614180516502529e-08
0.0024128000000000053,0.8528814183492165,1.5626713457648924,-2.6140453778356054e-05,12.0,-12.0,-0.008502646368242495,-2.737502313721052e-08
0.0024228000000000053,0.6946845035217827,1.398789374969687,-2.097253695719503e-05,12.0,-12.0,-0.00692584407006791,-2.8441618837860005e-08
0.0024328000000000054,0.5325247285374771,1.229387021557559,-1.6136931642304897e-05,12.0,-12.0,-0.005309080884586592,-2.948239341549197e-08
0.0024428000000000054,0.36813064874687423,1.0551328392248434,-1.0874555490640592e-05,12.0,-12.0,-0.0036704016019797336,-3.0343088042172894e-08
0.0024528000000000054,0.20534046419591662,0.8767145296200587,-6.112533564077427e-06,12.0,-12.0,-0.0020472609482453663,-3.117304459010484e-08
0.0024628000000000054,0.05698149036212985,0.6948362282996227,-1.3982082177482758e-06,12.0,-12.0,-0.0005683848979600725,-3.1810174050406204e-08
0.0024728000000000055,0.0003757109774620478,0.5102157258265654,3.590748520986009e-07,12.0,-12.0,-4.083785142938723e-06,-3.241196111503086e-08
0.0024828000000000055,-3.986197306314496e-05,0.3235816349790685,4.6404819221620985e-07,12.0,-12.0,-3.2628676649437693e-08,-3.2812096151246806e-08
0.0024928000000000055,-2.8275398395903665e-05,0.13567051524869117,3.457421029785801e-07,12.0,-12.0,-2.982963565045793e-08,-3.317063601571135e-08
0.0025028000000000055,-3.954713233661128e-05,-0.052776034023399546,4.5825054544035293e-07,12.0,-12.0,-2.947140842479712e-08,-3.331975051423797e-08
0.0025128000000000056,-2.941213453380649e-05,-0.24101430040028698,3.5688594227957504e-07,12.0,-12.0,-2.9476652230187028e-08,-3.329971320908953e-08
0.0025228000000000056,-6.016995625219403e-05,-0.42830139344244933,4.910451355186196e-07,12.0,-12.0,-2.8894390879941056e-08,1.395372493107061e-07
0.0025328000000000056,-0.013499295519070186,-0.6138981765569935,9.629544380114485e-07,12.0,-12.0,-2.8682421771009103e-08,0.0001340586717901715
0.0025428000000000056,-0.13635926016326277,-0.7970721840320556,6.232986504511873e-06,12.0,-12.0,-2.7885562303708866e-08,0.001357387489505868
0.0025528000000000057,-0.2959962885184532,-0.9771005117444014,1.3567440253395291e-05,12.0,-12.0,-2.746665472841414e-08,0.0029464229005498055
0.0025628000000000057,-0.4602779423815158,-1.1532726701316338,2.095575131488142e-05,12.0,-12.0,-2.6470218017493607e-08,0.004581850131884835
0.0025728000000000057,-0.623394102459615,-1.3248933881700418,2.8608808583518996e-05,12.0,-12.0,-2.5858483354568307e-08,0.006205358063837707
0.0025828000000000058,-0.7835660453826319,-1.4912853572915368,3.5959364025575646e-05,12.0,-12.0,-2.4677547116880305e-08,0.007799725756839848
0.0025928000000000058,-0.9390359298364307,-1.6517919044112939,4.342855617311958e-05,12.0,-12.0,-2.3888901523605455e-08,0.009346954620767178
0.002602800000000006,-1.0887987238733061,-1.8057795835162782,5.0426159748345745e-05,12.0,-12.0,-2.2540177724295063e-08,0.01083758360897491
0.002612800000000006,-1.2320675774228562,-1.9526406755873251,5.7439608331613656e-05,12.0,-12.0,-2.1592171606243937e-08,0.01226325774803172
0.002622800000000006,-1.368139485386297,-2.091795586988514,6.389890483252114e-05,12.0,-12.0,-2.0093736452508892e-08,0.013617516032894628
0.002632800000000006,-1.4963637092258224,-2.2226951368583454,7.029222443444283e-05,12.0,-12.0,-1.9005042872777267e-08,0.014893363863066611
0.002642800000000006,-1.6161673969666015,-2.3448227244758275,7.605399648302757e-05,12.0,-12.0,-1.7376123651047237e-08,0.016085637339656955
0.002652800000000006,-1.7270129981373339,-2.4576963680474004,8.167703905520574e-05,12.0,-12.0,-1.616638201085152e-08,0.01718846909916749
0.002662800000000006,-1.8284290897090056,-2.5608706068689573,8.660061345017178e-05,12.0,-12.0,-1.4427058658839087e-08,0.018197704701236717
0.002672800000000006,-1.9199735506810311,-2.6539382593556953,9.132214303667063e-05,12.0,-12.0,-1.3116732588969171e-08,0.019108426471134976
0.002682800000000006,-2.0012679977832133,-2.7365320300018157,9.528618227061525e-05,12.0,-12.0,-1.1287795587122673e-08,0.01991740507408224
0.002692800000000006,-2.0719623222779053,-2.808325958928082,9.899544284464046e-05,12.0,-12.0,-9.897945574266487e-09,0.02062063766869926
0.002702800000000006,-2.1317703468397435,-2.8690367082965524,0.00010190051251174337,12.0,-12.0,-8.00079646978702e-09,0.021215810947566638
0.002712800000000006,-2.180434627111206,-2.918424680515562,0.0001045101502055723,12.0,-12.0,-6.55307985653053e-09,0.021699842664901325
0.002722800000000006,-2.2177625014469027,-2.9562949638219935,0.00010628168250925718,12.0,-12.0,-4.609447046277637e-09,0.022071347932367757
0.002732800000000006,-2.2435907870140332,-2.9824981015089147,0.00010773056404983494,12.0,-12.0,-3.125762759736972e-09,0.022328180422846344
0.002742800000000006,-2.2578218594888484,-2.9969306817629526,0.0001083213975012487,12.0,-12.0,-1.157744122792792e-09,0.022469898346102468
0.002752800000000006,-2.2603881252182996,-2.9995357457834637,0.00010857677237036123,12.0,-12.0,3.397957470951951e-10,0.022495304131027183
0.0027628000000000062,-2.2512879512690396,-2.9903030125728995,0.00010796886411448825,12.0,-12.0,2.310059699084377e-09,0.022404908329519913
0.0027728000000000062,-2.230549899975076,-2.969268919511206,0.00010702757479491565,12.0,-12.0,3.79920095383568e-09,0.022198467616732387
0.0027828000000000063,-2.198268417742697,-2.9365164785541364,0.00010523267437465011,12.0,-12.0,5.7494844440952875e-09,0.021877445744536317
0.0027928000000000063,-2.1545678804981954,-2.8921749486229813,0.00010312127483375066,12.0,-12.0,7.208086572063621e-09,0.021442550312997355
0.0028028000000000063,-2.0996380087033173,-2.8364193254786603,0.00010018048416421399,12.0,-12.0,9.1162775106568e-09,0.020896190477401433
0.0028128000000000064,-2.0336978362289684,-2.7694696510934036,9.695425292335913e-05,12.0,-12.0,1.0522299476178887e-08,0.020240013577833338
0.0028228000000000064,-1.9570308868803836,-2.691590145245612,9.29365198800991e-05,12.0,-12.0,1.2366626833681948e-08,0.0194773599729956
0.0028328000000000064,-1.8699492866922247,-2.6030881627651,8.867747794721881e-05,12.0,-12.0,1.3698397083317104e-08,0.018610801681177236
0.0028428000000000064,-1.7728288675990498,-2.504312980544019,8.367720162608117e-05,12.0,-12.0,1.545728878227237e-08,0.017644596007585278
0.0028528000000000065,-1.666073883848592,-2.3956544191005014,7.849139122627358e-05,12.0,-12.0,1.6693661564204376e-08,0.016582230743992454
0.0028628000000000065,-1.5501525479719844,-2.277541304135191,7.262549200814927e-05,12.0,-12.0,1.8346227648180502e-08,0.015428881631748936
0.0028728000000000065,-1.4255634693985033,-2.1504397741521064,6.66400033204756e-05,12.0,-12.0,1.9466526168798737e-08,0.014188975214295851
0.0028828000000000065,-1.292873207303574,-2.0148514408229166,6.0045149908122264e-05,12.0,-12.0,2.0992473537262413e-08,0.012868665920677813
0.0028928000000000066,-1.1526877467973977,-1.8713114093548788,5.340593355224188e-05,12.0,-12.0,2.197687365423917e-08,0.011473449547452219
0.0029028000000000066,-1.00569788437655,-1.7203861666749627,4.623760035799007e-05,12.0,-12.0,2.335679027964943e-08,0.010010717876355102
0.0029128000000000066,-0.8526685789448712,-1.5626713457648749,3.911101106379711e-05,12.0,-12.0,2.4186320501939917e-08,0.008487550581634196
0.0029228000000000066,-0.6945202496009728,-1.3987893749696638,3.155009120958674e-05,12.0,-12.0,2.540184596000472e-08,0.006913626992371746
0.0029328000000000067,-0.5324094824629322,-1.229387021557535,2.4140642483433394e-05,12.0,-12.0,2.6058799562633794e-08,0.0052999281125494235
0.0029428000000000067,-0.36806444040554187,-1.0551328392248236,1.6438934504495184e-05,12.0,-12.0,2.7092838195130753e-08,0.0036641783657671567
0.0029528000000000067,-0.2053204320489563,-0.8767145296200335,9.14350909617112e-06,12.0,-12.0,2.756087269517593e-08,0.002044033239414489
0.0029628000000000067,-0.05699751390290104,-0.6948362282996023,2.2760355749482097e-06,12.0,-12.0,2.8397749929354177e-08,0.000567670694394451
0.0029728000000000068,-0.000370202964657708,-0.5102157258265395,-4.1507413583996566e-07,12.0,-12.0,2.8661574447141902e-08,4.088430728188541e-06
0.002982800000000007,3.6914082100847096e-05,-0.3235816349790424,-4.348683386584673e-07,12.0,-12.0,2.9288997893672786e-08,3.642685442173388e-08
0.002992800000000007,3.283396520032421e-05,-0.13567051524867024,-3.911157377706892e-07,12.0,-12.0,2.9335268436625483e-08,3.342891830016015e-08
0.003002800000000007,3.5270036814709226e-05,0.052776034023425816,-4.15708072841383e-07,12.0,-12.0,2.974093149532564e-08,3.325469322135177e-08
0.003012800000000007,3.2684543111458294e-05,0.24101430040030786,-3.8932492591944867e-07,12.0,-12.0,2.9435582860060094e-08,3.303169648916082e-08
0.003022800000000007,5.438334302842866e-05,0.42830139344247004,-4.3328283074253737e-07,12.0,-12.0,-1.4316889007659483e-07,3.2605839805910364e-08
0.003032800000000007,0.013488852721210283,0.6138981765570193,-7.806496302650845e-07,12.0,-12.0,-0.0001341400279670779,3.213779109501047e-08
0.003042800000000007,0.1363609700196572,0.797072184032076,-4.16317413468037e-06,12.0,-12.0,-0.0013594780103005633,3.147144411741465e-08
0.003052800000000007,0.2960420063144827,0.9771005117444211,-9.158925168964438e-06,12.0,-12.0,-0.00295129192022614,3.07692715750818e-08
0.003062800000000007,0.4603717515913827,1.153272670131663,-1.3986769947932354e-05,12.0,-12.0,-0.0045897606388365375,2.987974312418373e-08
0.003072800000000007,0.6235367425703202,1.3248933881700604,-1.919973497288563e-05,12.0,-12.0,-0.0062161966634732835,2.8959433961972536e-08
0.003082800000000007,0.7837577981071182,1.4912853572915643,-2.400130949607726e-05,12.0,-12.0,-0.00781360454867297,2.7863592322319164e-08
0.003092800000000007,0.9392755926144715,1.6517919044113112,-2.909613290835722e-05,12.0,-12.0,-0.009363686549846761,2.674296695204248e-08
0.003102800000000007,1.0890853079825478,1.805779583516295,-3.366213898592374e-05,12.0,-12.0,-0.01085721641433679,2.5459655716986163e-08
0.003112800000000007,1.2323991666640144,1.952640675587349,-3.8451896039695677e-05,12.0,-12.0,-0.012285563942981526,2.4158453015843406e-08
0.003122800000000007,1.3685145559876668,2.091795586988529,-4.265833707298161e-05,12.0,-12.0,-0.01364250994492977,2.270803634019103e-08
0.003132800000000007,1.4967797378721845,2.2226951368583667,-4.703385880272526e-05,12.0,-12.0,-0.014920784781367047,2.1247245740596554e-08
0.0031428000000000072,1.6166223713291545,2.3448227244758404,-5.077438714062854e-05,12.0,-12.0,-0.016115468991827697,1.9651324123515224e-08
0.0031528000000000072,1.7275038791764787,2.4576963680474124,-5.4635287370388697e-05,12.0,-12.0,-0.017220421571920497,1.805310034797003e-08
0.0031628000000000073,1.8289534356239556,2.560870606868974,-5.7815862403609586e-05,12.0,-12.0,-0.0182317348426011,1.6334226415892772e-08
0.0031728000000000073,1.920527882663527,2.653938259355705,-6.107440898975303e-05,12.0,-12.0,-0.01914421905384245,1.4621562627326057e-08
0.0031828000000000073,2.001849505141455,2.7365320300018285,-6.361391418419071e-05,12.0,-12.0,-0.019954893955130615,1.2803155868823524e-08
0.0031928000000000074,2.072567164493258,2.8083259589280933,-6.619606563859626e-05,12.0,-12.0,-0.02065948659391381,1.0999841038028535e-08
0.0032028000000000074,2.1323954146783226,2.869036708296558,-6.802802922345474e-05,12.0,-12.0,-0.02125593523830105,9.105903586714703e-09
0.0032128000000000074,2.181075803445578,2.9184246805155696,-6.987539359498696e-05,12.0,-12.0,-0.02174088989198708,7.2361814318355755e-09
0.0032228000000000074,2.2184164591111877,2.956294963821997,-7.094997428197525e-05,12.0,-12.0,-0.022113219923028282,5.291241222948884e-09
0.0032328000000000075,2.2442532247722915,2.982498101508918,-7.202169730827213e-05,12.0,-12.0,-0.022370513945219273,3.3798386311900686e-09
0.0032428000000000075,2.25848932111225,2.9969306817629535,-7.230738569810602e-05,12.0,-12.0,-0.022512587249096327,1.4086509736443986e-09
0.0032528000000000075,2.2610562235018956,2.9995357457834633,-7.258159910364381e-05,12.0,-12.0,-0.02253798013136077,-5.195346375330701e-10
0.0032628000000000075,2.2519531948845652,2.990303012572897,-7.20663645012165e-05,12.0,-12.0,-0.022447463107354793,-2.491987061148393e-09
0.0032728000000000076,2.231207916701713,2.9692689195112028,-7.15409961729585e-05,12.0,-12.0,-0.022240533773839388,-4.412015641719336e-09
0.0032828000000000076,2.198915776488304,2.9365164785541324,-7.02327370974698e-05,12.0,-12.0,-0.021918918682004573,-6.360693305396126e-09
0.0032928000000000076,2.1552003245324265,2.8921749486229755,-6.89255892268037e-05,12.0,-12.0,-0.021483069423396728,-8.247582172771217e-09
0.0033028000000000076,2.1002522600092934,2.8364193254786536,-6.685183704760456e-05,12.0,-12.0,-0.020935660630186703,-1.0147701345886162e-08
0.0033128000000000077,2.034289850448792,2.769469651093391,-6.479992295818637e-05,12.0,-12.0,-0.020278086619569535,-1.1976737823715666e-08
0.0033228000000000077,1.9575976257734642,2.691590145245603,-6.200683029608522e-05,12.0,-12.0,-0.019513955638473135,-1.3803685305902036e-08
0.0033328000000000077,1.8704870089837176,2.60308816276509,-5.926504368305996e-05,12.0,-12.0,-0.01864558951034212,-1.5550455145785236e-08
0.0033428000000000077,1.7733348523875172,2.5043129805440074,-5.5815776605183665e-05,12.0,-12.0,-0.01767751548172214,-1.7280044062317756e-08
0.0033528000000000078,1.6665447763313437,2.395654419100489,-5.245506415957335e-05,12.0,-12.0,-0.016612973792831554,-1.8920729871751973e-08
0.003362800000000008,1.5505860112870398,2.2775413041351706,-4.8427833797756725e-05,12.0,-12.0,-0.01545741176389015,-2.052942704722227e-08
0.003372800000000008,1.42595661304627,2.1504397741520918,-4.453319583941351e-05,12.0,-12.0,-0.014215010908003478,-2.2040779867893434e-08
0.003382800000000008,1.2932241353844554,2.014851440822901,-4.001938978664965e-05,12.0,-12.0,-0.012892198472258087,-2.350580530219304e-08
0.003392800000000008,1.1529941143016855,1.8713114093548544,-3.568839775666688e-05,12.0,-12.0,-0.011494227893649622,-2.4865471459634136e-08
0.003402800000000008,1.0059582930081088,1.7203861666749456,-3.0791919666081635e-05,12.0,-12.0,-0.01002876485915749,-2.6164954647356353e-08
0.003412800000000008,0.8528813460503678,1.5626713457648478,-2.6135697597892693e-05,12.0,-12.0,-0.008502650424730973,-2.7351745757187018e-08
0.003422800000000008,0.6946845778162831,1.3987893749696452,-2.0977291925142194e-05,12.0,-12.0,-0.006925840034654129,-2.8464995693866513e-08
0.003432800000000008,0.5325246513729486,1.229387021557516,-1.6132177861401253e-05,12.0,-12.0,-0.005309084890200211,-2.945890287264774e-08
0.003442800000000008,0.3681307303046214,1.055132839224794,-1.0879308130956611e-05,12.0,-12.0,-0.0036703976413434702,-3.0366663850145414e-08
0.003452800000000008,0.20534035713457943,0.8767145296200135,-6.107781426636927e-06,12.0,-12.0,-0.002047264653469938,-3.114931246273045e-08
0.003462800000000008,0.05698168027047196,0.6948362282995715,-1.4029609828186684e-06,12.0,-12.0,-0.0005683820204467338,-3.18340056537636e-08
0.003472800000000008,0.0003752435077066917,0.5102157258265189,3.638328114202727e-07,12.0,-12.0,-4.08389233541584e-06,-3.238807266825461e-08
0.003482800000000008,-3.9388494578762415e-05,0.3235816349790216,4.5929399833041784e-07,12.0,-12.0,-3.258523406657332e-08,-3.283615512827964e-08
0.003492800000000008,-2.8748500703315757e-05,0.13567051524863866,3.5049241567126216e-07,12.0,-12.0,-2.987306402246759e-08,-3.314650598440494e-08
0.003502800000000008,-3.90744128849178e-05,-0.05277603402344676,4.5350413303228004e-07,12.0,-12.0,-2.9427965841932746e-08,-3.3343951599817956e-08
0.003512800000000008,-2.988445739149883e-05,-0.2410143004003394,3.6162831949966556e-07,12.0,-12.0,-2.952015165647026e-08,-3.3275355804107676e-08
0.003522800000000008,-5.969854642565208e-05,-0.42830139344250134,4.86307103576139e-07,12.0,-12.0,-2.8850863031948393e-08,1.3951765254205384e-07
0.0035328000000000082,-0.013499552427806915,-0.6138981765570398,9.676789586333945e-07,12.0,-12.0,-2.8725992251565913e-08,0.00013405655994347399
0.0035428000000000083,-0.13635932723707264,-0.7970721840321064,6.22827887471894e-06,12.0,-12.0,-2.7841963401442626e-08,0.001357392824260728
0.0035528000000000083,-0.29599618395974603,-0.9771005117444409,1.3572145181682538e-05,12.0,-12.0,-2.7510282052389812e-08,0.0029464171936979255
0.0035628000000000083,-0.460278065699386,-1.1532726701316822,2.095104821710908e-05,12.0,-12.0,-2.642651963924436e-08,0.004581856024458375
0.0035728000000000083,-0.6233939564561277,-1.3248933881700793,2.861350923186179e-05,12.0,-12.0,-2.590225278709113e-08,0.00620535194686056
0.0035828000000000084,-0.7835661850750215,-1.4912853572915823,3.595466287709126e-05,12.0,-12.0,-2.4633791895212198e-08,0.007799731811132915
0.0035928000000000084,-0.9390357902214918,-1.6517919044113378,4.3433256961475375e-05,12.0,-12.0,-2.3932727799547138e-08,0.009346948567639402
0.0036028000000000084,-1.088798865069037,-1.8057795835163033,5.042145964924416e-05,12.0,-12.0,-2.249635144835338e-08,0.010837589677208825
0.0036128000000000085,-1.2320674350762306,-1.952640675587365,5.7444307765788793e-05,12.0,-12.0,-2.1636040514749766e-08,0.012263251668997555
0.0036228000000000085,-1.3681396286061125,-2.0917955869885443,6.38942060464387e-05,12.0,-12.0,-2.0049867544003064e-08,0.013617522119972136
0.0036328000000000085,-1.4963635652754292,-2.2226951368583805,7.029692257304321e-05,12.0,-12.0,-1.9048997046411387e-08,0.014893357769409477
0.0036428000000000085,-1.6161675415207022,-2.34482272447586,7.604929898441526e-05,12.0,-12.0,-1.7332141055703687e-08,0.016085643438742636
0.0036528000000000086,-1.7270128530822781,-2.4576963680474244,8.168173592386363e-05,12.0,-12.0,-1.6210378817049786e-08,0.0171884629957475
0.0036628000000000086,-1.8284292351740448,-2.560870606868985,8.659591719695214e-05,12.0,-12.0,-1.438300500922196e-08,0.018197710808095735
0.0036728000000000086,-1.9199734048780623,-2.65393825935572,9.132683868887104e-05,12.0,-12.0,-1.3160800449441012e-08,0.019108420361533263
0.0036828000000000086,-2.00126814385889,-2.736532030001837,9.528148720139296e-05,12.0,-12.0,-1.1243685094086686e-08,0.01991741118580137
0.0036928000000000087,-2.0719621759822004,-2.8083259589281004,9.900013734717716e-05,12.0,-12.0,-9.942112910721335e-09,0.020620631555416935
0.0037028000000000087,-2.1317704933059245,-2.869036708296564,0.00010189581855604701,12.0,-12.0,-7.956643344186887e-09,0.02121581706197162
0.0037128000000000087,-2.180434480515634,-2.9184246805155745,0.00010451484363210861,12.0,-12.0,-6.597318247258954e-09,0.021699836549743168
0.0037228000000000087,-2.2177626481314574,-2.9562949638220024,0.00010627698959067566,12.0,-12.0,-4.565208655549213e-09,0.022071354047895397
0.0037328000000000088,-2.2435906402751575,-2.982498101508919,0.00010773525647944648,12.0,-12.0,-3.1700437830295414e-09,0.022328174307318704
0.003742800000000009,-2.257822006246166,-2.996930681762955,0.00010831670553920758,12.0,-12.0,-1.1133636235172162e-09,0.02246990446131747
0.003752800000000009,-2.2603879784746144,-2.999535745783463,0.00010858146388431633,12.0,-12.0,2.9542945867433446e-10,0.02249529801642325
0.003762800000000009,-2.251288097964223,-2.990303012572895,0.00010796417302696981,12.0,-12.0,2.354468620069383e-09,0.022404914443129087
0.003772800000000009,-2.2305497533611964,-2.9692689195111983,0.00010703226547542632,12.0,-12.0,3.754763611141243e-09,0.022198461504331135
0.003782800000000009,-2.1982685642379636,-2.936516478554128,0.0001052279840795256,12.0,-12.0,5.793978630208585e-09,0.021877451855260688
0.003792800000000009,-2.1545677341585776,-2.8921749486229675,0.00010312596476247382,12.0,-12.0,7.163563964240893e-09,0.021442544204148817
0.003802800000000009,-2.0996381548434053,-2.8364193254786434,0.00010017579458088122,12.0,-12.0,9.160814329334244e-09,0.020896196583862547
0.003812800000000009,-2.033697690334324,-2.769469651093383,9.695894218009204e-05,12.0,-12.0,1.0477734235792013e-08,0.020240007474200183
0.003822800000000009,-1.957031032473228,-2.6915901452455886,9.29318309300653e-05,12.0,-12.0,1.2411220495778252e-08,0.019477366073289204
0.003832800000000009,-1.8699491414633589,-2.6030881627650793,8.868216660859463e-05,12.0,-12.0,1.3653760788656655e-08,0.01861079558486267
0.003842800000000009,-1.7728290123852908,-2.504312980543996,8.367251323396219e-05,12.0,-12.0,1.5501996131206397e-08,0.017644602099124995
0.003852800000000009,-1.6660737395966365,-2.3956544191004703,7.849607936646907e-05,12.0,-12.0,1.6648940004415635e-08,0.016582224658051814
0.003862800000000009,-1.5501526915699826,-2.2775413041351635,7.262080410132266e-05,12.0,-12.0,1.8390963418823958e-08,0.015428887710896788
0.003872800000000009,-1.4255633266018555,-2.1504397741520695,6.664469101141934e-05,12.0,-12.0,1.9421747765591135e-08,0.014188969143432928
0.003882800000000009,-1.2928733490985773,-2.0148514408228855,6.004046241342431e-05,12.0,-12.0,2.1037308783888875e-08,0.012868671981308921
0.003892800000000009,-1.1526876062671227,-1.871311409354838,5.341062087034498e-05,12.0,-12.0,2.1932024196757993e-08,0.011473443499681935
0.003902800000000009,-1.0056980232648338,-1.7203861666749283,4.623291319240386e-05,12.0,-12.0,2.340166815884004e-08,0.010010723907512897
0.003912800000000009,-0.8526684422358155,-1.562671345764839,3.9115698105163244e-05,12.0,-12.0,2.4141399990185164e-08,0.008487544572446382
0.003922800000000008,-0.6945203832970311,-1.398789374969636,3.154540425136243e-05,12.0,-12.0,2.5446794893468905e-08,0.006913632971304651
0.003932800000000008,-0.532409353102903,-1.2293870215575162,2.4145329418356898e-05,12.0,-12.0,2.6013807996605465e-08,0.0052999221770164695
0.003942800000000008,-0.3680645631348902,-1.0551328392248045,1.6434247488879283e-05,12.0,-12.0,2.7137886604577943e-08,0.003664184235034895
0.003952800000000007,-0.20532034778865896,-0.876714529620024,9.14819769173153e-06,12.0,-12.0,2.7515781653164595e-08,0.0020440277532998152
0.003962800000000007,-0.056997473200934574,-0.694836228299603,2.2713425191014935e-06,12.0,-12.0,2.8442869393074943e-08,0.0005676749353256128
0.003972800000000006,-0.00037066264384872695,-0.5102157258265506,-4.103654991094441e-07,12.0,-12.0,2.861641235085699e-08,4.088364022436508e-06
0.003982800000000006,3.7382999119095124e-05,-0.3235816349790643,-4.3957297718444366e-07,12.0,-12.0,2.9334202622521843e-08,3.639711110281496e-08
0.0039928000000000055,3.236544452157642e-05,-0.13567051524869228,-3.86415207762926e-07,12.0,-12.0,2.929004949692171e-08,3.345883214933565e-08
0.004002800000000005,3.5738174177149695e-05,0.05277603402339311,-4.2040469835653155e-07,12.0,-12.0,2.978622148930299e-08,3.3224708317902696e-08
0.004012800000000005,3.221678219884284e-05,0.24101430040027527,-3.846321333812047e-07,12.0,-12.0,2.9390292866082746e-08,3.3061809290302335e-08
0.004022800000000004,5.485040800370974e-05,0.4283013934424271,-4.3797173857398897e-07,12.0,-12.0,-1.4312038842945185e-07,3.2575655950495275e-08
0.004032800000000004,0.013488524784763423,0.6138981765569456,-7.759683967704933e-07,12.0,-12.0,-0.00013414146022228124,3.216814548068214e-08
0.0040428000000000035,0.1363610877099118,0.7970721840320135,-4.167846582199541e-06,12.0,-12.0,-0.0013594744842890805,3.1441004466614686e-08
0.004052800000000003,0.29604191298601346,0.9771005117443499,-9.15425510697454e-06,12.0,-12.0,-0.0029512956875521468,3.079982491271949e-08
0.004062800000000003,0.4603718327448818,1.1532726701315934,-1.3991438021804248e-05,12.0,-12.0,-0.004589756751656182,2.984907609970833e-08
0.004072800000000002,0.6235366761365925,1.3248933881699834,-1.9195069097310835e-05,12.0,-12.0,-0.006216200695774887,2.8990172040721518e-08
0.004082800000000002,0.7837578686320014,1.491285357291471,-2.4005974554749954e-05,12.0,-12.0,-0.007813600557980749,2.783274055673246e-08
0.0040928000000000015,0.9392755220453883,1.6517919044112217,-2.909146911743432e-05,12.0,-12.0,-0.009363690538947367,2.677394661532162e-08
0.004102800000000001,1.0890853775219165,1.8057795835162007,-3.366680134721245e-05,12.0,-12.0,-0.010857212416254924,2.542859078857873e-08
0.004112800000000001,1.232399097876184,1.9526406755872596,-3.8447235097133214e-05,12.0,-12.0,-0.012285567947259324,2.418963163108856e-08
0.0041228,1.368514624205055,2.091795586988437,-4.26629966030212e-05,12.0,-12.0,-0.01364250593630345,2.2676772459817585e-08
0.0041328,1.4967796701332976,2.222695136858266,-4.702920068641592e-05,12.0,-12.0,-0.014920788793517659,2.1278637518662435e-08
0.0041427999999999994,1.6166224386723729,2.3448227244757467,-5.077904384601095e-05,12.0,-12.0,-0.016115464977048077,1.961981865861162e-08
0.004152799999999999,1.7275038121626103,2.4576963680473263,-5.4630632071547836e-05,12.0,-12.0,-0.017220425588675425,1.808467686714721e-08
0.004162799999999999,1.8289535023678731,2.56087060686889,-5.782051630223717e-05,12.0,-12.0,-0.018231730824439296,1.6302521999023156e-08
0.004172799999999998,1.9205278161430435,2.6539382593556256,-6.106975648489943e-05,12.0,-12.0,-0.01914422307295638,1.4653366520178679e-08
0.004182799999999998,2.0018495714811033,2.736532030001754,-6.361856530312515e-05,12.0,-12.0,-0.019954889935490883,1.277123828913318e-08
0.004192799999999997,2.072567098300457,2.8083259589280254,-6.619141589803146e-05,12.0,-12.0,-0.020659490613724074,1.103181546113774e-08
0.004202799999999997,2.132395480756655,2.869036708296502,-6.803267759367126e-05,12.0,-12.0,-0.021255931218618684,9.073787055058347e-09
0.004212799999999997,2.1810757374552194,2.9184246805155247,-6.987074658687531e-05,12.0,-12.0,-0.021740893911299963,7.2683974394749384e-09
