# artifact_type: raw_data
# circuit_file: 07_vcvs_subckt_buffer.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\07_vcvs_subckt_buffer.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:31.928131

Time (s),V(buf_out),V(in),I(VIN),V(amp),I(E.XBUF.EBUF),I(EAMP)
0.003102800000000007,0.30096326391938255,0.030096326391938252,0.0,0.30096326391938255,-3.0096326391938255e-05,0.0
0.003112800000000007,0.3254401125978915,0.03254401125978915,0.0,0.3254401125978915,-3.2544011259789154e-05,0.0
0.003122800000000007,0.34863259783142153,0.034863259783142156,0.0,0.34863259783142153,-3.4863259783142157e-05,0.0
0.003132800000000007,0.37044918947639444,0.03704491894763944,0.0,0.37044918947639444,-3.7044918947639446e-05,0.0
0.0031428000000000072,0.3908037874126401,0.03908037874126401,0.0,0.3908037874126401,-3.908037874126401e-05,0.0
0.0031528000000000072,0.4096160613412354,0.04096160613412354,0.0,0.4096160613412354,-4.096160613412354e-05,0.0
0.0031628000000000073,0.4268117678114957,0.04268117678114957,0.0,0.4268117678114957,-4.2681176781149574e-05,0.0
0.0031728000000000073,0.4423230432259509,0.04423230432259509,0.0,0.4423230432259509,-4.423230432259509e-05,0.0
0.0031828000000000073,0.4560886716669715,0.045608867166697147,0.0,0.4560886716669715,-4.560886716669715e-05,0.0
0.0031928000000000074,0.46805432648801554,0.046805432648801555,0.0,0.46805432648801554,-4.6805432648801554e-05,0.0
0.0032028000000000074,0.47817278471609304,0.047817278471609305,0.0,0.47817278471609304,-4.7817278471609304e-05,0.0
0.0032128000000000074,0.4864041134192616,0.04864041134192616,0.0,0.4864041134192616,-4.864041134192616e-05,0.0
0.0032228000000000074,0.49271582730366625,0.04927158273036662,0.0,0.49271582730366625,-4.927158273036663e-05,0.0
0.0032328000000000075,0.49708301691815304,0.0497083016918153,0.0,0.49708301691815304,-4.970830169181531e-05,0.0
0.0032428000000000075,0.4994884469604923,0.04994884469604923,0.0,0.4994884469604923,-4.9948844696049235e-05,0.0
0.0032528000000000075,0.4999226242972439,0.04999226242972439,0.0,0.4999226242972439,-4.9992262429724393e-05,0.0
0.0032628000000000075,0.49838383542881615,0.049838383542881615,0.0,0.49838383542881615,-4.983838354288162e-05,0.0
0.0032728000000000076,0.4948781532518671,0.049487815325186715,0.0,0.4948781532518671,-4.9487815325186714e-05,0.0
0.0032828000000000076,0.4894194130923554,0.04894194130923554,0.0,0.4894194130923554,-4.8941941309235546e-05,0.0
0.0032928000000000076,0.48202915810382935,0.04820291581038293,0.0,0.48202915810382935,-4.8202915810382936e-05,0.0
0.0033028000000000076,0.47273655424644234,0.047273655424644234,0.0,0.47273655424644234,-4.727365542464424e-05,0.0
0.0033128000000000077,0.46157827518223193,0.04615782751822319,0.0,0.46157827518223193,-4.6157827518223195e-05,0.0
0.0033228000000000077,0.44859835754093386,0.044859835754093386,0.0,0.44859835754093386,-4.4859835754093385e-05,0.0
0.0033328000000000077,0.43384802712751497,0.0433848027127515,0.0,0.43384802712751497,-4.33848027127515e-05,0.0
0.0033428000000000077,0.41738549675733455,0.041738549675733455,0.0,0.41738549675733455,-4.173854967573346e-05,0.0
0.0033528000000000078,0.3992757365167482,0.03992757365167482,0.0,0.3992757365167482,-3.992757365167482e-05,0.0
0.003362800000000008,0.3795902173558618,0.03795902173558618,0.0,0.3795902173558618,-3.7959021735586184e-05,0.0
0.003372800000000008,0.3584066290253487,0.03584066290253487,0.0,0.3584066290253487,-3.584066290253487e-05,0.0
0.003382800000000008,0.33580857347048354,0.033580857347048354,0.0,0.33580857347048354,-3.3580857347048356e-05,0.0
0.003392800000000008,0.3118852348924757,0.031188523489247572,0.0,0.3118852348924757,-3.1188523489247576e-05,0.0
0.003402800000000008,0.2867310277791576,0.028673102777915762,0.0,0.2867310277791576,-2.867310277791576e-05,0.0
0.003412800000000008,0.2604452242941413,0.02604452242941413,0.0,0.2604452242941413,-2.604452242941413e-05,0.0
0.003422800000000008,0.23313156249494088,0.023313156249494087,0.0,0.23313156249494088,-2.331315624949409e-05,0.0
0.003432800000000008,0.20489783692625269,0.020489783692625267,0.0,0.20489783692625269,-2.048978369262527e-05,0.0
0.003442800000000008,0.17585547320413236,0.017585547320413238,0.0,0.17585547320413236,-1.7585547320413236e-05,0.0
0.003452800000000008,0.14611908827000225,0.014611908827000225,0.0,0.14611908827000225,-1.4611908827000225e-05,0.0
0.003462800000000008,0.11580603804992859,0.011580603804992859,0.0,0.11580603804992859,-1.158060380499286e-05,0.0
0.003472800000000008,0.08503595430441982,0.008503595430441982,0.0,0.08503595430441982,-8.503595430441982e-06,0.0
0.003482800000000008,0.0539302724965036,0.00539302724965036,0.0,0.0539302724965036,-5.39302724965036e-06,0.0
0.003492800000000008,0.022611752541439777,0.002261175254143978,0.0,0.022611752541439777,-2.2611752541439777e-06,0.0
0.003502800000000008,-0.00879600567057446,-0.000879600567057446,0.0,-0.00879600567057446,8.79600567057446e-07,0.0
0.003512800000000008,-0.04016905006672323,-0.004016905006672323,0.0,-0.04016905006672323,4.016905006672323e-06,0.0
0.003522800000000008,-0.07138356557375022,-0.007138356557375023,0.0,-0.07138356557375022,7.138356557375023e-06,0.0
0.0035328000000000082,-0.10231636275950665,-0.010231636275950664,0.0,-0.10231636275950665,1.0231636275950665e-05,0.0
0.0035428000000000083,-0.13284536400535107,-0.013284536400535108,0.0,-0.13284536400535107,1.3284536400535107e-05,0.0
0.0035528000000000083,-0.1628500852907402,-0.016285008529074017,0.0,-0.1628500852907402,1.628500852907402e-05,0.0
0.0035628000000000083,-0.1922121116886137,-0.01922121116886137,0.0,-0.1922121116886137,1.9221211168861373e-05,0.0
0.0035728000000000083,-0.22081556469501323,-0.022081556469501322,0.0,-0.22081556469501323,2.2081556469501325e-05,0.0
0.0035828000000000084,-0.24854755954859709,-0.024854755954859708,0.0,-0.24854755954859709,2.485475595485971e-05,0.0
0.0035928000000000084,-0.27529865073522297,-0.0275298650735223,0.0,-0.27529865073522297,2.7529865073522297e-05,0.0
0.0036028000000000084,-0.3009632639193839,-0.03009632639193839,0.0,-0.3009632639193839,3.009632639193839e-05,0.0
0.0036128000000000085,-0.3254401125978942,-0.03254401125978942,0.0,-0.3254401125978942,3.254401125978942e-05,0.0
0.0036228000000000085,-0.3486325978314241,-0.034863259783142406,0.0,-0.3486325978314241,3.486325978314241e-05,0.0
0.0036328000000000085,-0.3704491894763967,-0.03704491894763967,0.0,-0.3704491894763967,3.7044918947639676e-05,0.0
0.0036428000000000085,-0.3908037874126433,-0.039080378741264334,0.0,-0.3908037874126433,3.9080378741264335e-05,0.0
0.0036528000000000086,-0.40961606134123746,-0.040961606134123744,0.0,-0.40961606134123746,4.0961606134123744e-05,0.0
0.0036628000000000086,-0.42681176781149743,-0.04268117678114974,0.0,-0.42681176781149743,4.2681176781149744e-05,0.0
0.0036728000000000086,-0.4423230432259534,-0.04423230432259534,0.0,-0.4423230432259534,4.423230432259534e-05,0.0
0.0036828000000000086,-0.4560886716669729,-0.04560886716669729,0.0,-0.4560886716669729,4.5608867166697296e-05,0.0
0.0036928000000000087,-0.4680543264880168,-0.04680543264880168,0.0,-0.4680543264880168,4.680543264880168e-05,0.0
0.0037028000000000087,-0.4781727847160941,-0.04781727847160941,0.0,-0.4781727847160941,4.781727847160941e-05,0.0
0.0037128000000000087,-0.4864041134192625,-0.048640411341926246,0.0,-0.4864041134192625,4.864041134192625e-05,0.0
0.0037228000000000087,-0.49271582730366714,-0.04927158273036671,0.0,-0.49271582730366714,4.927158273036672e-05,0.0
0.0037328000000000088,-0.49708301691815315,-0.04970830169181532,0.0,-0.49708301691815315,4.970830169181532e-05,0.0
0.003742800000000009,-0.49948844696049255,-0.04994884469604925,0.0,-0.49948844696049255,4.9948844696049256e-05,0.0
0.003752800000000009,-0.4999226242972438,-0.049992262429724384,0.0,-0.4999226242972438,4.999226242972439e-05,0.0
0.003762800000000009,-0.49838383542881587,-0.04983838354288159,0.0,-0.49838383542881587,4.983838354288159e-05,0.0
0.003772800000000009,-0.4948781532518664,-0.04948781532518664,0.0,-0.4948781532518664,4.948781532518664e-05,0.0
0.003782800000000009,-0.48941941309235465,-0.048941941309235466,0.0,-0.48941941309235465,4.8941941309235465e-05,0.0
0.003792800000000009,-0.48202915810382796,-0.048202915810382795,0.0,-0.48202915810382796,4.82029158103828e-05,0.0
0.003802800000000009,-0.4727365542464406,-0.04727365542464406,0.0,-0.4727365542464406,4.727365542464406e-05,0.0
0.003812800000000009,-0.4615782751822306,-0.04615782751822306,0.0,-0.4615782751822306,4.615782751822306e-05,0.0
0.003822800000000009,-0.44859835754093147,-0.04485983575409315,0.0,-0.44859835754093147,4.485983575409315e-05,0.0
0.003832800000000009,-0.4338480271275133,-0.04338480271275133,0.0,-0.4338480271275133,4.3384802712751334e-05,0.0
0.003842800000000009,-0.41738549675733266,-0.04173854967573327,0.0,-0.41738549675733266,4.173854967573327e-05,0.0
0.003852800000000009,-0.3992757365167451,-0.03992757365167451,0.0,-0.3992757365167451,3.992757365167451e-05,0.0
0.003862800000000009,-0.3795902173558607,-0.03795902173558607,0.0,-0.3795902173558607,3.795902173558607e-05,0.0
0.003872800000000009,-0.3584066290253449,-0.035840662902534494,0.0,-0.3584066290253449,3.5840662902534496e-05,0.0
0.003882800000000009,-0.335808573470481,-0.0335808573470481,0.0,-0.335808573470481,3.35808573470481e-05,0.0
0.003892800000000009,-0.311885234892473,-0.0311885234892473,0.0,-0.311885234892473,3.11885234892473e-05,0.0
0.003902800000000009,-0.2867310277791547,-0.028673102777915474,0.0,-0.2867310277791547,2.8673102777915473e-05,0.0
0.003912800000000009,-0.2604452242941398,-0.02604452242941398,0.0,-0.2604452242941398,2.6044522429413982e-05,0.0
0.003922800000000008,-0.23313156249493938,-0.023313156249493937,0.0,-0.23313156249493938,2.331315624949394e-05,0.0
0.003932800000000008,-0.20489783692625274,-0.020489783692625274,0.0,-0.20489783692625274,2.0489783692625273e-05,0.0
0.003942800000000008,-0.17585547320413408,-0.017585547320413408,0.0,-0.17585547320413408,1.758554732041341e-05,0.0
0.003952800000000007,-0.146119088270004,-0.0146119088270004,0.0,-0.146119088270004,1.4611908827000401e-05,0.0
0.003962800000000007,-0.11580603804993385,-0.011580603804993385,0.0,-0.11580603804993385,1.1580603804993386e-05,0.0
0.003972800000000006,-0.08503595430442511,-0.00850359543044251,0.0,-0.08503595430442511,8.50359543044251e-06,0.0
0.003982800000000006,-0.05393027249651072,-0.005393027249651072,0.0,-0.05393027249651072,5.393027249651073e-06,0.0
0.0039928000000000055,-0.02261175254144871,-0.002261175254144871,0.0,-0.02261175254144871,2.2611752541448713e-06,0.0
0.004002800000000005,0.008796005670565519,0.0008796005670565519,0.0,0.008796005670565519,-8.796005670565519e-07,0.0
0.004012800000000005,0.04016905006671254,0.004016905006671254,0.0,0.04016905006671254,-4.016905006671254e-06,0.0
0.004022800000000004,0.07138356557373786,0.007138356557373786,0.0,0.07138356557373786,-7.138356557373786e-06,0.0
0.004032800000000004,0.10231636275949092,0.010231636275949092,0.0,0.10231636275949092,-1.0231636275949093e-05,0.0
0.0040428000000000035,0.1328453640053356,0.013284536400533559,0.0,0.1328453640053356,-1.3284536400533559e-05,0.0
0.004052800000000003,0.16285008529072498,0.016285008529072498,0.0,0.16285008529072498,-1.62850085290725e-05,0.0
0.004062800000000003,0.1922121116885989,0.01922121116885989,0.0,0.1922121116885989,-1.922121116885989e-05,0.0
0.004072800000000002,0.22081556469499722,0.022081556469499723,0.0,0.22081556469499722,-2.2081556469499722e-05,0.0
0.004082800000000002,0.24854755954857852,0.02485475595485785,0.0,0.24854755954857852,-2.4854755954857854e-05,0.0
0.0040928000000000015,0.2752986507352036,0.02752986507352036,0.0,0.2752986507352036,-2.7529865073520362e-05,0.0
0.004102800000000001,0.3009632639193668,0.03009632639193668,0.0,0.3009632639193668,-3.009632639193668e-05,0.0
0.004112800000000001,0.32544011259787664,0.03254401125978766,0.0,0.32544011259787664,-3.2544011259787663e-05,0.0
0.0041228,0.34863259783140615,0.034863259783140615,0.0,0.34863259783140615,-3.486325978314062e-05,0.0
0.0041328,0.3704491894763776,0.03704491894763776,0.0,0.3704491894763776,-3.7044918947637765e-05,0.0
0.0041427999999999994,0.39080378741262445,0.039080378741262446,0.0,0.39080378741262445,-3.9080378741262445e-05,0.0
0.004152799999999999,0.40961606134122114,0.040961606134122114,0.0,0.40961606134122114,-4.096160613412212e-05,0.0
0.004162799999999999,0.42681176781148167,0.04268117678114817,0.0,0.42681176781148167,-4.268117678114817e-05,0.0
0.004172799999999998,0.4423230432259376,0.04423230432259376,0.0,0.4423230432259376,-4.423230432259376e-05,0.0
0.004182799999999998,0.45608867166695904,0.045608867166695904,0.0,0.45608867166695904,-4.560886716669591e-05,0.0
0.004192799999999997,0.46805432648800427,0.046805432648800424,0.0,0.46805432648800427,-4.680543264880043e-05,0.0
0.004202799999999997,0.4781727847160837,0.04781727847160837,0.0,0.4781727847160837,-4.7817278471608375e-05,0.0
0.004212799999999997,0.4864041134192542,0.04864041134192542,0.0,0.4864041134192542,-4.864041134192542e-05,0.0
0.004222799999999996,0.49271582730366015,0.04927158273036601,0.0,0.49271582730366015,-4.927158273036602e-05,0.0
0.004232799999999996,0.49708301691814893,0.04970830169181489,0.0,0.49708301691814893,-4.9708301691814894e-05,0.0
0.004242799999999995,0.49948844696049055,0.04994884469604906,0.0,0.49948844696049055,-4.994884469604906e-05,0.0
0.004252799999999995,0.4999226242972446,0.04999226242972446,0.0,0.4999226242972446,-4.999226242972446e-05,0.0
0.0042627999999999945,0.4983838354288196,0.04983838354288196,0.0,0.4983838354288196,-4.983838354288196e-05,0.0
0.004272799999999994,0.49487815325187323,0.049487815325187326,0.0,0.49487815325187323,-4.9487815325187324e-05,0.0
0.004282799999999994,0.4894194130923641,0.04894194130923641,0.0,0.4894194130923641,-4.894194130923641e-05,0.0
0.004292799999999993,0.4820291581038411,0.04820291581038411,0.0,0.4820291581038411,-4.8202915810384115e-05,0.0
0.004302799999999993,0.4727365542464568,0.04727365542464568,0.0,0.4727365542464568,-4.727365542464568e-05,0.0
0.0043127999999999925,0.46157827518225114,0.046157827518225114,0.0,0.46157827518225114,-4.615782751822512e-05,0.0
0.004322799999999992,0.4485983575409551,0.04485983575409551,0.0,0.4485983575409551,-4.485983575409551e-05,0.0
0.004332799999999992,0.4338480271275398,0.04338480271275398,0.0,0.4338480271275398,-4.3384802712753984e-05,0.0
0.004342799999999991,0.41738549675736303,0.0417385496757363,0.0,0.41738549675736303,-4.17385496757363e-05,0.0
0.004352799999999991,0.3992757365167804,0.03992757365167804,0.0,0.3992757365167804,-3.992757365167804e-05,0.0
0.0043627999999999905,0.37959021735589893,0.03795902173558989,0.0,0.37959021735589893,-3.79590217355899e-05,0.0
0.00437279999999999,0.3584066290253871,0.03584066290253871,0.0,0.3584066290253871,-3.584066290253871e-05,0.0
0.00438279999999999,0.33580857347052573,0.03358085734705257,0.0,0.33580857347052573,-3.358085734705257e-05,0.0
0.004392799999999989,0.3118852348925216,0.031188523489252162,0.0,0.3118852348925216,-3.1188523489252164e-05,0.0
0.004402799999999989,0.2867310277792072,0.02867310277792072,0.0,0.2867310277792072,-2.8673102777920724e-05,0.0
0.004412799999999988,0.2604452242941945,0.02604452242941945,0.0,0.2604452242941945,-2.6044522429419448e-05,0.0
0.004422799999999988,0.233131562494996,0.0233131562494996,0.0,0.233131562494996,-2.33131562494996e-05,0.0
0.004432799999999988,0.2048978369263095,0.02048978369263095,0.0,0.2048978369263095,-2.0489783692630952e-05,0.0
0.004442799999999987,0.17585547320419398,0.0175855473204194,0.0,0.17585547320419398,-1.75855473204194e-05,0.0
0.004452799999999987,0.1461190882700652,0.01461190882700652,0.0,0.1461190882700652,-1.461190882700652e-05,0.0
0.004462799999999986,0.1158060380499961,0.01158060380499961,0.0,0.1158060380499961,-1.158060380499961e-05,0.0
0.004472799999999986,0.0850359543044882,0.00850359543044882,0.0,0.0850359543044882,-8.50359543044882e-06,0.0
0.004482799999999986,0.05393027249657259,0.005393027249657259,0.0,0.05393027249657259,-5.393027249657259e-06,0.0
0.004492799999999985,0.022611752541514433,0.002261175254151443,0.0,0.022611752541514433,-2.2611752541514434e-06,0.0
0.004502799999999985,-0.008796005670501518,-0.0008796005670501519,0.0,-0.008796005670501518,8.796005670501518e-07,0.0
0.004512799999999984,-0.04016905006664697,-0.004016905006664697,0.0,-0.04016905006664697,4.0169050066646974e-06,0.0
0.004522799999999984,-0.07138356557367449,-0.007138356557367449,0.0,-0.07138356557367449,7.13835655736745e-06,0.0
0.0045327999999999835,-0.10231636275943175,-0.010231636275943175,0.0,-0.10231636275943175,1.0231636275943175e-05,0.0
0.004542799999999983,-0.13284536400527389,-0.013284536400527389,0.0,-0.13284536400527389,1.328453640052739e-05,0.0
0.004552799999999983,-0.16285008529066447,-0.016285008529066447,0.0,-0.16285008529066447,1.6285008529066448e-05,0.0
0.004562799999999982,-0.1922121116885382,-0.01922121116885382,0.0,-0.1922121116885382,1.922121116885382e-05,0.0
0.004572799999999982,-0.2208155646949398,-0.02208155646949398,0.0,-0.2208155646949398,2.208155646949398e-05,0.0
0.0045827999999999815,-0.248547559548523,-0.0248547559548523,0.0,-0.248547559548523,2.48547559548523e-05,0.0
0.004592799999999981,-0.2752986507351502,-0.02752986507351502,0.0,-0.2752986507351502,2.7529865073515023e-05,0.0
0.004602799999999981,-0.30096326391931566,-0.030096326391931567,0.0,-0.30096326391931566,3.0096326391931567e-05,0.0
0.00461279999999998,-0.32544011259782674,-0.03254401125978267,0.0,-0.32544011259782674,3.2544011259782676e-05,0.0
0.00462279999999998,-0.3486325978313603,-0.03486325978313603,0.0,-0.3486325978313603,3.486325978313603e-05,0.0
0.0046327999999999795,-0.37044918947633465,-0.03704491894763347,0.0,-0.37044918947633465,3.704491894763347e-05,0.0
0.004642799999999979,-0.3908037874125846,-0.039080378741258456,0.0,-0.3908037874125846,3.908037874125846e-05,0.0
0.004652799999999979,-0.40961606134118445,-0.04096160613411844,0.0,-0.40961606134118445,4.0961606134118445e-05,0.0
0.004662799999999978,-0.42681176781144836,-0.04268117678114484,0.0,-0.42681176781144836,4.268117678114484e-05,0.0
0.004672799999999978,-0.44232304322590776,-0.044232304322590774,0.0,-0.44232304322590776,4.423230432259078e-05,0.0
0.004682799999999977,-0.45608867166693207,-0.045608867166693205,0.0,-0.45608867166693207,4.560886716669321e-05,0.0
0.004692799999999977,-0.46805432648798173,-0.046805432648798176,0.0,-0.46805432648798173,4.680543264879817e-05,0.0
0.004702799999999977,-0.47817278471606495,-0.047817278471606495,0.0,-0.47817278471606495,4.78172784716065e-05,0.0
0.004712799999999976,-0.48640411341923934,-0.048640411341923935,0.0,-0.48640411341923934,4.864041134192394e-05,0.0
0.004722799999999976,-0.4927158273036492,-0.04927158273036492,0.0,-0.4927158273036492,4.927158273036492e-05,0.0
0.004732799999999975,-0.49708301691814194,-0.04970830169181419,0.0,-0.49708301691814194,4.9708301691814196e-05,0.0
0.004742799999999975,-0.49948844696048766,-0.049948844696048766,0.0,-0.49948844696048766,4.994884469604877e-05,0.0
0.004752799999999975,-0.4999226242972457,-0.04999226242972457,0.0,-0.4999226242972457,4.9992262429724576e-05,0.0
0.004762799999999974,-0.4983838354288245,-0.04983838354288245,0.0,-0.4983838354288245,4.983838354288245e-05,0.0
0.004772799999999974,-0.49487815325188234,-0.049487815325188235,0.0,-0.49487815325188234,4.948781532518824e-05,0.0
0.004782799999999973,-0.48941941309237763,-0.04894194130923776,0.0,-0.48941941309237763,4.894194130923777e-05,0.0
0.004792799999999973,-0.48202915810385816,-0.04820291581038581,0.0,-0.48202915810385816,4.8202915810385816e-05,0.0
0.0048027999999999725,-0.47273655424647765,-0.047273655424647766,0.0,-0.47273655424647765,4.727365542464777e-05,0.0
0.004812799999999972,-0.4615782751822757,-0.04615782751822757,0.0,-0.4615782751822757,4.615782751822757e-05,0.0
0.004822799999999972,-0.4485983575409833,-0.04485983575409833,0.0,-0.4485983575409833,4.485983575409833e-05,0.0
0.004832799999999971,-0.4338480271275716,-0.04338480271275716,0.0,-0.4338480271275716,4.338480271275716e-05,0.0
0.004842799999999971,-0.4173854967573982,-0.041738549675739825,0.0,-0.4173854967573982,4.173854967573983e-05,0.0
0.0048527999999999705,-0.39927573651681786,-0.039927573651681786,0.0,-0.39927573651681786,3.9927573651681786e-05,0.0
0.00486279999999997,-0.37959021735594056,-0.03795902173559405,0.0,-0.37959021735594056,3.795902173559406e-05,0.0
0.00487279999999997,-0.35840662902543174,-0.035840662902543174,0.0,-0.35840662902543174,3.584066290254318e-05,0.0
0.004882799999999969,-0.33580857347057314,-0.03358085734705731,0.0,-0.33580857347057314,3.3580857347057315e-05,0.0
0.004892799999999969,-0.31188523489257164,-0.031188523489257165,0.0,-0.31188523489257164,3.1188523489257165e-05,0.0
0.0049027999999999685,-0.28673102777926107,-0.028673102777926108,0.0,-0.28673102777926107,2.8673102777926108e-05,0.0
0.004912799999999968,-0.2604452242942491,-0.026044522429424913,0.0,-0.2604452242942491,2.6044522429424913e-05,0.0
0.004922799999999968,-0.23313156249505262,-0.023313156249505262,0.0,-0.23313156249505262,2.3313156249505263e-05,0.0
0.004932799999999967,-0.2048978369263679,-0.02048978369263679,0.0,-0.2048978369263679,2.048978369263679e-05,0.0
0.004942799999999967,-0.1758554732042539,-0.01758554732042539,0.0,-0.1758554732042539,1.7585547320425393e-05,0.0
0.004952799999999966,-0.14611908827012812,-0.014611908827012812,0.0,-0.14611908827012812,1.4611908827012814e-05,0.0
0.004962799999999966,-0.11580603805005837,-0.011580603805005838,0.0,-0.11580603805005837,1.1580603805005838e-05,0.0
0.004972799999999966,-0.08503595430455127,-0.008503595430455127,0.0,-0.08503595430455127,8.503595430455128e-06,0.0
0.004982799999999965,-0.05393027249663623,-0.005393027249663623,0.0,-0.05393027249663623,5.393027249663624e-06,0.0
0.004992799999999965,-0.022611752541578375,-0.0022611752541578374,0.0,-0.022611752541578375,2.2611752541578377e-06,0.0
0.005,-6.123233995736766e-16,-6.123233995736766e-17,0.0,-6.123233995736766e-16,6.123233995736767e-20,0.0
