# artifact_type: raw_data
# circuit_file: 03_pmos_common_source.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\ac_analysis\03_pmos_common_source.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:24:00.338909

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(drain)_mag,V(drain)_phase,V(drain)_real,V(drain)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(gate)_mag,V(gate)_phase,V(gate)_real,V(gate)_imag,V(m1#body diode)_mag,V(m1#body diode)_phase,V(m1#body diode)_real,V(m1#body diode)_imag,V(m1#gate)_mag,V(m1#gate)_phase,V(m1#gate)_real,V(m1#gate)_imag,V(vss)_mag,V(vss)_phase,V(vss)_real,V(vss)_imag,I(VSS)_mag,I(VSS)_phase,I(VSS)_real,I(VSS)_imag
8912.5093813374,0.015579234449307235,179.88320830511174,-0.015579202082890313,3.1756683508213975e-05,0.015579234697709974,179.87297672381322,-0.01557919641194744,3.453873614325701e-05,1.0,0.0,1.0,0.0,3.929905645429431e-06,-120.58971252891625,-1.9998773483474628e-06,-3.3829940841723083e-06,0.9999395888942102,0.0020463144099661323,0.9999395882564709,3.571276639927068e-05,2.6036762678607262e-08,-90.13297591400979,-6.04278227168644e-11,-2.60366925560901e-08,0.9999395885887339,0.0014647977077933603,0.9999395882619553,2.556399842335022e-05,0.0,0.0,0.0,0.0,5.579909647029303e-07,179.64167900948937,-5.579800529382733e-07,3.489586380724972e-09
9999.999999999938,0.015579244264126298,179.86612470899072,-0.015579201736437205,3.640187775586294e-05,0.015579244461439733,179.8570058025399,-0.015579195942898423,3.888138472164278e-05,1.0,0.0,1.0,0.0,4.290392398397465e-06,-117.78379408222351,-1.9999081570394336e-06,-3.7957653109266243e-06,0.9999395890253847,0.001823807733135471,0.9999395885187948,3.182952689226304e-05,2.921374649293769e-08,-90.14832158875498,-7.562554328792381e-11,-2.9213648606958213e-08,0.9999395886408137,0.0011713352620300133,0.9999395884318548,2.044242193660617e-05,0.0,0.0,0.0,0.0,5.579937750453602e-07,179.59748749958354,-5.579800057710477e-07,3.919967999056541e-09
11220.184543019564,0.015579256595565475,179.8472646999065,-0.015579201241431855,4.153010279992348e-05,0.015579256752297233,179.83913746596335,-0.015579195350511683,4.37399656390689e-05,1.0,0.0,1.0,0.0,4.705109070387333e-06,-115.15437088482102,-1.9999469425523975e-06,-4.258904036394395e-06,0.9999395891295918,0.0016255018767050665,0.9999395887271776,2.836864586391874e-05,3.2778388516056334e-08,-90.16563537004761,-9.475833988692037e-11,-3.277825154834461e-08,0.9999395886454464,0.0008934157235084485,0.9999395885238823,1.5592103966649562e-05,0.0,0.0,0.0,0.0,5.579973130035339e-07,179.5479555951989,-5.579799463239908e-07,4.402365209770809e-09
12589.254117941593,0.015579272100311979,179.8263780297136,-0.015579200571513416,4.720940706302005e-05,0.01557927222480856,179.8191346248273,-0.015579194603240455,4.917894930686337e-05,1.0,0.0,1.0,0.0,5.180210314179247e-06,-112.71104623034374,-1.9999957704573423e-06,-4.778555829670905e-06,0.9999395892123815,0.0014487654425571024,0.999939588892717,2.528419952835259e-05,3.677799331830091e-08,-90.18514698853267,-1.188451036778077e-10,-3.6777801298640973e-08,0.9999395886028793,0.0006273512689634396,0.999939588542939,1.0948683744516075e-05,0.0,0.0,0.0,0.0,5.580017669707109e-07,179.4924263275745,-5.579798714313288e-07,4.943179130214689e-09
14125.375446227454,0.015579291604039135,179.803187562949,-0.01557919969100625,5.351515145265567e-05,0.015579291702930409,179.7967318715418,-0.015579193661289792,5.527050772596563e-05,1.0,0.0,1.0,0.0,5.722513149754498e-06,-110.45715158245802,-2.000057241053124e-06,-5.361616153887194e-06,0.9999395892781622,0.0012912532456188588,0.999939589024228,2.2535259157685505e-05,4.126563878573683e-08,-90.20711533357441,-1.4916854262880115e-10,-4.126536917490013e-08,0.999939588510845,0.0003696113848385031,0.999939588490039,6.4505459076158456e-06,0.0,0.0,0.0,0.0,5.580073741116616e-07,179.4301632660013,-5.579797771047513e-07,5.549586031754249e-09
15848.931924611034,0.015579316145374274,179.7773856015769,-0.015579198553020182,6.053100935353836e-05,0.01557931622392653,179.7716319605489,-0.015579192474497417,6.209547216460827e-05,1.0,0.0,1.0,0.0,6.339609706940754e-06,-108.3908844424036,-2.0001346277713316e-06,-6.015821864643889e-06,0.9999395893304367,0.0011508751946756818,0.9999395891287141,2.0085347982645718e-05,4.630088110137421e-08,-90.23183188639742,-1.873434903813018e-10,-4.630050208345698e-08,0.9999395883644425,0.00011677601948328808,0.9999395883623656,2.0380029008282285e-06,0.0,0.0,0.0,0.0,5.580144329871218e-07,179.3603407950848,-5.579796583210279e-07,6.229632564443473e-09
17782.794100389114,0.015579347031205532,179.74862980507885,-0.015579197096953278,6.835007692102652e-05,0.015579347093601923,179.74350186711143,-0.01557919097966229,6.974440573875081e-05,1.0,0.0,1.0,0.0,7.039989742228968e-06,-106.5065100070343,-2.0002320517930175e-06,-6.749853873208589e-06,0.9999395893719897,0.001025768558325067,0.99993958921174,1.7901957171440053e-05,5.195054596580663e-08,-90.25962458480906,-2.3540290201719855e-10,-5.195001262385899e-08,0.9999395881558754,-0.00013450979859494952,0.9999395881531199,-2.347497036481183e-06,0.0,0.0,0.0,0.0,5.580233194446023e-07,179.28203322888788,-5.579795087544893e-07,6.992342531046522e-09
19952.623149688665,0.015579385906272607,179.71653865212025,-0.015579195245264696,7.707610840863529e-05,0.015579385955835953,179.71196837259356,-0.015579189097179027,7.831880512779641e-05,1.0,0.0,1.0,0.0,7.833172999091108e-06,-104.79549015646084,-2.0003547013010815e-06,-7.573452337122921e-06,0.999939589405033,0.0009142732475152283,0.9999395892777265,1.5956114454762638e-05,5.8289616670292665e-08,-90.2908621704183,-2.959061163106022e-10,-5.8288865584603644e-08,0.9999395878740365,-0.0003875804793529532,0.9999395878511583,-6.764146819937533e-06,0.0,0.0,0.0,0.0,5.580345066199838e-07,179.19420262587408,-5.579793204401763e-07,7.847836627234403e-09
22387.211385683247,0.015579434840745698,179.68068638409133,-0.015579192899345274,8.682489292116132e-05,0.015579434880115386,179.67661311817386,-0.015579186726798524,8.793244737115352e-05,1.0,0.0,1.0,0.0,8.72985241041365e-06,-103.24746153966612,-2.0005091076812612e-06,-8.497545905594706e-06,0.9999395894313271,0.0008149097871543705,0.9999395893301883,1.4221999681096609e-05,6.540223096749664e-08,-90.32595907551521,-3.720751498187068e-10,-6.540117258588462e-08,0.9999395875039175,-0.000645794116754534,0.9999395874404011,-1.1270552703779302e-05,0.0,0.0,0.0,0.0,5.58048590112054e-07,179.09568515477844,-5.579790833496641e-07,8.807466736796449e-09
25118.86431509563,0.015579496440454695,179.64059736416186,-0.015579189934266187,9.772579086201396e-05,0.015579496471727275,179.6369670620904,-0.01557918374228932,9.871289961673416e-05,1.0,0.0,1.0,0.0,9.74204986616812e-06,-101.85103142663468,-2.0007034938972116e-06,-9.534396736260442e-06,0.9999395894522711,0.0007263596846071112,0.9999395893719183,1.2676602203054443e-05,7.338280019520764e-08,-90.36538091372323,-4.6796628096309e-10,-7.338130805627308e-08,0.9999395870258072,-0.0009125770484082484,0.9999395868989728,-1.5926511946096067e-05,0.0,0.0,0.0,0.0,5.580663196659924e-07,178.98517584716464,-5.579787848570139e-07,9.88396656387647e-09
28183.829312644346,0.015579573985635831,179.5957397780343,-0.015579186192126318,0.00010992345046187368,0.015579574010476648,179.59250426790652,-0.015579179984715568,0.0001108032118542383,1.0,0.0,1.0,0.0,1.0883286789867281e-05,-100.59439186195442,-2.000948211557271e-06,-1.0697763205697042e-05,0.9999395894689821,0.0006474479337445937,0.9999395894051399,1.1299415533905233e-05,8.233726582439608e-08,-90.40965064624407,-5.886860615683369e-10,-8.23351613355933e-08,0.9999395864142456,-0.0011914693212648876,0.9999395861980415,-2.0793806286778516e-05,0.0,0.0,0.0,0.0,5.580886390456672e-07,178.86121155788362,-5.579784090664168e-07,1.1091620600957735e-08
31622.776601683574,0.015579671605578382,179.54551859427366,-0.015579181473642928,0.00012357972716533605,0.015579671625310267,179.5426349428363,-0.015579175253972627,0.00012436381509413732,1.0,0.0,1.0,0.0,1.2168772150482767e-05,-99.46577086695554,-2.001256292886559e-06,-1.2003082474953963e-05,0.9999395894823483,0.0005771274236164573,0.9999395894316211,1.0072165244012776e-05,9.238451055900651e-08,-90.4593555040527,-7.40663259243051e-10,-9.23815414959265e-08,0.999939585636664,-0.0014861716655601481,0.9999395853002792,-2.5937021747635125e-05,0.0,0.0,0.0,0.0,5.581167362062825e-07,178.7221519405353,-5.579779359656418e-07,1.2446453674657745e-08
35481.338923357296,0.015579794498465808,179.48926769287078,-0.015579175527539768,0.00013887583134381982,0.015579794514139524,179.48669763582154,-0.01557916929813138,0.00013957465017922516,1.0,0.0,1.0,0.0,1.361561082243732e-05,-98.45374736002557,-2.0016441441154714e-06,-1.3467675329781326e-05,0.9999395894930831,0.000514465043714214,0.9999395894527734,8.978566466588678e-06,1.0365794335285941e-07,-90.5151547558267,-9.319912125001898e-10,-1.0365375348980101e-07,0.999939584651654,-0.001800594601385269,0.9999395841578775,-3.14244056515145e-05,0.0,0.0,0.0,0.0,5.581521064208411e-07,178.56615823233602,-5.579773403603646e-07,1.3966443584389107e-08
39810.71705534944,0.015579949208103582,179.42624106051235,-0.015579168037165103,0.0001560147328321606,0.015579949220553784,179.42395049475581,-0.015579161800021502,0.00015663755547535159,1.0,0.0,1.0,0.0,1.5243035472558196e-05,-97.54745784788105,-2.002132419961715e-06,-1.5110976017140842e-05,0.9999395895017565,0.0004586293023923316,0.9999395894697218,8.004107811432348e-06,1.1630728028111199e-07,-90.57778842176337,-1.172858830231733e-09,-1.1630136649478152e-07,0.9999395834067595,-0.0021389103285041305,0.9999395827099987,-3.7328772215128314e-05,0.0,0.0,0.0,0.0,5.58196631692532e-07,178.3911696329303,-5.579765905324284e-07,1.567175965534659e-08
44668.35921509599,0.015580143972252561,179.3556029398493,-0.015579158603629375,0.0001752238541940956,0.01558014398214223,179.3535614709697,-0.015579152360341502,0.0001757789451230103,1.0,0.0,1.0,0.0,1.7072665408717637e-05,-96.73672062786356,-2.002747122843798e-06,-1.6954790123147045e-05,0.9999395895088319,0.0004088792932708044,0.9999395894833703,7.135858803963835e-06,1.3050054617592668e-07,-90.64808704478612,-1.4760931877653382e-09,-1.304921978553362e-07,0.9999395818356858,-0.002505608089007004,0.9999395808795386,-4.372846875039249e-05,0.0,0.0,0.0,0.0,5.58252680635672e-07,178.19487705680297,-5.5797564655078e-07,1.7585030371104994e-08
50118.72336272686,0.015580389161083766,179.27641680787838,-0.01557914672456246,0.00019675808845185394,0.015580389168939533,179.27459734682412,-0.015579140476394058,0.00019725281338577193,1.0,0.0,1.0,0.0,1.9128796133023615e-05,-96.01209935790791,-2.003520987914679e-06,-1.9023583919697273e-05,0.999939589514685,0.00036455486395053503,0.9999395894944444,6.362298307305281e-06,1.4642632539256918e-07,-90.72698264297081,-1.857842614612992e-09,-1.4641453885727974e-07,0.999939579854767,-0.0029055537364463062,0.9999395785690177,-5.070841527793357e-05,0.0,0.0,0.0,0.0,5.583232340703514e-07,177.97469404213555,-5.579744581449615e-07,1.97316436368845e-08
56234.13251903449,0.015580697829054883,179.18763304541278,-0.015579131767361053,0.00022090318131975592,0.01558069783529506,179.18601144904116,-0.015579125515315954,0.00022134410495790684,1.0,0.0,1.0,0.0,2.1438723677278642e-05,-95.36492356883377,-2.004495226122581e-06,-2.1344809012946442e-05,0.999939589519628,0.00032506785615377625,0.9999395895035348,5.673161643127145e-06,1.6429629412246292e-07,-90.81552098029752,-2.3384366506551546e-09,-1.6427965174179582e-07,0.999939577358513,-0.003344054302425551,0.9999395756553935,-5.836123135682936e-05,0.0,0.0,0.0,0.0,5.584120429026632e-07,177.72772461466553,-5.579729620280607e-07,2.2140083657433812e-08
63095.73444801885,0.015581086409515905,179.08807514563622,-0.015579112935500038,0.0002479795228172007,0.015581086414472782,179.08662989634865,-0.015579106680375631,0.0002483724959483265,1.0,0.0,1.0,0.0,2.4033108218148898e-05,-94.78727972170734,-2.005721719386889e-06,-2.394926660692631e-05,0.9999395895239241,0.0002898943013132357,0.9999395895111252,5.059304387211583e-06,1.843480714568997e-07,-90.91487530694,-2.943468666296177e-09,-1.8432457091253118e-07,0.9999395742139883,-0.003826928417117394,0.999939571983504,-6.67884650777939e-05,0.0,0.0,0.0,0.0,5.585238265136061e-07,177.45072793968885,-5.579710785264381e-07,2.484230889921986e-08
70794.57843841326,0.01558157558890753,178.9764242951319,-0.01557908922611474,0.00027834639856599353,0.015581575592845037,178.97513621534844,-0.015579082968544428,0.00027869663570475445,1.0,0.0,1.0,0.0,2.6946381935261747e-05,-94.2719830112728,-2.007265782810888e-06,-2.6871516211002255e-05,0.9999395895278023,0.00025856746770755803,0.99993958951762,4.5125810264057264e-06,2.0684843211901708e-07,-91.02636173502333,-3.705158799632737e-09,-2.068152452513236e-07,0.9999395702537364,-0.00436058351835843,0.9999395673578086,-7.610194053120356e-05,0.0,0.0,0.0,0.0,5.586645219299774e-07,177.14007965777077,-5.57968707336823e-07,2.787417615150185e-08
79432.82347242754,0.015582191406904197,178.85120214592163,-0.015579059376594945,0.0003124067571742326,0.015582191410031998,178.85005414360623,-0.01557905311708188,0.00031271890575464514,1.0,0.0,1.0,0.0,3.021720663414918e-05,-93.81253737959652,-2.009209643409015e-06,-3.0150334216716423e-05,0.9999395895314683,0.000230671667292754,0.9999395895233646,4.025736873969343e-06,2.3209693067621015e-07,-91.15145643074001,-4.664069791334379e-09,-2.320500628793258e-07,0.9999395652668585,-0.00495210087338628,0.9999395615319715,-8.642524162177923e-05,0.0,0.0,0.0,0.0,5.588415965856586e-07,176.79172990251143,-5.579657221848234e-07,3.127591631233849e-08
89125.09381337385,0.015582966640768081,178.71075158255675,-0.015579021797346515,0.00035061255695285746,0.015582966643252705,178.70972842441614,-0.01557901553629038,0.0003508907589969166,1.0,0.0,1.0,0.0,3.388898728291577e-05,-93.40308905640977,-2.011656818795179e-06,-3.382922842609659e-05,0.9999395895351182,0.0002058367397432654,0.9999395895286656,3.5923118037461954e-06,2.604299954631054e-07,-91.29181481830831,-5.871267090629326e-09,-2.6036380462664855e-07,0.9999395589877861,-0.005609329541517899,0.9999395541957465,-9.789535192067378e-05,0.0,0.0,0.0,0.0,5.590644406013922e-07,176.4011581592514,-5.579619641003726e-07,3.509266821149541e-08
99999.9999999992,0.01558394254712872,178.55321527510046,-0.01557897448713995,0.00039347076289261777,0.01558394254910245,178.55230338444775,-0.015578968224858263,0.00039371870997241087,1.0,0.0,1.0,0.0,3.801044833648026e-05,-93.03837733158078,-2.014737629568262e-06,-3.795701535980189e-05,0.9999395895389461,0.0001837331406250052,0.9999395895338048,3.206554527790395e-06,2.922255608524998e-07,-91.44929300454828,-7.3910382642213105e-09,-2.9213207795265295e-07,0.9999395510821361,-0.006340990524494962,0.9999395449584533,-0.00011066447231228294,0.0,0.0,0.0,0.0,5.593448583259566e-07,175.96332536572845,-5.579572329520217e-07,3.937507755176888e-08
112201.84543019543,0.01558517105314142,178.37651179834901,-0.015578914926538198,0.00044155007344868737,0.01558517105470933,178.3756990749493,-0.015578908663283209,0.0004417710556713112,1.0,0.0,1.0,0.0,4.263628053498336e-05,-92.71368506942545,-2.0186161400799444e-06,-4.258846800175853e-05,0.9999395895431558,0.00016406756861592821,0.9999395895390562,2.8633462815785826e-06,3.2790831954545684e-07,-91.62597164343033,-9.304316523876411e-09,-3.277762891381086e-07,0.9999395411289045,-0.007156792485930668,0.999939533328173,-0.00012490204054371734,0.0,0.0,0.0,0.0,5.596976835077674e-07,175.47262401169934,-5.579512767892649e-07,4.4179968913412695e-08
125892.54117941568,0.015586717512439851,178.178309091926,-0.015578839943728454,0.0004954884663541798,0.015586717513685415,178.17758475143356,-0.015578833679700586,0.0004956854160194621,1.0,0.0,1.0,0.0,4.7827866789752924e-05,-92.42479060073195,-2.0234988948975748e-06,-4.778504257485494e-05,0.9999395895479711,0.00014657907351557393,0.9999395895446991,2.5581329000656794e-06,3.679556930878494e-07,-91.8241824657475,-1.1712990683758215e-08,-3.6776921829457375e-07,0.9999395285980458,-0.008067560575487904,0.9999395186855516,-0.00014079697947544378,0.0,0.0,0.0,0.0,5.601415480148646e-07,174.9228275073745,-5.579437784253596e-07,4.9571099734846275e-08
141253.75446227426,0.015588664170633693,177.95599503800366,-0.015578745545612675,0.0005560016635333826,0.0155886641716232,177.95534946886025,-0.015578739280971183,0.0005561771940437181,1.0,0.0,1.0,0.0,5.365409680654366e-05,-92.16792201661931,-2.0296459175937473e-06,-5.36156939857646e-05,0.9999395895536496,0.0001310355935727334,0.9999395895510345,2.286864386302767e-06,4.1290464006739375e-07,-92.04653769702048,-1.4745331061678612e-08,-4.126412691443567e-07,0.9999395128222485,-0.00908538006641453,0.9999395002508189,-0.00015856020385007774,0.0,0.0,0.0,0.0,5.606998405797821e-07,174.3070408162918,-5.579343385460841e-07,5.5620006268758114e-08
158489.31924611,0.015591114521716867,177.70664494770554,-0.015578626705162968,0.0006238926273597392,0.015591114522502987,177.70606958360082,-0.015578620440034436,0.000624049067898351,1.0,0.0,1.0,0.0,6.01922812721563e-05,-91.939714452329,-2.037384558853725e-06,-6.015779075818628e-05,0.9999395895604924,0.00011723087623942603,0.9999395895583993,2.0459411717022036e-06,4.6335944907472514e-07,-92.2959625725242,-1.8562820262589916e-08,-4.6298747364343623e-07,0.9999394929613954,-0.010223756711719344,0.9999394770422602,-0.00017842741882745372,0.0,0.0,0.0,0.0,5.614018996433417e-07,173.61765535783138,-5.579224544450444e-07,6.24069527310068e-08
177827.94100389077,0.015594198782340946,177.42698577996777,-0.015578477093717345,0.0007000622141551256,0.015594198782965502,177.42647298616967,-0.015578470828202417,0.0007002016405929121,1.0,0.0,1.0,0.0,6.752917773721631e-05,-91.7371706462514,-2.047126927640606e-06,-6.749814158335532e-05,0.9999395895688643,0.00010498174123685068,0.9999395895671858,1.8321663504128338e-06,5.200006998423012e-07,-92.57573112567673,-2.3368752591467982e-08,-5.194753403567891e-07,0.9999394679578277,-0.011497795946233565,0.9999394478239401,-0.00020066224740644678,0.0,0.0,0.0,0.0,5.622844929244739e-07,172.84631256397734,-5.579074932530561e-07,7.002199622564162e-08
199526.23149688623,0.01559808076751176,177.11335697657842,-0.015578288743960769,0.000785521126135676,0.015598080768007986,177.11289994862477,-0.015578282478139516,0.0007856453885767552,1.0,0.0,1.0,0.0,7.576214181362361e-05,-91.55762486825003,-2.0593918386261305e-06,-7.573414710315696e-05,0.9999395895792114,9.412564994475196e-05,0.9999395895778621,1.6427032597243763e-06,5.835956242232525e-07,-92.88950536616797,-2.9419060018744455e-08,-5.828536450260402e-07,0.9999394364800204,-0.012924403310543654,0.9999394110398837,-0.00022555972819315873,0.0,0.0,0.0,0.0,5.633936455743269e-07,171.98388232143304,-5.578886582360896e-07,7.856618156093523e-08
223872.113856832,0.01560296652127703,176.76166789658376,-0.015578051625645498,0.0008814033201749457,0.015602966521671317,176.76126056999132,-0.015578045359581677,0.000881514067506413,1.0,0.0,1.0,0.0,8.500041895891757e-05,-91.39871016992964,-2.0748324388702897e-06,-8.497509219496102e-05,0.9999395895920846,8.451854851949768e-05,0.9999395895909967,1.4750378376504614e-06,6.550101633045598e-07,-93.2413778648136,-3.703594117779727e-08,-6.539622719189087e-07,0.9999393968516742,-0.014522508754951376,0.9999393647312177,-0.00025345022989683996,0.0,0.0,0.0,0.0,5.647868880851082e-07,171.02046494111036,-5.578649463671713e-07,8.815288178847896e-08
251188.6431509558,0.015609115142144874,176.36735198936407,-0.01557775311145723,0.0009889810509918775,0.015609115142458193,176.36698895915643,-0.015577746845201681,0.000989079752763536,1.0,0.0,1.0,0.0,9.536659397960053e-05,-91.25832883869427,-2.0942709904408303e-06,-9.53435958850335e-05,0.9999395896081695,7.60329564306301e-05,0.9999395896072891,1.3269452636133217e-06,7.3522310415992e-07,-93.63591760608735,-4.662501912070216e-08,-7.337432251697747e-07,0.999939346962451,-0.0163133177967031,0.9999393064318554,-0.0002847038344299946,0.0,0.0,0.0,0.0,5.665360034299922e-07,169.9454283447808,-5.578350949128792e-07,9.890930222161722e-08
281838.2931264429,0.015616852348380917,175.92531808188073,-0.015577377304586505,0.0011096817479276818,0.015616852348629917,175.9249945308676,-0.015577371038179853,0.0011097697138520751,1.0,0.0,1.0,0.0,0.00010699821747395438,-91.13462588151505,-2.1187426573263535e-06,-0.00010697723810304538,0.9999395896283227,6.855627484268641e-05,0.9999395896276069,1.1964604359204767e-06,8.253427981162589e-07,-94.07821873316966,-5.8696941438144445e-08,-8.232529401515567e-07,0.9999392841555916,-0.01832059285963565,0.9999392330371727,-0.00031973524669498543,0.0,0.0,0.0,0.0,5.68730358408395e-07,168.74749584306284,-5.577975141903786e-07,1.1097816784564344e-07
316227.7660168351,0.015626587456206965,175.42989950367294,-0.0155769041922,0.0012451069486220376,0.015626587456404877,175.42961113852897,-0.01557689792567483,0.0012451853459535397,1.0,0.0,1.0,0.0,0.00012004963077471875,-91.02596534526788,-2.149550629573201e-06,-0.00012003038482499839,0.999939589653617,6.19892924736862e-05,0.9999395896530316,1.0818518956512424e-06,9.266271237811329e-07,-94.57395146236301,-7.389457285886341e-08,-9.236760355389225e-07,0.9999392050864382,-0.02057096852394134,0.9999391406386807,-0.00035900929608739807,0.0,0.0,0.0,0.0,5.714809040827891e-07,167.41490404497364,-5.577502029144514e-07,1.2451961644724964e-07
354813.3892335723,0.015638834597394766,174.87480227553476,-0.015576308579738737,0.001397053539929306,0.015638834597552102,174.87454526982967,-0.015576302313121316,0.0013971234089528778,1.0,0.0,1.0,0.0,0.0001346940135719518,-90.93090927101431,-2.188335519522645e-06,-0.00013467623576479681,0.9999395896853998,5.6244869088786694e-05,0.9999395896849179,9.815988506745033e-07,1.0405075787522982e-06,-95.12941394146594,-9.302722816454136e-08,-1.0363406564740151e-06,0.9999391055443306,-0.023094304861700322,0.9999390243158974,-0.00040304710255315013,0.0,0.0,0.0,0.0,5.749249205252148e-07,165.9356546482103,-5.576906416272137e-07,1.3971332249413843e-07
398107.17055349366,0.015654239184277736,174.2530542997381,-0.015575558749302585,0.0015675375866626676,0.015654239184402834,174.2528252431623,-0.01557555248261427,0.0015675998544978067,1.0,0.0,1.0,0.0,0.00015112568134637095,-90.84819908214963,-2.2371627248552553e-06,-0.00015110912171456548,0.9999395897253633,5.124677915249254e-05,0.9999395897249634,8.943709947917267e-07,1.1686186861966096e-06,-95.7515831148647,-1.1711376802117935e-07,-1.162735567129419e-06,0.9999389802283829,-0.025924083535862244,0.9999388778743273,-0.00045243298878250293,0.0,0.0,0.0,0.0,5.792315565361038e-07,164.29788720633172,-5.576156585364637e-07,1.5676087982077545e-07
446683.59215095907,0.015673610840697877,173.55695848134906,-0.015574614770693449,0.0017588210625698684,0.01567361084079736,173.556754334461,-0.015574608503951818,0.0017588765554729224,1.0,0.0,1.0,0.0,0.000169562663024233,-90.77673921607906,-2.298632410477555e-06,-0.00016954708190031198,0.9999395897756362,4.692870030901483e-05,0.999939589775301,8.190108544553487e-07,1.3128343166101595e-06,-96.44816166652923,-1.474368520611463e-07,-1.3045291554900426e-06,0.999938822465214,-0.029097851903639782,0.9999386935156082,-0.0005078222299328417,0.0,0.0,0.0,0.0,5.846081692258269e-07,162.49040086505386,-5.575212606198809e-07,1.758884745581467e-07
501187.2336272677,0.015697964254732192,172.7780540668435,-0.015573426375203902,0.0019734418357157343,0.015697964254811344,172.77787212073804,-0.015573420108423705,0.001973491290043822,1.0,0.0,1.0,0.0,0.0001902495929647747,-90.71558282166355,-2.3760179636903507e-06,-0.00019023475539947654,0.9999395898388953,4.3233333238605687e-05,0.9999395898386106,7.545184282919948e-07,1.4753130917504465e-06,-97.2276167555606,-1.856112373188885e-07,-1.463590512155368e-06,0.999938623853596,-0.03265772099571295,0.9999384614222585,-0.0005699497432438139,0.0,0.0,0.0,0.0,5.913073950724105e-07,160.50334904456307,-5.574024210037599e-07,1.973498835228105e-07
562341.3251903439,0.015728569665742785,171.9070923047471,-0.015571930278969835,0.0022142473025898606,0.015728569665805776,171.90693014510987,-0.015571924012163757,0.002214291374571882,1.0,0.0,1.0,0.0,0.00021346095552125392,-90.66391936064979,-2.47344029203399e-06,-0.00021344662476874277,0.9999395899185091,4.0111641187900215e-05,0.9999395899182641,7.000379152050096e-07,1.6585558109764665e-06,-98.09920444054904,-2.336697574630774e-07,-1.6420127352036437e-06,0.9999383738171134,-0.036650923948960766,0.9999381692349274,-0.0006396398321917435,0.0,0.0,0.0,0.0,5.996347793722083e-07,158.32911879021816,-5.572528112981117e-07,2.2142983749510342e-07
630957.3444801874,0.015767014958203776,170.9340349111661,-0.01557004681341968,0.0024844321122021625,0.015767014958253934,170.93389038623732,-0.01557004054659903,0.002484471386646564,1.0,0.0,1.0,0.0,0.00023950472503623686,-90.6210639693498,-2.596087243834212e-06,-0.00023949065461037478,0.9999395900187171,3.752219911912907e-05,0.9999395900185029,6.548463555716699e-07,1.8654788905128198e-06,-99.07297131100408,-2.941715588418705e-07,-1.8421385900407943e-06,0.9999380590410079,-0.04113044225991614,0.9999378013943114,-0.000717817113546973,0.0,0.0,0.0,0.0,6.099566573673085e-07,155.96338230253247,-5.570644646414002e-07,2.48447793511012e-07
707945.7843841313,0.015815281568263728,169.84808683534396,-0.01556767568349767,0.0027875804736182666,0.015815281568303696,169.8479580273656,-0.015567669416672987,0.0027876154716730914,1.0,0.0,1.0,0.0,0.0002687264493003779,-90.58644845265535,-2.7504898269744118e-06,-0.0002687123729181451,0.9999395901448559,3.543064377249648e-05,0.9999395901446647,6.183440336010593e-07,2.0995092233297043e-06,-100.15972183200832,-3.703383530403406e-07,-2.066588610031969e-06,0.9999376627632479,-0.046155708108577914,0.9999373383127247,-0.0008055187710115375,0.0,0.0,0.0,0.0,6.227078322329698e-07,153.4062692074084,-5.568273515226341e-07,2.787621655113428e-07
794328.234724274,0.015875836566834108,168.63777847173822,-0.015564690627957588,0.003127713598268896,0.015875836566865975,168.63766367150666,-0.015564684361139189,0.003127744784337109,1.0,0.0,1.0,0.0,0.00030151383028105165,-90.55961380090567,-2.9448699243129682e-06,-0.00030149944874224843,0.9999395903036418,3.380921732600463e-05,0.9999395903034677,5.900465131769561e-07,2.364707762483439e-06,-101.37093625706288,-4.662259351362017e-07,-2.318291651055968e-06,0.9999371638820959,-0.05179339198663633,0.9999367553312366,-0.0009039082961723871,0.0,0.0,0.0,0.0,6.383984646613132e-07,150.66355503986705,-5.565288458104513e-07,3.1277506848022414e-07
891250.9381337371,0.01595174328897543,167.29111661090337,-0.015560932697664304,0.003509342892356727,0.01595174328900087,167.2910142950893,-0.015560926430862841,0.0035093706802585625,1.0,0.0,1.0,0.0,0.0003383018623554221,-90.54020413735991,-3.1895780056441267e-06,-0.00033828682602976556,0.99993959050353,3.2636398567953365e-05,0.9999395905033679,5.69578200992904e-07,2.665931635380075e-06,-102.71861981849622,-5.869400909143874e-07,-2.6005177973237737e-06,0.9999365358326853,-0.058118285960914715,0.999936021406894,-0.0010142908964729663,0.0,0.0,0.0,0.0,6.576195278308063e-07,147.7477014518652,-5.561530525829162e-07,3.5093763760405725e-07
