# artifact_type: raw_data
# circuit_file: 03_cmos_ring_oscillator.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\comprehensive_circuits\03_cmos_ring_oscillator.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:23.875617

Time (s),V(m1n#body diode),V(m1n#gate),V(m1p#body diode),V(m1p#gate),V(m2n#body diode),V(m2n#gate),V(m2p#body diode),V(m2p#gate),V(m3n#body diode),V(m3n#gate),V(m3p#body diode),V(m3p#gate),V(n1),V(n2),V(n3),V(vdd),I(VDD)
2.1452754667978843e-07,-0.015236023264808829,4.039252531386422,4.99696032429694,4.319510601603895,0.042776774671850676,1.3920089865062746,5.00720130020065,1.0720735481499815,0.009965838393843018,0.42607169072559303,5.006188597250143,0.5046352492994842,0.9969097176288375,0.5793003270317044,4.34562554364464,5.0,-0.2902499101272048
2.1472754667978842e-07,-0.013733758609134783,4.11143924312819,4.9973021368887665,4.375329390411489,0.04314111988711153,1.324769676088338,5.0076893686249395,1.0308525355105187,0.009387342839585866,0.5339873959954697,5.005973578712792,0.6223124562989979,0.9502901722140178,0.7059038883876878,4.3996747953614355,5.0,-0.28690601642024943
2.149275466797884e-07,-0.012518149348552332,4.180063838554283,4.997576986504118,4.428108309412686,0.04336577728401714,1.263278876429576,5.00816750308694,0.9949022384031339,0.008826569743610957,0.6503743832316009,5.0057506920408645,0.7474958958092519,0.9084579297682158,0.8389877882208434,4.450789966944622,5.0,-0.2833945024930698
2.151275466797884e-07,-0.01155106717908444,4.245021740514746,4.99779055583852,4.477935094707424,0.04364035827386514,1.2061883016951505,5.008705621372597,0.9630980826425806,0.008311303493803157,0.774650286297776,5.005542845952629,0.8797248158886408,0.870423615511886,0.978712696793548,4.499131480226387,5.0,-0.27971322954136585
2.1532754667978838e-07,-0.010818196829720406,4.306333331197813,4.997952900777701,4.525044182323786,0.044061965415783444,1.1521759647303769,5.009295212095151,0.9345243875728355,0.007849816647233832,0.90663149152319,5.005354537991274,1.0190983257608581,0.8353104364175318,1.1256118522670684,4.544949856957197,5.0,-0.2759134884084535
2.1552754667978837e-07,-0.010309628040256036,4.364096296841663,4.998066003068939,4.56970675139141,0.04464256459342952,1.0999888768513133,5.009970086438734,0.9083796482301574,0.007438340868163529,1.0464286678621932,5.005187372860578,1.1660449053998971,0.8023168752647722,1.2803809212476744,4.588503875838045,5.0,-0.2720466245507378
2.1572754667978836e-07,-0.00999328494821472,4.4184764498810045,4.998142775753621,4.612190010718244,0.045341108703073674,1.048652927880136,5.010713612535973,0.8839551093256119,0.007073572083864832,1.194325393667705,5.0050406945339425,1.3211360691367169,0.7707636641635134,1.4436946984228265,4.630039129754212,5.0,-0.26820469216766113
2.1592754667978835e-07,-0.00980319132208135,4.469704597309832,4.998196926908889,4.652733054126484,0.0460220280600343,0.9977631432605996,5.011512555942176,0.8606078253679914,0.006743992152101086,1.3505726088460952,5.004908592411814,1.4848253646992724,0.7401854191749522,1.615875900100315,4.669755810345501,5.0,-0.26452308868281194
2.1612754667978834e-07,-0.009647515996461464,4.5180603557744785,4.998248961517392,4.691507561364794,0.04652280484333182,0.947656865822195,5.012322440887981,0.8378009078198511,0.006432630661214356,1.5151939846135227,5.004779820125821,1.6571924745448083,0.7104046773951752,1.7966614082607917,4.707770350780967,5.0,-0.261186616435212
2.1632754667978833e-07,-0.00947098277760694,4.563636510939295,4.998303859620081,4.728252450411332,0.04674424264351518,0.8991700241494386,5.013125009924229,0.8151603178729194,0.005989948233236175,1.6880626612021197,5.00453492561693,1.837704047019709,0.6814405780498739,1.9852605157996213,4.74358302488487,5.0,-0.2585116615649398
2.1652754667978832e-07,-0.009529839340053858,4.60445380323461,4.998292935563148,4.759081849515733,0.04667193384015533,0.8528615431937269,5.013905547550284,0.7921817192981956,0.00416004350971555,1.8700948751963153,5.003144007921264,2.0240843146674297,0.6526998893562272,2.180595183667899,4.771464311843982,5.0,-0.2580709346719336
2.167275466797883e-07,-0.01055586802705974,4.633133706867778,4.9980671761312285,4.770545723570211,0.04610015710076454,0.8078853405186863,5.014572655832285,0.7671716646405132,-0.0014529449173816822,2.0627751384935773,4.998658155996725,2.210799212192538,0.6216572752778747,2.380747088684166,4.773789006561832,5.0,-0.26331810959968505
2.169275466797883e-07,-0.013324717016150234,4.638580278989968,4.997517885939069,4.743368843032397,0.043525397732888216,0.760721778271829,5.014484593738869,0.7339699527120491,-0.010311952994300988,2.2598917528271776,4.991770963412715,2.3903480918820943,0.5836057503087744,2.5783950010665833,4.730474386797624,5.0,-0.27290316117001867
2.1712754667978828e-07,-0.017283815792687562,4.61219577938159,4.996867506328927,4.6654699553290975,0.03871397839132551,0.7075501441507142,5.0135604999935035,0.6870172179055727,-0.01970258277708803,2.447599891301468,4.985203604679536,2.556186779358816,0.5350671367769929,2.762758554918201,4.6336646030376105,5.0,-0.2808030252540617
2.1732754667978827e-07,-0.02126981989231333,4.549805917484566,4.996303156185848,4.535418489795697,0.03299393445517507,0.6468833065153499,5.0121273961644235,0.626058219250388,-0.028680313864664075,2.614165971578015,4.980025373338159,2.7036057545515115,0.47595877036688483,2.9262469583101254,4.485232136179781,5.0,-0.28274330070109827
2.1752754667978826e-07,-0.024259094303094336,4.452977612913768,4.9960066688692075,4.3618948938947675,0.027789544738829552,0.579811062946103,5.010706837853964,0.5543490262308275,-0.035182034601818346,2.755033264990043,4.977699200745053,2.8364096425871645,0.40935109829974037,3.067579716001051,4.297424539815105,5.0,-0.28027646201590467
2.1772754667978825e-07,-0.02570313364884072,4.328006739794766,4.99599491669633,4.160793567152051,0.023680914516090112,0.5088970079711209,5.009514911077371,0.47718249894090603,-0.03868486704872032,2.871036714874889,4.977674359125519,2.9604528033390807,0.33993455292067076,3.1897854256540716,4.08813777442752,5.0,-0.2765424629906161
2.1792754667978824e-07,-0.026123747974088576,4.18118714744459,4.996103247535482,3.9456985054341365,0.020065055515151697,0.4363165085790283,5.008329803983285,0.39865590274078233,-0.04092238511876212,2.9639539206369925,4.97831159428664,3.0760127116667695,0.27103988015832137,3.2951341316517486,3.868838051138337,5.0,-0.2715660357739461
2.1812754667978822e-07,-0.025950896235369142,4.017341087517642,4.996300998890359,3.7238779029966347,0.017056514892345276,0.3639907347560915,5.0073219993806015,0.3216221022094251,-0.04264075774931553,3.037157211187934,4.979181389873203,3.183731473696696,0.20449876376514425,3.3857479340421492,3.644531507864594,5.0,-0.2657898233930525
2.183275466797882e-07,-0.025416154997825013,3.839721435061397,4.996520372518161,3.4977711240865066,0.014729033833718042,0.29349614975828275,5.006501236362625,0.24807137961889048,-0.04452798491104126,3.095141657300962,4.979834346467662,3.2851312598980815,0.1412760084836924,3.4644300998319637,3.416193500678136,5.0,-0.25965846867879444
2.185275466797882e-07,-0.02472442743513354,3.6502512702223076,4.99674894297935,3.2671638974208355,0.013022362850005686,0.22585321139049533,5.005909801158594,0.17907587968759234,-0.04681638983015379,3.142393299794772,4.9803244114229095,3.381830219901149,0.08169615108724185,3.5340889443407275,3.1828976792494172,5.0,-0.25352811899964356
2.187275466797882e-07,-0.02398949768221475,3.450212821786061,4.996961149839263,3.0313229109230093,0.011671130478215108,0.16152376999947174,5.005411406450062,0.11481881663898554,-0.049388653811026084,3.1828265875654687,4.980711835798283,3.4731472958563017,0.025732279564901598,3.596739151959783,2.9439866329430404,5.0,-0.24781925164236948
2.1892754667978818e-07,-0.022790303893135626,3.241231757494141,4.997263008301051,2.7904350646357536,0.010356417142522334,0.10095940206877842,5.004891338893591,0.055323477731918536,-0.05189805766564304,3.219248376943595,4.981201121339239,3.555331538258799,-0.02579272673996981,3.652913238426475,2.700372079007456,5.0,-0.2434854496266844
2.1912754667978817e-07,-0.01844056807662047,3.026704156435572,4.998121759078614,2.545439270487436,0.009245230788097025,0.04711782730671431,5.00445561846079,0.0036946565775985984,-0.0542165423526445,3.253676145610059,4.9817681750775415,3.6255184112815115,-0.06651316477770879,3.7032744119735064,2.4539469049227547,5.0,-0.24416844319223432
2.1932754667978816e-07,-0.01011845228430959,2.810887998835785,4.9992986613943735,2.300690185721808,0.00864505565159246,0.0049545028932457685,5.004262125457832,-0.034069423380464994,-0.05566551288355992,3.2888017829885015,4.98269375091118,3.6857647618931817,-0.08864044924790893,3.749911473422169,2.2088812722022895,5.0,-0.25200528885893625
2.1952754667978814e-07,0.00043306457736366766,2.601708016743212,5.000598312132199,2.0708650559864474,0.009312072272719574,-0.020817021202407242,5.004747465849643,-0.05194887654028113,-0.05178858189490021,3.3340602921707534,4.985432759000293,3.7438498736884704,-0.08827250953494717,3.798240561926867,1.9835344115682603,5.0,-0.26165105473702976
2.1972754667978813e-07,0.010967819237137064,2.407628265514032,5.001765903072657,1.872623896617903,0.010662539281128147,-0.02795207669796648,5.005528206160064,-0.047326337341086794,-0.04396196438810729,3.395652502415466,4.9884750492574845,3.8053098618224936,-0.06574289498272502,3.8529002472761906,1.7946100850878135,5.0,-0.2700046848828761
2.1992754667978812e-07,0.01868382835450582,2.2304615755956156,5.002520141460233,1.708308983743466,0.011311447140317066,-0.01797307251194749,5.005935432769055,-0.023209990174319253,-0.03793519086906605,3.4684471109842074,4.990436653486695,3.8694983581097095,-0.02636078645227389,3.9125500269883826,1.637965235347571,5.0,-0.2777311614739226
2.201275466797881e-07,0.023565628376646226,2.0692264669557545,5.003113618681595,1.5707070248530033,0.011430525340395903,0.006572474508319612,5.006132144984753,0.015705467396872726,-0.0334525750554433,3.5467962841127,4.991976625643948,3.9346669031077526,0.024812766467168703,3.9741243784926112,1.5048726469873253,5.0,-0.28435171047111646
2.203275466797881e-07,0.02688592582818186,1.9230663368459813,5.0035929007476145,1.4533366694422716,0.011278491967193105,0.043584336024629806,5.006177521899303,0.06601876361045853,-0.029837982708126376,3.6272797063652336,4.993070226655596,3.9993390606859447,0.08521602860106188,4.03573676916248,1.389805129240252,5.0,-0.28995089839397736
2.205275466797881e-07,0.02954058359632227,1.791375849898709,5.004096415813885,1.3522196382109217,0.01100658157661627,0.09161827086170635,5.006175894374147,0.1258847241003096,-0.026777558159325476,3.7079134178323816,4.994031335936284,4.062736929993328,0.15404064159349817,4.0964630752040785,1.2893194379041006,5.0,-0.2941914394037861
2.2072754667978808e-07,0.032548551115272134,1.6743170037809751,5.004740759258055,1.2654481659921495,0.010774729057647425,0.150440739754515,5.006192725658368,0.1953272595841989,-0.023829949398532113,3.7878446871637284,4.994854520067437,4.1247540279392805,0.2326979234571645,4.156220852596951,1.2018027066769632,5.0,-0.2966366651480736
2.2092754667978806e-07,0.036892499100540266,1.5729342653404654,5.005704642083742,1.192744901909783,0.010696424719849995,0.22149236985835782,5.006308096567753,0.2765765636565947,-0.020731600864442867,3.8670362085424537,4.995698142620186,4.185952357985846,0.32517251217939896,4.215636237799703,1.126880414694803,5.0,-0.29638820646857245
2.2112754667978805e-07,0.04088873607258656,1.4859055978074718,5.006538482615244,1.1329614738103602,0.01054730045374086,0.3056539266269379,5.006364659997377,0.3712078083872046,-0.017817697151385092,3.9452243888609058,4.996378202941615,4.246530210442293,0.4323021539283425,4.27470071497898,1.0635362954184562,5.0,-0.29405263171416074
2.2132754667978804e-07,0.04258901843683019,1.4093320019949356,5.0070826245016296,1.0830264833555514,0.01009767920904503,0.4015107994512396,5.006234357633233,0.47761693022336316,-0.01566554591436703,4.02130057884673,4.9968634211509215,4.305596862370031,0.5498825899434119,4.332129423257034,1.0090684022329075,5.0,-0.2910177743751271
2.2152754667978803e-07,0.04307214096157633,1.3404781878375671,5.007573777513506,1.0403202131884721,0.009526091389023161,0.5072446604213088,5.006026634768908,0.5933147803631007,-0.014069840952059931,4.094305332370669,4.997225512577763,4.362112684708414,0.6748665245155309,4.386878069602748,0.96110691743412,5.0,-0.2877238813976677
2.2172754667978802e-07,0.04330656914744774,1.2777136215101432,5.008046580992834,1.003200771767061,0.008957573555938847,0.6216534638423805,5.005802940972036,0.7167438298071716,-0.012790514812670684,4.163802602854548,4.997516249359038,4.415620414181257,0.8063779099335763,4.438687525951496,0.9182070893165838,5.0,-0.2842558991207693
2.21927546679788e-07,0.043559184024662856,1.2196741169865972,5.008571779158024,0.9704788814082149,0.0084306714370459,0.744051501726809,5.0055912482761125,0.8472711417250813,-0.01176439515353056,4.229645809293898,4.997743409783865,4.4661383230287655,0.9444536278167557,4.4876751024345,0.8793330613907725,5.0,-0.2806121272680614
2.22127546679788e-07,0.04394288537845015,1.1650316921556314,5.009144955867466,0.9411976962140182,0.007956398938429698,0.8741683347100271,5.00539788136582,0.9848840839913924,-0.01097528189243313,4.291830434915574,4.997918323334559,4.513877840555765,1.089556423725569,4.5340779136170815,0.8435865801749755,5.0,-0.2768378780774034
2.2232754667978798e-07,0.04448656565102055,1.1125024384553615,5.009800680017314,0.9145303804467939,0.007533281574016559,1.0120531202614265,5.005225819960524,1.1299474165744532,-0.010414148599766415,4.350437137522782,4.998042213547136,4.559105949599916,1.2423551204244334,4.578155287960075,0.8101457030948465,5.0,-0.2729803056478933
2.2252754667978797e-07,0.04516635315918771,1.0610194203072079,5.01052757739315,0.8897486710887601,0.007157926435223727,1.1579638432117307,5.0050743862944875,1.2830187573625698,-0.010055990412241866,4.405615160818813,4.998126873971688,4.6020920521226465,1.4035560198590593,4.620157545514438,0.7782937984423721,5.0,-0.26912267302839143
2.2272754667978796e-07,0.045867132518841836,1.0100143993311792,5.011317570804394,0.8661927358840729,0.0068211616229352234,1.3121800646330335,5.004939623039943,1.4446055244369806,-0.009843104619672083,4.4575800898726925,4.998184538214399,4.643084756062258,1.5735956534672915,4.660298867147816,0.74750508668932,5.0,-0.265386681766097
2.2292754667978795e-07,0.04642467297093522,0.9596490013758946,5.012127062985076,0.8432931817994326,0.006508343627269486,1.4747914128944415,5.004812176977743,1.6148964647464021,-0.009687606581934405,4.506604150345891,4.998235743332753,4.68227834569283,1.7523603060778132,4.698723628459448,0.7175300104805222,5.0,-0.2619488364556529
2.2312754667978794e-07,0.04671632737276288,0.910688188853419,5.012932940859176,0.82063857159408,0.006140027250190805,1.6456591748655818,5.004629968087389,1.793544880583167,-0.009512213821186555,4.552891467016862,4.998291559886137,4.719623457414832,1.9391621396387018,4.735240176937576,0.6883721937250246,5.0,-0.2590548674812079
