# artifact_type: raw_data
# circuit_file: amplifier circuit.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\amplifier circuit.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:01.903172

Time (s),V(n001),V(n002),V(n003),V(n004),V(n005),V(xu1.ndrv),I(E.XU1.E1),I(V1),I(V2),I(V3)
0.005685600000000013,-9.193271246827587e-06,9.192352001515756,12.0,-0.919245312749947,-12.0,9.193271246827587,-0.0009192453118309629,-1.2e-11,0.0009192361194787003,-1.2e-11
0.005705600000000013,-9.614241891240819e-06,9.613280552610853,12.0,-0.9613386309271655,-12.0,9.61424189124082,-0.0009613386299669457,-1.2e-11,0.0009613290166852744,-1.2e-11
0.005725600000000013,-9.883590197759468e-06,9.882601926695838,12.0,-0.9882710646188011,-12.0,9.883590197759467,-0.0009882710636297531,-1.2e-11,0.0009882611810286034,-1.2e-11
0.005745600000000013,-9.997068382688849e-06,9.996068764816592,12.0,-0.9996178732568802,-12.0,9.997068382688848,-0.000999617872256664,-1.2e-11,0.0009996078761884974,-1.2e-11
0.005765600000000013,-9.952886827264046e-06,9.95189162715415,12.0,-0.995200110890925,-12.0,9.952886827264047,-0.0009952001098962882,-1.2e-11,0.0009951901580040978,-1.2e-11
0.005785600000000013,-9.751742301006905e-06,9.750767213559607,12.0,-0.9750874482724918,-12.0,9.751742301006905,-0.0009750874472977955,-1.2e-11,0.0009750776965301908,-1.2e-11
0.005805600000000013,-9.396806973254374e-06,9.395867376181208,12.0,-0.9395970741057913,-12.0,9.396806973254375,-0.0009395970731667092,-1.2e-11,0.000939587677298818,-1.2e-11
0.005825600000000013,-8.893678386153275e-06,8.892789097461371,12.0,-0.889288692792362,-12.0,8.893678386153274,-0.0008892886919031895,-1.2e-11,0.0008892797991139758,-1.2e-11
0.005845600000000013,-8.250291178076532e-06,8.249466222379798,12.0,-0.8249556975582757,-12.0,8.250291178076532,-0.0008249556967339089,-1.2e-11,0.0008249474472670976,-1.2e-11
0.005865600000000013,-7.4767919496364975e-06,7.476044336979076,12.0,-0.7476126581690522,-12.0,7.476791949636498,-0.0007476126574221809,-1.2e-11,0.0007476051813771025,-1.2e-11
0.005885600000000013,-6.585379245731683e-06,6.584720766411783,12.0,-0.6584793205583486,-12.0,6.585379245731683,-0.0006584793198998184,-1.2e-11,0.0006584727351791028,-1.2e-11
0.0059056000000000134,-5.5901111772068025e-06,5.5895522158366555,12.0,-0.5589613707059604,-12.0,5.590111177206802,-0.0005589613701468821,-1.2e-11,0.0005589557805947832,-1.2e-11
0.0059256000000000135,-4.50668371604682e-06,4.5062330877811405,12.0,-0.4506282661302017,-12.0,4.50668371604682,-0.00045062826567932035,-1.2e-11,0.00045062375944648566,-1.2e-11
0.0059456000000000135,-3.3521831605223552e-06,3.351847972038085,12.0,-0.3351884846052851,-12.0,3.352183160522355,-0.0003351884842701658,-1.2e-11,0.0003351851324221246,-1.2e-11
0.005965600000000014,-2.1448166740593617e-06,2.1446022114791297,12.0,-0.21446258044625446,-12.0,2.1448166740593617,-0.00021446258023205544,-1.2e-11,0.0002144604356295804,-1.2e-11
0.005985600000000014,-9.036251473950759e-07,0.9035347929218864,12.0,-0.09035447327985077,-12.0,0.9036251473950759,-9.03544731895023e-05,-1.2e-11,9.035356965470338e-05,-1.2e-11
0.006005600000000014,3.518170876431283e-07,-0.35178190906525814,12.0,0.03517857790532222,-12.0,-0.3518170876431283,3.5178577870165206e-05,-1.2e-11,-3.517822608823458e-05,-1.2e-11
0.006025600000000014,1.6017109570438593e-06,-1.601550800202117,12.0,0.16015684190226445,-12.0,-1.6017109570438592,0.00016015684174219835,-1.2e-11,-0.00016015524019130742,-1.2e-11
0.006045600000000014,2.826344887836262e-06,-2.826062278499715,12.0,0.28260933682934813,-12.0,-2.826344887836262,0.0002826093365468907,-1.2e-11,-0.0002826065104844603,-1.2e-11
0.006065600000000014,4.006405671370955e-06,-4.006005066457663,12.0,0.40060491369200485,-12.0,-4.006405671370955,0.00040060491329185766,-1.2e-11,-0.0004006009072863335,-1.2e-11
0.006085600000000014,5.123283044157259e-06,-5.122770761446015,12.0,0.5122827117559501,-12.0,-5.123283044157259,0.0005122827112442607,-1.2e-11,-0.0005122775884729059,-1.2e-11
0.006105600000000014,6.159363182836383e-06,-6.158747301331566,12.0,0.6158815054326577,-12.0,-6.159363182836382,0.0006158815048165067,-1.2e-11,-0.0006158753460694749,-1.2e-11
0.006125600000000014,7.0983064846969e-06,-7.097596717217751,12.0,0.7097674798589083,-12.0,-7.0983064846969,0.0007097674791491926,-1.2e-11,-0.0007097603815524236,-1.2e-11
0.006145600000000014,7.925305252970993e-06,-7.924512792974652,12.0,0.7924599971332433,-12.0,-7.925305252970993,0.0007924599963411438,-1.2e-11,-0.0007924520718279904,-1.2e-11
0.006165600000000014,8.627317223057856e-06,-8.626454568111857,12.0,0.8626549468601311,-12.0,-8.627317223057856,0.0008626549459993527,-1.2e-11,-0.0008626463195429081,-1.2e-11
0.006185600000000014,9.1932712468276e-06,-9.192352001515768,12.0,0.9192453127499484,-12.0,-9.1932712468276,0.0009192453118309629,-1.2e-11,-0.0009192361194787016,-1.2e-11
0.006205600000000014,9.614241891240848e-06,-9.613280552610881,12.0,0.9613386309271685,-12.0,-9.614241891240848,0.0009613386299669457,-1.2e-11,-0.0009613290166852773,-1.2e-11
0.006225600000000014,9.883590197759483e-06,-9.882601926695852,12.0,0.9882710646188027,-12.0,-9.883590197759483,0.0009882710636315295,-1.2e-11,-0.000988261181028605,-1.2e-11
0.006245600000000014,9.997068382688854e-06,-9.996068764816597,12.0,0.9996178732568806,-12.0,-9.997068382688854,0.000999617872256664,-1.2e-11,-0.0009996078761884979,-1.2e-11
0.006265600000000014,9.952886827264043e-06,-9.951891627154147,12.0,0.9952001108909246,-12.0,-9.952886827264043,0.0009952001098962882,-1.2e-11,-0.0009951901580040974,-1.2e-11
0.0062856000000000144,9.751742301006881e-06,-9.750767213559584,12.0,0.9750874482724895,-12.0,-9.751742301006882,0.0009750874472977955,-1.2e-11,-0.0009750776965301884,-1.2e-11
0.0063056000000000145,9.396806973254362e-06,-9.395867376181195,12.0,0.9395970741057902,-12.0,-9.396806973254362,0.0009395970731667092,-1.2e-11,-0.0009395876772988169,-1.2e-11
0.0063256000000000145,8.893678386153194e-06,-8.892789097461291,12.0,0.8892886927923539,-12.0,-8.893678386153194,0.0008892886919031895,-1.2e-11,-0.0008892797991139677,-1.2e-11
0.006345600000000015,8.250291178076512e-06,-8.249466222379779,12.0,0.8249556975582738,-12.0,-8.250291178076512,0.0008249556967339089,-1.2e-11,-0.0008249474472670957,-1.2e-11
0.006365600000000015,7.476791949636428e-06,-7.476044336979006,12.0,0.7476126581690452,-12.0,-7.476791949636428,0.0007476126574212927,-1.2e-11,-0.0007476051813770956,-1.2e-11
0.006385600000000015,6.585379245731604e-06,-6.584720766411704,12.0,0.6584793205583407,-12.0,-6.585379245731604,0.0006584793198998184,-1.2e-11,-0.000658472735179095,-1.2e-11
0.006405600000000015,5.590111177206716e-06,-5.5895522158365685,12.0,0.5589613707059518,-12.0,-5.590111177206716,0.0005589613701477703,-1.2e-11,-0.0005589557805947746,-1.2e-11
0.006425600000000015,4.506683716046727e-06,-4.506233087781047,12.0,0.4506282661301923,-12.0,-4.506683716046727,0.00045062826567932035,-1.2e-11,-0.0004506237594464763,-1.2e-11
0.006445600000000015,3.3521831605223235e-06,-3.3518479720380534,12.0,0.3351884846052819,-12.0,-3.3521831605223236,0.0003351884842701658,-1.2e-11,-0.0003351851324221214,-1.2e-11
0.006465600000000015,2.1448166740592588e-06,-2.144602211479027,12.0,0.21446258044624417,-12.0,-2.1448166740592587,0.00021446258023161135,-1.2e-11,-0.0002144604356295701,-1.2e-11
0.006485600000000015,9.036251473950416e-07,-0.9035347929218521,12.0,0.09035447327984734,-12.0,-0.9036251473950416,9.03544731895023e-05,-1.2e-11,-9.035356965469995e-05,-1.2e-11
0.006505600000000015,-3.5181708764323354e-07,0.3517819090653634,12.0,-0.03517857790533275,-12.0,0.35181708764323355,-3.5178577870165206e-05,-1.2e-11,3.5178226088245105e-05,-1.2e-11
0.006525600000000015,-1.6017109570439634e-06,1.6015508002022212,12.0,-0.16015684190227486,-12.0,1.6017109570439634,-0.00016015684174219835,-1.2e-11,0.00016015524019131783,-1.2e-11
0.006545600000000015,-2.826344887836363e-06,2.8260622784998164,12.0,-0.28260933682935824,-12.0,2.8263448878363633,-0.0002826093365468907,-1.2e-11,0.0002826065104844704,-1.2e-11
0.006565600000000015,-4.006405671370986e-06,4.0060050664576945,12.0,-0.40060491369200796,-12.0,4.006405671370986,-0.00040060491329185766,-1.2e-11,0.0004006009072863366,-1.2e-11
0.006585600000000015,-5.1232830441573495e-06,5.122770761446105,12.0,-0.5122827117559592,-12.0,5.12328304415735,-0.0005122827112442607,-1.2e-11,0.000512277588472915,-1.2e-11
0.006605600000000015,-6.1593631828364115e-06,6.158747301331594,12.0,-0.6158815054326605,-12.0,6.159363182836412,-0.0006158815048173949,-1.2e-11,0.0006158753460694778,-1.2e-11
0.006625600000000015,-7.098306484696976e-06,7.097596717217826,12.0,-0.7097674798589158,-12.0,7.098306484696976,-0.0007097674791500808,-1.2e-11,0.0007097603815524311,-1.2e-11
0.006645600000000015,-7.925305252971013e-06,7.924512792974672,12.0,-0.7924599971332454,-12.0,7.925305252971014,-0.000792459996342032,-1.2e-11,0.0007924520718279925,-1.2e-11
0.0066656000000000154,-8.627317223057908e-06,8.62645456811191,12.0,-0.8626549468601364,-12.0,8.627317223057908,-0.0008626549459975763,-1.2e-11,0.0008626463195429134,-1.2e-11
0.0066856000000000155,-9.193271246827642e-06,9.192352001515811,12.0,-0.9192453127499525,-12.0,9.193271246827642,-0.0009192453118309629,-1.2e-11,0.0009192361194787057,-1.2e-11
0.0067056000000000155,-9.614241891240856e-06,9.61328055261089,12.0,-0.9613386309271694,-12.0,9.614241891240857,-0.0009613386299669457,-1.2e-11,0.0009613290166852782,-1.2e-11
0.006725600000000016,-9.883590197759498e-06,9.882601926695868,12.0,-0.9882710646188042,-12.0,9.8835901977595,-0.0009882710636315295,-1.2e-11,0.0009882611810286064,-1.2e-11
0.006745600000000016,-9.997068382688854e-06,9.996068764816597,12.0,-0.9996178732568806,-12.0,9.997068382688854,-0.000999617872256664,-1.2e-11,0.0009996078761884979,-1.2e-11
0.006765600000000016,-9.952886827264034e-06,9.951891627154138,12.0,-0.9952001108909236,-12.0,9.952886827264035,-0.0009952001098962882,-1.2e-11,0.0009951901580040965,-1.2e-11
0.006785600000000016,-9.751742301006858e-06,9.750767213559559,12.0,-0.9750874482724872,-12.0,9.751742301006857,-0.0009750874472977955,-1.2e-11,0.0009750776965301862,-1.2e-11
0.006805600000000016,-9.396806973254325e-06,9.395867376181158,12.0,-0.9395970741057865,-12.0,9.396806973254325,-0.0009395970731667092,-1.2e-11,0.0009395876772988133,-1.2e-11
0.006825600000000016,-8.893678386153179e-06,8.892789097461275,12.0,-0.8892886927923523,-12.0,8.893678386153178,-0.0008892886919031895,-1.2e-11,0.0008892797991139662,-1.2e-11
0.006845600000000016,-8.250291178076453e-06,8.249466222379718,12.0,-0.8249556975582678,-12.0,8.250291178076452,-0.0008249556967339089,-1.2e-11,0.0008249474472670897,-1.2e-11
0.006865600000000016,-7.476791949636405e-06,7.476044336978983,12.0,-0.747612658169043,-12.0,7.4767919496364055,-0.0007476126574221809,-1.2e-11,0.0007476051813770933,-1.2e-11
0.006885600000000016,-6.585379245731524e-06,6.584720766411624,12.0,-0.6584793205583327,-12.0,6.5853792457315246,-0.0006584793199007066,-1.2e-11,0.000658472735179087,-1.2e-11
0.006905600000000016,-5.5901111772066865e-06,5.589552215836539,12.0,-0.5589613707059489,-12.0,5.590111177206686,-0.0005589613701468821,-1.2e-11,0.0005589557805947716,-1.2e-11
0.006925600000000016,-4.506683716046633e-06,4.506233087780953,12.0,-0.4506282661301829,-12.0,4.506683716046632,-0.00045062826567932035,-1.2e-11,0.0004506237594464669,-1.2e-11
0.006945600000000016,-3.3521831605222244e-06,3.351847972037954,12.0,-0.33518848460527195,-12.0,3.3521831605222245,-0.0003351884842706099,-1.2e-11,0.00033518513242211147,-1.2e-11
0.006965600000000016,-2.1448166740592253e-06,2.1446022114789933,12.0,-0.2144625804462408,-12.0,2.1448166740592254,-0.00021446258023205544,-1.2e-11,0.00021446043562956674,-1.2e-11
0.006985600000000016,-9.03625147394866e-07,0.9035347929216765,12.0,-0.09035447327982978,-12.0,0.903625147394866,-9.03544731895023e-05,-1.2e-11,9.035356965468239e-05,-1.2e-11
0.007005600000000016,3.5181708764326785e-07,-0.3517819090653977,12.0,0.03517857790533618,-12.0,-0.35181708764326786,3.5178577870165206e-05,-1.2e-11,-3.517822608824853e-05,-1.2e-11
0.007025600000000016,1.6017109570440674e-06,-1.601550800202325,12.0,0.16015684190228527,-12.0,-1.6017109570440675,0.0001601568417424204,-1.2e-11,-0.00016015524019132824,-1.2e-11
0.007045600000000016,2.826344887836464e-06,-2.826062278499917,12.0,0.28260933682936834,-12.0,-2.826344887836464,0.0002826093365468907,-1.2e-11,-0.0002826065104844805,-1.2e-11
0.0070656000000000165,4.006405671371083e-06,-4.006005066457791,12.0,0.4006049136920176,-12.0,-4.006405671371083,0.00040060491329185766,-1.2e-11,-0.0004006009072863463,-1.2e-11
0.0070856000000000165,5.123283044157439e-06,-5.122770761446195,12.0,0.5122827117559682,-12.0,-5.123283044157439,0.0005122827112442607,-1.2e-11,-0.000512277588472924,-1.2e-11
0.007105600000000017,6.159363182836494e-06,-6.158747301331677,12.0,0.6158815054326687,-12.0,-6.159363182836493,0.0006158815048165067,-1.2e-11,-0.000615875346069486,-1.2e-11
0.007125600000000017,7.098306484696999e-06,-7.09759671721785,12.0,0.7097674798589182,-12.0,-7.098306484696999,0.0007097674791491926,-1.2e-11,-0.0007097603815524335,-1.2e-11
0.007145600000000017,7.925305252971076e-06,-7.924512792974735,12.0,0.7924599971332518,-12.0,-7.925305252971076,0.0007924599963411438,-1.2e-11,-0.0007924520718279988,-1.2e-11
0.007165600000000017,8.627317223057927e-06,-8.626454568111928,12.0,0.8626549468601382,-12.0,-8.627317223057927,0.0008626549459993527,-1.2e-11,-0.0008626463195429152,-1.2e-11
0.007185600000000017,9.193271246827684e-06,-9.192352001515852,12.0,0.9192453127499567,-12.0,-9.193271246827685,0.0009192453118327393,-1.2e-11,-0.0009192361194787099,-1.2e-11
0.007205600000000017,9.614241891240868e-06,-9.613280552610902,12.0,0.9613386309271704,-12.0,-9.614241891240868,0.0009613386299651694,-1.2e-11,-0.0009613290166852793,-1.2e-11
0.007225600000000017,9.883590197759504e-06,-9.882601926695873,12.0,0.9882710646188048,-12.0,-9.883590197759503,0.0009882710636297531,-1.2e-11,-0.000988261181028607,-1.2e-11
0.007245600000000017,9.997068382688856e-06,-9.996068764816599,12.0,0.9996178732568809,-12.0,-9.997068382688855,0.000999617872256664,-1.2e-11,-0.000999607876188498,-1.2e-11
0.007265600000000017,9.95288682726403e-06,-9.951891627154133,12.0,0.9952001108909233,-12.0,-9.95288682726403,0.0009952001098962882,-1.2e-11,-0.000995190158004096,-1.2e-11
0.007285600000000017,9.751742301006834e-06,-9.750767213559536,12.0,0.9750874482724848,-12.0,-9.751742301006834,0.0009750874472977955,-1.2e-11,-0.0009750776965301838,-1.2e-11
0.007305600000000017,9.396806973254315e-06,-9.395867376181148,12.0,0.9395970741057854,-12.0,-9.396806973254314,0.0009395970731667092,-1.2e-11,-0.0009395876772988122,-1.2e-11
0.007325600000000017,8.893678386153131e-06,-8.892789097461227,12.0,0.8892886927923476,-12.0,-8.89367838615313,0.0008892886919031895,-1.2e-11,-0.0008892797991139614,-1.2e-11
0.007345600000000017,8.250291178076393e-06,-8.24946622237966,12.0,0.8249556975582618,-12.0,-8.250291178076393,0.0008249556967339089,-1.2e-11,-0.0008249474472670837,-1.2e-11
0.007365600000000017,7.476791949636336e-06,-7.476044336978914,12.0,0.747612658169036,-12.0,-7.476791949636335,0.0007476126574212927,-1.2e-11,-0.0007476051813770863,-1.2e-11
0.007385600000000017,6.585379245731498e-06,-6.584720766411598,12.0,0.6584793205583301,-12.0,-6.585379245731498,0.0006584793198998184,-1.2e-11,-0.0006584727351790844,-1.2e-11
0.007405600000000017,5.5901111772066e-06,-5.589552215836453,12.0,0.5589613707059402,-12.0,-5.5901111772066,0.0005589613701468821,-1.2e-11,-0.000558955780594763,-1.2e-11
0.007425600000000017,4.506683716046601e-06,-4.506233087780922,12.0,0.4506282661301798,-12.0,-4.506683716046601,0.00045062826567932035,-1.2e-11,-0.00045062375944646376,-1.2e-11
0.0074456000000000175,3.3521831605221244e-06,-3.351847972037854,12.0,0.335188484605262,-12.0,-3.3521831605221246,0.0003351884842706099,-1.2e-11,-0.0003351851324221015,-1.2e-11
0.0074656000000000175,2.144816674059192e-06,-2.14460221147896,12.0,0.21446258044623748,-12.0,-2.1448166740591916,0.00021446258023161135,-1.2e-11,-0.0002144604356295634,-1.2e-11
0.007485600000000018,9.036251473948318e-07,-0.9035347929216423,12.0,0.09035447327982636,-12.0,-0.9036251473948318,9.03544731895023e-05,-1.2e-11,-9.035356965467897e-05,-1.2e-11
0.007505600000000018,-3.5181708764337325e-07,0.35178190906550305,12.0,-0.03517857790534671,-12.0,0.35181708764337327,-3.517857787022072e-05,-1.2e-11,3.517822608825907e-05,-1.2e-11
0.007525600000000018,-1.6017109570441013e-06,1.601550800202359,12.0,-0.16015684190228865,-12.0,1.6017109570441013,-0.00016015684174219835,-1.2e-11,0.00016015524019133163,-1.2e-11
0.007545600000000018,-2.826344887836565e-06,2.826062278500018,12.0,-0.28260933682937844,-12.0,2.8263448878365653,-0.0002826093365473348,-1.2e-11,0.0002826065104844906,-1.2e-11
0.007565600000000018,-4.006405671371114e-06,4.006005066457822,12.0,-0.4006049136920208,-12.0,4.006405671371114,-0.00040060491329185766,-1.2e-11,0.00040060090728634944,-1.2e-11
0.007585600000000018,-5.123283044157531e-06,5.1227707614462865,12.0,-0.5122827117559773,-12.0,5.123283044157531,-0.0005122827112442607,-1.2e-11,0.0005122775884729331,-1.2e-11
0.007605600000000018,-6.159363182836576e-06,6.158747301331759,12.0,-0.6158815054326771,-12.0,6.159363182836576,-0.0006158815048173949,-1.2e-11,0.0006158753460694942,-1.2e-11
0.007625600000000018,-7.098306484697073e-06,7.0975967172179235,12.0,-0.7097674798589255,-12.0,7.098306484697073,-0.0007097674791491926,-1.2e-11,0.0007097603815524408,-1.2e-11
0.007645600000000018,-7.92530525297114e-06,7.9245127929748,12.0,-0.7924599971332582,-12.0,7.925305252971141,-0.0007924599963411438,-1.2e-11,0.0007924520718280053,-1.2e-11
0.007665600000000018,-8.62731722305798e-06,8.626454568111981,12.0,-0.8626549468601435,-12.0,8.627317223057979,-0.0008626549459975763,-1.2e-11,0.0008626463195429206,-1.2e-11
0.007685600000000018,-9.193271246827696e-06,9.192352001515864,12.0,-0.919245312749958,-12.0,9.193271246827695,-0.0009192453118309629,-1.2e-11,0.0009192361194787112,-1.2e-11
0.007705600000000018,-9.614241891240915e-06,9.613280552610949,12.0,-0.9613386309271752,-12.0,9.614241891240916,-0.0009613386299669457,-1.2e-11,0.000961329016685284,-1.2e-11
0.007725600000000018,-9.883590197759509e-06,9.882601926695878,12.0,-0.9882710646188053,-12.0,9.883590197759508,-0.0009882710636297531,-1.2e-11,0.0009882611810286075,-1.2e-11
0.007745600000000018,-9.99706838268886e-06,9.996068764816602,12.0,-0.9996178732568812,-12.0,9.99706838268886,-0.0009996178722584403,-1.2e-11,0.0009996078761884985,-1.2e-11
0.007765600000000018,-9.95288682726402e-06,9.951891627154124,12.0,-0.9952001108909223,-12.0,9.95288682726402,-0.0009952001098962882,-1.2e-11,0.0009951901580040952,-1.2e-11
0.007785600000000018,-9.751742301006827e-06,9.750767213559529,12.0,-0.9750874482724841,-12.0,9.751742301006827,-0.0009750874472977955,-1.2e-11,0.000975077696530183,-1.2e-11
0.007805600000000018,-9.396806973254278e-06,9.395867376181112,12.0,-0.9395970741057817,-12.0,9.396806973254277,-0.0009395970731649328,-1.2e-11,0.0009395876772988085,-1.2e-11
0.007825600000000018,-8.893678386153148e-06,8.892789097461245,12.0,-0.8892886927923492,-12.0,8.893678386153148,-0.0008892886919031895,-1.2e-11,0.000889279799113963,-1.2e-11
0.007845600000000017,-8.250291178076414e-06,8.24946622237968,12.0,-0.8249556975582639,-12.0,8.250291178076413,-0.0008249556967321325,-1.2e-11,0.0008249474472670858,-1.2e-11
0.007865600000000016,-7.476791949636406e-06,7.476044336978984,12.0,-0.7476126581690431,-12.0,7.476791949636406,-0.0007476126574221809,-1.2e-11,0.0007476051813770934,-1.2e-11
0.007885600000000015,-6.5853792457315795e-06,6.584720766411679,12.0,-0.6584793205583382,-12.0,6.58537924573158,-0.0006584793199007066,-1.2e-11,0.0006584727351790925,-1.2e-11
0.007905600000000014,-5.5901111772067475e-06,5.5895522158366004,12.0,-0.558961370705955,-12.0,5.590111177206747,-0.0005589613701468821,-1.2e-11,0.0005589557805947777,-1.2e-11
0.007925600000000014,-4.506683716046825e-06,4.506233087781145,12.0,-0.4506282661302021,-12.0,4.506683716046825,-0.00045062826568020853,-1.2e-11,0.0004506237594464861,-1.2e-11
0.007945600000000013,-3.3521831605224277e-06,3.3518479720381573,12.0,-0.33518848460529227,-12.0,3.3521831605224275,-0.0003351884842701658,-1.2e-11,0.0003351851324221318,-1.2e-11
0.007965600000000012,-2.1448166740595057e-06,2.1446022114792735,12.0,-0.2144625804462688,-12.0,2.1448166740595056,-0.00021446258023205544,-1.2e-11,0.00021446043562959476,-1.2e-11
0.007985600000000011,-9.036251473952222e-07,0.9035347929220326,12.0,-0.0903544732798654,-12.0,0.9036251473952222,-9.03544731895023e-05,-1.2e-11,9.0353569654718e-05,-1.2e-11
0.00800560000000001,3.518170876429104e-07,-0.35178190906504025,12.0,0.03517857790530043,-12.0,-0.3518170876429104,3.5178577870165206e-05,-1.2e-11,-3.517822608821279e-05,-1.2e-11
0.00802560000000001,1.601710957043644e-06,-1.6015508002019019,12.0,0.16015684190224294,-12.0,-1.601710957043644,0.00016015684174219835,-1.2e-11,-0.0001601552401912859,-1.2e-11
0.008045600000000009,2.8263448878359845e-06,-2.8260622784994376,12.0,0.2826093368293204,-12.0,-2.8263448878359845,0.0002826093365468907,-1.2e-11,-0.00028260651048443253,-1.2e-11
0.008065600000000008,4.006405671370495e-06,-4.006005066457203,12.0,0.40060491369195883,-12.0,-4.006405671370495,0.00040060491329185766,-1.2e-11,-0.0004006009072862875,-1.2e-11
0.008085600000000007,5.123283044156889e-06,-5.122770761445645,12.0,0.5122827117559131,-12.0,-5.123283044156889,0.0005122827112433725,-1.2e-11,-0.000512277588472869,-1.2e-11
0.008105600000000006,6.159363182835989e-06,-6.1587473013311715,12.0,0.6158815054326182,-12.0,-6.159363182835989,0.0006158815048173949,-1.2e-11,-0.0006158753460694355,-1.2e-11
0.008125600000000005,7.098306484696547e-06,-7.097596717217398,12.0,0.7097674798588729,-12.0,-7.098306484696547,0.0007097674791491926,-1.2e-11,-0.0007097603815523882,-1.2e-11
0.008145600000000005,7.925305252970642e-06,-7.924512792974301,12.0,0.7924599971332084,-12.0,-7.9253052529706425,0.0007924599963411438,-1.2e-11,-0.0007924520718279554,-1.2e-11
0.008165600000000004,8.627317223057493e-06,-8.626454568111495,12.0,0.8626549468600949,-12.0,-8.627317223057494,0.0008626549459993527,-1.2e-11,-0.0008626463195428719,-1.2e-11
0.008185600000000003,9.193271246827318e-06,-9.192352001515488,12.0,0.9192453127499202,-12.0,-9.193271246827319,0.0009192453118309629,-1.2e-11,-0.0009192361194786734,-1.2e-11
0.008205600000000002,9.614241891240631e-06,-9.613280552610664,12.0,0.9613386309271468,-12.0,-9.614241891240631,0.0009613386299669457,-1.2e-11,-0.0009613290166852556,-1.2e-11
0.008225600000000001,9.883590197759363e-06,-9.882601926695733,12.0,0.9882710646187907,-12.0,-9.883590197759363,0.0009882710636297531,-1.2e-11,-0.000988261181028593,-1.2e-11
0.0082456,9.99706838268883e-06,-9.996068764816572,12.0,0.9996178732568781,-12.0,-9.99706838268883,0.0009996178722584403,-1.2e-11,-0.0009996078761884955,-1.2e-11
0.0082656,9.95288682726414e-06,-9.951891627154243,12.0,0.9952001108909344,-12.0,-9.95288682726414,0.0009952001098962882,-1.2e-11,-0.0009951901580041072,-1.2e-11
0.008285599999999999,9.751742301007103e-06,-9.750767213559806,12.0,0.9750874482725117,-12.0,-9.751742301007104,0.0009750874472977955,-1.2e-11,-0.0009750776965302107,-1.2e-11
0.008305599999999998,9.396806973254705e-06,-9.395867376181538,12.0,0.9395970741058244,-12.0,-9.396806973254705,0.0009395970731667092,-1.2e-11,-0.0009395876772988511,-1.2e-11
0.008325599999999997,8.893678386153685e-06,-8.892789097461781,12.0,0.8892886927924029,-12.0,-8.893678386153685,0.0008892886919031895,-1.2e-11,-0.0008892797991140167,-1.2e-11
0.008345599999999996,8.250291178077157e-06,-8.249466222380423,12.0,0.8249556975583383,-12.0,-8.250291178077157,0.0008249556967339089,-1.2e-11,-0.0008249474472671602,-1.2e-11
0.008365599999999996,7.4767919496372335e-06,-7.476044336979812,12.0,0.7476126581691258,-12.0,-7.476791949637233,0.0007476126574212927,-1.2e-11,-0.0007476051813771761,-1.2e-11
0.008385599999999995,6.5853792457325705e-06,-6.58472076641267,12.0,0.6584793205584373,-12.0,-6.585379245732571,0.0006584793199007066,-1.2e-11,-0.0006584727351791916,-1.2e-11
0.008405599999999994,5.590111177207781e-06,-5.589552215837633,12.0,0.5589613707060582,-12.0,-5.590111177207781,0.0005589613701477703,-1.2e-11,-0.000558955780594881,-1.2e-11
0.008425599999999993,4.506683716047873e-06,-4.506233087782193,12.0,0.45062826613030693,-12.0,-4.506683716047873,0.00045062826568020853,-1.2e-11,-0.0004506237594465909,-1.2e-11
0.008445599999999992,3.352183160523667e-06,-3.3518479720393963,12.0,0.3351884846054162,-12.0,-3.352183160523667,0.0003351884842706099,-1.2e-11,-0.0003351851324222557,-1.2e-11
0.008465599999999992,2.144816674060721e-06,-2.144602211480489,12.0,0.21446258044639038,-12.0,-2.144816674060721,0.00021446258023205544,-1.2e-11,-0.00021446043562971633,-1.2e-11
0.00848559999999999,9.036251473965328e-07,-0.9035347929233432,12.0,0.09035447327999645,-12.0,-0.9036251473965329,9.035447318972434e-05,-1.2e-11,-9.035356965484906e-05,-1.2e-11
0.00850559999999999,-3.518170876416663e-07,0.3517819090637963,12.0,-0.03517857790517604,-12.0,0.3518170876416663,-3.517857786999867e-05,-1.2e-11,3.51782260880884e-05,-1.2e-11
0.008525599999999989,-1.601710957042275e-06,1.601550800200533,12.0,-0.16015684190210605,-12.0,1.6017109570422752,-0.00016015684174219835,-1.2e-11,0.00016015524019114902,-1.2e-11
0.008545599999999988,-2.826344887834722e-06,2.8260622784981755,12.0,-0.28260933682919415,-12.0,2.826344887834722,-0.0002826093365464466,-1.2e-11,0.0002826065104843063,-1.2e-11
0.008565599999999987,-4.006405671369419e-06,4.006005066456128,12.0,-0.40060491369185125,-12.0,4.00640567136942,-0.00040060491329185766,-1.2e-11,0.0004006009072861799,-1.2e-11
0.008585599999999987,-5.12328304415582e-06,5.122770761444576,12.0,-0.5122827117558062,-12.0,5.12328304415582,-0.0005122827112442607,-1.2e-11,0.0005122775884727621,-1.2e-11
0.008605599999999986,-6.159363182835007e-06,6.15874730133019,12.0,-0.6158815054325202,-12.0,6.1593631828350075,-0.0006158815048173949,-1.2e-11,0.0006158753460693374,-1.2e-11
