# artifact_type: raw_data
# circuit_file: 06_njf_source_follower.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\06_njf_source_follower.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:29.543802

Time (s),V(in),I(VIN),V(gate),V(sfollow),V(vdd),I(VDD)
0.001842800000000004,-0.08347709935146817,8.326646399464677e-08,-0.08347170027525551,2.3241110742498745,10.0,-0.000464822009613286
0.001852800000000004,-0.07985514730335101,7.962349986984085e-08,-0.07984893377731904,2.327322289112275,10.0,-0.0004654642323878022
0.001862800000000004,-0.07591804347117406,7.566616538022541e-08,-0.07591105349681584,2.3308131005658765,10.0,-0.00046616237522378867
0.001872800000000004,-0.0716813258050713,7.141046937456097e-08,-0.07167360044753932,2.3345697995856782,10.0,-0.0004669136967869747
0.0018828000000000041,-0.06716171469409853,6.687281604161877e-08,-0.06715329792013947,2.338577628991873,10.0,-0.0004677152453158584
0.0018928000000000042,-0.06237704697849692,6.207150438780618e-08,-0.06236798548293572,2.342820840311392,10.0,-0.00046856387158022983
0.0019028000000000042,-0.05734620555583338,5.7025091973125774e-08,-0.05733654857729037,2.3472827550752604,10.0,-0.0004694562395570756
0.0019128000000000042,-0.052089044858830195,5.1753885574670755e-08,-0.05207884398539945,2.351945829298537,10.0,-0.0004703888409007817
0.0019228000000000042,-0.046626312498990186,4.627829726031041e-08,-0.04661562146464526,2.356791721933284,10.0,-0.0004713580070614398
0.0019328000000000043,-0.04097956738525244,4.0620327518281485e-08,-0.040968441857783616,2.3618013660136756,10.0,-0.0004723599250855415
0.0019428000000000043,-0.035171094640828765,3.4801914872498174e-08,-0.03515959200214798,2.3669550432560356,10.0,-0.00047339065097240507
0.0019528000000000043,-0.02922381765400245,2.8846412713362524e-08,-0.029211996773683732,2.3722324608064143,10.0,-0.00047444612657798757
0.001962800000000004,-0.023161207609988105,2.277693387890689e-08,-0.023149128612936422,2.3776128308704823,10.0,-0.0004755221939785059
0.001972800000000004,-0.017007190860886378,1.6617822556821288e-08,-0.01699491489005251,2.383074951899781,10.0,-0.0004766146132855198
0.001982800000000004,-0.010786054499303156,1.0392995222242851e-08,-0.010773643474380392,2.388597292040103,10.0,-0.0004777190777609519
0.001992800000000004,-0.004522350508290758,4.127409110234875e-09,-0.004509866881346332,2.3941580735058707,10.0,-0.0004788312322450139
0.0020028000000000042,0.0017592011341124422,-2.1545990063712855e-09,0.001771694625107388,2.3997353585614967,10.0,-0.00047994668880768643
0.0020128000000000043,0.008033810013342028,-8.427846267871839e-09,0.008046250592110603,2.405307135762019,10.0,-0.00048106104555856177
0.0020228000000000043,0.014276713114747444,-1.4667965575216463e-08,0.014289038214456805,2.4108514071269593,10.0,-0.0004821699025008286
0.0020328000000000043,0.02046327255189893,-2.0849939428614628e-08,0.020475420062083274,2.416346274882726,10.0,-0.00048326888045302496
0.0020428000000000043,0.02656907280106768,-2.6949760858693828e-08,0.026580981312750586,2.4217700284442025,10.0,-0.00048435363691012867
0.0020528000000000044,0.03257001705814571,-3.294296610414221e-08,0.0325816261061938,2.4271012302748347,10.0,-0.0004854198847148439
0.0020628000000000044,0.03844242233772048,-3.880629309560568e-08,0.038453672639472566,2.4323188012824972,10.0,-0.00048646340763447427
0.0020728000000000044,0.044163112939000604,-4.451621146706053e-08,0.04417394662822987,2.4374021044030116,10.0,-0.00048748007861476594
0.0020828000000000044,0.0497095119097176,-5.0050577085625214e-08,0.0497198727650041,2.442331027035038,10.0,-0.0004884658746995285
0.0020928000000000045,0.0550597301470424,-5.5387157903499795e-08,0.05506956381365396,2.447086060978221,10.0,-0.0004894168946023569
0.0021028000000000045,0.0601926527838751,-6.050528311880854e-08,0.060201906988281546,2.4516483805626192,10.0,-0.0004903293727362978
0.0021128000000000045,0.06508802251957697,-6.53843634772916e-08,0.06509664727575043,2.455999917628494,10.0,-0.0004911996958085751
0.0021228000000000045,0.06972651956628317,-7.000553366859341e-08,0.0697344673729709,2.460123434059589,10.0,-0.0004920244157471387
0.0021328000000000046,0.0740898378952777,-7.435016577579667e-08,0.07409706392346821,2.4640025905636067,10.0,-0.0004928002650146368
0.0021428000000000046,0.07816075748252704,-7.840150365728826e-08,0.07816721975237038,2.4676220124127637,10.0,-0.0004935241681991442
0.0021528000000000046,0.08192321226824618,-8.214316836799296e-08,0.0819288718147294,2.4709673508736953,10.0,-0.0004941932558786277
0.0021628000000000046,0.08536235356229821,-8.55607833645522e-08,0.08536717458902275,2.4740253410624886,10.0,-0.0004948048746058475
0.0021728000000000047,0.08846460864518944,-8.864047080711646e-08,0.08846855866564311,2.4767838549933865,10.0,-0.0004953565990870601
0.0021828000000000047,0.09121773433339357,-9.137046664761672e-08,0.09122078429915996,2.4792319505862817,10.0,-0.0004958462404349717
0.0021928000000000047,0.09361086529760249,-9.373960684413984e-08,0.09361298971300143,2.4813599154368724,10.0,-0.0004962718564716084
0.0022028000000000048,0.09563455694321815,-9.573893152564628e-08,0.09563573396592524,2.483159306155072,10.0,-0.0004966317580308299
0.0022128000000000048,0.097280822683852,-9.736016036779316e-08,0.09728103421109963,2.4846229821192503,10.0,-0.0004969245173001013
0.002222800000000005,0.09854316546073297,-9.859728511765753e-08,0.09854239720075317,2.485745134486887,10.0,-0.0004971489720073663
0.002232800000000005,0.09941660338363041,-9.94450336036512e-08,0.09941484491205702,2.486521309353834,10.0,-0.0004973042316844811
0.002242800000000005,0.0998976893920984,-9.99004500859546e-08,0.09989493419310655,2.486948425957928,10.0,-0.0004973896796727217
0.002252800000000005,0.09998452485944881,-9.996134751541486e-08,0.09998077035146895,2.4870247888464716,10.0,-0.0004974049771924172
0.002262800000000005,0.09967676708576338,-9.962787543907337e-08,0.09967201463166875,2.4867500949633095,10.0,-0.0004973500631297867
0.002272800000000005,0.09897563065037365,-9.890096026171635e-08,0.09896988555210051,2.4861254346209316,10.0,-0.0004972251558506002
0.002282800000000005,0.09788388261847143,-9.778386057812671e-08,0.09787715409609409,2.4851532873527367,10.0,-0.0004970307507630167
0.002292800000000005,0.09640583162076623,-9.628059548238976e-08,0.09639813277610858,2.4838375116698717,10.0,-0.0004967676198717186
0.002302800000000005,0.09454731084928897,-9.43974874031972e-08,0.09453865861421691,2.4821833297535747,10.0,-0.000496436807120304
0.002312800000000005,0.09231565503644706,-9.214157854070537e-08,0.0923060701060453,2.480197306161527,10.0,-0.0004960396257196464
0.002322800000000005,0.08971967150818747,-8.952216158306103e-08,0.08970917825908509,2.4778873216286934,10.0,-0.0004955776513444476
0.002332800000000005,0.08676960542550388,-8.654918464898187e-08,0.08675823181967036,2.475262541079437,10.0,-0.0004950527172642438
0.002342800000000005,0.08347709935146778,-8.323477028449044e-08,0.08346487682585962,2.4723333769788107,10.0,-0.0004944669055007012
0.002352800000000005,0.07985514730335058,-7.959160946632848e-08,0.07984211064584369,2.469111447187683,10.0,-0.000493822539938904
0.002362800000000005,0.0759180434711735,-7.563446955197173e-08,0.07590423068327153,2.4656095284894777,10.0,-0.0004931221754578274
0.002372800000000005,0.07168132580507082,-7.137857810889103e-08,0.07166677795193055,2.461841504992702,10.0,-0.0004923685892013197
0.0023828000000000052,0.067161714694098,-6.684112056551395e-08,0.06714647574246435,2.4578223126184056,10.0,-0.000491564767878927
0.0023928000000000053,0.06237704697849651,-6.203961478053188e-08,0.06236116362318613,2.4535678789128217,10.0,-0.0004907138973333502
0.0024028000000000053,0.05734620555583281,-5.699339937839665e-08,0.05732972703545164,2.449095059429431,10.0,-0.000489819348215903
0.0024128000000000053,0.05208904485882975,-5.1722000090834164e-08,0.05207202276145124,2.4444215699564857,10.0,-0.000488884664015643
0.0024228000000000053,0.04662631249898957,-4.624660993046703e-08,0.046608800558560946,2.4395659158593266,10.0,-0.00048791354536525944
0.0024328000000000054,0.04097956738525197,-4.058844843210507e-08,0.04096162126953153,2.434547317846592,10.0,-0.00048690983674148924
0.0024428000000000054,0.03517109464082811,-3.47702349100254e-08,0.035152771731690964,2.4293856354529897,10.0,-0.0004858775096270307
0.0024528000000000054,0.029223817654001956,-2.8814541934776838e-08,0.029205176820980585,2.424101287565268,10.0,-0.00048482064814692194
0.0024628000000000054,0.023161207609987425,-2.2745262975160108e-08,0.023142308977941506,2.4187151713153443,10.0,-0.0004837434313085254
0.0024728000000000055,0.017007190860885514,-1.6585961517406878e-08,0.016988095572717132,2.4132485786723397,10.0,-0.0004826501178669673
0.0024828000000000055,0.010786054499302283,-1.0361334524741639e-08,0.010766824474653689,2.407723112073946,10.0,-0.000481545027906094
0.0024928000000000055,0.004522350508289706,-4.095558656753637e-09,0.004503048199175202,2.402160598443061,10.0,-0.0004804325271781096
0.0025028000000000055,-0.0017592011341133183,2.18624896522945e-09,-0.0017785129897762797,2.3965830029343227,10.0,-0.00047931700832393176
0.0025128000000000056,-0.0080338100133429,8.459685929421493e-09,-0.008053068639331388,2.3910123417634286,10.0,-0.00047820287496769254
0.0025228000000000056,-0.014276713114748311,1.469960492000641e-08,-0.014295855944282551,2.385470595457861,10.0,-0.0004770945228376178
0.0025328000000000056,-0.020463272551899787,2.0881768751646046e-08,-0.02048223747456567,2.3799796218880855,10.0,-0.00047599632390848967
0.0025428000000000056,-0.026569072801068523,2.698139035979541e-08,-0.02658779840793885,2.3745610704135887,10.0,-0.000474912607675293
0.0025528000000000057,-0.03257001705814671,3.297478615941346e-08,-0.03258844288413444,2.3692362964844573,10.0,-0.0004738476456402907
0.0025628000000000057,-0.03844242233772113,3.883791411911364e-08,-0.038460489100207475,2.3640262780359196,10.0,-0.00047280563303253587
0.0025728000000000057,-0.044163112939001395,4.454802388954848e-08,-0.044180762771797694,2.35895153299359,10.0,-0.0004717906738580524
0.0025828000000000058,-0.049709511909717896,5.0082191489428385e-08,-0.0497266885914373,2.3540320392130156,10.0,-0.0004708067633458768
0.0025928000000000058,-0.05505973014704313,5.5418964754055944e-08,-0.05507637932298132,2.3492871561586686,10.0,-0.00046985777381713945
0.002602800000000006,-0.06019265278387595,6.053689314416966e-08,-0.06020872218052465,2.344735549618684,10.0,-0.0004689474380956682
0.002612800000000006,-0.0650880225195775,6.541616712381348e-08,-0.06510346215092487,2.340395118738532,10.0,-0.00046807933645354183
0.002622800000000006,-0.06972651956628381,7.00371417632073e-08,-0.06974128193108675,2.336282926651211,10.0,-0.0004672568811923128
0.002632800000000006,-0.07408983789527818,7.438196871802083e-08,-0.07410387816452871,2.332415133952656,10.0,-0.00046648330487997214
0.002642800000000006,-0.07816075748252758,7.843311235211647e-08,-0.07817403367637277,2.328806936280104,10.0,-0.00046576164633371775
0.002652800000000006,-0.08192321226824668,8.217497311086008e-08,-0.08193568542166456,2.3254725052056378,10.0,-0.0004650947403277428
0.002662800000000006,-0.08536235356229858,8.55923950812687e-08,-0.08537398787887551,2.3224249336763036,10.0,-0.0004644852051427506
0.002672800000000006,-0.08846460864518985,8.867227967168656e-08,-0.08847537163839302,2.319676185183075,10.0,-0.00046393543394351866
0.002682800000000006,-0.09121773433339386,9.140208355809532e-08,-0.09122759695478087,2.3172370478469997,10.0,-0.0004634475840532559
0.002692800000000006,-0.09361086529760274,9.377142183575327e-08,-0.09361980205146277,2.3151170925869575,10.0,-0.000463023570139498
0.002702800000000006,-0.09563455694321842,9.577055544787716e-08,-0.09564254598719202,2.3133246365152504,10.0,-0.00046266505531100677
0.002712800000000006,-0.09728082268385208,9.739198306157881e-08,-0.09728784591513312,2.311866710681247,10.0,-0.00046237344627364507
0.002722800000000006,-0.09854316546073312,9.862891738043889e-08,-0.09854920858751196,2.3107490332944813,10.0,-0.00046214988637061083
0.002732800000000006,-0.0994166033836305,9.947686506819875e-08,-0.09942165598149709,2.3099759874987273,10.0,-0.00046199525270829156
0.002742800000000006,-0.09989768939209842,9.993209147338145e-08,-0.09990174494518231,2.309550604790294,10.0,-0.0004619101513050339
0.002752800000000006,-0.0999845248594488,9.999318824338577e-08,-0.09998758078613408,2.3094745531292467,10.0,-0.0004618949162349395
0.0027628000000000062,-0.09967676708576333,9.965952613849582e-08,-0.09967882474887668,2.3097481307878613,10.0,-0.00046194960686207764
0.0027728000000000062,-0.09897563065037353,9.893281012474109e-08,-0.09897669535180557,2.310370264955301,10.0,-0.00046207400910702745
0.0027828000000000063,-0.09788388261847122,9.781552016280282e-08,-0.09788396357825183,2.3113385161049482,10.0,-0.00046226763477719146
0.0027928000000000063,-0.09640583162076605,9.631245377964004e-08,-0.09640494194067692,2.3126490871093077,10.0,-0.0004625297249329918
0.0028028000000000063,-0.09454731084928869,9.442915487739567e-08,-0.09454546746115627,2.3142968380710065,10.0,-0.0004628592513036267
0.0028128000000000064,-0.09231565503644679,9.217344399889416e-08,-0.09231287863531998,2.3162753058172334,10.0,-0.00046325492172449856
0.0028228000000000064,-0.08971967150818708,8.955383542716411e-08,-0.08971598647066313,2.3185767289928223,10.0,-0.00046371518364729525
0.0028328000000000064,-0.08676960542550334,8.658105550909956e-08,-0.08676503971352471,2.321192077662154,10.0,-0.0004642382315456217
0.0028428000000000064,-0.0834770993514673,8.326644853479115e-08,-0.08347168440196846,2.3241110883191674,10.0,-0.0004648220124288116
0.0028528000000000065,-0.07985514730335005,7.962348358425686e-08,-0.07984891790419063,2.3273223031832044,10.0,-0.00046546423520155145
0.0028628000000000065,-0.07591804347117304,7.566614992210452e-08,-0.07591103762384609,2.3308131146370155,10.0,-0.0004661623780375379
0.0028728000000000065,-0.07168132580507021,7.14104530907117e-08,-0.07167358457472821,2.334569813658508,10.0,-0.0004669136995989476
0.0028828000000000065,-0.06716171469409722,6.687280057655898e-08,-0.06715328204748688,2.3385776430656566,10.0,-0.000467715248131384
0.0028928000000000066,-0.06237704697849597,6.207148810395691e-08,-0.062367969610442234,2.342820854386661,10.0,-0.0004685638743975318
0.0029028000000000066,-0.057346205555832086,5.7025076513270156e-08,-0.05733653270495527,2.347282769151282,10.0,-0.0004694562423726012
0.0029128000000000066,-0.05208904485882916,5.1753869290821486e-08,-0.052078828113223334,2.351945843376568,10.0,-0.00047038884371808365
0.0029228000000000066,-0.0466263124989888,4.627828180045479e-08,-0.046615605592627514,2.356791736012181,10.0,-0.00047135800987874177
0.0029328000000000067,-0.04097956738525117,4.062031123790166e-08,-0.0409684259859247,2.3618013800945477,10.0,-0.0004723599279046198
0.0029428000000000067,-0.035171094640827454,3.480189941090783e-08,-0.03515957613044774,2.3669550573382074,10.0,-0.0004733906537914834
0.0029528000000000067,-0.029223817654001116,2.8846396431247978e-08,-0.02921198090214219,2.3722324748906867,10.0,-0.00047444612939351316
0.0029628000000000067,-0.023161207609986745,2.2776918419051273e-08,-0.02314911274155357,2.377612844955881,10.0,-0.0004755221967940315
0.0029728000000000068,-0.01700719086088465,1.6617806275574104e-08,-0.01699489901882801,2.3830749659872255,10.0,-0.0004766146161045981
0.002982800000000007,-0.010786054499301414,1.039297976065251e-08,-0.01077362760331459,2.38859730612907,10.0,-0.0004777190805764775
0.002992800000000007,-0.004522350508289009,4.1273928294213724e-09,-0.0045098510104392316,2.3941580875968533,10.0,-0.00047883123506231584
0.003002800000000007,0.0017592011341141939,-2.154614467094265e-09,0.0017717104958557823,2.3997353726535553,10.0,-0.0004799466916285411
0.003012800000000007,0.008033810013343596,-8.427862548468501e-09,0.008046266462700107,2.4053071498564753,10.0,-0.00048106104837408736
0.003022800000000007,0.014276713114749002,-1.4667981036373123e-08,0.01428905408488759,2.4108514212220324,10.0,-0.0004821699053163542
0.003032800000000007,0.02046327255190064,-2.084995570986181e-08,0.0204754359323555,2.416346288979736,10.0,-0.00048326888327743234
0.003042800000000007,0.0265690728010692,-2.694977632115153e-08,0.026580997182863903,2.4217700425428323,10.0,-0.000484353639729207
0.003052800000000007,0.032570017058147376,-3.294298238365467e-08,0.03258164197614856,2.4271012443754847,10.0,-0.0004854198875339222
0.003062800000000007,0.038442422337722104,-3.880630855632866e-08,0.03845368850926859,2.4323188153841078,10.0,-0.0004864634104571053
0.003072800000000007,0.04416311293900202,-4.451622774744035e-08,0.04417396249786699,2.437402118506792,10.0,-0.00048748008143384425
0.003082800000000007,0.04970951190971881,-5.005059254374611e-08,0.049719888634482325,2.44233104113924,10.0,-0.0004884658775257122
0.003092800000000007,0.05505973014704371,-5.5387174182144894e-08,0.055069579682973595,2.4470860750847057,10.0,-0.0004894168974196589
0.003102800000000007,0.060192652783876505,-6.05052985821336e-08,0.060201922857442566,2.451648394669959,10.0,-0.0004903293755571525
0.003112800000000007,0.0650880225195783,-6.538437975767142e-08,0.06509666314475267,2.4559999317373813,10.0,-0.0004911996986276534
0.003122800000000007,0.06972651956628431,-7.000554912844903e-08,0.06973448324181424,2.4601234481691474,10.0,-0.0004920244185697698
0.003132800000000007,0.07408983789527888,-7.435018205097232e-08,0.07409707979215291,2.4640026046747456,10.0,-0.0004928002678319388
0.0031428000000000072,0.07816075748252801,-7.840151911714388e-08,0.0781672356208962,2.467622026524734,10.0,-0.0004935241710217753
0.0031528000000000072,0.08192321226824709,-8.214318464316861e-08,0.08192888768309647,2.4709673649869552,10.0,-0.0004941932586994824
0.0031628000000000073,0.08536235356229914,-8.556079882440781e-08,0.0853671904572312,2.4740253551754745,10.0,-0.0004948048774249258
0.0031728000000000073,0.08846460864519018,-8.864048708576155e-08,0.0884685745336927,2.4767838691077957,10.0,-0.0004953566019096911
0.0031828000000000073,0.09121773433339429,-9.137048210747234e-08,0.09122080016705085,2.4792319647013117,10.0,-0.0004958462432558264
0.0031928000000000074,0.09361086529760311,-9.373962312278494e-08,0.09361300558073353,2.48135992955259,10.0,-0.0004962718592924631
0.0032028000000000074,0.09563455694321861,-9.573894698203245e-08,0.0956357498334985,2.483159320270735,10.0,-0.0004966317608570137
0.0032128000000000074,0.09728082268385232,-9.736017664296881e-08,0.09728105007851409,2.484622996235825,10.0,-0.000496924520120956
0.0032228000000000074,0.09854316546073325,-9.859730057751315e-08,0.09854241306800893,2.485745148602768,10.0,-0.00049714897483355
0.0032328000000000075,0.0994166033836306,-9.944504987882685e-08,0.09941486077915401,2.486521323470427,10.0,-0.0004973042345035594
0.0032428000000000075,0.09989768939209846,-9.990046554927967e-08,0.09989495006004473,2.486948440073973,10.0,-0.0004973896824989055
0.0032528000000000075,0.09998452485944878,-9.996136379059051e-08,0.09998078621824837,2.4870248029630737,10.0,-0.0004974049800132718
0.0032628000000000075,0.09967676708576323,-9.962789089892898e-08,0.09967203049828939,2.4867501090793103,10.0,-0.0004973500659524177
0.0032728000000000076,0.09897563065037343,-9.890097653342256e-08,0.09896990141856243,2.4861254487368063,10.0,-0.0004972251586714549
0.0032828000000000076,0.09788388261847109,-9.778387603451288e-08,0.09787716996239723,2.4851533014677294,10.0,-0.0004970307535874241
0.0032928000000000076,0.09640583162076587,-9.628061175409597e-08,0.09639814864225306,2.4838375257850145,10.0,-0.0004967676226943496
0.0033028000000000076,0.09454731084928847,-9.439750286305282e-08,0.09453867448020259,2.4821833438673475,10.0,-0.0004964368099447114
0.0033128000000000077,0.09231565503644638,-9.214159480894213e-08,0.09230608597187216,2.4801973202749537,10.0,-0.0004960396285476065
0.0033228000000000077,0.08971967150818677,-8.95221770463861e-08,0.08970919412475328,2.4778873357411846,10.0,-0.0004955776541617496
0.0033328000000000077,0.086769605425503,-8.654920091721863e-08,0.08675824768517967,2.4752625551912937,10.0,-0.0004950527200850985
0.0033428000000000077,0.08347709935146691,-8.323478574087662e-08,0.08346489269121027,2.4723333910892857,10.0,-0.0004944669083268849
0.0033528000000000078,0.07985514730334964,-7.959162573803469e-08,0.07984212651103559,2.469111461297125,10.0,-0.000493822542761535
0.003362800000000008,0.07591804347117236,-7.563448501182735e-08,0.07590424654830455,2.465609542596821,10.0,-0.0004931221782822348
0.003372800000000008,0.07168132580506974,-7.137859438059724e-08,0.07166679381680496,2.4618415190995786,10.0,-0.000492368592020398
0.003382800000000008,0.06716171469409671,-6.684113602710429e-08,0.06714649160717989,2.457822326723594,10.0,-0.0004915647706997817
0.003392800000000008,0.062377046978495145,-6.203963105050336e-08,0.06236117948774293,2.453567893017078,10.0,-0.0004907139001524286
0.003402800000000008,0.057346205555831524,-5.6993414838252265e-08,0.057329742899849864,2.449095073531876,10.0,-0.0004898193510349813
0.003412800000000008,0.05208904485882826,-5.172201635907092e-08,0.05207203862569061,2.4444215840573924,10.0,-0.0004888846668347213
0.003422800000000008,0.04662631249898817,-4.624662539032265e-08,0.04660881642264177,2.4395659299583152,10.0,-0.0004879135481825614
0.003432800000000008,0.040979567385250534,-4.058846470034183e-08,0.040961637133453674,2.434547331944327,10.0,-0.00048690983956056755
0.003442800000000008,0.035171094640826475,-3.4770250369013656e-08,0.03515278759545427,2.4293856495480797,10.0,-0.000485877512446109
0.003452800000000008,0.02922381765400045,-2.881455820041151e-08,0.029205192684585397,2.424101301659257,10.0,-0.0004848206509642239
0.003462800000000008,0.023161207609985718,-2.2745278434148364e-08,0.023142324841387493,2.418715185407111,10.0,-0.0004837434341276037
0.003472800000000008,0.017007190860883963,-1.658597778347523e-08,0.016988111436004653,2.4132485927628524,10.0,-0.0004826501206860456
0.003482800000000008,0.01078605449930072,-1.0361349984597257e-08,0.010766840337782567,2.4077231261618017,10.0,-0.00048154503072339594
0.003492800000000008,0.004522350508287956,-4.095574923364091e-09,0.004503064062145262,2.40216061252891,10.0,-0.00048043252999541153
0.003502800000000008,-0.001759201134114892,2.186233506132774e-09,-0.0017784971269646716,2.3965830170186186,10.0,-0.00047931701113945735
0.003512800000000008,-0.008033810013344645,8.459669662919458e-09,-0.008053052776678579,2.3910123558458642,10.0,-0.0004782028777849945
0.003522800000000008,-0.014276713114750046,1.4699589461018153e-08,-0.01429584008178836,2.3854706095377742,10.0,-0.00047709452565847243
0.0035328000000000082,-0.020463272551901328,2.088175248427665e-08,-0.020482221612229914,2.3799796359664396,10.0,-0.00047599632672401526
0.0035428000000000083,-0.026569072801070216,2.6981374901674515e-08,-0.026587782545761874,2.3745610844897898,10.0,-0.00047491261049081857
0.0035528000000000083,-0.032570017058148035,3.297476989551351e-08,-0.03258842702211571,2.3692363105590686,10.0,-0.0004738476484540399
0.0035628000000000083,-0.03844242233772274,3.883789866099274e-08,-0.038460473238347635,2.36402629210848,10.0,-0.00047280563584806146
0.0035728000000000083,-0.044163112939002644,4.454800762478117e-08,-0.0441807469100961,2.3589515470643865,10.0,-0.00047179067667535435
0.0035828000000000084,-0.049709511909719416,5.008217603130749e-08,-0.04972667272989459,2.3540320532819528,10.0,-0.00047080676615784967
0.0035928000000000084,-0.0550597301470446,5.541894848755391e-08,-0.05507636346159718,2.349287170226322,10.0,-0.0004698577766291123
0.0036028000000000084,-0.06019265278387678,6.053687768604876e-08,-0.0602087063192985,2.3447355636842233,10.0,-0.0004689474409058647
0.0036128000000000085,-0.06508802251957883,6.541615085904617e-08,-0.06510344628985783,2.340395132803165,10.0,-0.0004680793392655147
0.0036228000000000085,-0.06972651956628481,7.00371263050864e-08,-0.06974126607017798,2.336282940713536,10.0,-0.00046725688400428567
0.0036328000000000085,-0.07408983789527934,7.438195245672297e-08,-0.0741038623037787,2.3324151480142556,10.0,-0.00046648330769372137
0.0036428000000000085,-0.07816075748252867,7.843309688879141e-08,-0.07817401781578127,2.3288069503396502,10.0,-0.000465761649147467
0.0036528000000000086,-0.08192321226824749,8.217495684956222e-08,-0.08193566956123138,2.325472519264342,10.0,-0.00046509474313971566
0.0036628000000000086,-0.08536235356229949,8.559237961794364e-08,-0.08537397201860106,2.3224249477336656,10.0,-0.0004644852079547235
0.0036728000000000086,-0.08846460864519068,8.867226341385814e-08,-0.08847535577827711,2.319676199239366,10.0,-0.00046393543675549154
0.0036828000000000086,-0.09121773433339458,9.140206810170914e-08,-0.09122758109482347,2.3172370619018365,10.0,-0.00046344758686700516
0.0036928000000000087,-0.09361086529760336,9.377140557098596e-08,-0.0936197861916639,2.3151171066417695,10.0,-0.0004630235729479182
0.0037028000000000087,-0.09563455694321882,9.577053999149099e-08,-0.09564253012755156,2.3133246505686955,10.0,-0.000462665058124756
0.0037128000000000087,-0.09728082268385249,9.739196680028095e-08,-0.09728783005565128,2.311866724734713,10.0,-0.00046237344908561795
0.0037228000000000087,-0.09854316546073343,9.862890192405271e-08,-0.09854919272818859,2.3107490473467722,10.0,-0.000462149889179031
0.0037328000000000088,-0.09941660338363063,9.947684880690089e-08,-0.09942164012233214,2.309976001550947,10.0,-0.0004619952555184881
0.003742800000000009,-0.0998976893920985,9.993207601352583e-08,-0.09990172908617592,2.3095506188420014,10.0,-0.0004619101541152304
0.003752800000000009,-0.09998452485944877,9.999317198555735e-08,-0.09998756492728621,2.3094745671811068,10.0,-0.000461894919045136
0.003762800000000009,-0.09967676708576317,9.965951067517076e-08,-0.0996788088901873,2.309748144839585,10.0,-0.0004619496096669451
0.003772800000000009,-0.09897563065037328,9.893279385997378e-08,-0.09897667949327471,2.3103702790073077,10.0,-0.0004620740119154476
0.003782800000000009,-0.09788388261847093,9.781550470988609e-08,-0.09788394771987952,2.311338530156288,10.0,-0.0004622676375909407
0.003792800000000009,-0.09640583162076559,9.631243752181162e-08,-0.09640492608246302,2.3126491011615076,10.0,-0.0004625297277449647
0.003802800000000009,-0.09454731084928812,9.442913941754005e-08,-0.09454545160310085,2.314296852123273,10.0,-0.0004628592541102705
0.003812800000000009,-0.09231565503644612,9.217342773412684e-08,-0.09231286277742308,2.3162753198709605,10.0,-0.00046325492453647144
0.003822800000000009,-0.0897196715081863,8.955381997077794e-08,-0.08971597061292473,2.318576743046357,10.0,-0.0004637151864592681
0.003832800000000009,-0.08676960542550266,8.658103925127114e-08,-0.08676502385594498,2.3211920917165907,10.0,-0.0004642382343611473
0.003842800000000009,-0.08347709935146654,8.326643307840498e-08,-0.08347166854454721,2.324111102374265,10.0,-0.0004648220152407845
0.003852800000000009,-0.07985514730334901,7.962346732989789e-08,-0.07984890204692766,2.3273223172396356,10.0,-0.0004654642380135243
0.003862800000000009,-0.07591804347117213,7.566613446398363e-08,-0.0759110217667418,2.3308131286942557,10.0,-0.00046616238085128714
0.003872800000000009,-0.07168132580506899,7.141043683635273e-08,-0.07167356871778216,2.3345698277171234,10.0,-0.00046691370241447316
0.003882800000000009,-0.0671617146940962,6.68727851201728e-08,-0.06715326619069958,2.3385776571251733,10.0,-0.00046771525094335686
0.003892800000000009,-0.0623770469784946,6.207147184786321e-08,-0.06236795375381315,2.3428208684480865,10.0,-0.0004685638772077283
0.003902800000000009,-0.05734620555583095,5.702506105514926e-08,-0.05733651684848498,2.3472827832135317,10.0,-0.00046945624518457407
0.003912800000000009,-0.05208904485882796,5.175385303472779e-08,-0.05207881225691154,2.351945857440619,10.0,-0.0004703888465300565
0.003922800000000008,-0.046626312498987875,4.627826634580334e-08,-0.046615589736474554,2.356791750077368,10.0,-0.000471358012692491
0.003932800000000008,-0.04097956738525055,4.062029498180797e-08,-0.04096841012993059,2.361801394161698,10.0,-0.00047235993071659266
0.003942800000000008,-0.035171094640826815,3.48018839536543e-08,-0.03515956027461218,2.366955071406531,10.0,-0.00047339065660700896
0.003952800000000007,-0.0292238176540008,2.8846380176889008e-08,-0.02921196504646551,2.372232488961069,10.0,-0.0004744461322072624
0.003962800000000007,-0.02316120760998677,2.277690296179774e-08,-0.023149096886035787,2.3776128590275385,10.0,-0.00047552219961133346
0.003972800000000006,-0.01700719086088502,1.6617790021648815e-08,-0.016994883163469126,2.3830749800602957,10.0,-0.0004766146189201237
0.003982800000000006,-0.010786054499302145,1.039296430470002e-08,-0.010773611748114618,2.3885973202033717,10.0,-0.0004777190833955558
0.0039928000000000055,-0.004522350508289742,4.127376575821344e-09,-0.004509835155397813,2.3941581016732654,10.0,-0.00047883123787784143
