# artifact_type: raw_data
# circuit_file: differential_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\differential_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:08.046607

Time (s),V(m1#body diode),V(m1#gate),V(m2#body diode),V(m2#gate),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),I(V1),I(V2),I(V3)
0.011265599999999877,-1.6846692746841747,0.0085102025852761,-1.6846692555336797,0.0011688255295784211,12.0,0.009952001108910096,0.00851063499511024,-1.4206869676970033,-0.349040141157829,0.0011684749870822964,-1.6846692634512117,-12.0,-1.441366113799855e-07,-0.0025769727108854836,-0.002577
0.011285599999999877,-1.6847342653857087,0.008656912833550315,-1.6847342507711105,0.0008777739249791264,12.0,0.009750874482726837,0.008657240923618047,-1.4532350043612,-0.3165488727542609,0.000877510671777593,-1.6847342567493075,-12.0,-1.0936335591087913e-07,-0.002576978387711546,-0.002577
0.011305599999999876,-1.684870188382531,0.008671616676023147,-1.684870178637684,0.0005803021441489614,12.0,0.009395970741060872,0.008671833917070344,-1.4766214688080548,-0.2932345224670705,0.0005801281057172462,-1.6848701826041665,-12.0,-7.24136823990529e-08,-0.0025769855991275127,-0.002577
0.011325599999999875,-1.6850769438507813,0.00855201494206842,-1.685076939197503,0.0002796175875036614,12.0,0.008892886927927574,0.0085521171729949,-1.4904345989396957,-0.2795041650559291,0.00027953372738544576,-1.6850769411163782,-12.0,-3.407697549326745e-08,-0.0025769938763995624,-0.002577
0.011345599999999874,-1.68535357438327,0.008297825188943411,-1.6853535749162158,-2.162918649168538e-05,12.0,0.008249556975587723,0.008297810712822241,-1.4944491295851707,-0.27557750144889326,-2.1622699681780847e-05,-1.6853535747689394,-12.0,4.825373723451868e-09,-0.002577002663103407,-0.002577
0.011365599999999873,-1.6856980318012535,0.007910998512040163,-1.685698037482678,-0.0003211742655694263,12.0,0.007476126581696406,0.007910868089587795,-1.4886299289495373,-0.2814837346378667,-0.00032107794218677024,-1.6856980352863709,-12.0,4.347415078913901e-08,-0.002577011366358741,-0.002577
0.011385599999999873,-1.686107030787567,0.007395852219322624,-1.6861070414528976,-0.0006169395025116958,12.0,0.006584793205590207,0.007395608974591923,-1.4731277151073883,-0.2970663461745744,-0.0006167544761688452,-1.6861070372396618,-12.0,8.10815769001716e-08,-0.0025770194061281964,-0.002577
0.011405599999999872,-1.6865758864636984,0.006759136939619978,-1.6865759018367745,-0.0009068039393833431,12.0,0.005589613707066952,0.006758786187875735,-1.4482678701539393,-0.3219947703820907,-0.0009065319797894063,-1.686575895670748,-12.0,1.1691724808087829e-07,-0.0025770262640536033,-0.002577
0.011425599999999871,-1.6870984835799652,0.006009991539609738,-1.6870985032949508,-0.0011884090955824357,12.0,0.00450628266130999,0.006009540562239459,-1.414533807708928,-0.3557813975458082,-0.0011880526797785021,-1.6870984952508752,-12.0,1.503257900929469e-07,-0.002577031520525474,-0.002577
0.01144559999999987,-1.6876672605323986,0.005159821432440731,-1.6876672841585187,-0.0014589947523584237,12.0,0.003351884846061265,0.00515927921413031,-1.3725466799113668,-0.3978021573449375,-0.001458557185202863,-1.6876672743384493,-12.0,1.8073943680690448e-07,-0.0025770348837256306,-0.002577
0.01146559999999987,-1.688273342776484,0.004222067542322114,-1.688273369841902,-0.0017153187257484097,12.0,0.002144625804471476,0.004221444496714441,-1.3230433064599572,-0.4473187079354588,-0.0017148042844630708,-1.6882733583540173,-12.0,2.0768186922429652e-07,-0.0025770362014395417,-0.002577
0.011485599999999868,-1.6889066952548046,0.003211914876154076,-1.6889067252667962,-0.0019536444563291733,12.0,0.000903544732807685,0.0032112225728020776,-1.2668542474558426,-0.5035003718762425,-0.0019530585387675429,-1.6889067122428096,-12.0,2.3076778399943924e-07,-0.002577035461933209,-0.002577
0.011505599999999868,-1.6895564097099884,0.0021459251034050275,-1.689556442169873,-0.002169829805709962,12.0,-0.00035178577904408393,0.0021451760148668538,-1.2048836999965593,-0.5654440827422818,-0.002169179051994364,-1.689556427745137,-12.0,2.496961793910938e-07,-0.0025770327782738845,-0.002577
0.011525599999999867,-1.6902109759767387,0.0010416590603734427,-1.6902110103890493,-0.0023594739288517394,12.0,-0.0016015684190135485,0.001040866329948754,-1.1380925407032592,-0.6321911277701986,-0.002358766298962051,-1.6902109947216184,-12.0,2.6424347489623025e-07,-0.0025770283668473458,-0.002577
0.011545599999999866,-1.6908586333308078,-8.271209559908288e-05,-1.6908586692072052,-0.002518127800681419,12.0,-0.0028260933682845734,-8.353486315062307e-05,-1.0674851831251955,-0.7027400027891026,-0.0025173725889047474,-1.6908586524599436,-12.0,2.7425585051339504e-07,-0.0025770225185914298,-0.002577
0.011565599999999865,-1.691487642765301,-0.0012087406675597018,-1.6914876796241103,-0.00264150544966351,12.0,-0.0040060491369114095,-0.0012095796084182495,-0.9941002771445049,-0.7760554791593144,-0.0026407132356928023,-1.6914876619857382,-12.0,2.79646952849316e-07,-0.002577015575630382,-0.002577
0.011585599999999864,-1.6920865820246478,-0.002317995989392946,-1.692086619387359,-0.002725697533034109,12.0,-0.005122827117551404,-0.0023188371863722993,-0.9190045486721156,-0.8510745611899253,-0.002724880069013405,-1.692086601056409,-12.0,2.8039899311791053e-07,-0.002577007910986204,-0.002577
0.011605599999999864,-1.6926445274654833,-0.0033922824436774246,-1.6926445648514188,-0.0027673376857885804,12.0,-0.0061588150543191505,-0.003393112154547356,-0.8432886007118167,-0.9267105944681298,-0.00276650773346854,-1.6926445460585775,-12.0,2.7657028997717944e-07,-0.0025769999195179947,-0.002577
0.011625599999999863,-1.6931512564492752,-0.004413834075928755,-1.6931512933698591,-0.002763750190096892,12.0,-0.007097674798582392,-0.004414638986672327,-0.768063080911981,-1.0018570335710884,-0.002762921313702781,-1.693151274362517,-12.0,2.6830358119100647e-07,-0.002576992011448307,-0.002577
0.011645599999999862,-1.6935973672972284,-0.005365487631195473,-1.6935974032510355,-0.0027130583060056557,12.0,-0.007924599971326596,-0.0053662551346464775,-0.6944535237940606,-1.0753925763930496,-0.0027122446326158707,-1.6935973843150387,-12.0,2.558344836680119e-07,-0.0025769846100187114,-0.002577
0.011665599999999861,-1.693974470549443,-0.006230907150813467,-1.6939745050194766,-0.0026143026189381913,12.0,-0.008626549468596435,-0.006231625627965656,-0.6235921372547764,-1.1461892680675447,-0.0026135185633691803,-1.693974486461681,-12.0,2.394923840630779e-07,-0.0025769781405322323,-0.002577
0.01168559999999986,-1.694275348819556,-0.006994861333553981,-1.6942753812739293,-0.0024675503311050173,12.0,-0.00919245312749566,-0.00699552041336822,-0.556605132550575,-1.2131249898920409,-0.002466810288018612,-1.6942753634400187,-12.0,2.1969327141274395e-07,-0.002576973012244262,-0.002577
0.01170559999999986,-1.694494214524212,-0.007643596637689223,-1.6944942444215414,-0.002274026879459559,12.0,-0.009613386309269011,-0.007644187397362795,-0.4945946743937145,-1.2751011796172556,-0.00227334487599676,-1.6944942276726178,-12.0,1.969198911906216e-07,-0.002576969585401097,-0.002577
0.011725599999999859,-1.6946269209793747,-0.00816525604583175,-1.6946269477796208,-0.002036216979606334,12.0,-0.009882710646186512,-0.0081657711276873,-0.43861547281325797,-1.331065860356187,-0.0020356062977170187,-1.694626932501919,-12.0,1.7169395184992118e-07,-0.002576968133316945,-0.002577
0.011745599999999858,-1.6946712112506719,-0.008550326492417243,-1.6946712344317334,-0.0017579346090716291,12.0,-0.009996178732568533,-0.008550760118001613,-0.38964705657800913,-1.3800409546286403,-0.0017574073868555724,-1.6946712210037091,-12.0,1.4454186145669197e-07,-0.0025769688011206653,-0.002577
0.011765599999999857,-1.6946268318805031,-0.008792019918300045,-1.6946268509597526,-0.001444292762826524,12.0,-0.009952001108910218,-0.008792367808290232,-0.3485639277128251,-1.4211518460350696,-0.0014438596049450405,-1.694626839751971,-12.0,1.1596333006199868e-07,-0.00257697157737479,-0.002577
0.011785599999999856,-1.694495597845786,-0.008886557318234414,-1.694495612404784,-0.0011015859212386986,12.0,-0.009750874482727082,-0.008886816535618548,-0.3161064496982699,-1.4536563527013797,-0.001101255544575326,-1.6944956037389114,-12.0,8.640579471085332e-08,-0.0025769762802399653,-0.002577
0.011805599999999855,-1.694281268879507,-0.008833285286748482,-1.6942812785889214,-0.0007370529532136072,12.0,-0.0093959707410613,-0.008833454041758273,-0.29285555415461745,-1.476970130649839,-0.0007368319036425144,-1.6942812727333016,-12.0,5.625166993030265e-08,-0.002576982568480446,-0.002577
0.011825599999999855,-1.6939893731540419,-0.00863464435206264,-1.693989377795224,-0.0003585809480087382,12.0,-0.008892886927928209,-0.008634721801600537,-0.27921377099232864,-1.4906859207548635,-0.0003584734059869421,-1.6939893749255137,-12.0,2.5816512632767177e-08,-0.0025769899691747192,-0.002577
0.011845599999999854,-1.6936268847050509,-0.008295974537799816,-1.693626884184641,2.564607072035041e-05,12.0,-0.008249556975588428,-0.00829596061670748,-0.27539423923876977,-1.4945849955101345,2.5638379206588433e-05,-1.6936268843878173,-12.0,-4.64036411190514e-09,-0.0025769979234748904,-0.002577
0.011865599999999853,-1.6932019177212903,-0.007825219850910933,-1.6932019120762354,0.00040747802289116397,12.0,-0.007476126581697233,-0.007825115154339141,-0.2814181773161716,-1.4886401899688906,0.00040735581614632005,-1.6932019153259834,-12.0,-3.48988572641907e-08,-0.002577005836728506,-0.002577
0.011885599999999852,-1.6927233493340987,-0.007232539284405315,-1.6927233387261593,0.0007791128646153639,12.0,-0.006584793205591037,-0.007232345018861334,-0.29712042083314427,-1.4730109066159365,0.0007788792008551073,-1.6927233449053465,-12.0,-6.475518132702973e-08,-0.0025770131327449083,-0.002577
0.011905599999999851,-1.6922005243657199,-0.006529891494278003,-1.6922005090666083,0.0011333370510587387,12.0,-0.0055896137070681005,-0.006529609495541461,-0.32216183700220036,-1.4480311643742318,0.0011329971519131647,-1.6922005179613713,-12.0,-9.39995788473361e-08,-0.0025770193001376437,-0.002577
0.01192559999999985,-1.6916429389427685,-0.005730597214153768,-1.6916429193127913,0.0014637167710464805,12.0,-0.0045062826613112275,-0.005730230029943179,-0.35604706266676434,-1.4141922677733447,0.0014632777877101673,-1.6916429306500738,-12.0,-1.2239473686319518e-07,-0.0025770239330440113,-0.002577
