# artifact_type: raw_data
# circuit_file: 01_two_stage_bjt_ce_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\comprehensive_circuits\01_two_stage_bjt_ce_amplifier.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:26:20.025230

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(b1)_mag,V(b1)_phase,V(b1)_real,V(b1)_imag,V(b2)_mag,V(b2)_phase,V(b2)_real,V(b2)_imag,V(c1)_mag,V(c1)_phase,V(c1)_real,V(c1)_imag,V(c2)_mag,V(c2)_phase,V(c2)_real,V(c2)_imag,V(e1)_mag,V(e1)_phase,V(e1)_real,V(e1)_imag,V(e2)_mag,V(e2)_phase,V(e2)_real,V(e2)_imag,V(vdd)_mag,V(vdd)_phase,V(vdd)_real,V(vdd)_imag,I(VDD)_mag,I(VDD)_phase,I(VDD)_real,I(VDD)_imag
35.481338923357455,250.77269955117552,-173.91790998304168,-249.3611282236698,-26.570181994157615,1.0,0.0,1.0,0.0,8.956290145666042e-05,-148.22521277935516,-7.613961641542539e-05,-4.716218961676132e-05,0.8592417467923436,23.420744811086536,0.7884494826771167,0.34153153982750245,12.186488144300762,-70.63521566220825,4.0408120315110745,-11.497057511258191,14.190617764837594,-94.03853567527166,-0.9994082280253682,-14.155381158466891,251.9121861717347,-179.3696043232903,-251.89693876493436,-2.771602907636849,0.8324007219028753,16.772824251090192,0.796987464680882,0.2402122872918197,11.808717338707067,-77.35279604178059,2.585485484000252,-11.522199008761518,0.0,0.0,0.0,0.0,0.05386848613141364,-175.99161713281845,-0.05373671485107816,-0.0037655378240324736
39.81071705534962,319.5364750791421,-177.84679426045807,-319.3108615578836,-12.005523610627007,1.0,0.0,1.0,0.0,9.165093546816833e-05,-149.5187366640122,-7.898432597646781e-05,-4.6490539061549166e-05,0.8732301950042797,21.19868867508773,0.8141405218005708,0.3157628607507645,13.910494215572541,-74.44105988275595,3.73120519046474,-13.400744649015817,15.939205423358015,-95.62410805789423,-1.5620683985366686,-15.862478111767363,320.6903309750411,177.29136434029218,-320.3320440959772,15.15486410939809,0.8444492869457929,13.74958385868535,0.8202505760033435,0.20070772478766544,13.455465526385117,-81.96947678745718,1.879736973927212,-13.323518358173613,0.0,0.0,0.0,0.0,0.06842212536834182,-179.7127899105433,-0.06842126572208791,-0.00034298237348547023
44.66835921509619,405.42547685014165,178.17007427293862,-405.2187172019825,12.94637046992193,1.0,0.0,1.0,0.0,9.36692078612333e-05,-150.53907050970363,-8.155696264203697e-05,-4.6069321092852186e-05,0.8849257706956487,19.170369017389717,0.8358533802079492,0.2905903412645258,15.807485264870662,-78.13848488932922,3.249179374157954,-15.469952288021112,17.874002704365594,-97.2951105737717,-2.2696402065874235,-17.72931769720173,406.58880691219565,173.8348157482224,-404.2372624000403,43.66570271510181,0.8538556531191354,10.82608603667577,0.8386585906889799,0.1603784419025184,15.256536103133726,-86.57305680896712,0.9119714475699183,-15.22925480596605,0.0,0.0,0.0,0.0,0.08659280740637547,176.49417340477518,-0.08643075633074207,0.005295153880060855
50.11872336272709,512.3126386834086,174.11124178516,-509.60914772660044,52.56192831436721,1.0,0.0,1.0,0.0,9.56866872564873e-05,-151.29318635918375,-8.392574553743145e-05,-4.5960976426824487e-05,0.8946656084969171,17.330860948129448,0.8540482259550282,0.26651112316417136,17.890660272653278,-81.74398050837979,2.5690378781755765,-17.705246944676976,20.00981036753282,-99.0630886053882,-3.15198369702666,-19.759997715543946,513.4806709096385,170.24592268655186,-506.05779701186987,86.99370943525516,0.8608513395307502,7.987447259243,0.8524998212033794,0.11962058192507269,17.21920873310579,-91.19021315920895,-0.35767128143730037,-17.215493621987775,0.0,0.0,0.0,0.0,0.10919961724847446,172.6083790956193,-0.10829216703227644,0.014048593049371878
56.234132519034745,644.7995973005079,169.95048836435484,-634.9066490976305,112.51696587855278,1.0,0.0,1.0,0.0,9.777637252826798e-05,-151.79466744373,-8.616635400148302e-05,-4.621231938431295e-05,0.9027716753598503,15.672265750745638,0.8692089886997857,0.24386970249607995,20.173011473483168,-85.27813390235882,1.6606192015574208,-20.104545152196366,22.360434982022692,-100.94072761538716,-4.24386302179183,-21.954012827670756,645.9676061694128,166.50444457625596,-628.1311656879233,150.74941761669336,0.8656316184844713,5.2151729251457875,0.8620482174645795,0.07868271529495237,19.348545776316072,-95.85240177443885,-1.9728968422210988,-19.247698608097345,0.0,0.0,0.0,0.0,0.13721566732613794,168.6044619375203,-0.1345106750931365,0.02711120885807242
63.09573444801914,808.2682368335446,165.6585181190213,-783.0798919328989,200.20845517701383,1.0,0.0,1.0,0.0,0.00010001420758232714,-152.06374971568374,-8.835949198440512e-05,-4.685554283730657e-05,0.9095409307494058,14.184668123542421,0.8818098985763448,0.22288115102285297,22.66634516819016,-88.76390542383331,0.4889639902008702,-22.661070528547942,24.937649878679835,-102.94108529513413,-5.584762604178355,-24.304254938726086,809.4314456140273,162.58646689483467,-772.3349347729169,242.2354509111503,0.8683423619380111,2.4882420941238816,0.8675236469587478,0.03769853450039685,21.645811504211892,-100.59401014282915,-3.9795519431464714,-21.276849438008227,0.0,0.0,0.0,0.0,0.17177897782240237,164.454156224267,-0.16549467078962835,0.046038366195402004
70.79457843841358,1008.8857066898163,161.20466588776932,-955.0873815469795,325.05147711207917,1.0,0.0,1.0,0.0,0.00010247798251752242,-152.12751756208928,-9.058953859141982e-05,-4.790900122790385e-05,0.9152407913738532,12.856900075300691,0.8922946568479143,0.2036564547351737,25.380046815063245,-92.2250268684306,-0.9853621634522324,-25.360911611013485,27.74986954498489,-105.07675153563653,-7.218094459411233,-26.794670592091567,1010.0391820556858,158.46615784433595,-939.5393856402223,370.7356094557313,0.8690721179638862,-0.21592257529898437,0.869065946671186,-0.003275142554163942,24.10651738470454,-105.45055016191917,-6.422135415157219,-23.23532562992061,0.0,0.0,0.0,0.0,0.21419353027449264,160.127914920895,-0.20143913036312927,0.07280896352782538
79.43282347242791,1253.532825011654,156.55865646218737,-1150.0760188164315,498.66791988761906,1.0,0.0,1.0,0.0,0.00010524584034910824,-152.02008617298017,-9.29438773155832e-05,-4.9377348858923166e-05,0.920108253664526,11.677107470100989,0.9010654688562291,0.1862262583431444,28.319593856364335,-95.68449657607691,-2.8050698805982837,-28.180329649498226,30.80053809046236,-107.35890634024395,-9.189535059245616,-29.397714061758585,1254.6713775555418,154.11757641392296,-1128.8174656320818,547.6964441559617,0.8678482217846409,-2.9205816359148895,0.866720990121903,-0.044218337111104816,26.718120955580424,-110.45683992624835,-9.338028707818324,-25.03316215041533,0.0,0.0,0.0,0.0,0.26591413213147913,155.59660673444338,-0.2421571491481397,0.1098646475609117
89.12509381337428,1549.6184981992133,151.69246387325398,-1364.3073529912838,734.8353125259438,1.0,0.0,1.0,0.0,0.00010839403416449359,-151.7825292373149,-9.551241341643321e-05,-5.12508100016161e-05,0.9243511971543126,10.633136179061491,0.9084789771295957,0.17056108522806268,31.484859506067735,-99.16313986548876,-5.013841072041209,-31.083078609126485,34.08628731204356,-109.79626043447684,-11.544224838344094,-32.07188575062185,1550.7366034642346,149.51657828672217,-1336.3875537033593,786.671672065635,0.8646361265113872,-5.648862657928409,0.8604372961109964,-0.08510752451935799,29.45748643201994,-115.6451149011753,-12.749074077114402,-26.55568897748444,0.0,0.0,0.0,0.0,0.3285071908544713,150.83333292829275,-0.286854368406389,0.1600985501785312
99.99999999999969,1904.7393896672938,146.58230146840071,-1589.843647588741,1049.0134978978401,1.0,0.0,1.0,0.0,0.00011199366791991473,-151.4622791104465,-9.838674894460927e-05,-5.350354461403995e-05,0.9281506658474149,9.712766300311072,0.9148464640173776,0.15658737429275935,34.86831629700774,-102.67822170932287,-7.652737143334912,-34.018158321743364,37.59500342428624,-112.39389307480116,-14.322637274715895,-34.75983808893553,1905.831145871019,144.64284967773352,-1554.3211617247919,1102.8499819950737,0.859341661173605,-8.422952407845216,0.8500725729529998,-0.1258757774223374,32.2883413780913,-121.04302865907007,-16.65050532561596,-27.664013832952683,0.0,0.0,0.0,0.0,0.40357877825993826,145.81538970242767,-0.33385308641476635,0.22675525782904996
112.20184543019599,2326.14941158355,141.21072925603232,-1813.1294633169157,1457.2345844999038,1.0,0.0,1.0,0.0,0.00011610631066326428,-151.11176154235298,-0.00010165847277130985,-5.609126749895471e-05,0.9316632086756758,8.903828958306844,0.9204362240877554,0.1441994860841439,38.45333570017164,-106.24213731647335,-10.755292788091063,-36.918595632994105,41.30404902196941,-115.15204659759506,-17.55512342154669,-37.38772669290706,2327.2085514084815,139.4820552571427,-1769.149815882004,1511.9552145197397,0.8518164641082109,-11.263250702228898,0.8354105948154815,-0.16637435678570847,35.159129809374186,-126.6715499652486,-20.997980008502868,-28.200163909362978,0.0,0.0,0.0,0.0,0.4926624948865235,140.52635864180135,-0.3802946173294501,0.31319696342407427
125.89254117941631,2820.023586534443,135.5687971254968,-2013.7549914327653,1974.1640922401075,1.0,0.0,1.0,0.0,0.00012077859705185875,-150.78614302328495,-0.00010541605022396986,-5.8948501770551614e-05,0.935022620576977,8.194243913607409,0.9254765583667589,0.13326830419967295,42.2128729642966,-109.86125796320788,-14.341556470309905,-39.70196974847413,45.178998050505214,-118.0649935713347,-21.255491237729153,-39.866602025885946,2821.043559732013,134.02801865937067,-1960.6536463590655,2028.3303589219302,0.8418672996997897,-14.187450967093948,0.8161895509406903,-0.20633750807608828,38.00183907428886,-132.542832717748,-25.6946085662269,-27.99869396340706,0.0,0.0,0.0,0.0,0.5970638662187661,134.95824074262924,-0.42188009052618325,0.42249550241596656
141.25375446227497,3390.540221176903,129.6580609890234,-2163.857911674244,2610.2647240276415,1.0,0.0,1.0,0.0,0.0001260361987787147,-150.54025472662346,-0.00010973990062885534,-6.198610822238026e-05,0.9383406692824914,7.572019266999533,0.9301583482564652,0.12364731617919805,46.108891474606125,-113.53506068967884,-18.41174909666377,-42.27336476102306,49.17331576806442,-121.12014857254208,-25.41446168646034,-42.096557113536164,3391.514360484871,128.28477265796045,-2101.2820515366866,2662.1388764046246,0.8292702440694444,-17.20953418591875,0.7921431039019956,-0.24535370516767885,40.7325045525481,-138.65821821423197,-30.581257340738095,-26.905828858871903,0.0,0.0,0.0,0.0,0.717666330086454,129.11346871645006,-0.4527457020516004,0.5568359638291717
158.48931924611082,4038.8639423944946,123.4922323720578,-2228.7417724989173,3368.2535618169823,1.0,0.0,1.0,0.0,0.00013187783577785667,-150.42496857938386,-0.00011469548559171281,-6.509000809903573e-05,0.9417066463161622,7.025256857131798,0.9346366267195179,0.11517718398360967,50.092873014894714,-117.25570130889456,-22.940651143242892,-44.5311402505078,53.229396223308896,-124.29763231518508,-29.994334191620183,-43.97395295739758,4039.7857158961333,122.26823965565168,-2156.7758243779253,3415.872754324633,0.8137906960713305,-20.33869516538526,0.7630544390232834,-0.2828484048021537,43.25408164466247,-145.0066067883308,-35.43452995868093,-24.80543620923588,0.0,0.0,0.0,0.0,0.8547162635913231,123.00655636172782,-0.46559386436469574,0.7167721009591971
177.82794100389168,4762.180229688838,117.0981769186536,-2169.252058832041,4239.422843417743,1.0,0.0,1.0,0.0,0.00013827024331510154,-150.48347243728986,-0.00012032464828775785,-6.812223719788383e-05,0.9451858709710537,6.5422066710064275,0.9390310053453044,0.1076898402055464,54.107639057322004,-121.00817787601167,-27.874113731452937,-46.375320894237106,57.28120526989447,-127.57048566746178,-34.926467790035375,-45.40130311878072,4763.04356800214,116.00725813242339,-2088.523163586732,4280.730664950579,0.7952096880446853,-23.578262905689584,0.728821249056044,-0.3180849491637631,45.46212456083575,-151.56348168610828,-39.97690320017988,-21.648371303827744,0.0,0.0,0.0,0.0,1.0076188902025116,116.66509920868694,-0.4521938980676874,0.9004535004336932
199.52623149688728,5552.988155887064,110.51599031648858,-1946.1489706373145,5200.786636991498,1.0,0.0,1.0,0.0,0.0001451451641743912,-150.74796544209846,-0.00012663605772201473,-7.092550717363632e-05,0.9488176090203649,6.111407393208363,0.9434252580560567,0.10101305682427854,58.090467714015254,-124.77116169742568,-33.129004882327074,-47.71762226620054,61.25845848863865,-130.90565527266898,-40.11298295607398,-46.29845931313464,5553.78782446147,109.54368376058113,-1857.883404556032,5233.815859792142,0.7733559064734242,-26.92472760779875,0.6895258164687373,-0.3501906716354004,47.253182675000296,-158.29085556936292,-43.90168208035589,-17.478718014554335,0.0,0.0,0.0,0.0,1.17478876300097,110.12985404216924,-0.40430233596701276,1.103026862231816
223.87211385683318,6398.8729648098015,103.79796547092556,-1526.124631722956,6214.219084343764,1.0,0.0,1.0,0.0,0.00015239942918096437,-151.23725178513962,-0.0001335963441462037,-7.333214060323669e-05,0.9526132060812433,5.7219343992301495,0.9478667866960029,0.0949761816403438,61.97718514024909,-128.51845243788406,-38.597323832516885,-48.491422652635556,65.0918581706517,-134.26573271177676,-45.43327869675613,-46.6129508502854,6399.604934674073,102.93137923246587,-1432.1287482724738,6237.303148659384,0.7481411623084397,-30.367037052535785,0.6454996764874764,-0.3782133873817617,48.53508733720085,-165.13832510294256,-46.911484754359115,-12.44858630412492,0.0,0.0,0.0,0.0,1.353601675075267,103.45371050168893,-0.3149285678411232,1.3164564147453222
251.18864315095712,7282.929059009455,97.0064131739777,-888.3748861994878,7228.543818787736,1.0,0.0,1.0,0.0,0.00015989895042162045,-151.95557499668098,-0.0001411241460168753,-7.51774551108475e-05,0.9565554824866531,5.363749103685042,0.9523670201014227,0.08941728075942489,65.70664698388698,-132.22087904718418,-44.154242555150105,-48.65969915901778,68.71856411616916,-137.61125905613483,-50.75469528261378,-46.3271190660187,7283.590819600803,96.23405526341759,-790.9268499530128,7240.520005178945,0.7195949964805242,-33.886358064877186,0.5973682306860182,-0.40120836971187634,49.237563363658644,-172.04527094351496,-48.7637859416275,-6.814016923183564,0.0,0.0,0.0,0.0,1.5404840577302068,96.69951657079726,-0.17971650153641217,1.5299650686196844
281.83829312644434,8184.882414985807,90.21047713131789,-30.067252961550707,8184.827188612063,1.0,0.0,1.0,0.0,0.00016748691753020093,-152.89285046204455,-0.00014908947676127977,-7.631641673202529e-05,0.9606004479890387,5.028107466604041,0.9569038868805751,0.08419128190964606,69.22491722610557,-135.84837285059717,-49.668805045006856,-48.21928006889225,72.08693766826299,-140.90326540701463,-55.94539994283677,-45.46029924697013,8185.473175314773,89.52210384348663,68.27310572881555,8185.188445407464,0.6878922624936807,-37.45649090203917,0.5460594652746735,-0.41834773237417294,49.32115349004723,-178.94406202214,-49.31277776345742,-0.9089174003494687,0.0,0.0,0.0,0.0,1.7311502332988786,89.93689852731787,0.00190656463705683,1.7311491834218236
316.22776601683677,9082.795546687103,83.48224950961463,1030.9973993398526,9024.091051483996,1.0,0.0,1.0,0.0,0.0001749956684428935,-154.02625842132193,-0.0001573202056834809,-7.664096070302343e-05,0.9646820386875693,4.707950603609863,0.9614272083288586,0.07917802000165466,72.48854510431669,-139.37192540923746,-55.015350981457864,-47.2006390605843,75.15975792548628,-144.10566516827438,-60.88689092471852,-44.065584359442305,9083.31628752871,82.86873009983704,1127.6304615909894,9013.050777698772,0.6533668236114204,-41.04505415904596,0.4927649848555808,-0.4290348189790151,48.78253861541311,174.236042155655,-48.53589809447174,4.8992519763046545,0.0,0.0,0.0,0.0,1.920962820630065,83.23838132644708,0.22617180651931387,1.9076017593247303
354.8133892335741,9955.080468593267,76.89260860205549,2257.5828112634085,9695.717971684982,1.0,0.0,1.0,0.0,0.00018226076055360963,-155.32297334497068,-0.0001656159155552992,-7.6094371357941e-05,0.96871984138122,4.398182412439179,0.9658671411210074,0.07428860470077665,75.4665829799403,-142.76521364067898,-60.08367824222567,-45.663516679652595,77.91550650521562,-147.1871681142817,-65.48371829220817,-42.222136286443614,9955.533835105089,76.3458045543018,2350.1170055836938,9674.172006016255,0.6165058430052709,-44.6154219994987,0.4388516854306172,-0.43299959890783535,47.65503165103882,167.56471281703412,-46.53703710054972,10.26188187242336,0.0,0.0,0.0,0.0,2.105358259574601,76.67523089553576,0.48522280921040617,2.0486806062880945
398.10717055349573,10782.45438907771,70.50724533926935,3597.971918200065,10164.443945852861,1.0,0.0,1.0,0.0,0.0001891350148439473,-156.74364510551553,-0.00017376730728714917,-7.467915879409487e-05,0.9726288448635723,4.095751776715781,0.9701448299675184,0.06946854502536987,78.14126478855569,-146.00578711641106,-64.78645763142106,-43.68949725422871,80.34778611047717,-150.1225231281339,-69.66897388413805,-40.025002320877874,10782.844442709757,70.01990267574519,3684.430060331814,10133.839815499356,0.5779227895280347,-48.129223219349214,0.385736206548166,-0.4303514024767384,46.00412909526066,161.10656353411312,-43.52553974700832,14.896552740315718,0.0,0.0,0.0,0.0,2.2802602398489067,70.31348499817096,0.7681596283112487,2.1469787020062676
446.6835921509614,11549.48651101602,64.38331382900559,4993.401666450698,10414.248819076121,1.0,0.0,1.0,0.0,0.0001955001007578607,-158.24614169220737,-0.00018157748236691127,-7.245624399337654e-05,0.9763295132209484,3.7995020793166163,0.9741835841028138,0.06469669891771777,80.50747911611133,-149.0758120086672,-69.0631825732082,-41.37307103045187,82.46330211681992,-152.89305644997367,-73.40533440642734,-37.57463342057367,11549.81838330296,63.948967068632875,5072.351319064524,10376.394209130036,0.538312348530741,-51.549061017099824,0.33474645462540187,-0.421574424860434,43.91915054542851,154.91778726042787,-39.77759425868001,18.618130400871085,0.0,0.0,0.0,0.0,2.4424067008594044,64.21060781534383,1.0626042198419958,2.1991413698025197
501.1872336272703,12245.498687405727,58.567036965513076,6386.034972446918,10448.48292499635,1.0,0.0,1.0,0.0,0.00020127375059508483,-159.78904727065083,-0.00018888072154676642,-6.953557151980058e-05,0.9797562732690699,3.5098131318602563,0.9779185717720682,0.0599801800045213,82.57129302255855,-151.96242010430413,-72.88068312730375,-38.81268424516358,84.27900215155046,-155.4865988155633,-76.68245120111789,-34.96786927236515,12245.77819014689,58.179923482693454,6456.630227403333,10405.335630764577,0.498395064031893,-54.841045033275485,0.2869991974883757,-0.4074666863589992,41.50279274566068,149.04374974798577,-35.591148314320606,21.34834811776542,0.0,0.0,0.0,0.0,2.5895402440881155,58.41309927158106,1.3563783034678962,2.2058913331425662
562.3413251903468,12864.753347109487,53.092438565061144,7725.615729904646,10286.726412023148,1.0,0.0,1.0,0.0,0.00020641178601852334,-161.33449883356388,-0.00019555517688167557,-6.606056465194082e-05,0.9828629643773714,3.2281142810000185,0.9813034096253921,0.055346409117974026,84.34783523387807,-154.65772377392116,-76.23078777823082,-36.10296806845357,85.81894820915707,-157.89696113272993,-79.51200002057286,-32.291387775294005,12864.986591967747,52.74742223058811,7787.559760834248,10240.2047334487,0.4588618517533315,-57.97677372440075,0.24331746125433,-0.38903831693451996,38.8606380898267,143.51771070696063,-31.245534184729586,23.105535835798854,0.0,0.0,0.0,0.0,2.7204478774493404,52.95523056457012,1.6389035518110058,2.1713663444430313
630.9573444801906,13406.025822180201,47.98119204810004,8973.652039954579,9959.673559448689,1.0,0.0,1.0,0.0,0.00021090538099959404,-162.85011640542083,-0.0002015278215190478,-6.219016713573553e-05,0.9856246995795163,2.956370933642984,0.9843129292368921,0.05083410034908419,85.8588591986811,-157.1585538621575,-79.12603006364014,-33.32889240984259,87.11136285655114,-160.12312958599912,-81.92174325356058,-29.61785814375203,13406.218890704036,47.673695151920256,9027.104460647333,9911.513002666685,0.4203276723424542,-60.93454626666068,0.20419873688480678,-0.36739383227195715,36.09230065020283,138.36066263046496,-26.973295210050722,23.981149091235938,0.0,0.0,0.0,0.0,2.8348706211837733,47.85889593011423,1.902081222503895,2.102041498602956
707.9457843841349,13871.763616359876,43.243415673009764,10104.882114976792,9503.53530380078,1.0,0.0,1.0,0.0,0.00021477491795288096,-164.3099804695796,-0.0002067721614424399,-5.8082171396120486e-05,0.988036523945828,2.6966350855796843,0.9869424115700541,0.04648493191606214,87.13028715488979,-159.4659776308673,-81.59438334284283,-30.562126015622116,88.18612359614364,-162.16832882572584,-83.94968596143991,-27.0044926241902,13871.92230423586,42.96935823465168,10150.33981580498,9455.201216179405,0.3833002836987418,-63.699761958042195,0.16983074076385876,-0.3436227975195111,33.28518701176798,133.58211719243556,-22.946591108413703,24.111358960283372,0.0,0.0,0.0,0.0,2.933325789684806,43.13441066440439,2.140599730466157,2.005550543456387
794.328234724278,14267.063473737364,38.879141955093736,11106.505179274587,8955.146166668505,1.0,0.0,1.0,0.0,0.00021806216557918376,-165.69477653255586,-0.00021130075765012546,-5.38804034280211e-05,0.990109877648154,2.450715284057089,0.9892042959491025,0.04233710774583426,88.1899834244405,-161.58466167490286,-83.67390463412593,-27.85948419627128,89.0728280848431,-164.0390669267273,-85.6390184401188,-24.49341184165656,14267.193116170105,38.63488762293691,11144.681577527886,8907.798378365003,0.3481657070978837,-66.26461908192972,0.14014126991826817,-0.31871583591761554,30.51109075433041,129.18156675899326,-19.276295520589787,23.650604432484947,0.0,0.0,0.0,0.0,3.016890752052672,38.78198305727909,2.351771827053751,1.8896558108018509
891.2509381337416,14598.662247102562,34.88015835273778,11976.012019571825,8348.417545382408,1.0,0.0,1.0,0.0,0.00022082234775328702,-166.9913241189271,-0.00021515516101569228,-4.970679989282304e-05,0.9918680473446828,2.2199812272565427,0.9911236189834615,0.03842128624187946,89.0659238734051,-163.52215209677013,-85.4079392828248,-25.2630699418045,89.7994395230755,-165.74424050364993,-87.03417003522722,-22.113176726505216,14598.767619302027,34.662466178831856,12007.731527094898,8302.91512515891,0.3151884361622181,-68.62731562891462,0.11486502455491944,-0.2935128215672739,27.825260214040963,125.15031800725859,-16.019657353121584,22.751168854976846,0.0,0.0,0.0,0.0,3.086989606079636,34.79355733978352,2.535077162848679,1.7615018042700952
999.9999999999955,14874.07044702656,31.231947366532623,12718.44998524989,7712.263068374023,1.0,0.0,1.0,0.0,0.00022311719799687847,-168.19173188180497,-0.00021839556253212193,-4.5658102328680755e-05,0.9933416075550151,2.0052873464953507,0.9927332873221949,0.0347587333263225,89.78483652772584,-165.28814291038788,-86.84126024081016,-22.801587446893656,90.39144937219538,-167.29434773424734,-88.17802050375029,-19.88091596597992,14874.155726231118,31.037928820299165,12744.56583184046,7669.194894254457,0.28452235894884054,-70.79097545094237,0.09361223477411523,-0.26868145124367776,25.26727558156934,121.47342571569682,-13.1921215592916,21.550014943842708,0.0,0.0,0.0,0.0,3.1452100120980435,31.154755813240588,2.691585992159621,1.6271788060971923
1122.0184543019582,15100.9077546296,27.915521906129786,13343.748483758192,7069.780153302737,1.0,0.0,1.0,0.0,0.00022500954938090427,-169.29239128808265,-0.00022109171278495657,-4.180612216424587e-05,0.9945645001211332,1.806983850151096,0.9940699273096334,0.03136119448968498,90.37130728452861,-166.89379171619146,-88.01726149907199,-20.492312180880734,90.8714582353786,-168.7008323885345,-89.11014266258825,-17.804617279720652,15100.976527415502,27.74260255884693,13365.08522952938,7029.508438644165,0.2562278835374839,-72.7624936060659,0.07592885978246848,-0.24471930155635996,22.86301765184276,118.13152250555272,-10.779847228392645,20.162154395822615,0.0,0.0,0.0,0.0,3.193162720151592,27.846716035551868,2.823395797579958,1.4915509805480165
1258.9254117941612,15286.446029130737,24.90902959736333,13864.46488690315,6438.326304355542,1.0,0.0,1.0,0.0,0.0002265595637618792,-170.29296564053666,-0.00022331585968342164,-3.820029771909282e-05,0.9955710427619746,1.6249810412152248,0.9951706700392113,0.02823187347436265,90.84728899073373,-168.3511229385275,-88.97614013198725,-18.34329316613721,91.25906648101886,-169.97556343922543,-89.86586932112229,-15.885299687005997,15286.501328514734,24.754914970639767,13881.78278809123,6401.033470537141,0.2302913711080842,-74.55144010223194,0.061343431466014765,-0.2219709418433316,20.62711760746874,115.10241813731346,-8.750799722834325,18.678904812734327,0.0,0.0,0.0,0.0,3.2323849606196426,24.84769675709859,2.933156570462754,1.3582728248740104
1412.5375446227474,15437.333043253568,22.189068549582778,14294.085161590325,5830.127003893809,1.0,0.0,1.0,0.0,0.00022782242223199026,-171.195471768099,-0.00022513782830703327,-3.487139711631955e-05,0.9963938909667637,1.4588381305460767,0.9960709325959438,0.0253669705194339,91.23192500630506,-169.67253899358195,-89.75389736415343,-16.35548985206743,91.57097440822766,-171.13044217398357,-90.47596196084754,-14.118911478281614,15437.377402708536,22.051713675805104,14308.061721462647,5795.859802347835,0.2066440859644257,-76.1691039633837,0.04939973488076793,-0.20065254660178825,18.565450795456847,112.36241081994395,-7.063480870033308,17.169251621349222,0.0,0.0,0.0,0.0,3.264282040351737,22.134395144761104,3.0237129845491055,1.229917487489319
1584.8931924611056,15559.456622851043,19.731707842396922,14645.865234371464,5253.124968531826,1.0,0.0,1.0,0.0,0.00022884716989603272,-172.0035019760955,-0.00022662199121239708,-3.183551897412498e-05,0.9970628235447404,1.3078562340676472,0.9968030778132374,0.022757375882707126,91.54159462408872,-170.8704430486104,-90.3819536658647,-14.524668597337229,91.82120918864231,-172.17712131139578,-90.96668145134316,-12.497892726146727,15559.49213757818,19.609290134052777,14657.08903661854,5221.832681347982,0.1851790072979473,-77.62771236705068,0.03967699352758925,-0.1808784147665632,16.677410207774976,109.88730373594417,-5.673174341369535,15.682828320517425,0.0,0.0,0.0,0.0,3.2900986202392444,19.68296857043863,3.0978604816758617,1.1081558405617769
1778.2794100389137,15657.907945857727,17.513237480258745,14932.123999684956,4711.873735467362,1.0,0.0,1.0,0.0,0.00022967638765787274,-172.72159863506843,-0.0002278257176406711,-2.9097859527508693e-05,0.9976041614602087,1.1711634279654293,0.9973957589841884,0.020390265399956337,91.79009852747554,-171.9569655060572,-90.88718295491397,-12.842981048170351,92.02141594386225,-173.12681740790822,-91.36010067754506,-11.012401940636666,15657.936334713835,17.404132548706777,14941.096550318593,4683.4393490264765,0.16576476452634598,-78.9398269691567,0.031800281265525775,-0.16268589142856973,14.95783308801836,107.65315148026102,-4.536022794794454,14.25346511884468,0.0,0.0,0.0,0.0,3.3109109552173495,17.469785728273123,3.158196484905414,0.9939448254854759
1995.2623149688693,15737.008548347998,15.510688109479371,15163.875904332868,4208.361392367708,1.0,0.0,1.0,0.0,0.00023034640340622423,-173.3547724269466,-0.00022879887365454205,-2.6655974500961258e-05,0.9980406288951262,1.0477860977572877,0.9978737481919385,0.018250468343329856,91.9889197847069,-172.94377998615138,-91.29220423191049,-11.300212813765196,92.18116918646905,-173.99019763073602,-91.67454126915972,-9.651240110657502,15737.0312123406,15.413448212705065,15171.018158505149,4182.625899179767,0.14825658353414722,-80.11790052245928,0.025443990717323683,-0.14605689952068107,13.398547915657405,105.63677666248748,-3.6114177282129942,12.902664385332058,0.0,0.0,0.0,0.0,3.327632602166733,15.471947389478116,3.2070431245894047,0.8877010375271464
2238.7211385683277,15800.373729179459,13.702165182228983,15350.697767769549,3742.7113199309592,1.0,0.0,1.0,0.0,0.00023088781813623293,-173.90814462813734,-0.00022958400376715617,-2.4502444326078565e-05,0.9983914948607479,0.936705053045199,0.9982580746368334,0.016321563425151897,92.14751402381073,-173.84199229132952,-91.61580905446074,-9.88472923579515,92.30827649862675,-174.77732360626356,-91.92505409752212,-8.402519819349365,15800.391804319166,13.61550001589125,15356.358969156916,3719.491951919005,0.13250449341891712,-81.1739682599464,0.020330802002486343,-0.13093547749231127,11.989564100605167,103.81610131666517,-2.8631841281524153,11.642672544171992,0.0,0.0,0.0,0.0,3.3410278226898247,13.667621492365466,3.2464192857773266,0.7894483725491753
