# artifact_type: raw_data
# circuit_file: 04_pjf_common_source.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\ac_analysis\04_pjf_common_source.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:24:02.635629

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(drain)_mag,V(drain)_phase,V(drain)_real,V(drain)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(gate)_mag,V(gate)_phase,V(gate)_real,V(gate)_imag,V(src)_mag,V(src)_phase,V(src)_real,V(src)_imag,V(vss)_mag,V(vss)_phase,V(vss)_real,V(vss)_imag,I(VSS)_mag,I(VSS)_phase,I(VSS)_real,I(VSS)_imag
19952.623149688665,0.8712552751963817,0.006531560451039896,0.8712552695352396,9.9320692279051e-05,0.8712552779681421,0.0019612809243539746,0.8712552774576963,2.9823773602692036e-05,1.0,0.0,1.0,0.0,1.0249585622747571e-06,-167.33458393967936,-1.0000183134207583e-06,-2.247296758406403e-07,0.9999982074435165,0.0004570371426528531,0.9999982074117021,7.976788644244874e-06,7.037070754356428e-05,89.94526950417963,6.722001449511187e-08,7.037067543836357e-05,0.0,0.0,0.0,0.0,0.0001940861176163891,179.9358267779503,-0.00019408599587819437,2.1738300838733735e-07
22387.211385683247,0.8712552769399574,0.0061712269577461985,0.8712552718862139,9.384136296647991e-05,0.8712552791416449,0.0020979610402771295,0.8712552785575748,3.190216883163514e-05,1.0,0.0,1.0,0.0,1.0313194790555408e-06,-165.84820613475404,-1.000020374166483e-06,-2.521490018447814e-07,0.9999982074500664,0.0004073356215458042,0.9999982074247951,7.1093350127111005e-06,6.271796910023467e-05,89.93626233007954,6.976947380900568e-08,6.271793029332614e-05,0.0,0.0,0.0,0.0,0.0001940861479734016,179.92784649145344,-0.00019408599407499233,2.444157833987406e-07
25118.86431509563,0.8712552788671655,0.005892781886618123,0.8712552742591823,8.960725136317071e-05,0.8712552806160283,0.00226247981514773,0.8712552799367628,3.4403886332889104e-05,1.0,0.0,1.0,0.0,1.0392720420499325e-06,-164.2033836451307,-1.0000229684854738e-06,-2.829141917404243e-07,0.99999820745527,0.00036303919665332243,0.9999982074351961,6.336217937378826e-06,5.589745992744524e-05,89.92640939970991,7.17945812887129e-08,5.589741382102077e-05,0.0,0.0,0.0,0.0,0.00019408618618476864,179.91890877562813,-0.000194085991797862,2.746918071590606e-07
28183.829312644346,0.8712552810806434,0.005692530438923668,0.8712552767805204,8.656217336798075e-05,0.8712552824698143,0.0024570203111262965,0.8712552816687127,3.736212235422195e-05,1.0,0.0,1.0,0.0,1.0491980196519659e-06,-162.3892524782551,-1.0000262345346498e-06,-3.174334807232171e-07,0.9999982074594052,0.0003235600813302257,0.9999982074434599,5.647178624387981e-06,4.981867603404447e-05,89.91557997226577,7.340318129026105e-08,4.981862195763802e-05,0.0,0.0,0.0,0.0,0.00019408623428537292,179.90889503400842,-0.00019408598892553134,3.0861282407015205e-07
31622.776601683574,0.8712552836982557,0.005567815393088076,0.8712552795844875,8.466572256237375e-05,0.8712552848017133,0.0026841639557170036,0.8712552838456465,4.081613079901162e-05,1.0,0.0,1.0,0.0,1.0615621238142755e-06,-160.39643418011727,-1.000030346242969e-06,-3.5616491869672195e-07,0.9999982074626921,0.00028837441170241845,0.9999982074500262,5.0330739406986345e-06,4.440095566636718e-05,89.90363035010238,7.468093761071191e-08,4.440089286089032e-05,0.0,0.0,0.0,0.0,0.00019408629483675296,179.8976723926036,-0.0001940859853050531,3.46628945272728e-07
35481.338923357296,0.8712552868594067,0.005516981848786327,0.8712552828204121,8.38927341015977e-05,0.8712552877359142,0.002946924799532325,0.871255286583501,4.481174416056894e-05,1.0,0.0,1.0,0.0,1.0769257855245555e-06,-158.2179426476725,-1.0000355225737914e-06,-3.9962244821611925e-07,0.9999982074653055,0.00025701529531159016,0.9999982074552445,4.485755090271706e-06,3.957240897760705e-05,89.89040197219715,7.56958954279471e-08,3.957233658027298e-05,0.0,0.0,0.0,0.0,0.00019408637106346598,179.88509193698306,-0.00019408598074361293,3.8924462143842414e-07
39810.71705534944,0.8712552907324396,0.005539355266944316,0.8712552866606192,8.423295078743902e-05,0.8712552914286743,0.003248789510423477,0.871255290028077,4.9401981685778196e-05,1.0,0.0,1.0,0.0,1.0959612891315712e-06,-155.85025919351534,-1.0000420391854685e-06,-4.4838272394986944e-07,0.9999982074673849,0.0002290666157359742,0.999998207459393,3.997959484497137e-06,3.526896409454574e-05,89.87571931052439,7.6502104950722e-08,3.5268881123878804e-05,0.0,0.0,0.0,0.0,0.00019408646702484116,179.8709867366555,-0.0001940859749982981,4.370253365143492e-07
44668.35921509599,0.8712552955236126,0.005635232514889199,0.8712552913096191,8.569088690149355e-05,0.8712552960766514,0.0035937636353092833,0.8712552943628158,5.4647752847885304e-05,1.0,0.0,1.0,0.0,1.119465416491926e-06,-153.29451806885243,-1.0000502431110964e-06,-5.03092764780888e-07,0.999998207469041,0.00020415751097824805,0.9999982074626927,3.563214372055833e-06,3.143351692364463e-05,89.85938754146981,7.714249977341009e-08,3.1433422263949917e-05,0.0,0.0,0.0,0.0,0.00019408658783112812,179.85516963056745,-0.00019408596776314104,4.906051112573175e-07
50118.72336272686,0.8712553014880553,0.005805885804355976,0.8712552970149703,8.828588809176881e-05,0.8712553019273497,0.003986424750101173,0.8712552998185404,6.061866556270206e-05,1.0,0.0,1.0,0.0,1.1483715285581254e-06,-150.55769010755284,-1.0000605712392398e-06,-5.644785394109952e-07,0.9999982074703613,0.0001819574523521558,0.9999982074653186,3.1757509494425747e-06,2.8015173415080983e-05,89.84118996140568,7.765118325105057e-08,2.8015065799865612e-05,0.0,0.0,0.0,0.0,0.0001940867399156741,179.83743074435557,-0.0001940859586528704,5.506949162790307e-07
56234.13251903449,0.8712553089434102,0.006053579573393737,0.8712553040805175,9.205238808931438e-05,0.8712553092923542,0.004431983201779221,0.8712553066858023,6.739394985475804e-05,1.0,0.0,1.0,0.0,1.183758928338944e-06,-147.6535923039338,-1.000073573579798e-06,-6.33354598822411e-07,0.9999982074714171,0.00016217185856766506,0.9999982074674114,2.830427812448701e-06,2.4968574230078166e-05,89.82088511223174,7.805524463737742e-08,2.4968452223990736e-05,0.0,0.0,0.0,0.0,0.00019408693137742605,179.81753470650818,-0.00019408594718230872,6.180921062103528e-07
63095.73444801885,0.8712553182867012,0.006381600525382241,0.8712553128825261,9.704036549769269e-05,0.8712553185638772,0.00493635123782716,0.8712553153303071,7.506350906620631e-05,1.0,0.0,1.0,0.0,1.2268585223060632e-06,-144.60350383061723,-1.0000899425538381e-06,-7.106348855479006e-07,0.9999982074722643,0.00014453818681621055,0.9999982074690824,2.5226627328518364e-06,2.225329285037936e-05,89.79820357894448,7.837620166809795e-08,2.225315482927662e-05,0.0,0.0,0.0,0.0,0.0001940871724122854,179.79521752669956,-0.00019408593274061062,6.9369099991666e-07
70794.57843841326,0.8712553300154926,0.006794301241134979,0.8712553238897353,0.00010331600698171319,0.8712553302356613,0.0055062214577082,0.8712553262124065,8.372911282246469e-05,1.0,0.0,1.0,0.0,1.2790543143989979e-06,-141.43616039716096,-1.0001105498673842e-06,-7.973448609144285e-07,0.9999982074729474,0.00012882244898713757,0.9999982074704199,2.248371855031492e-06,1.983329914313825e-05,89.7728444168009,7.863114647470978e-08,1.983314327190757e-05,0.0,0.0,0.0,0.0,0.00019408747585601455,179.77018309493576,-0.0001940859145587001,7.784947475675438e-07
79432.82347242754,0.8712553447543633,0.007297157926963091,0.8712553376882973,0.0001109625854159854,0.8712553449292495,0.006149155611553086,0.8712553399115904,9.350574734495501e-05,1.0,0.0,1.0,0.0,1.3418811374380415e-06,-138.18695330459124,-1.000136492932608e-06,-8.946351113814366e-07,0.9999982074735035,0.00011481610678762283,0.9999982074714958,2.003915505686008e-06,1.7676481263114496e-05,89.7444711610348,7.883365579805443e-08,1.767630547088252e-05,0.0,0.0,0.0,0.0,0.00019408785786778542,179.74209925542547,-0.0001940858916683594,8.736286416581988e-07
89125.09381337385,0.8712553632882372,0.007896843076201372,0.8712553550130616,0.00012008156481809437,0.8712553634271544,0.006873684935584329,0.8712553571574156,0.00010452314120106304,1.0,0.0,1.0,0.0,1.4170201068384273e-06,-134.89628659028836,-1.0001691533086264e-06,-1.0037966168274792e-06,0.9999982074739623,0.00010233330456622245,0.9999982074723673,1.7860498975790948e-06,1.5754219548100852e-05,89.71270736646225,7.899451400917017e-08,1.5754021500446147e-05,0.0,0.0,0.0,0.0,0.0001940883387905258,179.71059340336254,-0.000194085862850554,9.803550488781967e-07
99999.9999999992,0.8712553866040947,0.008601313981704863,0.8712553767866195,0.00013079394632504578,0.8712553867144405,0.00768942332900081,0.8712553788682698,0.00011692748633394743,1.0,0.0,1.0,0.0,1.5062942767421437e-06,-131.60722420345718,-1.0002102702734673e-06,-1.12627788018127e-06,0.9999982074743476,9.120840312123882e-05,0.9999982074730807,1.5918840864530424e-06,1.404100675348701e-05,89.67713161848746,7.91222873868812e-08,1.4040783821251095e-05,0.0,0.0,0.0,0.0,0.00019408894423427505,179.67524754689148,-0.00019408582657065573,1.1000901603395198e-06
112201.84543019543,0.8712554159435872,0.009419918311794994,0.87125540416849,0.00014324187365406452,0.8712554160312379,0.008607194912082998,0.8712554062003328,0.00013088337779000044,1.0,0.0,1.0,0.0,1.6116675554230679e-06,-128.36273529689515,-1.0002620334457587e-06,-1.2637041479912625e-06,0.9999982074746806,8.129378176912858e-05,0.9999982074736741,1.4188416099544894e-06,1.2514109586666443e-05,89.63727194976879,7.922378032298559e-08,1.2513858810923525e-05,0.0,0.0,0.0,0.0,0.0001940897064397364,179.63559276919125,-0.000194085780896631,1.2344227833273549e-06
125892.54117941568,0.871255452869139,0.01036351812674197,0.8712554386168484,0.00015759051899338994,0.8712554529387627,0.009639177634295415,0.8712554406091277,0.00014657599752512037,1.0,0.0,1.0,0.0,1.735249841105403e-06,-125.20295441871751,-1.0003271993880021e-06,-1.4178989756752358e-06,0.9999982074749781,7.245787950768021e-05,0.9999982074741786,1.2646262995436619e-06,1.1153267050093407e-05,89.59259958964621,7.930439768971196e-08,1.1152985102796756e-05,0.0,0.0,0.0,0.0,0.00019409066599494515,179.5911030183811,-0.0001940857233961846,1.385135423373309e-06
141253.75446227426,0.8712554993471393,0.011444633967552267,0.8712554819661663,0.00017403027414369972,0.8712554994024434,0.010799064824123942,0.871255483927019,0.0001642135710635801,1.0,0.0,1.0,0.0,1.879310580365162e-06,-122.16286921127072,-1.0004092384001977e-06,-1.5909084238874271e-06,0.9999982074752568,6.458344928135724e-05,0.9999982074746215,1.127191811731376e-06,9.940421590176667e-06,89.54252196493032,7.936843265798461e-08,9.940104729948666e-06,0.0,0.0,0.0,0.0,0.0001940918739962791,179.54118814438624,-0.00019408565100725552,1.5542279360798955e-06
158489.31924611,0.8712555578527099,0.012677610950041808,0.8712555365249551,0.00019277927631419995,0.8712555578966392,0.01210224684532611,0.8712555384608441,0.00018403012993678362,1.0,0.0,1.0,0.0,2.04630178663438e-06,-119.27073318108341,-1.0005125193211339e-06,-1.785028207246242e-06,0.9999982074755315,5.75660021840175e-05,0.9999982074750268,1.0047144743426755e-06,8.859479484518095e-06,89.486374861072,7.941929533444256e-08,8.859123506991289e-06,0.0,0.0,0.0,0.0,0.00019409339476869367,179.48518609226073,-0.0001940855598748679,1.7439440630477195e-06
177827.94100389077,0.8712556315014458,0.014078809002780248,0.8712556051986344,0.0002140863011082235,0.8712556315363401,0.013566015204680353,0.8712556071146939,0.0002062886155768564,1.0,0.0,1.0,0.0,2.2388903843369494e-06,-116.54732250237207,-1.0006425421753972e-06,-2.0028341558564478e-06,0.9999982074758164,5.131242095437805e-05,0.9999982074754153,8.955690874909833e-07,7.896097287996615e-06,89.4234136430332,7.945969432269547e-08,7.895697470045674e-06,0.0,0.0,0.0,0.0,0.000194095309290165,179.4223541517149,-0.00019408544514594263,1.956801202499077e-06
199526.23149688623,0.8712557242153349,0.01566681988905314,0.8712556916442608,0.00023823406286629717,0.8712557242430525,0.01520979193542493,0.8712556935445687,0.00023128436763164846,1.0,0.0,1.0,0.0,2.4599989067017755e-06,-114.00597961252484,-1.0008062310582952e-06,-2.2472163911935183e-06,0.9999982074761269,4.573972436641602e-05,0.9999982074758083,7.983073581609895e-07,7.037491503950528e-06,89.35280342262979,7.949178102083078e-08,7.037042541076898e-06,0.0,0.0,0.0,0.0,0.00019409771950218261,179.3518591499984,-0.00019408530071085355,2.195623812385016e-06
223872.113856832,0.871255840931638,0.017462713741321797,0.8712558004652996,0.0002655429638865316,0.8712558409536548,0.01705538714889553,0.871255802353095,0.0002593490407152778,1.0,0.0,1.0,0.0,2.7128532428299266e-06,-111.65326384403325,-1.001012302848299e-06,-2.521417673984061e-06,0.9999982074764792,4.077396611858006e-05,0.999998207476226,7.116386822344118e-07,6.272268954913468e-06,89.27360804867085,7.951726417115205e-08,6.271764890959324e-06,0.0,0.0,0.0,0.0,0.0001941007537354768,179.27276646480226,-0.0001940851188780322,2.463580885688086e-06
251188.6431509558,0.8712559878657876,0.019490318403325133,0.8712559374567531,0.0002963753426713473,0.8712559878832763,0.019127288195697142,0.8712559393346088,0.00029085500196625124,1.0,0.0,1.0,0.0,3.0010362388347146e-06,-109.48997978228677,-1.0012717313783829e-06,-2.8290764264582435e-06,0.9999982074768928,3.6349253610798676e-05,0.9999982074766917,6.344130189487974e-07,5.5902756020275666e-06,89.18477778174929,7.953750083585809e-08,5.589709750298798e-06,0.0,0.0,0.0,0.0,0.00019410457353938516,179.18402771933688,-0.00019408488996440143,2.764227995801958e-06
281838.2931264429,0.8712561728422937,0.021776535331632513,0.8712561099136791,0.00033114027831110984,0.8712561728561853,0.021452984318512294,0.8712561117836383,0.0003262202685050056,1.0,0.0,1.0,0.0,3.3285463854557838e-06,-107.51236619607558,-1.0015983317820935e-06,-3.1742750072893955e-06,0.999998207477389,3.240687358916192e-05,0.9999982074772291,5.656056305457385e-07,4.9824618070533014e-06,89.08513550127738,7.955356869208964e-08,4.981826661823272e-06,0.0,0.0,0.0,0.0,0.00019410938227757137,179.08446700744864,-0.00019408460177985153,3.1015544710327025e-06
316227.7660168351,0.8712564057114474,0.024351696123915027,0.8712563270197073,0.00037029901293682727,0.8712564057224818,0.02406333097993688,0.871256328883393,0.00036591404848883215,1.0,0.0,1.0,0.0,3.6998613369734457e-06,-105.71327736397842,-1.0020094961176919e-06,-3.5615938682731496e-06,0.9999982074779947,2.8894513055841055e-05,0.9999982074778677,5.043034846081794e-07,4.44076224906802e-06,88.97336127877632,7.956632341750719e-08,4.440049386316044e-06,0.0,0.0,0.0,0.0,0.0001941154359459316,178.97276548302432,-0.00019408423897803007,3.480036321361336e-06
354813.3892335723,0.8712566988737852,0.027249964358875323,0.871256600336013,0.0004143710636011299,0.8712566988825503,0.026992958653779278,0.8712566021947141,0.00041046295869718463,1.0,0.0,1.0,0.0,4.120006536703233e-06,-104.08324838227473,-1.0025271194263336e-06,-3.996172323272873e-06,0.9999982074787419,2.5765565106104226e-05,0.9999982074786409,4.496931386525102e-07,3.95798890242016e-06,88.84797513585653,7.957644424342834e-08,3.957188868528102e-06,0.0,0.0,0.0,0.0,0.00019412305678656952,178.84744413233364,-0.00019408378223923306,3.904695618824092e-06
398107.17055349366,0.8712570679403037,0.030509788091721227,0.87125694441685,0.00046394110501592515,0.8712570679472661,0.030280731515948338,0.8712569462715898,0.00046045800147839544,1.0,0.0,1.0,0.0,4.5946296159326345e-06,-102.61139006175536,-1.0031787655188652e-06,-4.483776719688137e-06,0.9999982074796703,2.2978510481353097e-05,0.9999982074795899,4.010499462121574e-07,3.527735655800761e-06,88.70731779021341,7.9584470147141e-08,3.526837842787704e-06,0.0,0.0,0.0,0.0,0.0001941326504187019,178.70684453282547,-0.00019408320724178404,4.381167119915124e-06
446683.59215095907,0.8712575325635882,0.03417440876706912,0.871257377584432,0.0005196667110005422,0.8712575325691185,0.03397026187902561,0.8712573794360228,0.0005165623901617104,1.0,0.0,1.0,0.0,5.130081567181815e-06,-101.28609882481734,-1.0039991345182299e-06,-5.030876923939331e-06,0.9999982074808297,2.0496366631245445e-05,0.9999982074807657,3.5772844117488586e-07,3.144293306759585e-06,88.54952918124962,7.959082853416654e-08,3.143285812481323e-06,0.0,0.0,0.0,0.0,0.0001941447273922697,178.54910739015864,-0.00019408248336711523,4.915773008608788e-06
501187.2336272677,0.871258117484109,0.03829243324747789,0.8712579229044272,0.0005822870568297728,0.8712581174885018,0.03811048714199186,0.8712579247535138,0.0005795203262382002,1.0,0.0,1.0,0.0,5.733505912364004e-06,-100.09559219135447,-1.0050319102443455e-06,-5.644732137710662e-06,0.9999982074822813,1.8286196974208063e-05,0.9999982074822305,3.1915377277833177e-07,2.8025738036617144e-06,88.37252455479107,7.959585799667833e-08,2.801443275235225e-06,0.0,0.0,0.0,0.0,0.00019415993030187528,178.37214863308552,-0.00019408157206957777,5.515606750880859e-06
562341.3251903439,0.8712588538471393,0.04291847646798748,0.8712586094137569,0.0006526326971591927,0.8712588538506287,0.04275631683078317,0.8712586112608507,0.0006501668439809182,1.0,0.0,1.0,0.0,6.4129372222993395e-06,-99.02829341124172,-1.0063320857281106e-06,-6.333487155618656e-06,0.9999982074841027,1.6318673844399393e-05,0.9999982074840623,2.848140776091694e-07,2.498042729780908e-06,88.17396788037125,7.95998263906145e-08,2.496774188317765e-06,0.0,0.0,0.0,0.0,0.00019417906788933616,178.1736328397985,-0.00019408042482459825,6.188627172069685e-06
630957.3444801874,0.8712597808606223,0.04811388253689158,0.8712594736662977,0.0007316365391119902,0.8712597808633941,0.04796935760810573,0.871259475511804,0.0007294388429735314,1.0,0.0,1.0,0.0,7.177410528744717e-06,-98.07309311855178,-1.00796889047063e-06,-7.106280364155282e-06,0.9999982074863911,1.4567689324174818e-05,0.9999982074863589,2.542536873604638e-07,2.2266591335557083e-06,87.95124238039168,7.960294504589962e-08,2.2252357781114067e-06,0.0,0.0,0.0,0.0,0.00019420315792474267,177.9509437751669,-0.00019407898054555093,6.943763989523167e-06
707945.7843841313,0.8712609478816978,0.05394753385925135,0.8712605616782486,0.0008203461570926215,0.8712609478838997,0.05381872588088719,0.871260563522488,0.0008183874559015022,1.0,0.0,1.0,0.0,8.037083244808124e-06,-97.21951535199986,-1.0100294750983235e-06,-7.973364882118972e-06,0.9999982074892686,1.3010008798165417e-05,0.9999982074892428,2.2706708222050378e-07,1.9848219065122805e-06,87.70141795899923,7.960538003541551e-08,1.983224894972948e-06,0.0,0.0,0.0,0.0,0.00019423348111025668,177.70115182681252,-0.00019407716233268052,7.79103620212426e-06
794328.234724274,0.8712624170431665,0.060496758314215776,0.8712619313769578,0.0009199376031936327,0.8712624170449155,0.06038195808265955,0.8712619332201836,0.0009181919061751381,1.0,0.0,1.0,0.0,9.003371383078416e-06,-96.45781195554224,-1.0126235491842352e-06,-8.946244452801011e-06,0.9999982074928874,1.1624962630405947e-05,0.9999982074928669,2.0289350963317207e-07,1.7693219971787913e-06,87.42121535502875,7.960726103750633e-08,1.7675302016347142e-06,0.0,0.0,0.0,0.0,0.00019427164881284973,177.4209781644677,-0.0001940748733806179,8.74168489253366e-06
891250.9381337371,0.8712642665589123,0.06784834556057588,0.8712636556828384,0.0010317308834750915,0.8712642665603014,0.0677460297465034,0.8712636575252495,0.0010301750262904853,1.0,0.0,1.0,0.0,1.0089101976475662e-05,-95.77900523929353,-1.0158892184883881e-06,-1.00378258496292e-05,0.9999982074974412,1.0394171871299391e-05,0.9999982074974247,1.8141219698994348e-07,1.5772998267202545e-06,87.1069669035186,7.96086882330291e-08,1.5752895607251263e-06,0.0,0.0,0.0,0.0,0.00019431968813290833,177.10675550720853,-0.0001940719918278006,9.80832218378071e-06
999999.9999999905,0.8712665948838666,0.07609968473701109,0.8712658263881451,0.0011572072892963654,0.87126659488497,0.07600849567173307,0.8712658282298977,0.0011558206266661982,1.0,0.0,1.0,0.0,1.1308683836175434e-05,-95.17489454305482,-1.0200003313278562e-06,-1.1262589818983315e-05,0.9999982075031714,9.301304352273042e-06,0.9999982075031583,1.623380946862009e-07,1.4062073409589871e-06,86.75457388937465,7.960973761356979e-08,1.4039520559634664e-06,0.0,0.0,0.0,0.0,0.00019438014867940393,176.75438548221499,-0.0001940683642740667,1.1005098301029414e-05
1122018.4543019526,0.8712695259487455,0.0853600375122665,0.8712685590380196,0.001298028799650959,0.8712695259496223,0.08527876517228992,0.8712685608792345,0.0012967929314047662,1.0,0.0,1.0,0.0,1.2678298926487489e-05,-94.63803867722376,-1.0251757236391472e-06,-1.2636782755315323e-05,0.9999982075103837,8.331857929509782e-06,0.9999982075103733,1.4541809301745383e-07,1.2537741948763265e-06,86.35946062931737,7.961046507888647e-08,1.2512441430782819e-06,0.0,0.0,0.0,0.0,0.00019445623648771705,176.35929271125957,-0.00019406379762303445,1.2347888932642457e-05
1258925.411794155,0.8712732157467001,0.09575196021100518,0.87127199907236,0.0014560597685045191,0.8712732157473962,0.0956795261617567,0.8712720009131291,0.0014549582954217547,1.0,0.0,1.0,0.0,1.421611694184109e-05,-94.16172307374842,-1.03169085207554e-06,-1.4178631629668814e-05,0.9999982075194619,7.472967993997849e-06,0.9999982075194535,1.3042766260195206e-07,1.1179776203628376e-06,85.91652566421295,7.961090937723235e-08,1.115139481293835e-06,0.0,0.0,0.0,0.0,0.0001945519818146633,175.91637600708643,-0.000194058048817053,1.3854505308070162e-05
1412537.5446227405,0.8712778606195382,0.10741289115456484,0.8712763295528638,0.0016333911500055183,0.8712778606200913,0.1073483342402193,0.8712763313932558,0.00163240945620789,1.0,0.0,1.0,0.0,1.5942535877757354e-05,-93.73991807081013,-1.0398924302936223e-06,-1.590858491340441e-05,0.999998207530889,6.713236688376025e-06,0.9999982075308821,1.171678736576711e-07,9.970155766744514e-07,85.42009078308082,7.961109417113349e-08,9.938320450741984e-07,0.0,0.0,0.0,0.0,0.00019467244912383449,175.4199574010264,-0.0001940508119223978,1.554492972419347e-05
1584893.1924610978,0.8712837076806663,0.12049691978271873,0.8712817808832144,0.001832367523987544,0.8712837076811054,0.12043938337224523,0.8712817827232775,0.001831492582995223,1.0,0.0,1.0,0.0,1.788045174431818e-05,-93.36723284553538,-1.050216840897134e-06,-1.7849582604867464e-05,0.9999982075452728,6.0425815554583055e-06,0.9999982075452672,1.0546275442547602e-07,8.892828263209618e-07,84.86384910633794,7.961102933708541e-08,8.857121593369302e-07,0.0,0.0,0.0,0.0,0.0001948239994629245,174.8637302294568,-0.00019404170188257362,1.7441579551291433e-05
1778279.4100389052,0.8712910679223196,0.1351767535199619,0.8712886430335405,0.0020556171793230074,0.8712910679226685,0.13512547414015053,0.8712886448733055,0.002054837381201206,1.0,0.0,1.0,0.0,2.0055560872174713e-05,-93.03886811798309,-1.0632132920434045e-06,-2.002735877226769e-05,0.9999982075633785,5.452101594864454e-06,0.9999982075633741,9.515695342050473e-08,7.933496175441841e-07,84.2408141769863,7.961071145233864e-08,7.893451401507174e-07,0.0,0.0,0.0,0.0,0.0001950146176649726,174.24070822785447,-0.00019403023408486844,1.9569603061549576e-05
1995262.3149688598,0.8713003326939897,0.1516459002890717,0.8712972809105405,0.0023060855482358858,0.8713003326942669,0.15160019749370793,0.8712972827500225,0.0023053905455381494,1.0,0.0,1.0,0.0,2.2496698638335124e-05,-92.75056971466815,-1.0795729345143145e-06,-2.2470780402628066e-05,0.9999982075861693,4.933958934335652e-06,0.9999982075861658,8.611367421073041e-08,7.079426886216321e-07,83.54327298858166,7.961012364306255e-08,7.034522575032093e-07,0.0,0.0,0.0,0.0,0.0001952543193893621,173.54317856131854,-0.00019401579866729985,2.1957210835914245e-05
2238721.138568317,0.8713119944116798,0.17012108178075,0.8713081536763149,0.002587072250710261,0.8713119944119,0.17008034912150674,0.8713081555155138,0.0025864528211742427,1.0,0.0,1.0,0.0,2.523621886459432e-05,-92.49858433269662,-1.100165461527358e-06,-2.521222676676871e-05,0.9999982076148565,4.4812745177354325e-06,0.9999982076148534,7.821285483239394e-08,6.319283393189659e-07,82.76274725156408,7.960923468892386e-08,6.268937675449246e-07,0.0,0.0,0.0,0.0,0.0001955556559152877,172.76266309317722,-0.00019399762822232584,2.463604685355661e-05
2511886.4315095544,0.8713266725726356,0.19084489178558206,0.8713218390202861,0.0029022720078828042,0.8713266725728106,0.1908085887648188,0.8713218408591866,0.0029017199320565865,1.0,0.0,1.0,0.0,2.8310418472576254e-05,-92.27961833305888,-1.1260850962954197e-06,-2.8288013830035652e-05,0.9999982076509636,4.0880363903918744e-06,0.9999982076509611,7.134956707012545e-08,5.642973413191665e-07,81.88996901252443,7.96079974091691e-08,5.586537891828727e-07,0.0,0.0,0.0,0.0,0.0001959343377223598,171.88989400628319,-0.00019397475721629143,2.7641603817082385e-05
2818382.9312644247,0.8713451464156332,0.2140887070985547,0.8713390636375916,0.0032558195967162394,0.8713451464157721,0.21405635199724235,0.8713390654761628,0.003255327548891408,1.0,0.0,1.0,0.0,3.176001253283099e-05,-92.0908000030631,-1.1587083450248205e-06,-3.173886877405607e-05,0.9999982076964091,3.7490193088569925e-06,0.9999982076964071,6.543261338507857e-08,5.041514826096096e-07,80.91487914293465,7.960634611376172e-08,4.978268243836239e-07,0.0,0.0,0.0,0.0,0.00019641000101304303,170.9148122935518,-0.00019394597102590313,3.101368763567318e-05
3162277.6601683465,0.8713683958960871,0.24015585584899243,0.8713607414764217,0.0036523390012839123,0.8713683958961976,0.24012701933459435,0.8713607433146153,0.0036519004522881397,1.0,0.0,1.0,0.0,3.563066525193089e-05,-91.9296454909124,-1.199766481189403e-06,-3.561046007405366e-05,0.9999982077536035,3.4597145415735694e-06,0.9999982077536017,6.038330170763614e-08,4.506915609634779e-07,79.82666020406373,7.960419321038577e-08,4.4360574336568265e-07,0.0,0.0,0.0,0.0,0.00019700714409391268,169.82660062448852,-0.00019390974197421439,3.4796936525120716e-05
3548133.8923357176,0.8713976530457,0.26938503221854104,0.8713880216938586,0.004096996707048892,0.8713976530457875,0.2693593316480313,0.8713880235316057,0.004096605837608189,1.0,0.0,1.0,0.0,3.9973582679369894e-05,-91.7940284437851,-1.2514364445814958e-06,-3.9953988775209837e-05,0.9999982078255789,3.216268822361867e-06,0.9999982078255774,5.613437997667494e-08,4.0320665891534824e-07,78.6138188894379,7.960142463890262e-08,3.9527107532569984e-07,0.0,0.0,0.0,0.0,0.0001977562622627845,168.61376578908562,-0.00019386414911458144,3.904140049007636e-05
3981071.705534931,0.8714344662732271,0.3021539278846624,0.8714223487194889,0.004595558846734808,0.8714344662732968,0.30213102222708493,0.8714223505566974,0.0045952104702558635,1.0,0.0,1.0,0.0,4.4846173645814244e-05,-91.68215323417,-1.3164547150859274e-06,-4.482684728657205e-05,0.9999982079161464,3.0154314958987807e-06,0.999998207916145,5.262911365581775e-08,3.6106454736711023e-07,77.26433741646362,7.959789380233603e-08,3.521814626973547e-07,0.0,0.0,0.0,0.0,0.00019869520958856531,167.26429009072484,-0.0001938067777367794,4.38031872896311e-05
4466835.921509584,0.8714807807543046,0.3388830343696565,0.8714655373860523,0.005154451723640834,0.8714807807543598,0.338862619680852,0.8714655392226016,0.005154141217388877,1.0,0.0,1.0,0.0,5.0312785358305754e-05,-91.59253161197556,-1.3982597919909842e-06,-5.0293351847585654e-05,0.9999982080300941,2.854508967319607e-06,0.999998208030093,4.9820490730450273e-08,3.237030775729688e-07,75.76591741469942,7.959341407751354e-08,3.137651524081298e-07,0.0,0.0,0.0,0.0,0.00019987081235281845,165.76587523559033,-0.000193734593624518,4.91451814903397e-05
