# artifact_type: raw_data
# circuit_file: 02_cmos_nand_gate.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\by_device\mosfet\02_cmos_nand_gate.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:24:47.370353

Time (s),V(out),V(a),V(b),V(mid),V(mna#body diode),V(mna#gate),V(mnb#body diode),V(mnb#gate),V(mpa#body diode),V(mpa#gate),V(mpb#body diode),V(mpb#gate),V(vdd),I(VA),I(VB),I(VDD)
2.0512867802626718e-06,-0.02868417605142302,4.87132197373281,5.0,-0.01646720104183917,-0.017502079708944598,4.89633011035383,-0.003269412924702576,4.979050851986742,4.999514432036775,4.87796457484889,4.999514432036775,4.9994370361240446,5.0,0.010550245912366751,-0.007170703963071068,-0.0023036742460279
2.0519617233351055e-06,-0.05581005269947182,4.803827666489439,5.0,-0.03665804851281877,-0.0375329208691142,4.837317812943647,-0.0024229559991490604,4.986826270277576,4.999590634457588,4.810600911825071,4.999590634457588,4.999565176730218,5.0,0.01342113059661365,-0.004536184330735438,-0.0022752267592177637
2.0533116094799725e-06,-0.09148419453155766,4.66883905200274,5.0,-0.06251774210815687,-0.06302129567480722,4.714290152607928,-0.0012867301959383513,4.994295561691979,4.999820333462624,4.675845309792619,4.999820333462624,4.999779330515704,5.0,0.01748578613168905,-0.0019750359307721954,-0.002105116361596343
2.0553344716147154e-06,-0.1174953557090182,4.46655283852845,5.0,-0.08084371795222618,-0.08106405010435548,4.521042255873314,-0.0004951053844217367,4.998024147221175,4.999894862155017,4.473725217681159,4.999894862155017,4.999906016412145,5.0,0.020553932165857436,-0.0006899454555600038,-0.002078154452614513
2.0578102824733163e-06,-0.12883347503058273,4.2189717526683514,5.0,-0.08862711161662115,-0.08868382735436901,4.277390303647008,-0.00013120156264543725,4.999427820450374,5.000003190773478,4.226274834268173,5.000003190773478,4.999981776896215,5.0,0.021907210859492432,-0.00019680088447016075,-0.0019870245332949477
2.061021386679075e-06,-0.13316762504737298,3.897861332092495,5.0,-0.09129391573736959,-0.09133410526549672,3.957528467264951,-3.329165789377284e-05,4.999902341840221,4.999967312541672,3.9052480728492003,4.999967312541672,4.999985778644156,5.0,0.022351291976387078,-3.729317187417536e-05,-0.0020310960845100643
2.0654295608154846e-06,-0.13500416750978964,3.457043918451525,5.0,-0.0918939201523729,-0.09190676558661014,3.516945383799904,5.569362919996979e-06,4.99999353766691,5.000023229660947,3.4645769388026006,5.000023229660947,5.0000041022040875,5.0,0.022478161899817994,-7.867096674107898e-07,-0.001974049949515159
2.0726295467060067e-06,-0.1184597300445598,2.7370453293993138,5.0,-0.0835908114950486,-0.0833726251939868,2.7986464154812323,0.0002090499584742802,5.000493858757098,5.00002741071639,2.7448949277122714,5.00002741071639,5.000048764969322,5.0,0.02315022813162526,0.00018087457547366625,-0.004761122524273424
2.0801369677216506e-06,0.38960776630550736,1.9863032278349229,5.0,0.09437309719818193,0.10138561247932036,2.0878311406605587,0.0039653612022446175,5.009825816013142,5.00149444066911,1.9977175998461816,5.00149444066911,5.00157564530058,5.0,0.037647428278964945,0.003800487104574035,-0.0625216378678447
2.0852816393956285e-06,3.045126312959333,1.471836060437135,5.0,0.08814578820819377,0.13637538156482898,1.6527455621081235,-0.0039107061710796035,4.994384812776728,5.012334409624346,1.5592164709798615,5.012334409624346,5.016938694959232,5.0,0.08942997073790504,0.003774502578653527,-0.11709897205901067
2.0899967630223436e-06,5.081779418259573,1.0003236977656282,5.0,-0.0938837180808872,-0.1065148169730484,0.9745949473257557,-0.0030787487431023727,4.987796282394405,5.0061581415423895,1.0461631264966775,5.0061581415423895,5.025830658113475,5.0,0.006703559430392192,0.0045423135026267936,0.00861328530550493
2.092396471345395e-06,4.935944622111546,0.7603528654604723,5.0,-0.015931751939640956,-0.010013208413021002,0.8408546029455413,0.008266049951256548,5.0124953852361545,4.990561107064821,0.7506344505994528,4.990561107064821,4.973591570933268,5.0,0.023594440874683154,-0.004637681276859151,-0.015448515822391049
2.0944261653182537e-06,4.978551616037812,0.5573834681746117,5.0,-0.06588537271370788,-0.06847408290466606,0.5590003538575248,-0.011052683476585112,4.991440328286217,5.010103046138571,0.595353345826788,5.010103046138571,5.020478012420445,5.0,0.013195587778363133,0.00397278023555403,-0.0009928961753387438
2.096408214761268e-06,4.9656306975287805,0.3591785238731644,5.0,-0.02964237802527911,-0.02882362668670041,0.42132909414350483,0.012263801257261482,5.006117441343945,4.990107442388654,0.36428078338061365,4.990107442388654,4.985574563396894,5.0,0.02241760992592988,-0.0027693317530534944,-0.015366560205850205
2.098218849020857e-06,4.9725186553976,0.1781150979142776,5.0,-0.05611159808514657,-0.05568548649027788,0.19193745719878458,-0.012443807584788892,4.99563241379054,5.009486352691414,0.20400924199314896,5.009486352691414,5.009543609975814,5.0,0.013238834454459447,0.0017253412554514291,0.00019995518602584382
2.1e-06,4.971889566351285,0.0,5.0,-0.0365179902089114,-0.037643720983130124,0.05257537024246198,0.011944662873590268,5.003210859083329,4.991101543896774,0.013534295768061089,4.991101543896774,4.994119204638813,5.0,0.02203655533684102,-0.0008899787592857589,-0.01574367290417982
2.100153938756655e-06,4.974082744035388,0.0,5.0,-0.03762348618015421,-0.03723612558845646,0.03464887655726501,0.004072521442627399,5.002404307390003,4.998918754071495,0.00875450231825714,4.998918754071495,4.996707326222982,5.0,0.014467792958507381,-0.00029612212900498314,-0.006773568605277713
2.100461816269966e-06,4.982666008976882,0.0,5.0,-0.032870223756141015,-0.03243688289157842,0.01852454305947865,0.0007588881865542504,5.002919886909595,5.002116551413606,0.003920403166799202,5.002116551413606,5.001285524461865,5.0,0.007481648742092616,0.001401803790487044,-0.0014797800726438482
2.1006639053309894e-06,4.987952468871408,0.0,5.0,-0.027236956829097936,-0.027541153386911654,0.016834535723375788,0.0026464042892032167,5.003883030769744,5.000045385253077,0.003026511846957458,5.000045385253077,5.00191918125034,5.0,0.006620349190111082,0.0019340706733617097,-0.002701568219313682
2.100793514915816e-06,4.989770413677709,0.0,5.0,-0.02474355283797325,-0.024875786085875484,0.014149280147380816,0.0019147832874776248,5.0040503908934175,5.000553643689904,0.0022836288033794006,5.000553643689904,5.001424219398266,5.0,0.005477636316920072,0.0018248700972278709,-0.0017563369351776394
2.100873761758014e-06,4.990959993991996,0.0,5.0,-0.02317404004171264,-0.023334448520718087,0.01308934529561745,0.001838457605917266,5.004147736926569,5.000424478663312,0.0020187360880488114,5.000424478663312,5.001305601631168,5.0,0.005036027127888754,0.001817779519245999,-0.001592100023917419
2.100968678260072e-06,4.992151803531081,0.0,5.0,-0.021471855036270693,-0.021654693215880094,0.011891119399339067,0.001702058459513319,5.004205303772876,5.000363215179528,0.0017309599484542915,5.000363215179528,5.001156903203536,5.0,0.004540693115931119,0.0017874023254709215,-0.001388412692499904
2.1011038373769842e-06,4.993600946336126,0.0,5.0,-0.01926512120677737,-0.019453714474102046,0.010388432693432481,0.0015216614571731402,5.004211113335802,5.000303479311559,0.0014005873843969674,5.000303479311559,5.00096666382915,5.0,0.0039296733592764825,0.0017259257216506452,-0.0011267527723462004
2.101374155610809e-06,4.995768961353736,0.0,5.0,-0.015523509535985025,-0.015721369799394314,0.007956652222271043,0.001209814727352783,5.004035221756593,5.000199107014942,0.000918922396944355,5.000199107014942,5.000657449304235,5.0,0.002958524873071799,0.0015642236869426451,-0.0007475233605520608
2.1019147920784577e-06,4.9982617424401115,0.0,5.0,-0.010075158454236594,-0.010245805113304418,0.0047205645984454425,0.0007687636770564265,5.003324121814486,5.000089027250065,0.0003908781547106166,5.000089027250065,5.000285499894032,5.0,0.0017038142510520198,0.001203207236172732,-0.0003046650312128429
2.102375200444037e-06,4.999198200814594,0.0,5.0,-0.007022891381739754,-0.007163601739608394,0.003100411315476004,0.0005272990658812542,5.0026129886239215,5.000039204657761,0.0001898565070352909,5.000039204657761,5.0001368384963705,5.0,0.0010967559408370982,0.0009166090400973825,-0.00014428020050227168
2.102790920542086e-06,4.999620708682763,0.0,5.0,-0.0050857095837320565,-0.00519370665299268,0.0021563792453429542,0.0003795924388837811,5.002038176529523,5.000023889912002,9.960131100861247e-05,5.000023889912002,5.000072213281309,5.0,0.0007519935187838555,0.0007034632702775934,-6.571154245648523e-05
2.1032398475608284e-06,4.999840843924334,0.0,5.0,-0.003597741087129458,-0.0036820022097492355,0.0014702509346153914,0.0002650046151213216,5.001525696977707,5.00000768078572,4.671484549678695e-05,5.00000768078572,5.000033720413823,5.0,0.0005056552600373928,0.0005198057971766978,-3.085507628663229e-05
2.103865873156695e-06,4.999975839141531,0.0,5.0,-0.0022138444330019047,-0.0022663070339753455,0.000873567743779391,0.00016313439935270856,5.000993582803405,5.000005465583963,1.6061477702278282e-05,5.000005465583963,5.000011650251895,5.0,0.00029654307382722306,0.0003350776851001047,-2.8989179645587053e-06
2.1046527980931436e-06,5.0000136954674215,0.0,5.0,-0.0012002169237299853,-0.0012323595787531172,0.00045698641101232784,8.65708289882528e-05,5.0005614759409145,4.999997989699148,1.6842349161994008e-06,4.999997989699148,5.000000895456221,5.0,0.00015289021530950908,0.00018745713237855455,1.0007860296837193e-07
2.1055135456592905e-06,5.000018993513505,0.0,5.0,-0.00061180349330478,-0.0006263135344669046,0.00023057638974638417,4.522545157479843e-05,5.0002942499942185,5.00000209349791,1.948686367825303e-07,5.00000209349791,5.000000190820653,5.0,7.692375279438889e-05,9.814693829035548e-05,5.059124942316233e-06
2.1064320452376736e-06,5.000008326700545,0.0,5.0,-0.0002992743580324253,-0.0003086581491964502,0.00010973266825625716,2.084673319403513e-05,5.000144906008713,4.999997509118111,-1.3622312656780267e-06,4.999997509118111,4.999998791808116,5.0,3.6123478996859707e-05,4.789927227655255e-05,-5.335757162692031e-07
2.107297002203108e-06,5.000007808600663,0.0,5.0,-0.0001515639128873425,-0.00015416023469583262,5.729097709095132e-05,1.1790368693556683e-05,5.0000746595653265,5.000002134114622,2.500061735410952e-07,5.000002134114622,5.000000308391005,5.0,1.9180327754830806e-05,2.4989318777368652e-05,3.1988202839974425e-06
2.108181024905624e-06,5.000000975373073,0.0,5.0,-7.729297754058284e-05,-8.076348464375327e-05,2.7227261681972426e-05,4.765908648067274e-06,5.000037291675557,4.99999770285915,-9.064997670282793e-07,4.99999770285915,4.9999991670307145,5.0,8.773587304981382e-06,1.2152902090667439e-05,-1.7112422734308896e-06
2.109056354866156e-06,5.000003543562895,0.0,5.0,-3.798628305837215e-05,-3.761487790854279e-05,1.5255733472441246e-05,3.564804032935074e-06,5.000019217443976,5.000002167169784,5.341285451709865e-07,5.000002167169784,5.000000537434176,5.0,5.263287339204077e-06,6.5849593842148835e-06,2.4461346643880395e-06
2.1099592815724e-06,4.9999987939453305,0.0,5.0,-1.9910827699032296e-05,-2.180439166149517e-05,6.0831140778483395e-06,6.248625607436999e-07,5.000009195815772,4.999997806954158,-7.119495603058468e-07,4.999997806954158,4.99999932148472,5.0,1.790388172514164e-06,2.8391001640759583e-06,-2.034973522794029e-06
2.111094859715268e-06,5.000002267894784,0.0,5.0,-6.9828620315876e-06,-5.825407064341537e-06,3.8095312012709215e-06,1.3150039848374517e-06,5.000004005521549,5.000002147269987,6.157739684820029e-07,5.000002147269987,5.000000602365838,5.0,1.4751017232509747e-06,1.5359624625510548e-06,2.1967936445568307e-06
2.112552132702447e-06,4.999998150291635,0.0,5.0,-3.0124013576104947e-06,-4.4230299650893645e-06,-1.2228677861991777e-07,-5.893413262162357e-07,5.000000904968967,4.999997859726894,-6.430908101595634e-07,4.999997859726894,4.999999376049444,5.0,-2.551258629264937e-07,9.367280395800037e-08,-2.1144515522850726e-06
2.114532574352887e-06,5.000001944166838,0.0,5.0,4.014649544886728e-07,1.732424894956841e-06,1.0777218309721004e-06,7.755730381257048e-07,5.0000003760188525,5.000002125962325,6.301416413112548e-07,5.000002125962325,5.000000613651684,5.0,5.692878240944517e-07,3.2989017895168615e-07,2.1212036782705145e-06
2.1172656056839915e-06,4.999998077016499,0.0,5.0,-7.326303810492596e-07,-2.0652430218898177e-06,-9.516862642944268e-07,-7.498018738802601e-07,4.999999787706866,4.999997882303397,-6.281896309801027e-07,4.999997882303397,4.999999387942656,5.0,-5.266252984248432e-07,-2.747834926264403e-07,-2.1111055297149454e-06
2.121662860096855e-06,5.000001917928982,0.0,5.0,7.344450768803634e-07,2.0627402653322635e-06,9.484885187677206e-07,7.48522825382846e-07,5.000000210777579,5.000002112386406,6.263089668001598e-07,5.000002112386406,5.000000610533174,5.0,5.249324951892934e-07,2.7377025135777444e-07,2.1061922874734435e-06
2.1298278532267245e-06,4.9999980846010805,0.0,5.0,-7.341965473917078e-07,-2.0600747794308205e-06,-9.471773874669687e-07,-7.479101501551443e-07,4.999999789493035,4.999997890469114,-6.252962042596621e-07,4.999997890469114,4.9999993902891875,5.0,-5.241578639088769e-07,-2.7340592567703936e-07,-2.1035803727729222e-06
2.1398278532267244e-06,5.000001913174874,0.0,5.0,7.339400873232482e-07,2.0579302625126084e-06,9.46173089641511e-07,7.474206551517159e-07,5.00000021037294,5.000002107201926,6.244706309416204e-07,5.000002107201926,5.000000609039609,5.0,5.235479068610438e-07,2.7313751660429375e-07,2.101421933583761e-06
2.1498278532267243e-06,4.999998088858607,0.0,5.0,-7.334566899108719e-07,-2.055467545454548e-06,-9.452004802040781e-07,-7.469353883253496e-07,4.9999997897200945,4.999997895124636,-6.236465085046605e-07,4.999997895124636,4.999999391631167,5.0,-5.229489962362461e-07,-2.7288291271077014e-07,-2.0992964870822965e-06
2.1598278532267242e-06,5.000001908927196,0.0,5.0,7.330630477832972e-07,2.0531914672536344e-06,9.442462781950045e-07,7.464517747016467e-07,5.000000210210136,5.000002102551214,6.228239473327069e-07,5.000002102551214,5.000000607698573,5.0,5.223567418425704e-07,2.726362366978208e-07,2.097141368348157e-06
2.169827853226724e-06,4.999998093098711,0.0,5.0,-7.324994353921643e-07,-2.050655640926935e-06,-9.433028018632217e-07,-7.459683373419914e-07,4.999999789846615,4.999997899770497,-6.220030079606698e-07,4.999997899770497,4.9999993929711115,5.0,-5.217686032746305e-07,-2.723940912829903e-07,-2.0950188630495296e-06
2.179827853226724e-06,5.000001904693284,0.0,5.0,7.320585457566003e-07,2.04834026434203e-06,9.423656095602917e-07,7.454842347486423e-07,5.000000210103722,5.000002097910229,6.211837206976378e-07,5.000002097910229,5.000000606359805,5.0,5.211831100859765e-07,2.721545091510791e-07,2.0928664572563732e-06
2.189827853226724e-06,4.999998097327183,0.0,5.0,-7.314667585106571e-07,-2.0457846847815597e-06,-9.414321332223974e-07,-7.449989921003679e-07,4.999999789942277,4.9999979044065945,-6.203660999903882e-07,4.9999979044065945,4.999999394308658,5.0,-5.205994110709284e-07,-2.7191635521006674e-07,-2.090746555208694e-06
2.199827853226724e-06,5.000001900469784,0.0,5.0,7.31008733028532e-07,2.0434608521274766e-06,9.405008895707612e-07,7.445123468831872e-07,5.000000210013409,5.000002093279025,6.195501502104239e-07,5.000002093279025,5.000000605023503,5.0,5.20017013260395e-07,2.7167897087565507e-07,2.0885966807240336e-06
2.2098278532267238e-06,4.999998101545973,0.0,5.0,-7.304062012054857e-07,-2.040903341986311e-06,-9.395710217283137e-07,-7.440241585635919e-07,4.999999790030363,4.999997909032906,-6.187358704418111e-07,4.999997909032906,4.999999395643701,5.0,-5.19435630723375e-07,-2.714419786720157e-07,-2.086479270905e-06
2.2198278532267237e-06,5.000001896255574,0.0,5.0,7.299411343194423e-07,2.0385813446488488e-06,9.386420366935821e-07,7.435343573520835e-07,5.000000209925747,5.0000020886576,6.179232568681581e-07,5.0000020886576,5.0000006036897275,5.0,5.188550978539134e-07,2.7120515833090053e-07,2.0843318739940414e-06
2.2298278532267236e-06,4.999998105755725,0.0,5.0,-7.293337084754437e-07,-2.0360278385894715e-06,-9.377136504437611e-07,-7.430429136221001e-07,4.999999790118641,4.9999979136494455,-6.171123036330384e-07,4.9999979136494455,4.99999939697621,5.0,-5.182753180255998e-07,-2.7096838284279556e-07,-2.0822169315346576e-06
2.2398278532267235e-06,5.00000189205025,0.0,5.0,7.288649958442361e-07,2.033711091163626e-06,9.367857012609893e-07,7.425498211037465e-07,5.00000020983626,5.0000020840459385,6.163030041583806e-07,5.0000020840459385,5.000000602358488,5.0,5.176962351397899e-07,2.7073158292978405e-07,2.0800720033156167e-06
2.2498278532267234e-06,4.999998109956667,0.0,5.0,-7.28254653217103e-07,-2.0311635479317025e-06,-9.358580970592056e-07,-7.420550864159472e-07,4.999999790209673,4.999997918256236,-6.154953513526351e-07,4.999997918256236,4.999999398306179,5.0,-5.171178161372803e-07,-2.7049471595930186e-07,-2.0779595291040613e-06
2.2598278532267233e-06,5.000001887853656,0.0,5.0,7.277834516514897e-07,2.0288531671006083e-06,9.34930786906929e-07,7.415587237567465e-07,5.00000020974349,5.000002079444017,6.146893375413853e-07,5.000002079444017,5.000000601029789,5.0,5.165400414827714e-07,2.702577597268885e-07,2.0758170709092056e-06
2.269827853226723e-06,4.999998114148919,0.0,5.0,-7.271708739424454e-07,-2.0263122156999325e-06,-9.340037429861336e-07,-7.410607510254492e-07,4.999999790304286,4.9999979228532965,-6.138849553832815e-07,4.9999979228532965,4.9999993996336105,5.0,-5.159628994564717e-07,-2.7002070113191223e-07,-2.0737070702745485e-06
2.279827853226723e-06,5.000001883665742,0.0,5.0,7.266975910746876e-07,2.02400854962953e-06,9.33076951863121e-07,7.405611885232337e-07,5.000000209646977,5.000002074851811,6.130821971900291e-07,5.000002074851811,5.00000059970362,5.0,5.153863830177167e-07,2.6978353240281194e-07,2.0715670932061087e-06
2.289827853226723e-06,4.999998118332523,0.0,5.0,-7.260830276051289e-07,-2.021474376182053e-06,-9.321504070777809e-07,-7.400600572019312e-07,4.999999790402727,4.999997927440654,-6.122810554815006e-07,4.999997927440654,4.999999400958516,5.0,-5.148104875197604e-07,-2.6954625220732e-07,-2.069459579471027e-06
2.299827853226723e-06,5.000001879486453,0.0,5.0,7.256078208284222e-07,2.0191775167224812e-06,9.312241076170347e-07,7.395573786579819e-07,5.0000002095466,5.0000020702692956,6.114815229857351e-07,5.0000020702692956,5.0000005983799785,5.0,5.142352102009232e-07,2.693088596572579e-07,2.067322095075322e-06
2.309827853226723e-06,4.999998122507478,0.0,5.0,-7.249913765473848e-07,-2.016650159732125e-06,-9.302980548270279e-07,-7.39053174215932e-07,4.999999790505043,4.999997932018334,-6.106835925834275e-07,4.999997932018334,4.999999402280896,5.0,-5.136605491368185e-07,-2.6907135386444736e-07,-2.065217080674313e-06
2.3198278532267227e-06,5.000001875315781,0.0,5.0,7.245143204583082e-07,2.0143601146827006e-06,9.293722516429126e-07,7.385474652938925e-07,5.000000209442351,5.000002065696444,6.098872568222058e-07,5.000002065696444,5.000000597058858,5.0,5.130865028217061e-07,2.688337363832005e-07,2.063082099165395e-06
2.3298278532267226e-06,4.999998126673873,0.0,5.0,-7.238960520652288e-07,-2.0118395634982633e-06,-9.284467013398467e-07,-7.380402726839686e-07,4.999999790611215,4.999997936586362,-6.090925080276532e-07,4.999997936586362,4.999999403600756,5.0,-5.125130697891667e-07,-2.6859600943396345e-07,-2.0609795916479756e-06
2.3398278532267225e-06,5.000001871153693,0.0,5.0,7.234171939610179e-07,2.0095563128263993e-06,9.275214087958727e-07,7.375316171419012e-07,5.000000209334262,5.000002061133233,6.082993396216985e-07,5.000002061133233,5.0000005957402545,5.0,5.119402494725237e-07,2.683581721285577e-07,2.0588471272366987e-06
2.3498278532267224e-06,4.999998130831658,0.0,5.0,-7.227971432037517e-07,-2.007042542523374e-06,-9.265963784726994e-07,-7.370215187389448e-07,4.99999979072121,4.999997941144763,-6.075077447764698e-07,4.999997941144763,4.999999404918104,5.0,-5.113680410830563e-07,-2.6812022846378625e-07,-2.0567471443664375e-06
2.3598278532267223e-06,5.000001867000187,0.0,5.0,7.223165210453603e-07,2.0047660578004223e-06,9.256716154912303e-07,7.365099974489648e-07,5.000000209222375,5.000002056579636,6.067177164836846e-07,5.000002056579636,5.000000594424163,5.0,5.107964439916383e-07,2.6788217954987203e-07,2.0546172059345863e-06
2.3698278532267222e-06,4.99999813498089,0.0,5.0,-7.216947243027932e-07,-2.0022590382570704e-06,-9.247471243756245e-07,-7.359970725669867e-07,4.999999790834977,4.999997945693562,-6.059292479432266e-07,4.999997945693562,4.999999406232941,5.0,-5.10225457439617e-07,-2.676440269411273e-07,-2.052519758369624e-06
2.379827853226722e-06,5.000001862855217,0.0,5.0,7.212123734647025e-07,1.999989288549442e-06,9.238229103161744e-07,7.354827633204203e-07,5.00000020910674,5.000002052035629,6.051423321190574e-07,5.000002052035629,5.000000593110582,5.0,5.096550808117439e-07,2.674057739682212e-07,2.0503923579076072e-06
2.389827853226722e-06,4.9999981391215975,0.0,5.0,-7.205888653775278e-07,-1.9974889884366576e-06,-9.228989780313279e-07,-7.349670882574904e-07,4.999999790952468,4.999997950232784,-6.043569621277944e-07,4.999997950232784,4.999999407545269,5.0,-5.090853133863741e-07,-2.671674208531982e-07,-2.0482974509770146e-06
2.399827853226722e-06,5.0000018587187745,0.0,5.0,7.201048207016586e-07,1.995225942963419e-06,9.21975332891789e-07,7.34450065871763e-07,5.000000208987405,5.000002047501186,6.035731315440218e-07,5.000002047501186,5.000000591799506,5.0,5.085161548119369e-07,2.669289707046829e-07,2.046172603139776e-06
2.409827853226722e-06,4.999998143253778,0.0,5.0,-7.194796356798511e-07,-1.992732331417002e-06,-9.210519795535554e-07,-7.339317140155292e-07,4.999999791073633,4.999997954762454,-6.027908337896681e-07,4.999997954762454,4.999999408855092,5.0,-5.079476044477411e-07,-2.666904248549429e-07,-2.0440802554952997e-06
2.4198278532267217e-06,5.0000018545908675,0.0,5.0,7.189939316004645e-07,1.9904759598066146e-06,9.201289235746812e-07,7.334120504989011e-07,5.00000020886442,5.000002042976283,6.020100628001401e-07,5.000002042976283,5.000000590490935,5.0,5.073796621249405e-07,2.6645178530237956e-07,2.0419579713850694e-06
2.4298278532267216e-06,4.999998147377425,0.0,5.0,-7.183671044477813e-07,-1.987989007329327e-06,-9.192061697499421e-07,-7.328910925337602e-07,4.999999791198425,4.999997959282595,-6.012308122610444e-07,4.999997959282595,4.999999410162411,5.0,-5.068123273369954e-07,-2.6621305471152823e-07,-2.039868195017118e-06
2.4398278532267215e-06,5.000001850471467,0.0,5.0,7.178797754251592e-07,1.985739279834753e-06,9.182837233043251e-07,7.323688573112074e-07,5.000000208737835,5.000002038460897,6.004530759690097e-07,5.000002038460897,5.00000058918487,5.0,5.062455997577782e-07,2.659742350807903e-07,2.0377484897329296e-06
2.4498278532267215e-06,4.9999981514925995,0.0,5.0,-7.172513402931013e-07,-1.9832589563534286e-06,-9.173615887272946e-07,-7.31845361418698e-07,4.999999791326793,4.999997963793233,-5.996768470822866e-07,4.999997963793233,4.9999994114672255,5.0,-5.056794786031937e-07,-2.6573532707629965e-07,-2.035661287750128e-06
2.4598278532267214e-06,5.000001846360526,0.0,5.0,7.167624200311862e-07,1.9810158426239455e-06,9.16439771160571e-07,7.313206214567069e-07,5.000000208607698,5.000002033955002,5.989021193142374e-07,5.000002033955002,5.000000587881305,5.0,5.051139634916028e-07,2.654963346948591e-07,2.033544166176962e-06
2.4698278532267213e-06,4.999998155599285,0.0,5.0,-7.161324113852396e-07,-1.9785421190854358e-06,-9.155182754336244e-07,-7.307946534323773e-07,4.999999791458687,4.999997968294393,-5.98128886974969e-07,4.999997968294393,4.999999412769538,5.0,-5.045490541361978e-07,-2.652572581585133e-07,-2.031459560339681e-06
2.479827853226721e-06,5.000001842258097,0.0,5.0,7.156419348820775e-07,1.976305591316896e-06,9.145971068894032e-07,7.302674734242553e-07,5.000000208474059,5.000002029458574,5.973571443884662e-07,5.000002029458574,5.000000586580242,5.0,5.039847504259565e-07,2.650181005758867e-07,2.029345041129285e-06
2.489827853226721e-06,4.999998159697497,0.0,5.0,-7.15010387146095e-07,-1.973838439583986e-06,-9.13676269996555e-07,-7.297390969156799e-07,4.999999791594057,4.999997972786097,-5.965868851987022e-07,4.999997972786097,4.999999414069349,5.0,-5.034210517317523e-07,-2.6477886461151456e-07,-2.027263035878417e-06
2.499827853226721e-06,5.0000018381641045,0.0,5.0,7.145183887561496e-07,1.9716084694587632e-06,9.127557697580224e-07,7.292095394665798e-07,5.000000208336971,5.000002024971588,5.958181032578169e-07,5.000002024971588,5.000000585281682,5.0,5.028579576719464e-07,2.645395509315307e-07,2.0251511243598614e-06
2.509827853226721e-06,4.999998163787252,0.0,5.0,-7.138853361718378e-07,-1.969147861324849e-06,-9.118356108228642e-07,-7.286788160674837e-07,4.999999791732853,4.999997977268367,-5.950507928759174e-07,4.999997977268367,4.999999415366659,5.0,-5.022954678995939e-07,-2.6430016220047037e-07,-2.0230717392353314e-06
2.5198278532267208e-06,5.000001834078572,0.0,5.0,7.133918496632363e-07,1.9669244206849124e-06,9.109157982287175e-07,7.281469418066297e-07,5.000000208196477,5.000002020494024,5.942849483769885e-07,5.000002020494024,5.000000583985625,5.0,5.01733582201902e-07,2.6406070086082423e-07,2.0209624513958275e-06
2.5298278532267207e-06,4.999998167868563,0.0,5.0,-7.127573260733155e-07,-1.9644703284082965e-06,-9.099963364234132e-07,-7.276139312165708e-07,4.999999791875031,4.999997981741231,-5.935205638907259e-07,4.999997981741231,4.999999416661465,5.0,-5.01172300104713e-07,-2.638211678007707e-07,-2.01888569527942e-06
2.5398278532267206e-06,5.00000183000146,0.0,5.0,7.12262385372045e-07,1.96225338968542e-06,9.090772301531547e-07,7.270797989154848e-07,5.0000002080526285,5.0000020160258565,5.927576334913143e-07,5.0000020160258565,5.00000058269207,5.0,5.006116212148229e-07,2.6358156612893424e-07,2.016779036003949e-06
2.5498278532267205e-06,4.999998171941444,0.0,5.0,-7.116264243885173e-07,-1.959805785670121e-06,-9.081584839906731e-07,-7.265445590085622e-07,4.999999792020539,4.999997986204708,-5.91996151655394e-07,4.999997986204708,4.999999417953769,5.0,-5.000515452153557e-07,-2.633418971775825e-07,-2.0147049231065183e-06
2.5598278532267204e-06,5.000001825932789,0.0,5.0,7.111300631967854e-07,1.9575953218997633e-06,9.07240102807072e-07,7.260082256956961e-07,5.0000002079054715,5.000002011567064,5.912361129289945e-07,5.000002011567064,5.000000581401017,5.0,4.994920719120222e-07,2.631021629451169e-07,2.012600908382292e-06
2.5698278532267203e-06,4.999998176005921,0.0,5.0,-7.104926985773696e-07,-1.95515417936859e-06,-9.063220907101766e-07,-7.254708126747444e-07,4.99999979216933,4.999997990658822,-5.904775113169114e-07,4.999997990658822,4.9999994192435695,5.0,-4.989332006756959e-07,-2.6286236676220653e-07,-2.010529444032909e-06
2.57982785322672e-06,5.000001821872549,0.0,5.0,7.099949506580994e-07,1.952950164051115e-06,9.05404452848646e-07,7.249323337652291e-07,5.0000002077550585,5.000002007117622,5.897203419757968e-07,5.000002007117622,5.000000580112469,5.0,4.983749316081476e-07,2.626225092949852e-07,2.008428094288031e-06
2.58982785322672e-06,4.999998180061976,0.0,5.0,-7.09356215761528e-07,-1.950515456580759e-06,-9.044871932331611e-07,-7.243928022683783e-07,4.999999792321357,4.9999979951035955,-5.889645990769798e-07,4.9999979951035955,4.999999420530865,5.0,-4.978172641033802e-07,-2.6238259254185436e-07,-2.0063592904771043e-06
2.59982785322672e-06,5.000001817820684,0.0,5.0,7.088571139530347e-07,1.9483178627377473e-06,9.035703165127806e-07,7.238522316393819e-07,5.00000020760143,5.000002002677511,5.882102770554676e-07,5.000002002677511,5.000000578826426,5.0,4.972601978560827e-07,2.6214261894530466e-07,2.004260606155664e-06
