# artifact_type: raw_data
# circuit_file: 04_npn_pulse_switch.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\04_npn_pulse_switch.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:25.647033

Time (s),V(in),I(VIN),V(base),V(col),V(vdd),I(VDD)
1.2215938119402533e-05,5.0,-0.00042857566629790525,0.7142433370209479,0.041836085788239406,5.0,-0.004958163914211761
1.2265938119402533e-05,5.0,-0.0004285690372373554,0.7143096276264459,0.041732179354241526,5.0,-0.0049582678206457585
1.2315938119402532e-05,5.0,-0.0004285685268964893,0.7143147310351068,0.04157599185383586,5.0,-0.004958424008146165
1.2365938119402532e-05,5.0,-0.0004285624475849318,0.7143755241506821,0.04148490630892611,5.0,-0.004958515093691074
1.2415938119402531e-05,5.0,-0.00042856209058015374,0.7143790941984627,0.041344426698396664,5.0,-0.004958655573301603
1.246593811940253e-05,5.0,-0.0004285565118129162,0.7144348818708383,0.041264501838273356,5.0,-0.004958735498161727
1.251593811940253e-05,5.0,-0.000428556286342838,0.7144371365716198,0.041137943382938524,5.0,-0.004958862056617061
1.256593811940253e-05,5.0,-0.0004285511637349793,0.7144883626502072,0.04106775956021048,5.0,-0.00495893224043979
1.261593811940253e-05,5.0,-0.00042855105066859063,0.7144894933140941,0.0409535738124909,5.0,-0.004959046426187509
1.2665938119402529e-05,5.0,-0.0004285463441269378,0.714536558730622,0.040891911416958034,5.0,-0.004959108088583042
1.2715938119402528e-05,5.0,-0.00042854632668181054,0.7145367331818948,0.04078875016863114,5.0,-0.004959211249831369
1.2765938119402528e-05,5.0,-0.0004285419999433675,0.7145800005663253,0.040734557072148826,5.0,-0.0049592654429278515
1.2815938119402527e-05,5.0,-0.00042854206340515934,0.7145793659484065,0.04064124151871275,5.0,-0.004959358758481287
1.2865938119402527e-05,5.0,-0.0004285380836321331,0.7146191636786695,0.04059360669322782,5.0,-0.004959406393306772
1.2915938119402526e-05,5.0,-0.0004285382151093846,0.7146178489061544,0.04050910223191508,5.0,-0.004959490897768085
1.2965938119402526e-05,5.0,-0.0004285345525327542,0.7146544746724584,0.04046723419957245,5.0,-0.004959532765800427
1.3015938119402525e-05,5.0,-0.0004285347407419974,0.7146525925800257,0.04039062967041356,5.0,-0.004959609370329587
1.3065938119402525e-05,5.0,-0.00042853136834689217,0.7146863165310783,0.040353838770733994,5.0,-0.004959646161229266
1.3115938119402524e-05,5.0,-0.00042853160342390937,0.7146839657609061,0.040284329233060905,5.0,-0.004959715670766939
1.3165938119402524e-05,5.0,-0.000428528496671149,0.7147150332885102,0.040252012931156156,5.0,-0.004959747987068844
1.3215938119402523e-05,5.0,-0.0004285287700048792,0.7147122999512081,0.04018888527683912,5.0,-0.004959811114723161
1.3265938119402523e-05,5.0,-0.0004285259065839148,0.7147409341608524,0.04016051591374944,5.0,-0.004959839484086251
1.3315938119402523e-05,5.0,-0.00042852621067004834,0.7147378932995169,0.04010313677433912,5.0,-0.004959896863225661
1.3365938119402522e-05,5.0,-0.00042852357027926754,0.7147642972073248,0.04007825129319415,5.0,-0.004959921748706806
1.3415938119402522e-05,5.0,-0.0004285238985910087,0.714761014089913,0.04002605681563687,5.0,-0.004959973943184363
1.3465938119402521e-05,5.0,-0.00042852146274196683,0.7147853725803319,0.04000424809760454,5.0,-0.004959995751902395
1.351593811940252e-05,5.0,-0.00042852180961581147,0.7147819038418852,0.03995673525257655,5.0,-0.0049600432647474236
1.356593811940252e-05,5.0,-0.00042851956145844726,0.7148043854155276,0.03993764477303934,5.0,-0.004960062355226961
1.361593811940252e-05,5.0,-0.000428519921993126,0.71480078006874,0.039894363928537235,5.0,-0.004960105636071463
1.366593811940252e-05,5.0,-0.0004285178461594356,0.7148215384056442,0.039877675502772554,5.0,-0.004960122324497228
1.3715938119402519e-05,5.0,-0.00042851821612642797,0.7148178387357206,0.0398382240486687,5.0,-0.004960161775951331
1.3765938119402518e-05,5.0,-0.00042851629859041724,0.7148370140958274,0.0398236584819135,5.0,-0.0049601763415180865
1.3815938119402518e-05,5.0,-0.0004285166743546565,0.7148332564534349,0.03978767533255231,5.0,-0.004960212324667448
1.3865938119402517e-05,5.0,-0.0004285149023066854,0.714850976933146,0.03977498582496037,5.0,-0.00496022501417504
1.3915938119402517e-05,5.0,-0.00042851528075625453,0.7148471924374548,0.039742146659367185,5.0,-0.0049602578533406326
1.3965938119402516e-05,5.0,-0.0004285136424901345,0.7148635750986551,0.03973111484438328,5.0,-0.004960268885155617
1.4015938119402516e-05,5.0,-0.00042851402097390757,0.7148597902609246,0.039701127969353794,5.0,-0.004960298872030647
1.4065938119402515e-05,5.0,-0.0004285125057853249,0.7148749421467512,0.03969156048621069,5.0,-0.004960308439513789
1.4115938119402515e-05,5.0,-0.00042851288205764083,0.7148711794235919,0.039664163227967765,5.0,-0.0049603358367720325
1.4165938119402514e-05,5.0,-0.00042851148015265653,0.7148851984734349,0.0396558887466939,5.0,-0.004960344111253306
1.4215938119402514e-05,5.0,-0.000428511852324224,0.7148814767577599,0.03963084429319117,5.0,-0.004960369155706809
1.4265938119402513e-05,5.0,-0.000428510554736757,0.71489445263243,0.039623710924664594,5.0,-0.0049603762890753356
1.4315938119402513e-05,5.0,-0.0004285109212310867,0.7148907876891332,0.03960080555379063,5.0,-0.00496039919444621
1.4365938119402512e-05,5.0,-0.0004285097197484189,0.7149028025158112,0.03959467858881303,5.0,-0.004960405321411187
1.4415938119402512e-05,5.0,-0.0004285100792631634,0.7148992073683662,0.039573719228423884,5.0,-0.0049604262807715765
1.4465938119402511e-05,5.0,-0.0004285089663586186,0.7149103364138144,0.039568479159034914,5.0,-0.004960431520840965
1.4515938119402511e-05,5.0,-0.00042850931783127387,0.7149068216872613,0.03954929123344161,5.0,-0.004960450708766558
1.456593811940251e-05,5.0,-0.00042850828660332313,0.7149171339667687,0.03954483201723142,5.0,-0.004960455167982769
1.461593811940251e-05,5.0,-0.0004285086291808071,0.714913708191929,0.039527257541896975,5.0,-0.004960472742458103
1.466593811940251e-05,5.0,-0.0004285076732979385,0.7149232670206146,0.03952348507625655,5.0,-0.0049604765149237435
1.4715938119402509e-05,5.0,-0.0004285080063096199,0.7149199369038014,0.039507380968295265,5.0,-0.004960492619031705
1.4765938119402509e-05,5.0,-0.00042850711996038425,0.7149288003961574,0.0395042117466334,5.0,-0.004960495788253367
1.4815938119402508e-05,5.0,-0.00042850744289418173,0.7149255710581826,0.039489448323557275,5.0,-0.004960510551676443
1.4865938119402508e-05,5.0,-0.00042850662074189386,0.7149337925810614,0.039486808249701924,5.0,-0.0049605131917502985
1.4915938119402507e-05,5.0,-0.0004285069332231091,0.7149306677689091,0.03947326789288811,5.0,-0.004960526732107112
1.4965938119402507e-05,5.0,-0.00042850617036473913,0.7149382963526089,0.03947109123339147,5.0,-0.0049605289087666085
1.5015938119402506e-05,5.0,-0.00042850647213732397,0.7149352786267601,0.03945866719607548,5.0,-0.004960541332803925
1.5065938119402506e-05,5.0,-0.0004285057640661653,0.714942359338347,0.039456895653058925,5.0,-0.004960543104346941
1.5099999999999998e-05,5.0,-0.0004285061128443435,0.7149388715565648,0.039447561240217824,5.0,-0.004960552438759782
1.5104999999999999e-05,4.750000000000003,-0.0004035648344992663,0.7143516550073397,0.03936571521336977,5.0,-0.00496063428478663
1.5114999999999998e-05,4.250000000000007,-0.0003536844501457223,0.7131554985427844,0.039195965857526764,5.0,-0.004960804034142474
1.5134999999999998e-05,3.250000000000017,-0.0002539267046874675,0.7107329531253419,0.03892046264619169,5.0,-0.004961079537353808
1.5174999999999998e-05,1.2500000000000364,-5.442181401696134e-05,0.7057818598304229,0.03863918063307296,5.0,-0.004961360819366927
1.5199999999999998e-05,0.0,7.02607733466707e-05,0.7026077334667069,0.038647797698729454,5.0,-0.004961352202301271
1.5205e-05,0.0,7.02563089153922e-05,0.7025630891539218,0.038763070001017204,5.0,-0.004961236929998983
1.5215e-05,0.0,7.024861214988048e-05,0.7024861214988047,0.03900741195386176,5.0,-0.004960992588046139
1.5234999999999999e-05,0.0,7.023368449841558e-05,0.7023368449841557,0.039503059105087265,5.0,-0.004960496940894913
1.5275e-05,0.0,7.020420293387955e-05,0.7020420293387954,0.04050747917141874,5.0,-0.004959492520828581
1.5325e-05,0.0,7.016868287252717e-05,0.7016868287252717,0.04179484546460587,5.0,-0.004958205154535394
1.5375e-05,0.0,7.013426079040503e-05,0.7013426079040503,0.04311510731254233,5.0,-0.004956884892687458
1.5425000000000002e-05,0.0,7.010121430014196e-05,0.7010121430014196,0.044472848157279886,5.0,-0.00495552715184272
1.5475000000000003e-05,0.0,7.006920754557698e-05,0.7006920754557697,0.04586664474743672,5.0,-0.004954133355252564
1.5525000000000005e-05,0.0,7.003850531606461e-05,0.700385053160646,0.04730135902668583,5.0,-0.0049526986409733145
1.5575000000000006e-05,0.0,7.000878296360448e-05,0.7000878296360449,0.0487761456132204,5.0,-0.0049512238543867795
1.5625000000000007e-05,0.0,6.998029258091882e-05,0.6998029258091882,0.0502962817392372,5.0,-0.004949703718260763
1.567500000000001e-05,0.0,6.995272107054322e-05,0.6995272107054322,0.05186166212406725,5.0,-0.0049481383378759325
1.572500000000001e-05,0.0,6.992630803339752e-05,0.6992630803339751,0.05347817133278598,5.0,-0.0049465218286672144
1.577500000000001e-05,0.0,6.99007521083166e-05,0.699007521083166,0.055146675692403946,5.0,-0.004944853324307596
1.5825000000000012e-05,0.0,6.987628059560993e-05,0.6987628059560993,0.0568739503185985,5.0,-0.004943126049681401
1.5875000000000013e-05,0.0,6.985260387952068e-05,0.6985260387952068,0.05866217895346775,5.0,-0.0049413378210465325
1.5925000000000014e-05,0.0,6.982993709484086e-05,0.6982993709484087,0.06051945944144996,5.0,-0.00493948054055855
1.5975000000000016e-05,0.0,6.980800216587044e-05,0.6980800216587043,0.062449830820122995,5.0,-0.004937550169179877
1.6025000000000017e-05,0.0,6.978700207300285e-05,0.6978700207300285,0.06446340064254287,5.0,-0.004935536599357457
1.6075000000000018e-05,0.0,6.976666978628173e-05,0.6976666978628172,0.06656693951485801,5.0,-0.004933433060485142
1.612500000000002e-05,0.0,6.974719589670056e-05,0.6974719589670056,0.0687737118997491,5.0,-0.004931226288100251
1.617500000000002e-05,0.0,6.972832348115021e-05,0.6972832348115021,0.07109472820193406,5.0,-0.004928905271798066
1.622500000000002e-05,0.0,6.971023001524173e-05,0.6971023001524173,0.07354844519473358,5.0,-0.004926451554805267
1.6275000000000023e-05,0.0,6.969266695273578e-05,0.6969266695273578,0.07615289085223254,5.0,-0.0049238471091477675
1.6325000000000024e-05,0.0,6.967579688989332e-05,0.6967579688989332,0.0789356122190789,5.0,-0.004921064387780921
1.6375000000000025e-05,0.0,6.96593762947552e-05,0.6965937629475519,0.08192723307065151,5.0,-0.004918072766929349
1.6425000000000027e-05,0.0,6.964354870040245e-05,0.6964354870040245,0.08517263788370183,5.0,-0.004914827362116298
1.6475000000000028e-05,0.0,6.962806828391675e-05,0.6962806828391674,0.08872761750852795,5.0,-0.004911272382491472
1.652500000000003e-05,0.0,6.961304883033811e-05,0.6961304883033811,0.09267438615972383,5.0,-0.004907325613840276
1.657500000000003e-05,0.0,6.959822341867178e-05,0.6959822341867178,0.09712722474417629,5.0,-0.004902872775255824
1.662500000000003e-05,0.0,6.958364390624908e-05,0.6958364390624908,0.10226475761268572,5.0,-0.0048977352423873145
1.6675000000000033e-05,0.0,6.956895971133693e-05,0.6956895971133692,0.10837283128470392,5.0,-0.004891627168715296
1.6725000000000034e-05,0.0,6.955402970773872e-05,0.6955402970773872,0.11596650972380058,5.0,-0.004884033490276199
1.6775000000000035e-05,0.0,6.953802535087659e-05,0.6953802535087659,0.12622215028098974,5.0,-0.004873777849719011
1.6825000000000036e-05,0.0,6.951905785756315e-05,0.6951905785756315,0.14244310318606118,5.0,-0.004857556896813939
1.6875000000000037e-05,0.0,6.948542756268468e-05,0.6948542756268468,0.18510803191065944,5.0,-0.00481489196808934
1.692500000000004e-05,0.0,6.907638391256152e-05,0.6907638391256151,0.8436970141974496,5.0,-0.0041563029858025504
1.697500000000004e-05,0.0,6.82412645171552e-05,0.682412645171552,1.9227558486868561,5.0,-0.003077244151313144
1.702500000000004e-05,0.0,6.695405851999298e-05,0.6695405851999298,3.109861561383564,5.0,-0.0018901384386164361
1.7075000000000042e-05,0.0,6.437986107688239e-05,0.6437986107688239,4.251828519070455,5.0,-0.000748171480929545
1.7125000000000044e-05,0.0,5.5430503443067084e-05,0.5543050344306708,4.9596674229421325,5.0,-4.033257705786733e-05
1.7175000000000045e-05,0.0,3.815620240925431e-05,0.38156202409254303,5.000220599837729,5.0,2.2059983772939468e-07
1.7225000000000046e-05,0.0,2.4552968345227796e-05,0.24552968345227794,4.9893123507648,5.0,-1.0687649235199999e-05
1.7275000000000047e-05,0.0,1.5632303406053508e-05,0.15632303406053508,5.002228717231103,5.0,2.2287172311025866e-06
1.732500000000005e-05,0.0,9.519095932387668e-06,0.09519095932387667,4.993452101440617,5.0,-6.5478985593831265e-06
1.737500000000005e-05,0.0,5.969881781236425e-06,0.05969881781236425,5.0028571770745325,5.0,2.857177074532327e-06
1.742500000000005e-05,0.0,3.514837325625041e-06,0.035148373256250406,4.995711222758159,5.0,-4.288777241841062e-06
1.7475000000000052e-05,0.0,2.244361216317026e-06,0.02244361216317026,5.002675224641073,5.0,2.6752246410728306e-06
1.7525000000000053e-05,0.0,1.2658906611922084e-06,0.012658906611922083,4.996987566593644,5.0,-3.0124334063560965e-06
1.7575000000000055e-05,0.0,8.494899242404755e-07,0.008494899242404754,5.002241187288329,5.0,2.2411872883289913e-06
1.7625000000000056e-05,0.0,4.4025156477379355e-07,0.004402515647737935,4.997787405354578,5.0,-2.2125946454220127e-06
1.7675000000000057e-05,0.0,3.304878783933174e-07,0.003304878783933174,5.001794902676822,5.0,1.7949026768215859e-06
1.7725000000000058e-05,0.0,1.4299760072249655e-07,0.0014299760072249655,4.99833419508826,5.0,-1.665804911740211e-06
1.777500000000006e-05,0.0,1.3614994782523244e-07,0.0013614994782523244,5.001408792781787,5.0,1.4087927817877516e-06
1.782500000000006e-05,0.0,3.852689399336848e-08,0.00038526893993368473,4.998730037738527,5.0,-1.2699622614726833e-06
1.7875000000000062e-05,0.0,6.168932123878267e-08,0.0006168932123878266,5.001095536758047,5.0,1.0955367580472997e-06
1.7925000000000063e-05,0.0,3.5329412511246922e-09,3.532941251124692e-05,4.999025901688033,5.0,-9.740983119670144e-07
1.7975000000000064e-05,0.0,3.1761532085654334e-08,0.0003176153208565433,5.000848268185913,5.0,8.48268185913055e-07
1.8025000000000065e-05,0.0,-6.8282013967273895e-09,-6.828201396727389e-05,4.999250634532134,5.0,-7.493654678655814e-07
1.8075000000000067e-05,0.0,1.8732485455257585e-08,0.00018732485455257583,5.0006554745678375,5.0,6.554745678377313e-07
1.8125000000000068e-05,0.0,-8.742548559644957e-09,-8.742548559644958e-05,4.999422712718717,5.0,-5.772872812828331e-07
1.817500000000007e-05,0.0,1.2356799765928442e-08,0.0001235679976592844,5.000506010792474,5.0,5.060107924744969e-07
1.822500000000007e-05,0.0,-8.007691674066401e-09,-8.007691674066401e-05,4.999554987365071,5.0,-4.450126349286529e-07
1.827500000000007e-05,0.0,8.766802754249699e-09,8.766802754249698e-05,5.000390452339102,5.0,3.9045233910135757e-07
1.8325000000000073e-05,0.0,-6.6386798890303464e-09,-6.638679889030346e-05,4.999656846957628,5.0,-3.4315304237204913e-07
1.8375000000000074e-05,0.0,6.482480555123408e-09,6.482480555123408e-05,5.000301219608574,5.0,3.0121960857467517e-07
1.8425000000000075e-05,0.0,-5.289646804471196e-09,-5.289646804471196e-05,4.999735352429621,5.0,-2.6464757037908404e-07
1.8475000000000076e-05,0.0,4.897814974542931e-09,4.8978149745429304e-05,5.000232355910338,5.0,2.3235591033784336e-07
1.8525000000000078e-05,0.0,-4.141782270505344e-09,-4.141782270505344e-05,4.999795882939968,5.0,-2.0411706003198304e-07
1.857500000000008e-05,0.0,3.740558946798855e-09,3.7405589467988546e-05,5.000179226476222,5.0,1.7922647622178184e-07
1.862500000000008e-05,0.0,-3.2169602095040857e-09,-3.2169602095040854e-05,4.999842563109417,5.0,-1.5743689058336785e-07
1.867500000000008e-05,0.0,2.871910931937689e-09,2.871910931937689e-05,5.000138241699404,5.0,1.3824169940463565e-07
1.8725000000000082e-05,0.0,-2.4890380533856206e-09,-2.4890380533856206e-05,4.99987856540126,5.0,-1.21434598740304e-07
1.8775000000000084e-05,0.0,2.2108053172400444e-09,2.2108053172400442e-05,5.0001066274546835,5.0,1.0662745468341395e-07
1.8825000000000085e-05,0.0,-1.9221312273571577e-09,-1.9221312273571575e-05,4.999906333532129,5.0,-9.366646787096339e-08
1.8875000000000086e-05,0.0,1.7042259317233256e-09,1.7042259317233255e-05,5.000082242055699,5.0,8.224205569860865e-08
1.8925000000000087e-05,0.0,-1.4828015715469752e-09,-1.4828015715469752e-05,4.999927751201615,5.0,-7.224879838493847e-08
1.897500000000009e-05,0.0,1.3147708875221327e-09,1.3147708875221328e-05,5.000063432836663,5.0,6.343283666301186e-08
1.902500000000009e-05,0.0,-1.1431386098413059e-09,-1.1431386098413059e-05,4.999944270912467,5.0,-5.572908753307543e-08
1.907500000000009e-05,0.0,1.014879402968293e-09,1.014879402968293e-05,5.000048924806587,5.0,4.8924806587101466e-08
1.9125000000000092e-05,0.0,-8.808306116323744e-10,-8.808306116323744e-06,4.999957012809821,5.0,-4.298719017900576e-08
1.9175000000000093e-05,0.0,7.837723103276501e-10,7.8377231032765e-06,5.000037734428087,5.0,3.7734428087396465e-08
1.9225000000000095e-05,0.0,-6.783736832840646e-10,-6.783736832840645e-06,4.999966840871055,5.0,-3.3159128945241256e-08
1.9275000000000096e-05,0.0,6.056024525801999e-10,6.056024525801999e-06,5.000029103040467,5.0,2.910304046713219e-08
1.9325000000000097e-05,0.0,-5.221561191692721e-10,-5.221561191692721e-06,4.999974421427504,5.0,-2.5578572495320306e-08
1.9375000000000098e-05,0.0,4.682164918390376e-10,4.682164918390376e-06,5.00002244548034,5.0,2.2445480339812474e-08
1.94250000000001e-05,0.0,-4.016349137535006e-10,-4.016349137535006e-06,4.999980268463972,5.0,-1.9731536028341767e-08
1.94750000000001e-05,0.0,3.622668987834549e-10,3.622668987834549e-06,5.0000173103600964,5.0,1.731036009672282e-08
1.9525000000000102e-05,0.0,-3.086611645937539e-10,-3.086611645937539e-06,4.999984778383776,5.0,-1.5221616224414536e-08
1.9575000000000103e-05,0.0,2.8055575821546763e-10,2.805557582154676e-06,5.000013349542405,5.0,1.3349542404665626e-08
1.9625000000000104e-05,0.0,-2.3694138986778195e-10,-2.3694138986778194e-06,4.9999882569847856,5.0,-1.1743015214740748e-08
1.9675000000000106e-05,0.0,2.17535396717156e-10,2.17535396717156e-06,5.000010294480567,5.0,1.029448056660831e-08
1.9725000000000107e-05,0.0,-1.8161887029907795e-10,-1.8161887029907795e-06,4.999990940086408,5.0,-9.059913591916158e-09
1.9775000000000108e-05,0.0,1.6892947540911148e-10,1.6892947540911148e-06,5.000007938050442,5.0,7.938050441795574e-09
1.982500000000011e-05,0.0,-1.3894521949468808e-10,-1.3894521949468808e-06,4.999993009621963,5.0,-6.990378037703693e-09
1.987500000000011e-05,0.0,1.3144040242390067e-10,1.3144040242390067e-06,5.0000061204908866,5.0,6.120490886676877e-09
1.992500000000011e-05,0.0,-1.0602897392291663e-10,-1.0602897392291662e-06,4.999994605895914,5.0,-5.394104086141327e-09
1.9975000000000113e-05,0.0,1.0252511647286337e-10,1.0252511647286337e-06,5.0000047185623755,5.0,4.718562375896629e-09
1.9999999999999998e-05,0.0,-7.01283858488362e-11,-7.01283858488362e-07,4.999996346774328,5.0,-3.653225672493876e-09
2.0000420009334422e-05,0.021000466721196976,-2.085419872640613e-06,0.00014626799479084651,5.000084268729249,5.0,8.426872924894441e-08
2.0001260028003273e-05,0.06300140016376034,-6.236017295403097e-06,0.0006412272097293737,5.0003971742877145,5.0,3.9717428771453983e-07
2.0002940065340973e-05,0.14700326704871763,-1.4423449063153534e-05,0.002768776417182303,5.001557091956446,5.0,1.5570919564460509e-06
2.0005180229394118e-05,0.25901146970599553,-2.512167742553933e-05,0.007794695450602224,5.003561817982492,5.0,3.5618179824916524e-06
2.000966055750041e-05,0.4830278750205514,-4.582225262583195e-05,0.024805348762231928,5.007753070627568,5.0,7.75307062756813e-06
2.0018621213712995e-05,0.9310606856498325,-8.468365884470839e-05,0.08422409720274861,5.0155011956718845,5.0,1.5501195671884307e-05
2.0036542526138166e-05,1.8271263069083945,-0.00015419524608679028,0.2851738460404917,5.027622970339638,5.0,2.7622970339638217e-05
2.006745347715598e-05,3.372673857799029,-0.00027188647046274324,0.6538091531715966,4.327038050627503,5.0,-0.000672961949372497
2.0099999999999997e-05,4.999999999999952,-0.0004296736789024799,0.7032632109751534,0.9542109344421037,5.0,-0.004045789065557896
2.0102371985485612e-05,5.0,-0.0004295582385047545,0.7044176149524549,0.7157248110228662,5.0,-0.004284275188977134
2.010711595645684e-05,5.0,-0.00042933917306372453,0.7066082693627546,0.31247528107273254,5.0,-0.004687524718927268
2.0116603898399297e-05,5.0,-0.0004292256357110144,0.7077436428898561,0.15914625244379033,5.0,-0.00484085374755621
2.013557978228421e-05,5.0,-0.0004292098237328965,0.7079017626710352,0.12680587614779493,5.0,-0.004873194123852205
2.0165938119398716e-05,5.0,-0.00042916238260892606,0.7083761739107391,0.10770639417236601,5.0,-0.004892293605827634
2.0215938119398718e-05,5.0,-0.00042913286504675594,0.7086713495324406,0.09215483861768411,5.0,-0.004907845161382316
2.026593811939872e-05,5.0,-0.0004290818530765911,0.7091814692340894,0.08329945163044339,5.0,-0.004916700548369557
2.031593811939872e-05,5.0,-0.0004290601087300841,0.7093989126991589,0.07694330761909508,5.0,-0.004923056692380905
2.036593811939872e-05,5.0,-0.00042901635183804416,0.7098364816195586,0.07234297213907424,5.0,-0.004927657027860926
2.0415938119398723e-05,5.0,-0.00042899796610359076,0.7100203389640928,0.06847955362967913,5.0,-0.004931520446370321
2.0465938119398724e-05,5.0,-0.000428959370701035,0.71040629298965,0.06555761928977065,5.0,-0.00493444238071023
2.0515938119398725e-05,5.0,-0.0004289442870883288,0.710557129116712,0.06291917911602103,5.0,-0.004937080820883979
2.0565938119398726e-05,5.0,-0.00042891016896645065,0.7108983103354933,0.06087060377801134,5.0,-0.004939129396221989
2.0615938119398727e-05,5.0,-0.0004288974590943136,0.7110254090568645,0.05891334444310994,5.0,-0.00494108665555689
2.066593811939873e-05,5.0,-0.0004288670096760986,0.7113299032390141,0.05738522947222277,5.0,-0.0049426147705277776
2.071593811939873e-05,5.0,-0.00042885618856473346,0.7114381143526655,0.05586218249193884,5.0,-0.004944137817508062
2.076593811939873e-05,5.0,-0.00042882887589351263,0.7117112410648737,0.05467746909194978,5.0,-0.00494532253090805
2.0815938119398732e-05,5.0,-0.0004288196285163553,0.711803714836447,0.053454428431791594,5.0,-0.004946545571568209
2.0865938119398733e-05,5.0,-0.0004287950468973234,0.7120495310267658,0.05251115264811537,5.0,-0.004947488847351885
2.0915938119398735e-05,5.0,-0.0004287871347102849,0.7121286528971512,0.05150664425702988,5.0,-0.00494849335574297
2.0965938119398736e-05,5.0,-0.00042876495372911705,0.7123504627088298,0.050740746798119025,5.0,-0.0049492592532018815
2.1015938119398737e-05,5.0,-0.0004287581850171609,0.7124181498283912,0.049901604257832285,5.0,-0.004950098395742168
2.1065938119398738e-05,5.0,-0.0004287381275452864,0.7126187245471362,0.049270336584900064,5.0,-0.0049507296634151
2.111593811939874e-05,5.0,-0.000428732343705158,0.7126765629484203,0.04856000030734466,5.0,-0.004951439999692655
2.116593811939874e-05,5.0,-0.00042871417338523056,0.7128582661476944,0.048033519989893636,5.0,-0.004951966480010107
2.1215938119398742e-05,5.0,-0.0004287092409682048,0.7129075903179524,0.047425819369181804,5.0,-0.004952574180630818
2.1265938119398743e-05,5.0,-0.000428692753971952,0.71307246028048,0.04698254763381784,5.0,-0.004953017452366182
2.1315938119398744e-05,5.0,-0.0004286885594468651,0.7131144055313489,0.046458140837242305,5.0,-0.004953541859162758
2.1365938119398746e-05,5.0,-0.0004286735785751261,0.713264214248739,0.04608202631766456,5.0,-0.004953917973682336
2.1415938119398747e-05,5.0,-0.00042867002460294807,0.7132997539705197,0.04562624111117888,5.0,-0.004954373758888821
2.1465938119398748e-05,5.0,-0.0004286563948388072,0.7134360516119282,0.04530506266938526,5.0,-0.004954694937330615
2.151593811939875e-05,5.0,-0.00042865339748367925,0.7134660251632076,0.04490652520411968,5.0,-0.00495509347479588
2.156593811939875e-05,5.0,-0.0004286409825243815,0.7135901747561851,0.04463079472329434,5.0,-0.004955369205276706
2.161593811939875e-05,5.0,-0.0004286384690909542,0.7136153090904584,0.04428052510515988,5.0,-0.00495571947489484
2.1665938119398753e-05,5.0,-0.0004286271485774458,0.7137285142255417,0.044042753333040224,5.0,-0.00495595724666696
2.1715938119398754e-05,5.0,-0.0004286250558908537,0.7137494410914629,0.04373354980772681,5.0,-0.004956266450192273
2.1765938119398755e-05,5.0,-0.0004286147231548999,0.7138527684510011,0.04352774062672673,5.0,-0.004956472259373274
2.1815938119398757e-05,5.0,-0.00042861299616659906,0.7138700383340093,0.04325374875955561,5.0,-0.004956746251240445
2.1865938119398758e-05,5.0,-0.0004286035563733638,0.7139644362663622,0.043075042010428735,5.0,-0.004956924957989571
2.191593811939876e-05,5.0,-0.0004286021470143824,0.7139785298561758,0.04283144614590612,5.0,-0.004957168553854094
2.196593811939876e-05,5.0,-0.000428593515613991,0.71406484386009,0.04267585984420548,5.0,-0.004957324140155795
2.201593811939876e-05,5.0,-0.000428592381840583,0.7140761815941696,0.04245865757002335,5.0,-0.004957541342429977
2.2065938119398763e-05,5.0,-0.0004285844832653639,0.7141551673463611,0.04232289828603636,5.0,-0.004957677101713963
2.2115938119398764e-05,5.0,-0.00042858358825715784,0.7141641174284216,0.04212873256705545,5.0,-0.004957871267432945
2.2165938119398765e-05,5.0,-0.00042857635481701335,0.7142364518298667,0.042010053576962025,5.0,-0.004957989946423038
2.2215938119398766e-05,5.0,-0.0004285756662979082,0.7142433370209182,0.04183608578821571,5.0,-0.004958163914211784
2.2265938119398767e-05,5.0,-0.0004285690372373527,0.7143096276264729,0.041732179354274444,5.0,-0.0049582678206457256
2.231593811939877e-05,5.0,-0.00042856852689649214,0.7143147310350786,0.04157599185381288,5.0,-0.004958424008146187
2.236593811939877e-05,5.0,-0.00042856244758492925,0.7143755241507074,0.04148490630895714,5.0,-0.004958515093691043
2.241593811939877e-05,5.0,-0.0004285620905801564,0.7143790941984363,0.041344426698375125,5.0,-0.004958655573301625
2.2465938119398772e-05,5.0,-0.00042855651181291385,0.7144348818708619,0.041264501838301826,5.0,-0.004958735498161698
2.2515938119398774e-05,5.0,-0.0004285562863428404,0.714437136571596,0.04113794338291854,5.0,-0.004958862056617081
2.2565938119398775e-05,5.0,-0.0004285511637349771,0.714488362650229,0.0410677595602359,5.0,-0.0049589322404397645
2.2615938119398776e-05,5.0,-0.0004285510506685928,0.7144894933140717,0.04095357381247153,5.0,-0.004959046426187529
2.2665938119398777e-05,5.0,-0.00042854634412693574,0.7145365587306425,0.040891911416981785,5.0,-0.004959108088583018
2.271593811939878e-05,5.0,-0.0004285463266818127,0.7145367331818732,0.04078875016861233,5.0,-0.004959211249831388
2.276593811939878e-05,5.0,-0.0004285419999433656,0.7145800005663444,0.04073455707217141,5.0,-0.004959265442927829
2.281593811939878e-05,5.0,-0.00042854206340516135,0.7145793659483864,0.04064124151869576,5.0,-0.004959358758481304
