# artifact_type: raw_data
# circuit_file: 05_lt1001_two_stage_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\opamp_circuits\05_lt1001_two_stage_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:11.885749

Time (s),V(out),V(in),V(inv2),I(VIN),V(fb1),V(stage1),V(vcc),V(vee),V(xu1.ndrv),V(xu2.ndrv),I(E.XU1.E1),I(E.XU2.E1),I(VCC),I(VEE)
0.0022456000000000043,-0.1999219748054444,0.019992357465137577,1.9996195942032365e-07,0.0,0.01999231745851117,0.03998463491544018,15.0,-15.0,0.04000662640464725,-0.19996195942032366,-2.199148920706967e-05,3.9984614879251534e-05,-3e-11,3e-11
0.0022656000000000043,-0.1990384294239283,0.019904002217818614,1.9907823732875934e-07,0.0,0.01990396238799954,0.039807924778670456,15.0,-15.0,0.03982981907756766,-0.19907823732875934,-2.1894298897207065e-05,3.980790483104624e-05,-3e-11,3e-11
0.0022856000000000044,-0.19501592908282925,0.019501748965450063,1.9505493248316722e-07,0.0,0.01950170994057836,0.039003419882484826,15.0,-15.0,0.039024871704896213,-0.19505493248316721,-2.145182241138771e-05,3.90034003379669e-05,-3e-11,3e-11
0.0023056000000000044,-0.18791791105467445,0.01879194148211621,1.8795549484359885e-07,0.0,0.018791903877637416,0.0375838077575287,15.0,-15.0,0.03760447879540152,-0.18795549484359886,-2.067103787281588e-05,3.7583788924405725e-05,-3e-11,3e-11
0.0023256000000000045,-0.17785631529938709,0.017785773855847686,1.7789188675809245e-07,0.0,0.017785738264806897,0.035571476530141526,15.0,-15.0,0.03559104078885866,-0.17789188675809245,-1.9564258717137684e-05,3.557145870536349e-05,-3e-11,3e-11
0.0023456000000000045,-0.1649898192070583,0.016499113951166128,1.650228173523918e-07,0.0,0.01649908093485532,0.03299816186879248,15.0,-15.0,0.033016310808307026,-0.1650228173523918,-1.8148939514545104e-05,3.299814533350154e-05,-3e-11,3e-11
0.0023656000000000046,-0.14952133511404458,0.014952253163381765,1.4955123954554383e-07,0.0,0.014952223242487881,0.029904446484296368,15.0,-15.0,0.02992089388499153,-0.14955123954554383,-1.6447400695160375e-05,2.990443149925026e-05,-3e-11,3e-11
0.0023856000000000046,-0.13169481025158317,0.01316958641116776,1.317211493585004e-07,0.0,0.013169560057561168,0.02633912011569586,15.0,-15.0,0.026353606592238066,-0.1317211493585004,-1.4486476542206056e-05,2.6339106917239175e-05,-3e-11,3e-11
0.0024056000000000047,-0.11179137954856441,0.011179227414120078,1.1181373794744687e-07,0.0,0.0111792050434129,0.02235841008619842,15.0,-15.0,0.022370707178197335,-0.11181373794744687,-1.229709199891682e-05,2.2358398882454944e-05,-3e-11,3e-11
0.0024256000000000047,-0.09012493201803402,0.00901256532260497,9.014295710357685e-08,0.0,0.009012547287596621,0.018025094575155328,15.0,-15.0,0.01803500835012528,-0.09014295710357685,-9.913774969953076e-06,1.8025085542827668e-05,-3e-11,3e-11
0.002445600000000005,-0.0670371604696375,0.00670376969210679,6.705056797547364e-08,0.0,0.0067037562772201235,0.013407512554609069,15.0,-15.0,0.013414886666396342,-0.06705056797547364,-7.3741117872731105e-06,1.3407505836143807e-05,-3e-11,3e-11
0.002465600000000005,-0.04289217284833377,0.004289251608926218,4.290075133008568e-08,0.0,0.004289243025722012,0.00857848605056835,15.0,-15.0,0.00858320420502423,-0.04290075133008568,-4.7181544558811545e-06,8.578481751911338e-06,-3e-11,3e-11
0.002485600000000005,-0.018070750047855338,0.0018070894655981304,1.8074364217743094e-08,0.0,0.0018070858494386424,0.0036141716988081283,15.0,-15.0,0.003616159487819459,-0.018074364217743093,-1.9877890113308323e-06,3.614169887755647e-06,-3e-11,3e-11
0.002505600000000005,0.007035659279384591,-0.0007035715581053964,-7.037066418979833e-09,0.0,-0.000703570150191171,-0.0014071403003566207,15.0,-15.0,-0.0014079142254104227,0.007037066418979833,7.739250538019247e-07,-1.4071395952426277e-06,-3e-11,3e-11
0.002525600000000005,0.03203111205836636,-0.0032031368380442543,-3.2037518316012896e-08,0.0,-0.0032031304282599637,-0.006406260856695251,15.0,-15.0,-0.006409784290553944,0.0320375183160129,3.5234338586929634e-06,-6.406257646536517e-06,-3e-11,3e-11
0.002545600000000005,0.05652141506619662,-0.00565218673658599,-5.653271941138455e-08,0.0,-0.005652175426017762,-0.011304350852502618,15.0,-15.0,-0.01131056822850951,0.05653271941138455,6.217376006891623e-06,-1.1304345187923559e-05,-3e-11,3e-11
0.002565600000000005,0.08012034159061085,-0.00801209827383907,-8.013636574706294e-08,0.0,-0.008012082240861322,-0.016024164481761066,15.0,-15.0,-0.01603297774818202,0.08013636574706294,8.813266420954619e-06,-1.6024156452090765e-05,-3e-11,3e-11
0.002585600000000005,0.10245572247410696,-0.010245654235118163,-1.0247621373130513e-07,0.0,-0.010245633732580531,-0.02049126746627787,15.0,-15.0,-0.02050253763263754,0.10247621373130512,1.127016635966982e-05,-2.0491257198163026e-05,-3e-11,3e-11
0.0026056000000000052,0.12317531539991601,-0.012317630108652274,-1.231999505984913e-07,0.0,-0.012317605459892026,-0.024635210919923916,15.0,-15.0,-0.024648760248965118,0.1231999505984913,1.3549329041202124e-05,-2.4635198575290174e-05,-3e-11,3e-11
0.0026256000000000053,0.14195236002103911,-0.014195349597177378,-1.4198075064919374e-07,0.0,-0.014195321190920186,-0.0283906423811086,15.0,-15.0,-0.02840625719181844,0.14198075064919374,1.5614810709840138e-05,-2.8390628154628672e-05,-3e-11,3e-11
0.0026456000000000053,0.15849073112058606,-0.015849199942664226,-1.5852242944115314e-07,0.0,-0.015849168226893737,-0.03169833645103254,15.0,-15.0,-0.03171577048851759,0.15852242944115313,1.7434037485053455e-05,-3.169832056706956e-05,-3e-11,3e-11
0.0026656000000000054,0.17252960872610473,-0.01725309893720209,-1.7256411483763596e-07,0.0,-0.01725306441209495,-0.03450612882215875,15.0,-15.0,-0.03452510714123491,0.17256411483763595,1.8978319076164152e-05,-3.450611153121841e-05,-3e-11,3e-11
0.0026856000000000054,0.18384759134979983,-0.018384906254998553,-1.8388436107030582e-07,0.0,-0.01838486946503632,-0.03676973893119325,15.0,-15.0,-0.03678996223243303,0.1838843610703058,2.0223301239775948e-05,-3.6769720505980263e-05,-3e-11,3e-11
0.0027056000000000055,0.19226618761641584,-0.019226772618543043,-1.9230464106543578e-07,0.0,-0.019226734143925405,-0.038453468288852446,15.0,-15.0,-0.038474617638712516,0.19230464106543577,2.1149349860069555e-05,-3.84534490199262e-05,-3e-11,3e-11
0.0027256000000000055,0.19765263123948107,-0.019765421292375872,-1.976921619831508e-07,0.0,-0.01976538173987053,-0.03953076347849059,15.0,-15.0,-0.039552505339088384,0.1976921619831508,2.174186059779315e-05,-3.953074366971898e-05,-3e-11,3e-11
0.0027456000000000056,0.1999219748054444,-0.01999235746513758,-1.9996195942032365e-07,0.0,-0.019992317458511173,-0.03998463491544018,15.0,-15.0,-0.04000662640464725,0.19996195942032366,2.199148920706967e-05,-3.9984614879251534e-05,-3e-11,3e-11
0.0027656000000000056,0.19903842940574942,-0.019904002217818597,-1.9907823731057682e-07,0.0,-0.019903962387999522,-0.039807924775034656,15.0,-15.0,-0.039829819073929684,0.19907823731057683,2.1894298895028252e-05,-3.9807904827410256e-05,-3e-11,3e-11
0.0027856000000000057,0.19501592908282925,-0.019501748965450025,-1.9505493248316722e-07,0.0,-0.01950170994057832,-0.039003419882484826,15.0,-15.0,-0.039024871704896213,0.19505493248316721,2.145182241138771e-05,-3.90034003379669e-05,-3e-11,3e-11
0.0028056000000000057,0.18791791105467445,-0.018791941482116162,-1.8795549484359885e-07,0.0,-0.018791903877637368,-0.0375838077575287,15.0,-15.0,-0.03760447879540152,0.18795549484359886,2.067103787281588e-05,-3.7583788924405725e-05,-3e-11,3e-11
0.002825600000000006,0.17785631529938709,-0.017785773855847623,-1.7789188675809245e-07,0.0,-0.017785738264806835,-0.035571476530141526,15.0,-15.0,-0.03559104078885866,0.17789188675809245,1.9564258717137684e-05,-3.557145870536349e-05,-3e-11,3e-11
0.002845600000000006,0.1649898192070583,-0.01649911395116603,-1.650228173523918e-07,0.0,-0.01649908093485522,-0.03299816186879248,15.0,-15.0,-0.033016310808307026,0.1650228173523918,1.8148939514545104e-05,-3.299814533350154e-05,-3e-11,3e-11
0.002865600000000006,0.14952133511404458,-0.014952253163381649,-1.4955123954554383e-07,0.0,-0.014952223242487763,-0.029904446484296368,15.0,-15.0,-0.02992089388499153,0.14955123954554383,1.6447400695160375e-05,-2.990443149925026e-05,-3e-11,3e-11
0.002885600000000006,0.1316948102424937,-0.013169586411167656,-1.3172114934940911e-07,0.0,-0.013169560057561066,-0.02633912011387796,15.0,-15.0,-0.026353606590419076,0.13172114934940912,1.448647654111665e-05,-2.6339106915435062e-05,-3e-11,3e-11
0.002905600000000006,0.11179137954856441,-0.011179227414119964,-1.1181373794744687e-07,0.0,-0.011179205043412785,-0.02235841008619842,15.0,-15.0,-0.022370707178197335,0.11181373794744687,1.229709199891682e-05,-2.2358398882454944e-05,-3e-11,3e-11
0.002925600000000006,0.09012493201803402,-0.009012565322604782,-9.014295710357685e-08,0.0,-0.009012547287596432,-0.018025094575155328,15.0,-15.0,-0.01803500835012528,0.09014295710357685,9.913774969953076e-06,-1.8025085542827668e-05,-3e-11,3e-11
0.002945600000000006,0.06703716046509277,-0.006703769692106626,-6.705056797092801e-08,0.0,-0.0067037562772199605,-0.013407512553700119,15.0,-15.0,-0.013414886665486847,0.06705056797092801,7.374111786728407e-06,-1.3407505835241751e-05,-3e-11,3e-11
0.002965600000000006,0.042892172852878496,-0.004289251608926047,-4.2900751334631316e-08,0.0,-0.004289243025721841,-0.0085784860514773,15.0,-15.0,-0.008583204205933725,0.04290075133463132,4.718154456425858e-06,-8.578481752820333e-06,-3e-11,3e-11
0.0029856000000000062,0.018070750047855338,-0.0018070894655979914,-1.8074364217743094e-08,0.0,-0.0018070858494385036,-0.0036141716988081283,15.0,-15.0,-0.003616159487819459,0.018074364217743093,1.9877890113308323e-06,-3.614169887755647e-06,-3e-11,3e-11
0.0030056000000000063,-0.007035659279384591,0.000703571558105536,7.037066418979833e-09,0.0,0.0007035701501913106,0.0014071403003566207,15.0,-15.0,0.0014079142254104227,-0.007037066418979833,-7.739250538019247e-07,1.4071395952426277e-06,-3e-11,3e-11
0.0030256000000000063,-0.03203111205836636,0.003203136838044462,3.2037518316012896e-08,0.0,0.0032031304282601715,0.006406260856695251,15.0,-15.0,0.006409784290553944,-0.0320375183160129,-3.5234338586929634e-06,6.406257646536517e-06,-3e-11,3e-11
0.0030456000000000064,-0.05652141506619662,0.005652186736586159,5.653271941138455e-08,0.0,0.005652175426017931,0.011304350852502618,15.0,-15.0,0.01131056822850951,-0.05653271941138455,-6.217376006891623e-06,1.1304345187923559e-05,-3e-11,3e-11
0.0030656000000000064,-0.08012034159061085,0.008012098273839198,8.013636574706294e-08,0.0,0.00801208224086145,0.016024164481761066,15.0,-15.0,0.01603297774818202,-0.08013636574706294,-8.813266420954619e-06,1.6024156452090765e-05,-3e-11,3e-11
0.0030856000000000065,-0.10245572246501752,0.010245654235118282,1.0247621372221387e-07,0.0,0.010245633732580651,0.02049126746445997,15.0,-15.0,0.02050253763081855,-0.10247621372221387,-1.1270166358580413e-05,2.0491257196345036e-05,-3e-11,3e-11
0.0031056000000000065,-0.12317531539991601,0.012317630108652382,1.231999505984913e-07,0.0,0.012317605459892134,0.024635210919923916,15.0,-15.0,0.024648760248965118,-0.1231999505984913,-1.3549329041202124e-05,2.4635198575290174e-05,-3e-11,3e-11
0.0031256000000000066,-0.14195236003012854,0.014195349597177526,1.41980750658285e-07,0.0,0.014195321190920334,0.028390642382926497,15.0,-15.0,0.02840625719363743,-0.141980750658285,-1.5614810710933014e-05,2.839062815646054e-05,-3e-11,3e-11
0.0031456000000000066,-0.15849073113876494,0.015849199942664313,1.5852242945933566e-07,0.0,0.01584916822689382,0.03169833645466834,15.0,-15.0,0.03171577049215557,-0.15852242945933567,-1.7434037487232268e-05,3.1698320570733296e-05,-3e-11,3e-11
0.0031656000000000067,-0.17252960872610473,0.017253098937202165,1.7256411483763596e-07,0.0,0.017253064412095023,0.03450612882215875,15.0,-15.0,0.03452510714123491,-0.17256411483763595,-1.8978319076164152e-05,3.450611153121841e-05,-3e-11,3e-11
0.0031856000000000067,-0.18384759134979983,0.01838490625499861,1.8388436107030582e-07,0.0,0.018384869465036376,0.03676973893119325,15.0,-15.0,0.03678996223243303,-0.1838843610703058,-2.0223301239775948e-05,3.6769720505980263e-05,-3e-11,3e-11
0.003205600000000007,-0.19226618761641584,0.019226772618543102,1.9230464106543578e-07,0.0,0.019226734143925464,0.038453468288852446,15.0,-15.0,0.038474617638712516,-0.19230464106543577,-2.1149349860069555e-05,3.84534490199262e-05,-3e-11,3e-11
0.003225600000000007,-0.19765263125765997,0.019765421292375903,1.9769216200133334e-07,0.0,0.019765381739870563,0.03953076348212639,15.0,-15.0,0.03955250534272636,-0.19769216200133333,-2.1741860599971963e-05,3.953074367335496e-05,-3e-11,3e-11
0.003245600000000007,-0.1999219748054444,0.019992357465137583,1.9996195942032365e-07,0.0,0.019992317458511176,0.03998463491544018,15.0,-15.0,0.04000662640464725,-0.19996195942032366,-2.199148920706967e-05,3.9984614879251534e-05,-3e-11,3e-11
0.003265600000000007,-0.19903842940574942,0.019904002217818583,1.9907823731057682e-07,0.0,0.019903962387999508,0.039807924775034656,15.0,-15.0,0.039829819073929684,-0.19907823731057683,-2.1894298895028252e-05,3.9807904827410256e-05,-3e-11,3e-11
0.003285600000000007,-0.1950159291010081,0.019501748965449994,1.950549325013497e-07,0.0,0.019501709940578288,0.03900341988612062,15.0,-15.0,0.03902487170853419,-0.1950549325013497,-2.1451822413573463e-05,3.900340034160288e-05,-3e-11,3e-11
0.003305600000000007,-0.18791791105467445,0.01879194148211609,1.8795549484359885e-07,0.0,0.018791903877637295,0.0375838077575287,15.0,-15.0,0.03760447879540152,-0.18795549484359886,-2.067103787281588e-05,3.7583788924405725e-05,-3e-11,3e-11
0.003325600000000007,-0.17785631528120818,0.017785773855847526,1.7789188673990993e-07,0.0,0.017785738264806738,0.035571476526505726,15.0,-15.0,0.035591040785220684,-0.17789188673990994,-1.956425871495887e-05,3.5571458701755265e-05,-3e-11,3e-11
0.003345600000000007,-0.1649898192070583,0.01649911395116595,1.650228173523918e-07,0.0,0.01649908093485514,0.03299816186879248,15.0,-15.0,0.033016310808307026,-0.1650228173523918,-1.8148939514545104e-05,3.299814533350154e-05,-3e-11,3e-11
0.003365600000000007,-0.14952133511404458,0.014952253163381557,1.4955123954554383e-07,0.0,0.014952223242487671,0.029904446484296368,15.0,-15.0,0.02992089388499153,-0.14955123954554383,-1.6447400695160375e-05,2.990443149925026e-05,-3e-11,3e-11
0.0033856000000000073,-0.1316948102334043,0.013169586411167552,1.3172114934031788e-07,0.0,0.013169560057560961,0.026339120112060063,15.0,-15.0,0.026353606588600087,-0.1317211493403179,-1.4486476540023774e-05,2.6339106913603194e-05,-3e-11,3e-11
0.0034056000000000073,-0.11179137954856441,0.011179227414119789,1.1181373794744687e-07,0.0,0.01117920504341261,0.02235841008619842,15.0,-15.0,0.022370707178197335,-0.11181373794744687,-1.229709199891682e-05,2.2358398882454944e-05,-3e-11,3e-11
0.0034256000000000074,-0.09012493200894459,0.009012565322604658,9.01429570944856e-08,0.0,0.009012547287596309,0.01802509457333743,15.0,-15.0,0.018035008348306292,-0.09014295709448561,-9.9137749688602e-06,1.8025085541023556e-05,-3e-11,3e-11
0.0034456000000000074,-0.0670371604696375,0.006703769692106494,6.705056797547364e-08,0.0,0.006703756277219827,0.013407512554609069,15.0,-15.0,0.013414886666396342,-0.06705056797547364,-7.3741117872731105e-06,1.3407505836143807e-05,-3e-11,3e-11
0.0034656000000000075,-0.042892172857423215,0.00428925160892591,4.2900751339176945e-08,0.0,0.004289243025721703,0.00857848605238625,15.0,-15.0,0.00858320420684322,-0.042900751339176944,-4.718154456970561e-06,8.578481753729328e-06,-3e-11,3e-11
0.0034856000000000075,-0.018070750048991516,0.0018070894655977815,1.80743642188795e-08,0.0,0.0018070858494382935,0.003614171699035366,15.0,-15.0,0.003616159488046833,-0.0180743642188795,-1.987789011467008e-06,3.6141698879846307e-06,-3e-11,3e-11
0.0035056000000000076,0.007035659279384591,-0.0007035715581056754,-7.037066418979833e-09,0.0,-0.00070357015019145,-0.0014071403003566207,15.0,-15.0,-0.0014079142254104227,0.007037066418979833,7.739250538019247e-07,-1.4071395952426277e-06,-3e-11,3e-11
0.0035256000000000076,0.03203111206063871,-0.0032031368380446004,-3.2037518318285703e-08,0.0,-0.00320313042826031,-0.006406260857149725,15.0,-15.0,-0.006409784291008691,0.032037518318285704,3.5234338589661823e-06,-6.406257646994484e-06,-3e-11,3e-11
0.0035456000000000077,0.05652141506165191,-0.005652186736586292,-5.6532719406838925e-08,0.0,-0.005652175426018064,-0.01130435085159367,15.0,-15.0,-0.011310568227600015,0.056532719406838926,6.217376006345185e-06,-1.1304345187014564e-05,-3e-11,3e-11
0.0035656000000000077,0.08012034159515558,-0.008012098273839327,-8.013636575160858e-08,0.0,-0.008012082240861577,-0.016024164482670016,15.0,-15.0,-0.016032977749091515,0.08013636575160858,8.813266421499322e-06,-1.60241564530067e-05,-3e-11,3e-11
0.003585600000000008,0.10245572247410696,-0.010245654235118465,-1.0247621373130513e-07,0.0,-0.010245633732580833,-0.02049126746627787,15.0,-15.0,-0.02050253763263754,0.10247621373130512,1.127016635966982e-05,-2.0491257198163026e-05,-3e-11,3e-11
0.003605600000000008,0.12317531539991601,-0.012317630108652548,-1.231999505984913e-07,0.0,-0.0123176054598923,-0.024635210919923916,15.0,-15.0,-0.024648760248965118,0.1231999505984913,1.3549329041202124e-05,-2.4635198575290174e-05,-3e-11,3e-11
0.003625600000000008,0.14195236003012854,-0.014195349597177625,-1.41980750658285e-07,0.0,-0.01419532119092043,-0.028390642382926497,15.0,-15.0,-0.02840625719363743,0.141980750658285,1.5614810710933014e-05,-2.839062815646054e-05,-3e-11,3e-11
0.003645600000000008,0.15849073113876494,-0.0158491999426644,-1.5852242945933566e-07,0.0,-0.015849168226893907,-0.03169833645466834,15.0,-15.0,-0.03171577049215557,0.15852242945933567,1.7434037487232268e-05,-3.1698320570733296e-05,-3e-11,3e-11
0.003665600000000008,0.17252960872610473,-0.017253098937202234,-1.7256411483763596e-07,0.0,-0.017253064412095093,-0.03450612882215875,15.0,-15.0,-0.03452510714123491,0.17256411483763595,1.8978319076164152e-05,-3.450611153121841e-05,-3e-11,3e-11
0.003685600000000008,0.18384759133162096,-0.018384906254998692,-1.838843610521233e-07,0.0,-0.018384869465036462,-0.03676973892755745,15.0,-15.0,-0.03678996222879505,0.1838843610521233,2.0223301237597135e-05,-3.676972050234428e-05,-3e-11,3e-11
0.003705600000000008,0.192266187598237,-0.019226772618543136,-1.923046410472533e-07,0.0,-0.0192267341439255,-0.03845346828521665,15.0,-15.0,-0.03847461763507454,0.19230464104725328,2.1149349857883804e-05,-3.845344901629022e-05,-3e-11,3e-11
0.003725600000000008,0.19765263123948107,-0.019765421292375924,-1.976921619831508e-07,0.0,-0.019765381739870583,-0.03953076347849059,15.0,-15.0,-0.039552505339088384,0.1976921619831508,2.174186059779315e-05,-3.953074366971898e-05,-3e-11,3e-11
0.003745600000000008,0.1999219748054444,-0.019992357465137587,-1.9996195942032365e-07,0.0,-0.01999231745851118,-0.03998463491544018,15.0,-15.0,-0.04000662640464725,0.19996195942032366,2.199148920706967e-05,-3.9984614879251534e-05,-3e-11,3e-11
0.0037656000000000083,0.19903842940574942,-0.01990400221781857,-1.9907823731057682e-07,0.0,-0.019903962387999494,-0.039807924775034656,15.0,-15.0,-0.039829819073929684,0.19907823731057683,2.1894298895028252e-05,-3.9807904827410256e-05,-3e-11,3e-11
0.0037856000000000083,0.19501592906465035,-0.019501748965449945,-1.9505493246498468e-07,0.0,-0.019501709940578243,-0.039003419878849026,15.0,-15.0,-0.039024871701258235,0.19505493246498468,2.1451822409208898e-05,-3.900340033433092e-05,-3e-11,3e-11
0.0038056000000000084,0.18791791105467445,-0.01879194148211604,-1.8795549484359885e-07,0.0,-0.018791903877637246,-0.0375838077575287,15.0,-15.0,-0.03760447879540152,0.18795549484359886,2.067103787281588e-05,-3.7583788924405725e-05,-3e-11,3e-11
0.0038256000000000084,0.17785631529938709,-0.017785773855847464,-1.7789188675809245e-07,0.0,-0.017785738264806675,-0.035571476530141526,15.0,-15.0,-0.03559104078885866,0.17789188675809245,1.9564258717137684e-05,-3.557145870536349e-05,-3e-11,3e-11
0.0038456000000000085,0.1649898192070583,-0.01649911395116587,-1.650228173523918e-07,0.0,-0.01649908093485506,-0.03299816186879248,15.0,-15.0,-0.033016310808307026,0.1650228173523918,1.8148939514545104e-05,-3.299814533350154e-05,-3e-11,3e-11
0.0038656000000000085,0.14952133511404458,-0.014952253163381418,-1.4955123954554383e-07,0.0,-0.014952223242487532,-0.029904446484296368,15.0,-15.0,-0.02992089388499153,0.14955123954554383,1.6447400695160375e-05,-2.990443149925026e-05,-3e-11,3e-11
0.0038856000000000086,0.13169481025158317,-0.01316958641116739,-1.317211493585004e-07,0.0,-0.013169560057560798,-0.02633912011569586,15.0,-15.0,-0.026353606592238066,0.1317211493585004,1.4486476542206056e-05,-2.6339106917239175e-05,-3e-11,3e-11
0.0039056000000000086,0.11179137954856441,-0.011179227414119672,-1.1181373794744687e-07,0.0,-0.011179205043412493,-0.02235841008619842,15.0,-15.0,-0.022370707178197335,0.11181373794744687,1.229709199891682e-05,-2.2358398882454944e-05,-3e-11,3e-11
0.003925600000000008,0.09012493201803402,-0.009012565322604534,-9.014295710357685e-08,0.0,-0.009012547287596184,-0.018025094575155328,15.0,-15.0,-0.01803500835012528,0.09014295710357685,9.913774969953076e-06,-1.8025085542827668e-05,-3e-11,3e-11
0.003945600000000008,0.0670371604696375,-0.006703769692106363,-6.705056797547364e-08,0.0,-0.006703756277219696,-0.013407512554609069,15.0,-15.0,-0.013414886666396342,0.06705056797547364,7.3741117872731105e-06,-1.3407505836143807e-05,-3e-11,3e-11
0.003965600000000008,0.04289217284833377,-0.0042892516089257735,-4.290075133008568e-08,0.0,-0.004289243025721568,-0.00857848605056835,15.0,-15.0,-0.00858320420502423,0.04290075133008568,4.7181544558811545e-06,-8.578481751911338e-06,-3e-11,3e-11
0.003985600000000008,0.018070750047855338,-0.0018070894655977132,-1.8074364217743094e-08,0.0,-0.0018070858494382252,-0.0036141716988081283,15.0,-15.0,-0.003616159487819459,0.018074364217743093,1.9877890113308323e-06,-3.614169887755647e-06,-3e-11,3e-11
0.0040056000000000085,-0.007035659279384591,0.0007035715581057441,7.037066418979833e-09,0.0,0.0007035701501915187,0.0014071403003566207,15.0,-15.0,0.0014079142254104227,-0.007037066418979833,-7.739250538019247e-07,1.4071395952426277e-06,-3e-11,3e-11
0.0040256000000000085,-0.03203111205836636,0.003203136838044668,3.2037518316012896e-08,0.0,0.0032031304282603775,0.006406260856695251,15.0,-15.0,0.006409784290553944,-0.0320375183160129,-3.5234338586929634e-06,6.406257646536517e-06,-3e-11,3e-11
0.0040456000000000086,-0.05652141506165191,0.005652186736586359,5.6532719406838925e-08,0.0,0.005652175426018131,0.01130435085159367,15.0,-15.0,0.011310568227600015,-0.056532719406838926,-6.217376006345185e-06,1.1304345187014564e-05,-3e-11,3e-11
0.004065600000000009,-0.08012034158606612,0.008012098273839455,8.013636574251731e-08,0.0,0.008012082240861708,0.016024164480852116,15.0,-15.0,0.016032977747272525,-0.08013636574251731,-8.813266420409915e-06,1.602415645118871e-05,-3e-11,3e-11
0.004085600000000009,-0.10245572247410696,0.010245654235118463,1.0247621373130513e-07,0.0,0.010245633732580832,0.02049126746627787,15.0,-15.0,0.02050253763263754,-0.10247621373130512,-1.127016635966982e-05,2.0491257198163026e-05,-3e-11,3e-11
0.004105600000000009,-0.12317531539991601,0.012317630108652602,1.231999505984913e-07,0.0,0.012317605459892352,0.024635210919923916,15.0,-15.0,0.024648760248965118,-0.1231999505984913,-1.3549329041202124e-05,2.4635198575290174e-05,-3e-11,3e-11
0.004125600000000009,-0.14195236003012854,0.014195349597177673,1.41980750658285e-07,0.0,0.01419532119092048,0.028390642382926497,15.0,-15.0,0.02840625719363743,-0.141980750658285,-1.5614810710933014e-05,2.839062815646054e-05,-3e-11,3e-11
0.004145600000000009,-0.1584907311478544,0.015849199942664483,1.5852242946842692e-07,0.0,0.01584916822689399,0.03169833645648624,15.0,-15.0,0.03171577049397456,-0.15852242946842693,-1.7434037488321674e-05,3.169832057253741e-05,-3e-11,3e-11
0.004165600000000009,-0.1725296087442836,0.01725309893720234,1.7256411485581848e-07,0.0,0.017253064412095197,0.03450612882579455,15.0,-15.0,0.03452510714487289,-0.1725641148558185,-1.8978319078342964e-05,3.4506111534882145e-05,-3e-11,3e-11
0.004185600000000009,-0.1838475913679787,0.01838490625499872,1.8388436108848833e-07,0.0,0.018384869465036487,0.03676973893482905,15.0,-15.0,0.036789962236071005,-0.18388436108848832,-2.022330124195476e-05,3.6769720509616244e-05,-3e-11,3e-11
0.004205600000000009,-0.19226618761641584,0.019226772618543178,1.9230464106543578e-07,0.0,0.01922673414392554,0.038453468288852446,15.0,-15.0,0.038474617638712516,-0.19230464106543577,-2.1149349860069555e-05,3.84534490199262e-05,-3e-11,3e-11
0.004225600000000009,-0.19765263123948107,0.019765421292375948,1.976921619831508e-07,0.0,0.019765381739870608,0.03953076347849059,15.0,-15.0,0.039552505339088384,-0.1976921619831508,-2.174186059779315e-05,3.953074366971898e-05,-3e-11,3e-11
0.004245600000000009,-0.19992197482362328,0.019992357465137594,1.9996195943850616e-07,0.0,0.019992317458511186,0.03998463491907598,15.0,-15.0,0.04000662640828523,-0.19996195943850617,-2.1991489209248483e-05,3.9984614882887515e-05,-3e-11,3e-11
0.004265600000000009,-0.19903842940574942,0.019904002217818562,1.9907823731057682e-07,0.0,0.019903962387999487,0.039807924775034656,15.0,-15.0,0.039829819073929684,-0.19907823731057683,-2.1894298895028252e-05,3.9807904827410256e-05,-3e-11,3e-11
0.004285600000000009,-0.19501592908282925,0.01950174896544993,1.9505493248316722e-07,0.0,0.019501709940578225,0.039003419882484826,15.0,-15.0,0.039024871704896213,-0.19505493248316721,-2.145182241138771e-05,3.90034003379669e-05,-3e-11,3e-11
0.004305600000000009,-0.18791791105467445,0.01879194148211602,1.8795549484359885e-07,0.0,0.018791903877637225,0.0375838077575287,15.0,-15.0,0.03760447879540152,-0.18795549484359886,-2.067103787281588e-05,3.7583788924405725e-05,-3e-11,3e-11
0.004325600000000009,-0.17785631529938709,0.0177857738558474,1.7789188675809245e-07,0.0,0.017785738264806613,0.035571476530141526,15.0,-15.0,0.03559104078885866,-0.17789188675809245,-1.9564258717137684e-05,3.557145870536349e-05,-3e-11,3e-11
0.004345600000000009,-0.16498981922523717,0.016499113951165833,1.6502281737057433e-07,0.0,0.016499080934855023,0.03299816187242828,15.0,-15.0,0.033016310811945004,-0.16502281737057434,-1.8148939516723916e-05,3.2998145337165274e-05,-3e-11,3e-11
0.004365600000000009,-0.14952133511404458,0.014952253163381371,1.4955123954554383e-07,0.0,0.014952223242487486,0.029904446484296368,15.0,-15.0,0.02992089388499153,-0.14955123954554383,-1.6447400695160375e-05,2.990443149925026e-05,-3e-11,3e-11
0.0043856000000000095,-0.1316948102424937,0.01316958641116734,1.3172114934940911e-07,0.0,0.01316956005756075,0.02633912011387796,15.0,-15.0,0.026353606590419076,-0.13172114934940912,-1.448647654111665e-05,2.6339106915435062e-05,-3e-11,3e-11
