# artifact_type: raw_data
# circuit_file: 01_nmos_low_side_switch.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\by_device\mosfet\01_nmos_low_side_switch.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:24:43.854593

Time (s),V(drain),I(VIN),V(gate),V(m1#body diode),V(m1#gate),V(n1),V(vdd),I(LLOAD),I(VDD)
1.1134871757890687e-07,0.003054062626216418,3.2623203951587243e-06,5.0,-1.8868802008958278e-07,5.0000097869611855,9.931683180654993,10.0,0.0006831681934500699,-0.0006831681934500733
1.1666174625023067e-07,0.003296602060802351,4.403746650893936e-06,5.0,8.108919695156062e-06,5.000013211239953,9.926409536919858,10.0,0.0007359046308014282,-0.0007359046308014344
1.2728780359287827e-07,0.003764537630693562,3.3389069864497856e-06,5.0,-6.163740218189642e-08,5.000010016720959,9.91587102796905,10.0,0.0008412897203095004,-0.0008412897203095016
1.4853991827817345e-07,0.004716069512244592,4.367273401362226e-06,5.0,8.03125553916425e-06,5.000013101820204,9.894829075980574,10.0,0.0010517092401942625,-0.0010517092401942651
1.9104414764876382e-07,0.006595519771905785,3.3227211124753353e-06,5.0,-6.58154566706337e-08,5.000009968163337,9.852885046968513,10.0,0.0014711495303148603,-0.0014711495303148664
2.7605260638994455e-07,0.01034702691558524,4.312621058266686e-06,5.0,7.950810818554269e-06,5.000012937863175,9.769553397512118,10.0,0.0023044660248788284,-0.0023044660248788262
3.7605260638994455e-07,0.014705360182069357,3.252199353820373e-06,5.0,-1.5201060800877603e-07,5.000009756598061,9.672468549711487,10.0,0.0032753145028851264,-0.003275314502885124
4.7605260638994454e-07,0.019030335053914105,4.2326163409711626e-06,5.0,7.841963897669708e-06,5.000012697849023,9.576392920834936,10.0,0.004236070791650649,-0.004236070791650642
5.760526063899445e-07,0.023298996131590144,3.1768905657258983e-06,5.0,-2.4363760301547425e-07,5.000009530671697,9.481316022772823,10.0,0.005186839772271762,-0.005186839772271773
6.760526063899445e-07,0.027535276685612595,4.1544225930501e-06,5.0,7.736515824455261e-06,5.000012463267779,9.387227476639847,10.0,0.006127725233601534,-0.0061277252336015275
7.760526063899445e-07,0.031716097717427075,3.1029434710561077e-06,5.0,-3.3232736005813814e-07,5.000009308830413,9.294117011073297,10.0,0.0070588298892670385,-0.007058829889267038
8.760526063899445e-07,0.03586549383564051,4.077987774131486e-06,5.0,7.634319565439542e-06,5.000012233963322,9.201974461667358,10.0,0.007980255383326416,-0.007980255383326418
9.760526063899446e-07,0.03996026983337692,3.0303457738689588e-06,5.0,-4.182020028956475e-07,5.000009091037321,9.110789769330713,10.0,0.008892102306692868,-0.008892102306692864
1.0760526063899447e-06,0.04402455488909847,4.00326197080858e-06,5.0,7.535236137899546e-06,5.000012009785912,9.020552979709127,10.0,0.009794470202908735,-0.009794470202908731
1.1760526063899448e-06,0.048035044501713725,2.9590841843507576e-06,5.0,-5.013768218433963e-07,5.000008877252553,8.931254241599538,10.0,0.010687457584004625,-0.01068745758400462
1.276052606389945e-06,0.052015956078189124,3.930197402635116e-06,5.0,7.439134658443312e-06,5.0000117905922075,8.842883806362625,10.0,0.011571161936373739,-0.011571161936373753
1.376052606389945e-06,0.0559438823214258,2.889144572471025e-06,5.0,-5.819606232912672e-07,5.000008667433717,8.755432026390856,10.0,0.012445679736091434,-0.012445679736091439
1.4760526063899451e-06,0.05984312291925958,3.858748293339431e-06,5.0,7.345891737799235e-06,5.00001157624488,8.668889354512544,10.0,0.013311106454874568,-0.013311106454874572
1.5760526063899452e-06,0.06369017389053183,2.8205120752300417e-06,5.0,-6.600562032669046e-07,5.0000084615362255,8.583246342511472,10.0,0.014167536574885278,-0.014167536574885273
1.6760526063899453e-06,0.06750941162170038,3.7888707458133553e-06,5.0,7.255390928799841e-06,5.000011366612237,8.498493640523858,10.0,0.015015063594761431,-0.01501506359476143
1.7760526063899454e-06,0.0712772412005802,2.7531711885853127e-06,5.0,-7.357607797316373e-07,5.0000082595135655,8.414621995607312,10.0,0.015853780043926877,-0.015853780043926874
1.8760526063899455e-06,0.07501811046925587,3.7205226322001295e-06,5.0,7.167522222651374e-06,5.000011161567897,8.331622251131964,10.0,0.01668377748868035,-0.016683777488680357
1.9760526063899454e-06,0.07870833900388,2.6871058542710102e-06,5.0,-8.091663910464746e-07,5.000008061317563,8.249485345396687,10.0,0.01750514654603312,-0.017505146546033135
2.0760526063899453e-06,0.08237244117429571,3.6536634842043725e-06,5.0,7.082181583114346e-06,5.000010960990452,8.168202311015518,10.0,0.018317976889844816,-0.018317976889844823
2.176052606389945e-06,0.08598665615397007,2.6222995381797176e-06,5.0,-8.803602467699471e-07,5.000007866898614,8.087764273579186,10.0,0.019122357264208134,-0.019122357264208148
2.276052606389945e-06,0.08957556020553417,3.5882544002774353e-06,5.0,6.999270543148341e-06,5.000010764763201,8.008162451037899,10.0,0.01991837548962101,-0.019918375489621012
2.376052606389945e-06,0.09311531691989944,2.558735303415105e-06,5.0,-9.494250694320257e-07,5.00000767620591,7.929388152406306,10.0,0.020706118475936945,-0.020706118475936952
2.476052606389945e-06,0.09663056008980242,3.524257951914578e-06,5.0,6.9186958028632335e-06,5.0000105727738555,7.8514327771436045,10.0,0.021485672228563953,-0.021485672228563957
2.5760526063899448e-06,0.10009738227476618,2.4963958735746417e-06,5.0,-1.016439386991938e-06,5.00000748918762,7.774287813900209,10.0,0.022257121860997913,-0.022257121860997917
2.6760526063899447e-06,0.10354047068829013,3.4616381030527776e-06,5.0,6.840368885439483e-06,5.000010384914309,7.697944839896042,10.0,0.023020551601039572,-0.02302055160103958
2.7760526063899445e-06,0.10693585115906827,2.4352636935898175e-06,5.0,-1.0814778175391145e-06,5.0000073057910805,7.622395519707263,10.0,0.02377604480292737,-0.023776044802927374
2.8760526063899444e-06,0.11030826044781009,3.4003601274701367e-06,5.0,6.764205810113558e-06,5.000010201080382,7.547631604643543,10.0,0.024523683953564565,-0.024523683953564565
2.9760526063899443e-06,0.11363366171932182,2.375320986125473e-06,5.0,-1.1446113230211094e-06,5.000007125962958,7.473644931573295,10.0,0.025263550684267052,-0.025263550684267055
3.0760526063899442e-06,0.11693683762754851,3.3403905397300093e-06,5.0,6.690126796078525e-06,5.000010021171619,7.40042742230066,10.0,0.0259957257769934,-0.02599572577699341
3.176052606389944e-06,0.12019369252243499,2.316549797320988e-06,5.0,-1.2059074431119716e-06,5.000006949649392,7.3279710824277675,10.0,0.026720289175722323,-0.026720289175722334
3.276052606389944e-06,0.12342905150178093,3.2816970279014868e-06,5.0,6.618055989857346e-06,5.000009845091084,7.256268000732089,10.0,0.027437319992679107,-0.027437319992679107
3.376052606389944e-06,0.12661876374630746,2.258932044529871e-06,5.0,-1.2654305108217843e-06,5.000006776796133,7.185310348064347,10.0,0.028146896519356528,-0.028146896519356535
3.4760526063899438e-06,0.12978769353902342,3.224248388056239e-06,5.0,6.5479212141618685e-06,5.000009672745164,7.115090376726818,10.0,0.028849096232731818,-0.028849096232731825
3.5760526063899437e-06,0.1329116383471145,2.2024495558436996e-06,5.0,-1.3232418513833355e-06,5.000006607348667,7.045600419405587,10.0,0.02954399580594413,-0.029543995805944134
3.6760526063899436e-06,0.13601549855807227,3.168014469423497e-06,5.0,6.479653736343586e-06,5.000009504043408,6.976832888550334,10.0,0.030231671114496667,-0.030231671114496664
3.7760526063899434e-06,0.1390750232037251,2.147084109394015e-06,5.0,-1.3793999659341262e-06,5.000006441252328,6.9087802753396925,10.0,0.03091219724660308,-0.030912197246603074
3.876052606389944e-06,0.14211514586138074,3.1129661159923216e-06,5.0,6.413188054694871e-06,5.000009338898348,6.841435149063003,10.0,0.031585648509369964,-0.03158564850936997
3.976052606389944e-06,0.14511157023969623,2.0928174624401663e-06,5.0,-1.4339607012941362e-06,5.000006278452387,6.774790156117605,10.0,0.03225209843882395,-0.032252098438823956
4.0760526063899435e-06,0.14808926034621053,3.0590751198822375e-06,5.0,6.3484617009858615e-06,5.000009177225359,6.7088380193929815,10.0,0.03291161980607018,-0.032911619806070186
4.176052606389943e-06,0.151023877523272,2.0396313873405347e-06,5.0,-1.4869774071158337e-06,5.000006118894162,6.643571537298871,10.0,0.03356428462701129,-0.03356428462701129
4.276052606389943e-06,0.15394041359398647,3.00631417160524e-06,5.0,6.285415057841529e-06,5.000009018942515,6.578983583152203,10.0,0.034210164168477976,-0.03421016416847797
4.376052606389943e-06,0.15681449034581513,1.987507695311308e-06,5.0,-1.5385010814856419e-06,5.000005962523086,6.515067104234966,10.0,0.03484932895765035,-0.03484932895765035
4.476052606389943e-06,0.1596711249382755,2.9546568165450537e-06,5.0,6.223991189631536e-06,5.000008863970449,6.451815121184289,10.0,0.03548184878815711,-0.03548184878815712
4.576052606389943e-06,0.1624859022790835,1.9364282601852523e-06,5.0,-1.588580505993331e-06,5.00000580928478,6.389220727079058,10.0,0.036107792729209415,-0.03610779272920943
4.676052606389943e-06,0.16528386251180188,2.904077412990702e-06,5.0,6.164135685702166e-06,5.000008712232239,6.32727708683345,10.0,0.0367272291316655,-0.0367272291316655
4.776052606389943e-06,0.1680405562117576,1.8863750459452433e-06,5.0,-1.6372623711605216e-06,5.000005659125137,6.265977436311344,10.0,0.03734022563688656,-0.03734022563688656
4.876052606389943e-06,0.17078104427290158,2.854551097719593e-06,5.0,6.105796514913389e-06,5.000008563653293,6.205315081723594,10.0,0.037946849182764066,-0.037946849182764066
4.9760526063899425e-06,0.1734808453656207,1.837330120491032e-06,5.0,-1.6845913930669566e-06,5.000005511990361,6.1452833987693225,10.0,0.038547166012306774,-0.03854716601230678
5.0760526063899424e-06,0.17616503901181407,2.806053743809045e-06,5.0,6.048923890513986e-06,5.000008418161231,6.085875832037178,10.0,0.03914124167962822,-0.03914124167962822
5.0999999999999995e-06,0.17679602495343122,1.8074473699947191e-06,5.0,-1.703295128784076e-06,5.0000054223421095,6.071741294778756,10.0,0.039282587052212437,-0.03928258705221244
5.105134655641105e-06,0.16160943075602796,0.008423437320708826,4.743267217944705,-0.00023806371090571207,4.7685375299068316,6.068708202975422,10.0,0.039312917970245775,-0.03931291797024578
5.115403966923316e-06,0.15809126919969807,0.011101127646422349,4.229801653834159,0.00017515478449335207,4.2631050367734264,6.0626433270189,10.0,0.039373566729810995,-0.039373566729811
5.1297696911287785e-06,0.16771878597948126,0.009233161635473053,3.5115154435610476,-6.178476935786957e-05,3.5392149284674668,6.054174009083784,10.0,0.03945825990916216,-0.039458259909162165
5.145712758714674e-06,0.17814445852965277,0.010733273694882639,2.7143620642662554,0.00016688814884809164,2.746561885350903,6.044804973156209,10.0,0.03955195026843791,-0.03955195026843791
5.163685867867646e-06,0.8278103451149356,0.015494374942774503,1.815706606617662,0.004938837261600119,1.8621897314459854,6.034853528891256,10.0,0.03965146471108744,-0.03965146471108744
