# artifact_type: raw_data
# circuit_file: 04_class_ab_power_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\comprehensive_circuits\04_class_ab_power_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:26.120133

Time (s),V(out),V(in),I(VIN),V(b1),V(b2),V(c2),V(c3),V(e3),V(np),V(pp),V(tail),V(vdd),V(vss),I(VDD),I(VSS)
0.002584615898367285,-1.9064920165196186,-0.15208879087429394,-5.202140335907387e-07,-0.15260900490788468,-0.18391009325763652,9.935787328034527,-1.705202567562715,10.597196241988247,-2.236639193361686,-2.7680758191606785,-0.7981911124845912,12.0,-12.0,-0.0023772193036961653,0.24077436312854428
0.0025847996277151685,-1.1818509932000796,-0.15238720766793012,1.299175601475217e-06,-0.1510880320664549,-0.15784550943341732,8.57283443484143,-0.8000551428402615,9.253165369814951,-1.398786682193761,-1.9975182215472693,-0.7890143073204722,12.0,-12.0,-0.0036522387565156578,0.1514555725309307
0.0025849713728776907,1.6029933591971572,-0.15266597587991118,1.7488044254959607e-05,-0.13517793162495156,-0.004030989382096433,4.637576130937113,2.4579048486124377,5.346013154064313,1.821706578942078,1.1855083092717165,-0.6597001644994841,12.0,-12.0,-0.20569277235075845,0.005304298419614682
0.0025850662896507942,3.199564217902615,-0.15281996381545884,4.3671637270383716e-05,-0.10914832654507513,0.29977159928259944,3.5704780220379893,4.125982091314931,4.283891190191211,3.4900729203155225,2.854163749316115,-0.3556727440694842,12.0,-12.0,-0.4059042417487575,0.005779874505118453
0.0025851478853179052,3.429836534944725,-0.15295229685138484,-2.0833338192798983e-05,-0.17378563504418382,0.3120595895174712,3.759076455718051,4.3443607188027435,4.470867851502162,3.7049613470959484,3.065561975389145,-0.3415392175072087,12.0,-12.0,-0.4346899242667348,0.005841083290720606
0.002585227871665409,3.3740705373046356,-0.15308198084900154,1.0316413030485289e-05,-0.14276556781851626,0.2886846612434075,3.703843582073392,4.301480170084429,4.416449499040175,3.663048322901921,3.024616475719416,-0.3661890847882631,12.0,-12.0,-0.4277234816093767,0.0058245553539732296
0.0025852810968310666,3.392873890720072,-0.15316825480647683,3.1399295440864903e-06,-0.15002832526239035,0.3107696380547212,3.7047127223677845,4.307833538645818,4.417266922698623,3.6690907999326154,3.03034806121942,-0.34344767204572973,12.0,-12.0,-0.43008276442148485,0.005830629474401513
0.002585341245696741,3.389524331500278,-0.1532657309384857,-2.537043483153567e-06,-0.15580277442163926,0.2957515350590613,3.7093369142211556,4.31681358733707,4.421897632483942,3.6781835970543852,3.0395536067716984,-0.3587192841032097,12.0,-12.0,-0.4296517750706812,0.005830896153965707
0.002585398338280455,3.3968497417932784,-0.15335823386656489,5.637657991077111e-06,-0.1477205758754878,0.3055196608078151,3.7014264231488165,4.3123886678099455,4.414138630039463,3.673642067878481,3.0348954679470146,-0.34884197316953514,12.0,-12.0,-0.43057914944093056,0.005829898657030998
0.0025854761582506628,3.3921224208566327,-0.15348428807526024,-1.8413389461245698e-06,-0.1553256270213848,0.29978063928325366,3.7044012692627217,4.319135231553869,4.417161018375922,3.6804860803502066,3.0418369291465446,-0.3546520385860521,12.0,-12.0,-0.42998153030472963,0.005833358331451227
0.002585631798191079,3.4010277000905704,-0.15373628637780648,4.558475305416871e-06,-0.1491778110723896,0.30420576981201086,3.696632150329221,4.317015318659198,4.409559885790573,3.678257092104456,3.0394988655497155,-0.35015702349887345,12.0,-12.0,-0.4311000678627721,0.005830263269975453
0.002585911129559483,3.3973399393151316,-0.15418818593130468,-1.2397721912456446e-06,-0.1554279581225503,0.301054158209761,3.6973515633464205,4.324451867566779,4.410511889525937,3.6857777772008524,3.0471036868349275,-0.353382805429435,12.0,-12.0,-0.4306369394125511,0.005835398216309436
0.002586286766558932,3.4060282589843163,-0.15479513873382716,4.1849898074457085e-06,-0.15061014892638144,0.30430538809088203,3.689938757149293,4.322331608983263,4.403312748495388,3.6835615975334624,3.04479158608366,-0.3500560386584916,12.0,-12.0,-0.43172611501387337,0.005831583087173849
0.0025869590814214505,3.4015518774639513,-0.15587930746797787,-9.824173370711362e-07,-0.156861724805049,0.30172780739293326,3.691547976917548,4.328802572058235,4.405182282706639,3.6901172572792875,3.051431942500351,-0.3527122574871174,12.0,-12.0,-0.43116555082065133,0.005836968134491209
0.002587934336126494,3.409032274107558,-0.15744704502881585,4.060079562158685e-06,-0.15338696546665714,0.3044563968267416,3.6856798278689977,4.325509077693429,4.399446688897141,3.6867292934371,3.047949509180789,-0.34990478167659916,12.0,-12.0,-0.4321023861381832,0.005832436359146287
0.0025895069243325776,3.4028729696359137,-0.1599625282047787,-8.472908170513763e-07,-0.16080981902183009,0.30195498614765237,3.689673947222839,4.3301626367325685,4.403515578404102,3.691474590209114,3.052786543685655,-0.35248623407385893,12.0,-12.0,-0.4313314201278615,0.005837502011596664
0.0025914577000586835,3.4090727218310355,-0.16306122348508442,4.048411911602577e-06,-0.15901281157348185,0.30439958083517005,3.68563046443334,4.325566390386916,4.399425819279335,3.686787304392577,3.0480082183982433,-0.349960973838455,12.0,-12.0,-0.432107307452128,0.005832395459282235
0.0025943165610109184,3.4025283910240973,-0.16755797359262511,-7.228691468724854e-07,-0.16828084273949762,0.3019704421764927,3.6901772131946555,4.329790315470723,4.403980786563833,3.69110408990627,3.0524178643418143,-0.3524710473290043,12.0,-12.0,-0.43128835034417534,0.005837447817406597
0.0025990450854025877,3.408947235544718,-0.17487620287175218,4.132736127304085e-06,-0.1707434667444481,0.3043567190017876,3.685827136181964,4.325442469738193,4.399603314299633,3.686662821025982,3.0478831723137576,-0.3500036877486193,12.0,-12.0,-0.4320915001191281,0.005832326376975401
0.0026085021341859266,3.4025470463263447,-0.18904328502404052,-4.932994408562085e-07,-0.18953658446489674,0.3019894262103087,3.6901751604409245,4.329805420115504,4.40398036830104,3.691117797178429,3.052430174241348,-0.3524524391138633,12.0,-12.0,-0.4312906512243444,0.005837391143426681
0.0026185021341859267,3.4089343671214722,-0.2032968895746447,4.400815086443163e-06,-0.19889607448820154,0.3043443690811252,3.685833958605468,4.325431910808009,4.399609185436344,3.6866538344802002,3.0478757581523985,-0.350015685663841,12.0,-12.0,-0.43208986158637686,0.005832315457834503
0.0026285021341859267,3.402540092212146,-0.21674817417961043,-2.0956229070947466e-07,-0.2169577364703199,0.30199961396423125,3.6901634457417916,4.329795755042544,4.403969031105417,3.6911108254047127,3.0524258957668735,-0.35244191353764504,12.0,-12.0,-0.4312899177910907,0.005837512818007665
0.0026385021341859267,3.4089318413390743,-0.2293440527639123,4.6457017110184e-06,-0.2246983510528939,0.3043333642775509,3.6858363800955116,4.325431962659509,4.399611173645413,3.6866540457188046,3.0478761287781073,-0.3500265377229558,12.0,-12.0,-0.43208951781642213,0.005832305549058947
0.0026485021341859268,3.402542971908237,-0.24103481514928538,4.007812901742221e-08,-0.24099473702026797,0.3020106445985157,3.690162689016893,4.329796085635575,4.4039685650601905,3.6911111869174436,3.0524262881993005,-0.35243093293201194,12.0,-12.0,-0.431290302425964,0.00583752320655271
0.0026585021341859268,3.4089301156334217,-0.2517743232375967,4.854775327585708e-06,-0.24691954791001097,0.30432248682982915,3.6858386563741314,4.325432839837656,4.3996130764958865,3.6866549155731922,3.047876991308738,-0.3500372842597614,12.0,-12.0,-0.4320892740570912,0.005832295585551086
0.002668502134185927,3.402545617837439,-0.2615201930968367,2.5185729494477246e-07,-0.2612683358018919,0.30202160177847076,3.6901623619556077,4.329796174178225,4.403968483075402,3.6911112841063973,3.0524263940345655,-0.3524200229853019,12.0,-12.0,-0.43129065750235895,0.005837533518057418
0.002678502134185927,3.4089285622168837,-0.27023396223113383,5.02453364083211e-06,-0.2652094285903017,0.3043116776483473,3.6858406899234897,4.325433895536961,4.399614763370414,3.6866559649968904,3.0478780344568133,-0.3500479622268592,12.0,-12.0,-0.4320890519227163,0.005832285682047828
0.002688502134185927,3.4025481937236495,-0.27788124137465947,4.2261856322671227e-07,-0.27745862281143274,0.3020325014998186,3.690162274085894,4.329796191172588,4.403968617745937,3.691111309307318,3.052426427442034,-0.3524091669756208,12.0,-12.0,-0.43129100358628136,0.005837543803387571
0.002698502134185927,3.4089270850709794,-0.2844318502103422,5.152096456324177e-06,-0.279279753754018,0.30430092696387445,3.685842617526141,4.32543502930454,4.399616356295792,3.686657092641597,3.047879155978667,-0.3500585814173644,12.0,-12.0,-0.4320888393771014,0.0058322758067925464
0.002708502134185927,3.4025507508440924,-0.2898599364777965,5.498487822209108e-07,-0.2893100876955756,0.3020433489915407,3.6901623126586407,4.3297961903065,4.403968867330021,3.691111316274243,3.0524264422419756,-0.35239836064917585,12.0,-12.0,-0.4312913471482176,0.005837554079050433
0.002718502134185927,3.4089256425222083,-0.29414407800038156,5.23525027279454e-06,-0.288908827727587,0.3042902303669118,3.685844501368255,4.325436197517592,4.399617910855797,3.6866582550236466,3.0478803125297094,-0.3500691462056549,12.0,-12.0,-0.4320886311990648,0.005832265946328605
0.002728502134185927,3.402553306084006,-0.2972673672287458,6.31718678204907e-07,-0.2966356485505409,0.30205414605888165,3.690162417390746,4.329796189256349,4.403969177055886,3.6911113226326604,3.052426456008957,-0.3523876031545589,12.0,-12.0,-0.4312916903467965,0.005837564350552915
0.002738502134185927,3.40892421646007,-0.29921747796719994,5.272482953148515e-06,-0.2939449950140514,0.3042795858041036,3.6858463686897043,4.3254373812165,4.399619451403305,3.686659433233384,3.0478814852502705,-0.35007965863511586,12.0,-12.0,-0.43208842512228784,0.005832256094704715
0.002748502134185927,3.402555860662374,-0.2999867140195802,6.671124459378544e-07,-0.29931960157364235,0.30206489292484323,3.6901625519110075,4.329796189293352,4.403969513561234,3.6911113296549667,3.0524264700165875,-0.3523768952045658,12.0,-12.0,-0.4312920333759962,0.005837574618278907
0.002758502134185927,3.408922799345646,-0.29957203956261835,5.263007336684083e-06,-0.2943090322259343,0.304268992302788,3.6858482307253233,4.32543857250933,4.399620987978288,3.6866606193963776,3.047882666283441,-0.3500901196845114,12.0,-12.0,-0.43208822020658033,0.005832246249531052
0.002768502134185927,3.4025584087462084,-0.29797509112694914,6.556460671357841e-07,-0.2973194450598134,0.3020755890769141,3.690162690818395,4.329796184301408,4.403969853312181,3.6911113312505135,3.0524264781996244,-0.3523662382370069,12.0,-12.0,-0.4312923755455387,0.0058375848802694795
0.002778502134185927,3.4089213883872715,-0.29520217113847197,5.206773425095945e-06,-0.289995397713376,0.3042584493990704,3.6858500913885046,4.325439768477242,4.399622524069801,3.6866618105968545,3.0478838527164664,-0.3501005298319226,12.0,-12.0,-0.4320880161073575,0.0058322364098817876
0.002788502134185927,3.4025609413993427,-0.2912642230455547,5.976740742048956e-07,-0.29066654897134986,0.30208623365463216,3.6901628137927824,4.329796164910725,4.403970177336952,3.6911113180854347,3.0524264712601346,-0.35235563403282444,12.0,-12.0,-0.431292715775939,0.0058375951336946345
0.002798502134185927,3.4089199828933907,-0.28617678813024244,5.104468949542417e-06,-0.2810723191807,0.30424795687832623,3.6858519512379853,4.325440968404221,4.399624060158815,3.686663006115464,3.047885043826712,-0.3501108893077476,12.0,-12.0,-0.4320878127432195,0.00583222657554578
0.002808502134185927,3.402563448289106,-0.2799599441739189,4.942846608570867e-07,-0.2794656595130618,0.30209682561771223,3.6901629028099254,4.329796120284504,4.403970468727785,3.691111279363439,3.052426438442362,-0.35234508455217933,12.0,-12.0,-0.43129305281254915,0.005837605375082757
0.002818502134185927,3.4089185831343385,-0.2726382262194724,4.957508307650081e-06,-0.26768071791182235,0.3042375146643442,3.6858538093518005,4.32544217258612,4.3996255953972625,3.686664206242063,3.0478862398979905,-0.35012119819876386,12.0,-12.0,-0.4320876101533173,0.005832216746612998
0.0028285021341859272,3.4025659184917214,-0.2642405297426962,3.4728322594360875e-07,-0.26389324651675256,0.30210736382414827,3.6901629409434165,4.329796038961929,4.403970711568753,3.6911112036660567,3.0524263683701895,-0.3523345918607091,12.0,-12.0,-0.4312933853265122,0.0058376156008388925
0.0028385021341859273,3.4089171898837947,-0.2547999966150395,4.768010041980098e-06,-0.2500319865730594,0.30422712277509434,3.6858556642653095,4.325443381850621,4.3996271284524235,3.68666541179686,3.0478874417431063,-0.3501314564855682,12.0,-12.0,-0.4320874084392159,0.005832206923367571
0.0028485021341859273,3.402568340785099,-0.24435388430778934,1.5916461993851312e-07,-0.24419471968785086,0.3021178470587309,3.690162911715973,4.329795909164861,4.40397089035031,3.6911110792583255,3.0524262493518046,-0.3523241581036286,12.0,-12.0,-0.4312937119514686,0.005837625807340241
0.0028585021341859273,3.4089158042916665,-0.2329434188538473,4.538763212598267e-06,-0.22840465564124907,0.3042167813125038,3.6858575144950336,4.325444597424574,4.3996286579840325,3.6866666239984025,3.047888650572226,-0.3501416640437131,12.0,-12.0,-0.43208720774886444,0.005832197106232297
0.0028685021341859273,3.402570703822478,-0.22061363214741422,-6.692545771787447e-08,-0.2206805576051321,0.3021282740493012,3.6901627988925236,4.329795718979368,4.403970989785876,3.691110894269695,3.052426069560015,-0.35231378548907794,12.0,-12.0,-0.4312940313056828,0.005837635990807931
0.0028785021341859274,3.4089144279411454,-0.2074131842236766,4.27318319192954e-06,-0.20314000103174706,0.3042064904721543,3.685859358986902,4.325445820994084,4.399630183055351,3.6866678445231758,3.0478898680522826,-0.35015182061706734,12.0,-12.0,-0.43208700828344604,0.005832187295787297
0.0028885021341859274,3.402572996398695,-0.19339417121987854,-3.2723929078886977e-07,-0.1937214105106674,0.3021386434939473,3.6901625867317116,4.329795456634359,4.403970995052386,3.6911106369717,3.0524258173090515,-0.35230347624676006,12.0,-12.0,-0.4312943420254385,0.005837646147550099
0.0028985021341859274,3.408913063434035,-0.17861191977566723,3.975257576647784e-06,-0.17463666219901944,0.30419625061016203,3.6858611981921765,4.32544705531781,4.399631704144544,3.686669076117288,3.0478910969167528,-0.3501619257026095,12.0,-12.0,-0.4320868103705635,0.00583217749291845
0.0029085021341859274,3.402575208254599,-0.16312476868412648,-6.174854294018189e-07,-0.1637422541135283,0.3021489541505783,3.6901622613114364,4.3297951113445885,4.403970893035319,3.6911102966185574,3.0524254818925423,-0.3522932324668096,12.0,-12.0,-0.4312946428661064,0.005837656274082368
0.0029185021341859275,3.408911716369758,-0.14699383865520738,3.649483061792056e-06,-0.1433443555934153,0.30418606247078817,3.685863037472765,4.325448306300817,4.399633226339479,3.6866703246635586,3.047892343026305,-0.35017197814669715,12.0,-12.0,-0.4320866147117073,0.005832167699534267
0.0029285021341859275,3.4025773337129106,-0.13028279110021318,-9.328955104030657e-07,-0.13121568661061625,0.3021592052437233,3.6901618167250385,4.329794677119464,4.4039706781492045,3.691109867243976,3.0524250573684863,-0.3522830553839689,12.0,-12.0,-0.43129493315798584,0.005837666368555637
0.0029385021341859275,3.408910403741781,-0.11305757688929201,3.3007942334475904e-06,-0.10975678265584442,0.30417592813844285,3.685864901269728,4.325449591792541,4.399634772646129,3.68667160795251,3.0478936241124783,-0.3501819744769563,12.0,-12.0,-0.43208642343536496,0.0058321579212918355
0.0029485021341859275,3.4025793870468797,-0.09538617607348156,-1.268298632580445e-06,-0.096654474706062,0.302169398196196,3.690161281429094,4.329794168864901,4.403970377075475,3.691109363712947,3.052424558560997,-0.35227294231747036,12.0,-12.0,-0.4312952147338365,0.0058376764355150875
0.0029585021341859276,3.4089091894561965,-0.07733832959850974,2.934485215939228e-06,-0.07440384438257051,0.3041658550624055,3.685866893113494,4.325450978802634,4.399636440349807,3.6866729927823414,3.0478950067620527,-0.350191901829252,12.0,-12.0,-0.4320862445491258,0.005832148179116364
0.0029685021341859276,3.402581469114427,-0.058985264069132466,-1.6182024787797183e-06,-0.06060346654791218,0.3021795441429194,3.6901608322959016,4.3297936921973585,4.40397015585551,3.6911088913188954,3.052424090440426,-0.3522628734097125,12.0,-12.0,-0.4312955002826726,0.005837686507799639
0.0029785021341859276,3.4089083379840437,-0.04039941065027921,2.5561245612583624e-06,-0.03784328608902084,0.30415587345389883,3.6858694552116873,4.325452744495133,4.399638644826757,3.6866747554531463,3.047896766411161,-0.35020170738020395,12.0,-12.0,-0.4320861112033043,0.005832138559455587
0.0029885021341859276,3.4025840548167077,-0.021654119214324388,-1.976881533326109e-06,-0.023631000747650496,0.30218969635332465,3.690161286604418,4.32979374462138,4.403970781862296,3.6911089460248636,3.052424147428339,-0.35225275441344633,12.0,-12.0,-0.43129584938810694,0.00583769674028477
0.0029985021341859277,3.408908972059337,-0.00282336886265668,2.171461061371006e-06,-0.0006519078012856744,0.3041461107456304,3.685874480076403,4.325456065311054,4.399643163593938,3.6866780687486553,3.0479000721862635,-0.35021116748463316,12.0,-12.0,-0.4320861641450051,0.005832129429016554
0.0030085021341859277,3.4025892051275672,0.016018524036037395,-2.3384778239007537e-06,0.013680046212136641,0.30220008693396055,3.690166178128548,4.329796485400577,4.4039755731741215,3.69111168038752,3.052426875374456,-0.3522421754023757,12.0,-12.0,-0.43129652047943523,0.005837707805560087
0.0030185021341859277,3.4089157968498927,0.03479719913852981,1.7863081928343302e-06,0.03658350733136414,0.3041370999711374,3.685889917513768,4.325465871296107,4.399657463216577,3.6866878473962426,3.047909823496388,-0.3502193456100022,12.0,-12.0,-0.43208699324429745,0.005832122324083942
0.0030285021341859278,3.4026054407935282,0.053438545593349485,-2.697121780381106e-06,0.050741423812968374,0.3022116763759154,3.6901901181126298,4.329810841823022,4.403998249093248,3.6911259939534933,3.0524411460839564,-0.35222944041917714,12.0,-12.0,-0.43129858185447745,0.00583772248462622
0.0030385021341859278,3.4089477032669793,0.07186899452246143,1.4064262513764327e-06,0.07327542077383785,0.30413098002429123,3.685947730713939,4.3255019560083605,4.399711563596656,3.6867238234537667,3.0479456908991622,-0.3502224816273481,12.0,-12.0,-0.43209096688980253,0.005832123412052334
0.003048502134185928,3.4026659562935557,0.09001580936401361,-3.047203196261913e-06,0.0869686061677517,0.30222820673113554,3.6902901290002172,4.32987159217968,4.404092350489755,3.6911865569447446,3.05250152170982,-0.35220793922858507,12.0,-12.0,-0.431306195123355,0.005837751611761375
0.003058502134185928,3.409075585984802,0.10780737293031754,1.036984906065987e-06,0.10884435783638353,0.30413577689735477,3.686168147409878,4.325638601330054,4.399918383495294,3.6868600479746414,3.048081494619232,-0.3502064552505223,12.0,-12.0,-0.4321069730840179,0.00583215583804255
0.003068502134185928,3.402889387414413,0.1251734700481692,-3.384149253665247e-06,0.12178932079450397,0.30226305004982656,3.69067093979978,4.330103031990183,4.404450109150648,3.691417278740218,3.0527315254902496,-0.352154018897236,12.0,-12.0,-0.43133423340778165,0.005837833907138293
0.003078502134185928,3.4095393953732738,0.14204556466606055,6.813366147650221e-07,0.14272690128082557,0.3041786648935776,3.6869605802117906,4.326127221606289,4.400662476276648,3.687347153888362,3.0485670861704293,-0.3501233634395203,12.0,-12.0,-0.43216509402850534,0.005832297937278549
0.003088502134185928,3.403650201463363,0.15835707033465868,-3.706134651131494e-06,0.15465093568352717,0.30235842817308756,3.6919868120780235,4.330897489323807,4.405685947336577,3.6922092690818107,3.053521048839842,-0.35199270679383576,12.0,-12.0,-0.43142964282411356,0.005838091582901947
0.003098502134185928,3.4110368597665697,0.1740436129931115,3.381097863747705e-07,0.17438172277948627,0.3043388045554504,3.6895391310523236,4.327698880824038,4.403084643169619,3.6889139324101805,3.050128983996337,-0.34983276808224884,12.0,-12.0,-0.4323528027407235,0.0058327774882434465
0.003108502134185928,3.405927573515474,0.18904328502404297,-4.017806014479836e-06,0.18502547900956315,0.30262505154133207,3.696016812708083,4.333280828780878,4.409471820867235,3.694585209245297,3.0558895897097362,-0.35152494837255654,12.0,-12.0,-0.43171518019379107,0.005838844179533077
0.003118502134185928,3.415184089581389,0.20329688957464623,-4.118725307398997e-09,0.20329277084933883,0.3048014202557798,3.696949000547799,4.332047170184427,4.4100504759267745,3.693250734239502,3.0544542982945746,-0.3489957141403828,12.0,-12.0,-0.4328727172649849,0.005834131123833895
0.003128502134185928,3.411551210797414,0.21674817417961262,-4.334602211085052e-06,0.2124135719685276,0.30327277461856855,3.7066316805872805,4.339169959220033,4.41945589514301,3.7004560496237193,3.0617421400273956,-0.3503549086523264,12.0,-12.0,-0.43242023086804693,0.005840688689205391
0.003138502134185928,3.4240104031069065,0.22934405276391362,-3.660725106841326e-07,0.2289779802532295,0.3058099902869598,3.714583596895744,4.3412980209998775,4.426670695091578,3.70247275402674,3.0636474870536192,-0.3471199270733472,12.0,-12.0,-0.4339792317123141,0.005837003041204577
0.003148502134185928,3.4217527167561004,0.24103481514928726,-4.678683023424154e-06,0.2363561321258631,0.3044695334182882,3.7304172998133343,4.349855048610744,4.441926260057959,3.7111080516128614,3.072361054615,-0.3480480180524412,12.0,-12.0,-0.4336991963278365,0.0058440265780330385
0.003158502134185928,3.4351001497725218,0.25177432323759785,-7.666609892983695e-07,0.25100766224829946,0.30720000229154587,3.752947308570159,4.3529204747231915,4.463179049314225,3.714059005069406,3.075197535415622,-0.3440911561824385,12.0,-12.0,-0.43536951190375817,0.005840613367282211
0.003159752134185928,3.4310000558652907,0.25304772369022743,-2.8328985168972e-06,0.2502148251733302,0.30620380750236154,3.7572315564036276,4.354079471012935,4.467424851637158,3.7152675466750713,3.0764556223372095,-0.34511560104225425,12.0,-12.0,-0.43485704142898385,0.005843181612587317
0.003162252134185928,3.430850672724055,0.25554761948231897,-2.9084080244488972e-06,0.25263921145787005,0.30625590380636497,3.765992343453425,4.353929662027839,4.475885650958129,3.7151179388672286,3.076306215706613,-0.34479029414071305,12.0,-12.0,-0.4348382762643439,0.005843116926126272
0.003162877134185928,3.4305517366627076,0.25616276522274084,-2.9111680708081115e-06,0.25325159715193274,0.306251292826442,3.7690324296291933,4.353612721081459,4.47883679934276,3.7148024415226333,3.075992161963808,-0.3447106132995579,12.0,-12.0,-0.43480082229569916,0.005843028697263511
0.003164127134185928,3.4291861946980524,0.2573811962380106,-2.940056474886666e-06,0.25444113976312394,0.30616864260553106,3.7759991401388184,4.3521807348619195,4.485623329312505,3.713374899448329,3.0745690640347387,-0.3446310554491755,12.0,-12.0,-0.4346296269458634,0.005842580654244273
0.003164439634185928,3.4286338996836454,0.25768332620551393,-2.9473505780421797e-06,0.25473597562747174,0.30613062344609,3.7781063653532385,4.351601998869281,4.487682713759325,3.712797945310312,3.0739938917513423,-0.3446254292572158,12.0,-12.0,-0.43456038808544406,0.005842400297806254
0.003165064634185928,3.4271602195993474,0.2582846046299285,-2.9630514983281495e-06,0.2553215531316004,0.30602744209280597,3.7830089778398794,4.350056747993042,4.4924843980170674,3.7112574618839513,3.0724581757748632,-0.3446365741787195,12.0,-12.0,-0.4343756380520034,0.00584191702066643
0.003166314634185928,3.4209436891794285,0.2594752030633734,-3.0005649840832453e-06,0.25647463807929016,0.3055470735290944,3.798630828281374,4.343539309226805,4.507860606191368,3.704760161572768,3.0659810139187256,-0.34488929827818554,12.0,-12.0,-0.43359629072142525,0.005839880324595945
0.003166627134185928,3.416800739653653,0.25977035463564857,-3.016050230266181e-06,0.2567543044053824,0.30524348841378984,3.807128240756579,4.339192216411702,4.516271088889538,3.700426410434093,3.0616606044564847,-0.3451074337020272,12.0,-12.0,-0.433076906721368,0.005838515697044414
0.003166705259185928,3.4152259751508702,0.2598439860893291,-3.0194082488429813e-06,0.2568245778404861,0.30516363803449387,3.8102550336539527,4.337535229695141,4.519374571670795,3.6987744132671674,3.0600135968392004,-0.3451644136796937,12.0,-12.0,-0.43287949417364757,0.005837987663007063
0.003166861509185928,3.4108485906390897,0.25999106114517573,-3.037741747884907e-06,0.2569533193972908,0.3049129779850257,3.8186359345907137,4.332932848835144,4.527694428576008,3.694185910040426,3.055438971245704,-0.345356825435001,12.0,-12.0,-0.43233072966548036,0.005836527201338776
0.003167174009185928,3.3723954616811773,0.2602844593549906,-3.1578465432310736e-06,0.2571266128117595,0.30298344249795056,3.8885013601630987,4.29246829767934,4.5972135749805325,3.6538427705744394,3.015217243469527,-0.346939291837109,12.0,-12.0,-0.42751018916810324,0.005823623257021742
0.003167252134185928,3.344140429508998,0.2603576521580983,-3.2369013993966875e-06,0.2571207507587016,0.3017408354466769,3.9394705289803658,4.2627141369226464,4.647965882028659,3.6241775375808345,2.9856409382390203,-0.34796339893746614,12.0,-12.0,-0.4239681370928423,0.005814094137989563
0.0031674083841859283,3.255634397021275,0.260503849541592,-3.562053935019676e-06,0.2569417956065723,0.2973291970321318,4.097893617994081,4.169594531119481,4.80563220313191,3.531338356677761,2.8930821822360517,-0.3515810203743131,12.0,-12.0,-0.4128728406975881,0.005784384035824335
0.003167609032685033,2.8972502405425504,0.2606912207151885,-4.590901403418062e-06,0.25610031931177046,0.28197359060458255,4.738934891493407,3.79237180122091,5.443418284785601,3.1552618357989815,2.51815187037707,-0.3633147841803114,12.0,-12.0,-0.367945788125823,0.005663368106261113
0.0031678199281540763,-0.19557629316570796,0.26088771416865686,-1.0281457364657654e-05,0.2506062568039992,0.1534506319668723,9.375049399562773,0.30439497054051695,10.042438223932974,-0.3171352821997181,-0.9386655349399484,-0.4014195673894719,12.0,-12.0,-0.003256363433166598,0.027641425144582305
0.0031679798803159664,-1.9193814385408121,0.2610364377729592,-1.4555254680769067e-06,0.2595809123048823,-0.16759056065901398,11.323152864508122,-9.490785936402395,11.9105489453502,-6.145068093247548,-2.799350250117437,-0.3936198631545423,12.0,-12.0,-0.0013146930881902108,0.24131241010579804
0.003168092592553006,-2.1710144293436353,0.2611410793246702,-8.623681653488566e-06,0.25251739767118164,-0.18354395712192606,11.616469951782232,-11.321230447415717,12.03674012884612,-7.178523738917972,-3.035817030384839,-0.3990682112861534,12.0,-12.0,-0.0008821448154350264,0.27234847601819884
0.0031681964450428492,-2.095952349857953,0.2612373795930878,-3.4677358939922266e-06,0.25776964369909555,-0.19144611112995713,11.755198856760007,-11.84321627972791,12.003287323906877,-7.4117019581515216,-2.980187636454829,-0.3954390296089026,12.0,-12.0,-0.0011490178160897813,0.26323097250279776
0.003168310227005286,-2.112312700408959,0.2613427595621049,-6.724266145723189e-06,0.2546184934163817,-0.18587693687411572,11.89609407341238,-11.979566606314917,12.020868829616735,-7.477513078952787,-2.9754595514747146,-0.39689114967157646,12.0,-12.0,-0.0008580344396307282,0.2649857895438519
0.0031684542024751766,-2.104626647009324,0.2614759120115372,-5.028539901004892e-06,0.2564473721105323,-0.19289328116260543,11.953688905703249,-11.986301165601445,11.991500628658658,-7.487665488543318,-2.9890298113675913,-0.3968075691035037,12.0,-12.0,-0.0011393875157068578,0.2643078611772553
0.0031686675839682267,-2.109223466698127,0.26167285944734864,-5.620648650248494e-06,0.25605221079710017,-0.1892546918936518,12.002161376260798,-12.004668241773826,12.011348729137266,-7.488484654094349,-2.972301066177202,-0.3954363291599517,12.0,-12.0,-0.0008564054620592287,0.2645984237407701
0.0031688845236469768,-2.105565298825437,0.26187260883307595,-5.880577538221123e-06,0.2559920312948548,-0.19364506281023483,11.992053841451975,-11.994290901947865,11.989597618955251,-7.492135451014617,-2.9899799997303864,-0.3972680037066181,12.0,-12.0,-0.001137207424250164,0.26442421087272916
0.003169106528389976,-2.108690644308687,0.262076518201827,-4.823497997360029e-06,0.25725302020446694,-0.1893782384131294,12.006817693065402,-12.00536613427761,12.01001944853626,-7.488565959113563,-2.9717657835546563,-0.3942320655128987,12.0,-12.0,-0.0008574782360426525,0.26453214071479325
0.003169550537875974,-2.1058060730505814,0.2624828067475102,-6.4643893028853636e-06,0.25601841744462484,-0.19377223731240928,11.99327385807219,-11.994602182704293,11.990199742184554,-7.49241034663037,-2.990218509934424,-0.3972467261213863,12.0,-12.0,-0.001136265197843045,0.26445400677893255
