# artifact_type: raw_data
# circuit_file: multistage_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\multistage_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:11.833282

Time (s),V(m1#body diode),V(m1#gate),V(m2#body diode),V(m2#gate),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(V1),I(V2)
0.009906299999999934,2.2624152812087965,3.949804913354437,1.1458955062874248,2.825297283604723,12.0,2.339995831952102,-0.09494340972634241,2.8252970738116283,1.1458955017151904,-0.00555308991725382,-0.005502292716890178,3.9498049698388416,2.2624152825480697,5.0797200363641844e-08,-0.002426822177912012
0.009926299999999933,2.263446412737878,3.950875893650816,1.1420455216772585,2.821159857065054,12.0,2.3576642396072423,-0.07727500189898384,2.8211596337565994,1.1420455167338106,-0.004466975691317282,-0.004431307701855403,3.950875954854741,2.2634464141729893,3.5667989461879614e-08,-0.0024253058518900012
0.009946299999999932,2.26454498375167,3.9520169155277824,1.1379321705095826,2.816738698600984,12.0,2.376547143379593,-0.058392097990965564,2.816738464670423,1.1379321653400833,-0.0033104145902867438,-0.003290282414493362,3.9520169801426603,2.2645449852853208,2.0132175793381838e-08,-0.00242368521912795
0.009966299999999931,2.2656934408481133,3.953209695626191,1.1336226047726954,2.81210574052839,12.0,2.3963365581572944,-0.038602683116269354,2.8121054990990135,1.1336225994053355,-0.00210164627362157,-0.002097499678358705,3.9532097628790375,2.265693442430483,4.146595262864212e-09,-0.0024219867355734473
0.00998629999999993,2.266873827405306,3.95443563344942,1.1291806912817948,2.8073296162882797,12.0,2.4167405363790238,-0.018198704837738777,2.807329371785994,1.1291806858499691,-0.000859733739758688,-0.0008715604090006046,3.954435702148319,2.2668738290403376,-1.1826669241916535e-08,-0.0024202354234825548
0.01000629999999993,2.2680674829773824,3.9556752946394025,1.1246786971323917,2.8024878800667747,12.0,2.4374266031900653,0.002487361989014225,2.802487636338538,1.1246786916817055,0.00039573730876023034,0.00036810122708264004,3.955675363784008,2.2680674846096607,-2.763608167759028e-08,-0.002418459854737952
0.010026299999999929,2.269255533950433,3.9569091313421323,1.1201871321610912,2.7976564125722283,12.0,2.458070905338925,0.0231316641122552,2.797656173575978,1.1201871268162849,0.0016449673435179205,0.0016019372148190492,3.9569091997710375,2.269255535584239,-4.303012869887129e-08,-0.0024166878165394444
0.010046299999999928,2.2704193349563293,3.9581177266676604,1.1157773217585152,2.7929118868194784,12.0,2.4783447773433345,0.04340553605012776,2.7929116562181884,1.115777316563608,0.002868255260612476,0.002810530802912048,3.9581177933581224,2.270419336535478,-5.7724457700428046e-08,-0.0024149475532051767
0.010066299999999927,2.2715404866995867,3.9592820281446315,1.1115187586698538,2.7883292142561626,12.0,2.497929517953537,0.06299027655393452,2.7883289954981656,1.1115187537408229,0.004046309078834538,0.003974829425398951,3.9592820919793175,2.2715404882289945,-7.147965343558655e-08,-0.0024132663765727785
0.010086299999999927,2.272601411767897,3.960383728494076,1.1074855991662769,2.783988251379053,12.0,2.5164780962230147,0.08153885467888333,2.7839880443038707,1.1074855945577045,0.005160550185735568,0.005076525714942548,3.9603837882673054,2.2726014131886894,-8.402447079302062e-08,-0.00241167425134135
0.010106299999999926,2.2735850556238257,3.9614051807481023,1.1037311187764207,2.7799465276163993,12.0,2.53375429223572,0.09881505051123485,2.7799463375404514,1.1037311145460875,0.006193406333444296,0.0060979734008870246,3.9614052359514544,2.2735850569530327,-9.543293255727102e-08,-0.0024101911601215214
0.010126299999999925,2.2744762463534145,3.9623305704108622,1.1003126547417268,2.776265919751649,12.0,2.5494938225780395,0.11455458064018442,2.7762657511749813,1.1003126509562762,0.007128588763512899,0.007023357312823997,3.9623306198613846,2.274476247530572,-1.0523145068890186e-07,-0.0024088397848162704
0.010146299999999924,2.275260760159727,3.9631451906569057,1.0972920690413939,2.773013266573788,12.0,2.5634068217650032,0.12846757958412658,2.7730131207330966,1.0972920657699379,0.007951349090368503,0.007837971122358844,3.963145233668733,2.2752607611994597,-1.133779680096572e-07,-0.00240764513297227
0.010166299999999923,2.27592630585293,3.963836226145586,1.094712936863525,2.7702356346275696,12.0,2.575295386578542,0.14035614412884234,2.7702355138931827,1.0947129341263306,0.00864871189216325,0.008528999479939348,3.963836262023982,2.275926306706595,-1.197124122239026e-07,-0.0024066240930911698
0.010186299999999922,2.27646228637598,3.964392731024332,1.0926178671363371,2.7679791652446126,12.0,2.5849616702296316,0.15002242748955297,2.7679790707609464,1.0926178650026144,0.009209679340928572,0.009085496607029508,3.9643927591486334,2.276462287059671,-1.2418273389906486e-07,-0.0024057936663107824
0.010206299999999922,2.276860313716614,3.964805945943602,1.09103871117371,2.76627826254084,12.0,2.5922593663152895,0.15732012326786782,2.766278195535121,1.0910387096390348,0.009625404644891668,0.009498703395480312,3.964805965934576,2.276860314189487,-1.2670124941135622e-07,-0.0024051663887414525
0.010226299999999921,2.2771140855526313,3.96506938267113,1.0900005047781263,2.765160096463689,12.0,2.5970725566094366,0.16213331324256108,2.765160057479882,1.0900005038980862,0.009889331567666816,0.00976213159141004,3.9650693941279678,2.2771140858361383,-1.271999762567765e-07,-0.0024047522030389242
0.01024629999999992,2.2772196229334356,3.9651788600623985,1.0895191697107949,2.764641836284785,12.0,2.5993273911682095,0.16438814747481256,2.7646418257455534,1.089519169462034,0.00999729782401955,0.009871600353105858,3.965178862887136,2.277219622993819,-1.256974709136909e-07,-0.0024045574629136587
0.01026629999999992,2.2771752244997736,3.9651326658152986,1.0896021894815973,2.764731654266793,12.0,2.5989893351811517,0.16405009115931657,2.7647316720353463,1.0896021899025223,0.00994760072159126,0.009825397341686415,3.965132659873238,2.277175224365047,-1.2220337990484458e-07,-0.0024045851190078816
0.010286299999999918,2.276981665460365,3.9649315544362165,1.0902478157680244,2.7654275825333405,12.0,2.5960657324219234,0.16112648807491148,2.765427628315955,1.0902478168168621,0.009741024013374861,0.009624277389718383,3.9649315399188803,2.276981665104096,-1.1674662365647882e-07,-0.002404834573796687
0.010306299999999918,2.276641850214721,3.9645785941866403,1.091445983965896,2.7667187862486347,12.0,2.5906023426774674,0.15566309801366618,2.7667188592977547,1.091445985664411,0.00938082553746187,0.009271308692725633,3.964578571219625,2.2766418496713507,-1.0951684473623943e-07,-0.0024053019152778313
0.010326299999999917,2.276161305353367,3.9640794724765924,1.093177445065072,2.7685843452770253,12.0,2.5826874306590106,0.14774818569179837,2.7685844445895444,1.0931774473525981,0.008872685838989577,0.008772179018612825,3.9640794415434115,2.2761613046037983,-1.0050682037675252e-07,-0.002405979601475622
0.010346299999999916,2.2755474888633374,3.96344198416291,1.0954147392961635,2.7709946019469838,12.0,2.572446217388567,0.13750697213609975,2.770994726172175,1.0954147421778824,0.00822461858455083,0.008134683118427244,3.963441945641321,2.275547487948158,-8.99354661235858e-08,-0.002406856930769335
0.010366299999999915,2.274810137939162,3.962676188057659,1.0981228111353472,2.7739115449433545,12.0,2.5600391404157925,0.12509989490071893,2.7739116924724327,1.0981228145344564,0.007446844181884646,0.007368880153507895,3.9626761426747223,2.2748101368453146,-7.79640283767504e-08,-0.00240792019330478
0.010386299999999914,2.273960864063673,3.961794191331154,1.1012587619069312,2.7772888458836427,12.0,2.5456634653107315,0.11072421955983369,2.7772890146849742,1.1012587658110442,0.006551628597941148,0.006486877184642914,3.961794139704431,2.273960862837444,-6.475141329823483e-08,-0.0024091524773334396
0.010406299999999914,2.2730130715883647,3.9608098603704445,1.1047733783382043,2.7810732360339565,12.0,2.52954445015493,0.09460520419870244,2.7810734239341675,1.1047733826564965,0.005553089917254914,0.00550254090628588,3.9608098034249215,2.27301307022148,-5.05490109690348e-08,-0.002410534521232899
0.010426299999999913,2.2719816915289925,3.9597387510284636,1.1086061533556917,2.7851994347132774,12.0,2.5119633963501684,0.07702415022231213,2.785199641545849,1.1086061580471687,0.004466975691318458,0.004431427236489149,3.9597386897542637,2.271981690075047,-3.554845482930849e-08,-0.0024120421081884036
0.010446299999999912,2.2708830787275947,3.9585977892307103,1.1127036203309941,2.7896096725431496,12.0,2.493159985213744,0.058220738950642836,2.7896098943716443,1.1127036253238032,0.003310414590287986,0.003290461846374715,3.9585977243635946,2.2708830771747404,-1.9952743913270938e-08,-0.0024136548840042035
0.010466299999999911,2.2697344762753535,3.9574049375664133,1.117003217532739,2.7942365026083187,12.0,2.4734213167525425,0.038482070392738876,2.7942367349117534,1.1170032227600881,0.0021016462736227173,0.002097607761102349,3.9574048702780824,2.269734474682649,-4.038512520368157e-09,-0.002415348236746495
0.01048629999999991,2.268554024920326,3.9561789784504287,1.1214324182209814,2.79900172868386,12.0,2.453082672546145,0.0181434261297162,2.7990019687094883,1.1214324235837623,0.0008597337397599281,0.0008716472634762162,3.9561789097805344,2.268554023281909,1.1913523716288197e-08,-0.002417093354833461
0.01050629999999991,2.267360325672532,3.954939281948056,1.1259242544190706,2.803833300222181,12.0,2.4324501518983155,-0.002489094533767666,2.8038335438289725,1.1259242598619192,-0.00039573730875891563,-0.000368049578046481,3.9549392129394074,2.2673603240439317,2.7687730712434624e-08,-0.0024188640160018897
0.010526299999999909,2.266172264731635,3.9537054099298525,1.1304066764037697,2.8086536453649127,12.0,2.4118550455268526,-0.02308420087965679,2.808653888932176,1.1304066818108713,-0.0016449673435166227,-0.0016019207742972164,3.9537053417438646,2.266172263109687,4.30465692194062e-08,-0.0024206317895756175
0.010546299999999908,2.2650085039082053,3.952496795466244,1.134809992559763,2.813387920123991,12.0,2.3916172304535444,-0.04332201588655904,2.813388159498286,1.1348099978776565,-0.0028682552606112154,-0.002810533442506813,3.952496729076663,2.2650085023463804,5.772181810440279e-08,-0.0024223692146675842
0.010566299999999907,2.2638874124421213,3.9513324664843026,1.1390646570427982,2.817961367628707,12.0,2.372056473810055,-0.0628827724238441,2.817961598932109,1.1390646621517315,-0.004046309078833465,-0.003974859486658655,3.9513324030338026,2.2638874109366163,7.144959217481e-08,-0.0024240488329609873
0.010586299999999906,2.262826749704683,3.950230918336034,1.1431095893185346,2.822308526477378,12.0,2.3534483744046746,-0.08149087168485103,2.8223087426549016,1.1431095941842546,-0.005160550185734381,-0.005076404036001847,3.9502308584860155,2.262826748303247,8.414614973253376e-08,-0.0024256471117551663
0.010606299999999905,2.2618430609559224,3.9492092922489013,1.1468716132357262,2.8263508061515585,12.0,2.336137979129731,-0.09880126677950285,2.8263510057025267,1.1468716176990958,-0.006193406333443264,-0.006098025028560716,3.949209237495252,2.2618430596608325,9.538130488254726e-08,-0.0024271341509364067
0.010626299999999905,2.2609520811045956,3.94828397549178,1.1502895098181016,2.8300227137814127,12.0,2.320405805299771,-0.11453344039612823,2.8300228948350403,1.1502895138755396,-0.007128588763512026,-0.007023336255668422,3.9482839262701503,2.2609520799558784,1.0525250784360358e-07,-0.0024284858518685364
0.010646299999999904,2.26016767524034,3.9474693257493203,1.1533169467222548,2.833274565118114,12.0,2.306461474246426,-0.12847777120646242,2.833274723674629,1.153316950250867,-0.007951349090367705,-0.007837979472283152,3.9474692830557214,2.260167674230662,1.1336961808455269e-07,-0.002429684299745528
0.010666299999999903,2.2595022872083397,3.9467783183526444,1.1559025266645353,2.836051417987127,12.0,2.2945431862005137,-0.14039605898350072,2.8360515514096583,1.1559025296447736,-0.008648711892162661,-0.008528979822941096,3.946778282707394,2.2595022863797354,1.197320692215661e-07,-0.002430708943087496
0.010686299999999902,2.25896643344153,3.946221828158065,1.1580067599963675,2.8383109630063306,12.0,2.2848327212717123,-0.15010652362179888,2.838311068659085,1.1580067623358639,-0.00920967934092803,-0.009085462310338688,3.9462218002224354,2.258966432778925,1.242170305893424e-07,-0.0024315441464923186
0.010706299999999901,2.258568522092791,3.9458086401390786,1.159595497346838,2.840016751985074,12.0,2.277487546815781,-0.15745169777017143,2.840016827877985,1.1595954990403987,-0.00962540464489133,-0.009498642279981429,3.945808620255302,2.2585685216341016,1.2676236490990106e-07,-0.0024321763406003768
0.0107262999999999,2.258314840766053,3.945545234989152,1.1606439327475973,2.8411422048914767,12.0,2.2726223605643625,-0.16231688370182118,2.8411422495227447,1.160643933728273,-0.00988933156766663,-0.00976203899395145,3.945545223543873,2.2583148404900193,1.2729257371518093e-07,-0.002432595645591185
0.0107462999999999,2.2582093602522444,3.945435787804651,1.1611351005296289,2.8416692594407933,12.0,2.2703163385235285,-0.16462290541571578,2.84166927182867,1.1611351008145294,-0.009997297824019521,-0.009871477640371218,3.945435784899984,2.2582093601912776,1.2582018364830269e-07,-0.002432795203459793
0.010766299999999899,2.258253785617752,3.945482017865877,1.1610611040836605,2.8415894158627015,12.0,2.2706066280563597,-0.16433261555392908,2.841589395692123,1.1610611036322072,-0.009947600721591402,-0.009825238923299118,3.9454820236195367,2.258253785744603,1.2236179829228524e-07,-0.00243277180102523
0.010786299999999898,2.2584473300736057,3.9456831569227884,1.1604229953834664,2.8409038705801497,12.0,2.273488972494576,-0.16145027078992946,2.8409038180707933,1.1604229942390893,-0.009741024013375175,-0.009624091377332444,3.9456831711678957,2.2584473304145254,1.1693263604273017e-07,-0.0024325257783074207
0.010806299999999897,2.258787101788945,3.9460361482510375,1.1592304677382574,2.839622920461518,12.0,2.2789197064044195,-0.15601953656261536,2.8396228364520217,1.1592304658856167,-0.009380825537462303,-0.009271091695799871,3.946036170851695,2.2587871023110426,1.0973384166243167e-07,-0.0024320608745377367
0.010826299999999896,2.2592675642910303,3.9465352882381164,1.1575023877589117,2.837766804945758,12.0,2.2868134661956994,-0.14812577646719038,2.837766690875454,1.1575023852676056,-0.008872685838990152,-0.00877194380001578,3.9465353187495835,2.2592675650141505,1.0074203897437161e-07,-0.0024313843836496632
0.010846299999999896,2.2598812774273007,3.947172795168813,1.1552659935734664,2.8353645833874923,12.0,2.2970459179650717,-0.13789332441179925,2.8353644412195944,1.1552659904520872,-0.008224618584551539,-0.00813442933920605,3.947172833212303,2.2598812783130886,9.018924534548807e-08,-0.002430506984779505
0.010866299999999895,2.260618498161792,3.947938595094986,1.152556295558097,2.8324537698373127,12.0,2.3094565491863364,-0.12548269292715863,2.832453602052943,1.1525562918977779,-0.00744684418188557,-0.007368622564942751,3.94793863998825,2.260618499224541,7.822161694281968e-08,-0.0024294424647479354
0.010886299999999894,2.261467635610026,3.9488205946671338,1.1494163413935428,2.829080361587838,12.0,2.323848937746895,-0.11109030413002685,2.8290801711508013,1.1494163372233812,-0.006551628597942196,-0.006486616759058705,3.948820645795566,2.2614676368059685,6.501183888349027e-08,-0.0024282076813623545
0.010906299999999893,2.262415280584238,3.9498049122426218,1.1458954898508051,2.8252972654646404,12.0,2.339995925843592,-0.0949433158272961,2.825297055683402,1.1458954852782386,-0.005553089917255949,-0.00550229382538836,3.949804968730394,2.262415281923013,5.079609186758865e-08,-0.0024268221693538915
0.010926299999999892,2.263446413526831,3.950875894926553,1.1420455277146733,2.8211598640792466,12.0,2.3576641661406477,-0.0772750753580218,2.8211596407627346,1.1420455227716413,-0.004466975691319572,-0.004431306430032755,3.9508759561266142,2.2634464149624267,3.566926128681607e-08,-0.002425305859568086
0.010946299999999892,2.2645449829057807,3.9520169141956347,1.1379321674400287,2.8167386947631896,12.0,2.3765471099341298,-0.05839213142887223,2.816738460839658,1.1379321622700913,-0.00331041459028916,-0.003290283742657163,3.952016978814547,2.2645449844389516,2.0130847631996916e-08,-0.002423685223593006
0.01096629999999989,2.2656934417190153,3.953209696982267,1.133622606820972,2.8121057432737997,12.0,2.396336513600872,-0.038602727665135284,2.8121055018377388,1.1336226014540574,-0.002101646273624073,-0.002097498326440572,3.9532097642310062,2.2656934433018625,4.1479471835008585e-09,-0.0024219867404345783
0.01098629999999989,2.2668738265566595,3.9544356321166143,1.1291806941772966,2.8073296188298156,12.0,2.4167406103801454,-0.018198630829060924,2.807329374331933,1.1291806887449747,-0.0008597337397613097,-0.0008715617378203255,3.95443570081955,2.2668738281912137,-1.1827998059015814e-08,-0.0024202354144333186
0.011006299999999889,2.2680674837481503,3.955675295893263,1.1246786920864207,2.8024878752287523,12.0,2.4374266019580837,0.002487360764588331,2.8024876314974225,1.1246786866362601,0.00039573730875767195,0.00036810247709517796,3.955675365034071,2.268067485380912,-2.7634831662494e-08,-0.002418459855540849
0.011026299999999888,2.2692555332535878,3.9569091301632415,1.1201871346756784,2.79765641469627,12.0,2.4580708704032332,0.023131629184119262,2.79765617570388,1.1201871293303647,0.001644967343515395,0.0016019360394485815,3.956909198595717,2.269255534886907,-4.303130406681343e-08,-0.0024166878203629293
0.011046299999999887,2.2704193356474107,3.9581177278400657,1.1157773251671044,2.7929118910368,12.0,2.478344885326159,0.04340564404050795,2.7929116604290662,1.1157773199726444,0.0028682552606100233,0.0028105319717157684,3.9581177945269768,2.270419337227047,-5.772328889425512e-08,-0.0024149475399196122
0.011066299999999887,2.271540485896238,3.95928202686095,1.1115187462762774,2.7883292004241778,12.0,2.4979293637222533,0.06299012233020651,2.7883289816770844,1.111518741346904,0.004046309078832197,0.003974828145554721,3.959282090699524,2.2715404874251677,-7.148093327747725e-08,-0.0024132663966162666
0.011086299999999886,2.2726014127362917,3.9603837299421065,1.1074856094344498,2.783988262927022,12.0,2.5164779629661496,0.08153872142957397,2.7839880558411068,1.1074856048262205,0.005160550185733315,0.005076527158536681,3.96038378971095,2.2726014141575495,-8.402302719663378e-08,-0.0024116742654321697
0.011106299999999885,2.273585054592089,3.961405179237207,1.1037311188618724,2.779946527158876,12.0,2.5337543832945286,0.09881514157759907,2.7799463370894117,1.103731114631097,0.006193406333442286,0.006097971894517329,3.9614052344451354,2.273585055920836,-9.543443892495718e-08,-0.0024101911494767833
0.011126299999999884,2.2744762473129505,3.962330571848395,1.1003126480211105,2.776265913107305,12.0,2.5494937221629215,0.11455448023262216,2.7762657445274184,1.1003126442361786,0.0071285887635111535,0.0070233587459522795,3.9623306212945635,2.274476248490572,-1.0523001755887425e-07,-0.0024088397975344676
0.011146299999999883,2.275260759377834,3.9631451893981895,1.0972920825788801,2.773013280510574,12.0,2.563406956997799,0.1284677148244775,2.77301313466927,1.0972920793068155,0.00795134909036695,0.007837969867404482,3.9631452324138294,2.27526076041709,-1.1337922296246899e-07,-0.002407645115158693
0.011166299999999883,2.2759263064327855,3.963836227200974,1.0947129266970785,2.7702356243143655,12.0,2.5752955273036378,0.14035628486149276,2.770235503580057,1.094712923960481,0.008648711892161964,0.008529000532080389,3.963836263076174,2.2759263072869405,-1.197113600815748e-07,-0.0024066240779436494
0.011186299999999882,2.276462285874077,3.9643927300477766,1.092617865376875,2.76797916277542,12.0,2.5849615375382236,0.15002229480570017,2.7679790682965613,1.0926178632426726,0.009209679340927547,0.009085495633381235,3.964392758175036,2.276462286557272,-1.2418370754631073e-07,-0.00240579368226318
0.011206299999999881,2.2768603142416866,3.964805946942854,1.0910387135456017,2.766278265664621,12.0,2.5922592647438734,0.15732002170400783,2.766278198653708,1.0910387120113954,0.009625404644890992,0.009498704391655455,3.964805966930802,2.276860314715053,-1.267002532355378e-07,-0.0024051664002596768
0.01122629999999988,2.2771140850009726,3.9650693816464355,1.0900005025696924,2.7651600935163447,12.0,2.597072447800233,0.16213320444091428,2.7651600545377635,1.0900005016891852,0.009889331567666424,0.009762130569768601,3.965069393106377,2.2771140852839897,-1.2720099789782395e-07,-0.0024047522162472935
0.01124629999999988,2.277219623564101,3.9651788611657306,1.089519178798646,2.7646418465985096,12.0,2.5993274931609953,0.1643882494751545,2.7646418360506475,1.0895191785502707,0.009997297824019492,0.009871601453045997,3.9651788639871266,2.2772196236249673,-1.2569637097349548e-07,-0.002404557449498268
0.011266299999999878,2.2771752237758185,3.9651326646193694,1.0896021853618698,2.7647316492842577,12.0,2.598989521106919,0.16405027709263953,2.764731667059681,1.0896021857823694,0.00994760072159153,0.009825396149328647,3.965132658680931,2.277175223640616,-1.222045722628838e-07,-0.002404585097820828
0.011286299999999878,2.2769816662101063,3.9649315556574916,1.090247816597026,2.7654275839861775,12.0,2.596065849261688,0.16112660492223174,2.765427629763243,1.0902478176463195,0.009741024013375456,0.009624278607243575,3.9649315411364565,2.2769816658543105,-1.1674540613188117e-07,-0.0024048345598475006
0.011306299999999877,2.2766418494304523,3.9645785929314963,1.091445978701591,2.766718780047226,12.0,2.5906023288385036,0.15566308418225816,2.766718853104003,1.0914459803997016,0.009380825537462735,0.009271307441331533,3.9645785699682823,2.2766418488866123,-1.0951809613120283e-07,-0.002405301917759618
0.011326299999999876,2.2761613062177117,3.9640794738114518,1.093177451697123,2.768584352936576,12.0,2.58268748759669,0.14774824263703357,2.7685844522404586,1.0931774539850294,0.008872685838990792,0.008772180349377656,3.9640794428742283,2.276161305468606,-1.005054896131367e-07,-0.0024059795937234557
0.011346299999999875,2.2755474878373656,3.963441982666931,1.0954147236267922,2.770994584618269,12.0,2.5724459780658684,0.13750673282095693,2.770994708856816,1.0954147265082446,0.008224618584552246,0.008134681626926543,3.9634419441498725,2.2755474869217354,-8.993695762570313e-08,-0.002406856961303128
0.011366299999999874,2.2748101392390083,3.96267618982749,1.0981228323093903,2.773911568147098,12.0,2.560039153025894,0.12509990751837607,2.7739117156591186,1.0981228357086772,0.007446844181886402,0.007368881917926284,3.962676144439193,2.274810138145591,-7.796226396011772e-08,-0.002407920188637629
0.011386299999999874,2.273960862527215,3.9617941893249093,1.1012587503926263,2.777288833047624,12.0,2.5456636170584233,0.11072437131508162,2.77728900186286,1.1012587542964902,0.006551628597943029,0.0064868751844233685,3.961794137704263,2.273960861300575,-6.475341351966074e-08,-0.0024091524612455577
0.011406299999999873,2.2730130732438973,3.960809862495354,1.1047733851973982,2.781073243870834,12.0,2.529544544079023,0.09460529813035246,2.78107343175864,1.1047733895159713,0.0055530899172571025,0.0055025430247090945,3.9608098055433953,2.2730130718774135,-5.054689254800749e-08,-0.0024105345091023334
0.011426299999999872,2.2719816897613,3.9597387487913736,1.1086061424220985,2.7851994225257717,12.0,2.5119633410686717,0.07702409494837159,2.785199629373074,1.10860614711335,0.004466975691320813,0.0044314250061239235,3.959738687523949,2.2719816883069615,-3.555068519688928e-08,-0.0024120421163689055
0.011446299999999871,2.270883080660377,3.9585977916326303,1.1127036340378744,2.789609687684672,12.0,2.4931600678147063,0.058220821559161084,2.789609909496453,1.1127036390308616,0.003310414590290334,0.0032904642409690155,3.9585977267582395,2.270883079107903,-1.9950349321318996e-08,-0.0024136548722045736
0.01146629999999987,2.269734474207736,3.9574049350296288,1.1170032099634726,2.7942364940510394,12.0,2.473421484480017,0.038482238127769186,2.7942367263691286,1.1170032151905986,0.00210164627362529,0.00209760523195035,3.957404867748981,2.2697344726146618,-4.041041674939562e-09,-0.0024153482181946116
0.01148629999999987,2.268554027007799,3.956178981006195,1.1214324175276689,2.7990017283929483,12.0,2.453082658608814,0.018143412199940645,2.799001968407482,1.1214324228907535,0.0008597337397624081,0.0008716498114513804,3.9561789123285602,2.2685540253697485,1.191607168897237e-08,-0.0024170933565039014
0.011506299999999869,2.267360323616566,3.9549392794244382,1.1259242532406286,2.8038332985103476,12.0,2.4324501010462356,-0.0024891453782918127,2.803833542128905,1.1259242586831895,-0.0003957373087562863,-0.00036805209407164696,3.954939210423433,2.267360321987598,2.7685214684639322e-08,-0.002418864022227857
0.011526299999999868,2.266172266790183,3.953705412455652,1.130406679977682,2.808653649636924,12.0,2.4118550585690137,-0.02308418782993993,2.8086538931913534,1.1304066853850459,-0.001644967343514027,-0.0016019182561985978,3.953705344262014,2.2661722651686023,4.304908731542906e-08,-0.0024206317874473043
0.011546299999999867,2.2650085018457555,3.952496792936896,1.134809991217196,2.813387918242106,12.0,2.391617286509206,-0.04332195982334186,2.8133881576282764,1.134809996534806,-0.0028682552606088306,-0.0028105359642447425,3.9524967265549757,2.2650085002835643,5.771929636408822e-08,-0.0024223692083394734
0.011566299999999866,2.2638874144278396,3.9513324689357985,1.139064650330752,2.8179613608988046,12.0,2.3720563224406774,-0.0628829237856654,2.8179615921942482,1.1390646554400574,-0.0040463090788310585,-0.003974857042638114,3.951332405477874,2.2638874129227053,7.145203619294494e-08,-0.00242404885168196
0.011586299999999865,2.262826747903064,3.9502309160694273,1.1431096017199665,2.8223085392809377,12.0,2.3534484135110496,-0.08149083257091894,2.8223087554630664,1.1431096065852393,-0.005160550185732249,-0.0050764062957942,3.950230856226274,2.262826746501245,8.414388993804921e-08,-0.0024256471054092893
0.011606299999999865,2.2618430625922783,3.949209294349243,1.1468716084807262,2.826350801534025,12.0,2.3361381322960604,-0.09880111360561594,2.8263510010778052,1.1468716129444847,-0.006193406333441197,-0.006098022934630798,3.9492092395892326,2.261843061297583,9.538339881039887e-08,-0.0024271341335416366
0.011626299999999864,2.2609520794808837,3.948283973404588,1.1502895030894609,2.830022706122788,12.0,2.3204057048188496,-0.11453354086949252,2.8300228871885884,1.150289507146622,-0.007128588763510281,-0.007023338336589635,3.9482839241892798,2.2609520783317723,1.0525042692064607e-07,-0.002428485864745951
0.011646299999999863,2.260167676949772,3.9474693279218065,1.1533169544961266,2.833274573885685,12.0,2.3064614333834434,-0.1284778120618877,2.833274732429174,1.1533169580249953,-0.007951349090366194,-0.007837977306427213,3.947469285221628,2.2601676759404823,1.1337178393897951e-07,-0.0024296843033446607
0.011666299999999862,2.2595022854253086,3.946778316106862,1.1559025212889544,2.836051411790556,12.0,2.294543162752497,-0.1403960824239605,2.8360515452254074,1.155902524268922,-0.00864871189216134,-0.008528982061972279,3.9467782804684135,2.259502284596323,1.1972983018905933e-07,-0.0024307089467025733
0.011686299999999861,2.2589664352161574,3.946221830394766,1.158006757397031,2.838310960678576,12.0,2.284832526237203,-0.1501067186487517,2.8383110663225555,1.1580067597368766,-0.009209679340927061,-0.009085460080463292,3.9462218024523614,2.2589664345539346,1.242192604637696e-07,-0.002431544169748337
0.01170629999999986,2.258568520420331,3.9458086380055275,1.1595955039463053,2.8400167585819163,12.0,2.277487471451689,-0.15745177312670666,2.8400168344813626,1.1595955056394667,-0.009625404644890615,-0.009498644407121226,3.945808618128213,2.258568519961253,1.2676023776938784e-07,-0.0024321763485710313
0.01172629999999986,2.25831484237403,3.945545237057392,1.1606439347490138,2.841142207488663,12.0,2.272622453773664,-0.1623167904849625,2.8411422521099245,1.1606439357300105,-0.00988933156766626,-0.009762036932026597,3.9455452256058483,2.258314842098388,1.2729463563966293e-07,-0.0024325956342623853
0.011746299999999859,2.2582093586830267,3.9454357857759956,1.1611351039546354,2.841669262640545,12.0,2.270316560067645,-0.16462268386404189,2.8416692750358608,1.1611351042391578,-0.009997297824019464,-0.009871479662933336,3.9454357828774724,2.258209358621666,1.2581816108612784e-07,-0.0024327951769648653
0.011766299999999858,2.258253787026341,3.945482019732844,1.1610610904344778,2.841589401746859,12.0,2.2706065732413556,-0.16433267036137567,2.841589381574077,1.16106108998352,-0.009947600721591657,-0.009825237062037306,3.945482025480849,2.2582537871535973,1.2236365955435032e-07,-0.002432771809400277
0.011786299999999857,2.2584473288520766,3.945683155244213,1.1604230025380684,2.8409038777446876,12.0,2.2734888418399883,-0.16145040143696,2.840903825239504,1.1604230013932393,-0.009741024013375737,-0.009624093050875082,3.945683169494404,2.2584473291925793,1.1693096250065404e-07,-0.002432525792703506
0.011806299999999856,2.2587871029482454,3.946036149866543,1.1592304696713065,2.8396229230111607,12.0,2.278919755152952,-0.15601948780652686,2.8396228389937943,1.1592304678190342,-0.009380825537463213,-0.009271090085239297,3.9460361724623074,2.2587871034707643,1.0973545222391511e-07,-0.0024320608684477163
0.011826299999999856,2.259267563131519,3.9465352866232544,1.1575023870606982,2.8377668037167534,12.0,2.2868135370979665,-0.14812570555736748,2.837766689653772,1.1575023845690129,-0.0088726858389913,-0.00877194541003945,3.9465353171396127,2.259267563854219,1.0074042895185016e-07,-0.002431384375482282
